generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,71,1561,445.767,346.467,-9.31803,-2.0835,-6.73072,-6.7768,-7.72185,-3.96325
1,200,148,12340,3716.6,2810.86,-9.9889,2.54069,-5.69923,-9.73918,-10.9427,-8.48069
2,300,883,76177,18032.3,17760.3,-14.1701,3.1944,-7.09249,-16.0793,-17.2371,-8.1373
3,400,166,55679,17532.2,14111.4,-13.8002,3.50798,-7.33514,-17.8909,-18.7625,-8.12742
4,500,198,67820,23486.7,19734.9,-13.0407,3.24962,-6.3475,-19.8158,-18.555,-8.53679
5,600,1730,98137,34846.5,30114.8,-13.5888,3.35729,-6.95581,-20.8027,-17.0254,-8.91329
6,700,1109,95804,21426.8,19925.7,-13.7672,3.26511,-6.74648,-20.6245,-16.8881,-8.37269
7,800,1257,78794,26635,22888.5,-13.2245,3.6542,-7.74735,-21.9321,-18.3404,-7.82104
8,900,181,138945,27329.2,34004.8,-13.0759,4.45265,-7.32633,-23.0694,-18.7529,-8.21369
9,1000,1127,66532,20612.8,18123.9,-12.3268,4.30953,-7.80356,-22.9877,-18.6289,-8.97116
10,1100,1542,47924,19572.9,14722,-12.6571,3.45205,-8.62335,-22.883,-19.4376,-8.40075
11,1200,273,200736,31662.6,41286,-12.4498,4.23306,-8.29482,-24.0665,-20.9825,-9.51871
12,1300,1867,159206,33149.5,34635.8,-13.0237,3.67605,-7.81784,-25.5349,-19.9857,-10.2466
13,1400,1705,156987,34660.9,37203.1,-14.5575,4.23415,-7.65106,-25.6955,-20.3658,-10.5939
14,1500,1382,109087,30568,29853.4,-14.8159,4.9547,-7.69312,-26.323,-19.3112,-10.2246
15,1600,1864,93247,27098.3,23363.5,-14.8963,4.86539,-8.63311,-26.5249,-20.6429,-10.5002
16,1700,571,141334,30201.4,32416.1,-15.2819,6.20882,-8.50545,-27.7143,-23.3986,-10.8587
17,1800,2981,132457,37416.5,34176.8,-15.9416,6.57205,-8.74482,-29.2483,-24.5288,-11.8894
18,1900,1311,100736,30903.9,29500.7,-16.1223,6.59752,-10.3845,-29.4903,-24.5812,-11.4683
19,2000,650,113010,32444.2,25931.8,-15.4794,9.29962,-9.91824,-29.0251,-23.6064,-11.1088
20,2100,434,129364,30359.6,30392,-15.3309,7.2871,-10.3454,-29.512,-22.8553,-11.4326
21,2200,1195,121790,32630.2,32726.2,-15.4204,6.99027,-10.3515,-28.2778,-24.4531,-11.6499
22,2300,115,97753,18840,21655.8,-14.787,7.51248,-10.0838,-30.341,-25.5916,-11.0267
23,2400,1083,167191,36777,36666,-15.0158,7.90261,-11.901,-34.162,-25.8781,-11.9407
24,2500,806,88255,30176.5,23060.7,-16.1706,8.09619,-11.7426,-33.8337,-27.8102,-12.0279
25,2600,965,88530,27016.5,23961.2,-16.7636,9.14376,-11.7923,-34.5528,-31.3844,-12.5605
26,2700,302,101362,33210,25658.1,-16.5655,10.2784,-12.0133,-34.1025,-32.9741,-13.4647
27,2800,748,189672,31132.3,38368.3,-15.047,10.2499,-12.1561,-32.7252,-32.3795,-14.4416
28,2900,1217,95213,24527.9,23061,-14.8224,10.0005,-13.4869,-33.7282,-35.5012,-12.9713
29,3000,703,76804,22935.1,19991.7,-14.3103,10.122,-11.8499,-30.5838,-36.0783,-12.8614
30,3100,2884,166671,33298.7,33750.5,-14.385,9.9135,-13.4742,-31.5224,-35.8155,-13.6305
31,3200,2150,153467,34392,33719.6,-14.8455,8.90635,-13.5771,-32.8313,-34.5615,-13.5672
