generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,11,2.93333,2.99348,-5.21638,-0.553601,2.04846,-0.183429,0.145195,-2.10266,-6.57225,-5.31318,-0.309734,-0.415072,1.52379,-2.04033,-3.42785,-2.86395,1.96909,-1.87659,-0.918239,-0.372906,5.50332,-3.8037,0.0385685,-9.97724
1,200,0,12,5.6,2.634,-5.08396,0.718805,-2.97888,2.33888,3.38254,-10.5349,-5.78832,-3.67001,-1.63972,-1.41383,2.02503,-3.04529,1.9502,-2.73392,3.55358,-3.09839,0.567641,-3.56291,0.124858,-8.77041,0.59514,-16.4318
2,300,2,42,17.8333,9.17674,-6.69871,-0.067311,-2.64751,0.436928,-0.547878,-12.3075,-6.92589,-7.72071,-2.39427,-4.54557,0.814457,-5.22211,2.22221,-4.83168,1.47448,-6.58733,-4.36448,-5.32959,-6.27463,-12.1459,-5.05877,-16.6526
3,400,21,122,52.0333,22.5579,-7.05622,-2.47814,-3.28708,-1.05763,4.85963,-11.5031,-7.52544,-7.66776,-1.84686,-7.10438,1.36818,-7.02544,-0.478277,-7.61951,-7.29079,-5.4114,-5.48462,-6.47917,-3.83027,-8.09055,-22.7724,-19.8243
4,500,29,197,77.0333,37.7702,-7.37129,-0.200774,-6.31217,-1.45019,1.58172,-11.0591,-3.58522,-11.0868,-2.70117,-7.69945,2.16732,-7.07865,-4.00404,-6.12496,-7.75211,-5.39968,-7.08054,-9.20913,-2.6678,-8.81955,-34.2987,-27.9489
5,600,28,259,79.6667,56.157,-4.61573,-1.65841,-6.22764,-2.6355,-1.02112,-12.0517,-1.74371,-11.5834,-4.33542,-9.23473,2.86218,-5.86235,-2.51269,-8.55055,-9.15796,-8.11552,-9.03139,-11.6172,-2.05418,-8.9998,-34.7459,-32.1887
6,700,25,339,107,61.1781,-5.64532,-0.98283,-6.69924,-3.76765,-3.30505,-12.8081,-1.57885,-11.4941,-0.740877,-9.8926,-0.28181,-5.48095,-0.482732,-7.34802,-9.93458,-9.6853,-9.0696,-11.5273,1.39878,-7.66481,-29.6782,-36.4148
7,800,20,209,86.1333,46.5423,-5.43026,-3.31753,-7.95496,-5.97147,-4.14781,-11.8848,-2.53633,-12.431,-0.393457,-10.1567,0.642319,-4.95463,0.17301,-6.00225,-11.2914,-10.8166,-10.3489,-11.221,-0.959002,-8.29269,-27.8552,-35.1384
8,900,24,227,116.1,58.4249,-2.09789,-2.44269,-7.66796,-5.83087,-3.58219,-10.8234,-3.29325,-11.987,-1.77771,-11.6058,-0.200705,-6.02377,-1.24959,-8.36569,-9.66857,-9.63799,-12.3706,-10.868,-1.05838,-9.67437,-27.9321,-38.2619
9,1000,26,155,88.3667,36.3986,-1.77782,0.833632,-8.1507,-6.17389,-5.31333,-9.29822,-5.01849,-11.0179,-1.37545,-11.5532,-1.30875,-5.97919,0.0987323,-10.2503,-7.82041,-11.334,-10.7862,-11.0958,-0.989532,-9.49401,-27.4776,-39.5994
10,1100,36,219,112.333,46.972,-0.927568,-0.585169,-9.95612,-6.34907,-7.90093,-10.9702,-5.05466,-9.87436,-0.975383,-9.35255,-0.871734,-7.56137,0.157945,-9.35569,-8.23752,-10.3139,-11.2976,-10.5998,-1.62634,-9.8714,-26.1303,-39.3289
11,1200,50,284,129.2,62.7652,-0.875149,0.209373,-10.5103,-5.08136,-8.82728,-11.8648,-5.74079,-9.23362,-2.22944,-9.2118,-1.0188,-7.54548,1.0878,-9.25146,-9.31827,-10.4606,-9.68616,-11.0618,-0.626481,-10.7585,-26.925,-42.7817
12,1300,51,434,170.4,94.5445,-1.4074,1.60349,-11.4106,-5.10397,-9.32314,-11.0906,-5.74644,-9.88135,-2.50491,-11.7008,0.15999,-6.34674,1.263,-8.31151,-7.84549,-10.884,-10.5579,-11.9263,-2.03757,-9.61777,-25.0252,-47.2533
13,1400,56,398,164.1,89.1985,-2.2598,0.258234,-10.971,-1.92889,-8.89325,-11.4762,-7.16194,-9.08758,-1.1049,-12.5724,0.427595,-8.53992,0.00847686,-6.21349,-7.42673,-9.76024,-10.3045,-12.2969,-2.34777,-9.3841,-24.8082,-46.3326
14,1500,17,254,138.5,59.8433,-2.15713,1.03985,-10.712,-2.82646,-8.55528,-13.1183,-7.1314,-9.45857,-2.30234,-11.4451,0.29832,-7.27149,-2.02681,-7.41422,-9.69782,-10.398,-10.6757,-12.1872,-2.15802,-9.21121,-24.4894,-46.5229
15,1600,26,609,183.7,152.367,-3.91487,0.826743,-12.0068,-2.63237,-9.81386,-12.0016,-6.95385,-10.6647,-2.06986,-11.5206,0.738414,-7.40941,-2.13699,-7.47582,-10.7581,-10.5924,-11.0384,-12.5894,-4.13313,-9.36539,-24.3017,-45.9566
16,1700,35,570,177.9,122.69,-3.01367,0.36521,-11.2555,-2.49323,-10.4623,-12.6379,-6.36033,-9.88957,-2.64348,-12.4896,1.3167,-7.30377,-1.41447,-8.89885,-10.4448,-12.0266,-9.9552,-12.5005,-4.99586,-10.1846,-23.4185,-45.4283
17,1800,38,590,157.867,110.819,-3.36352,1.72092,-11.2711,-1.76292,-12.5552,-11.7191,-6.53192,-10.2111,-2.69093,-12.3841,3.45141,-8.76739,-2.54117,-10.162,-10.0164,-12.3943,-9.02026,-13.0476,-6.56216,-8.85574,-23.2736,-46.2237
18,1900,27,434,145.8,90.7294,-3.77063,2.21755,-8.76002,-3.56588,-11.1872,-10.6042,-6.01503,-10.3598,-3.48668,-12.9366,1.28135,-8.31754,-2.28935,-10.6299,-8.21437,-11.9703,-8.38549,-12.4696,-7.27518,-7.63096,-23.7361,-45.917
19,2000,33,367,165.167,104.127,-3.00527,4.19291,-8.27473,-3.24839,-12.6246,-9.23562,-6.11222,-10.5207,-5.14944,-12.6998,1.22977,-8.97686,-1.62067,-10.3111,-7.94906,-10.5191,-9.57558,-11.1353,-5.80137,-8.70962,-21.6768,-46.9515
20,2100,59,410,201.7,102.947,-4.46855,3.10009,-8.75401,-3.08252,-13.6317,-8.91507,-5.95692,-10.3205,-2.88967,-11.6616,1.62205,-8.96088,-1.71199,-9.49744,-7.2258,-12.6295,-9.90898,-12.3059,-6.58994,-9.08648,-24.0764,-50.2862
21,2200,75,836,229.667,172.225,-5.05691,3.60927,-8.35048,-1.42883,-12.6069,-7.13067,-4.82716,-9.3422,-1.98707,-13.5239,5.58591,-8.03644,-1.43252,-9.49507,-6.93908,-13.5711,-10.7579,-12.1013,-6.43994,-8.99379,-23.6178,-51.7369
22,2300,17,595,180.567,127.578,-4.74939,3.46816,-9.64815,-2.52632,-13.3201,-8.0613,-4.58498,-9.72138,0.0796351,-13.3043,4.37693,-7.7458,-1.43259,-9.45943,-5.83273,-14.0438,-8.89784,-13.0376,-5.32804,-7.88311,-23.3385,-53.2338
23,2400,56,472,187.3,101.642,-4.32052,4.01383,-8.15044,-3.43251,-12.3188,-8.33027,-3.38239,-8.36952,0.263993,-13.2636,1.24625,-7.37341,-3.03073,-11.3313,-6.34935,-13.4326,-8.94045,-12.6017,-5.96402,-9.26805,-22.1903,-52.0358
24,2500,60,906,214,186.958,-5.63083,5.53482,-10.358,-5.79696,-11.4524,-7.05707,-4.08959,-7.26563,-0.500418,-13.519,2.54389,-8.88098,-2.66135,-12.4354,-9.82925,-13.5401,-9.62052,-12.2039,-6.6651,-11.3189,-20.8104,-52.9405
25,2600,75,993,301.633,216.496,-3.37448,5.7298,-9.40777,-4.04864,-10.738,-6.53985,-3.63922,-5.90794,-0.929587,-11.1533,4.45373,-7.95013,-1.91034,-11.5127,-7.58663,-12.1271,-9.963,-12.2714,-7.3228,-10.7633,-18.5366,-52.7456
26,2700,37,548,224.267,123.305,-2.00242,5.62801,-10.3102,-4.0344,-7.97642,-6.66407,-3.00721,-6.04611,-0.599656,-11.5656,4.07063,-6.66219,-3.25072,-12.2546,-8.23765,-13.1965,-9.18013,-12.8853,-6.33001,-10.14,-17.0322,-51.311
27,2800,39,479,209.833,101.539,-3.05256,4.7365,-10.0666,-4.91787,-5.8831,-7.88542,-3.69486,-5.0842,-2.37805,-12.7657,4.85362,-6.55091,-4.12153,-14.1869,-9.93797,-14.9168,-8.29741,-12.4109,-6.77415,-11.2883,-17.2773,-51.0386
28,2900,65,949,302.567,191.002,-2.20106,5.38145,-9.70867,-7.94125,-5.57267,-5.38059,-3.89615,-4.44547,-3.38355,-12.6683,3.28843,-5.56528,-4.51691,-12.8569,-8.29186,-15.8762,-8.07434,-12.4501,-6.23096,-12.1859,-17.197,-51.5059
29,3000,17,1001,258.133,200.895,-1.37881,6.60088,-9.06654,-7.44826,-4.76287,-3.45677,-4.21761,-3.88221,-2.28176,-10.2463,6.10093,-6.3949,-4.85645,-13.6907,-7.88761,-15.4349,-8.37633,-12.8079,-7.16148,-12.3902,-17.5562,-52.1963
30,3100,66,1052,347.667,275.566,-1.44672,6.31895,-7.27653,-6.75849,-5.35354,-2.69738,-4.28793,-2.80589,-2.41311,-10.6935,7.35451,-6.45836,-5.92754,-15.1393,-7.2003,-14.0002,-9.33491,-13.323,-6.79306,-11.8021,-16.7943,-53.3249
31,3200,88,1368,349.8,333.182,1.55074,6.64411,-9.2115,-6.24429,-6.19227,-2.27104,-4.23838,-3.10783,-1.01745,-9.73782,8.45062,-6.44248,-6.48053,-15.2218,-7.96665,-14.4932,-9.33949,-14.9506,-6.18917,-11.093,-15.6882,-53.9412
32,3300,48,1805,514.5,418.463,1.35747,6.23062,-10.1324,-5.42431,-5.95312,-2.86618,-2.6717,-3.14303,-3.16478,-9.0966,8.05725,-9.20803,-6.11178,-14.1577,-7.90103,-14.8097,-9.22597,-16.698,-6.61509,-11.7909,-13.5623,-55.1718
33,3400,86,1172,437.867,280.46,2.45461,7.51171,-10.8345,-4.99912,-4.95055,-2.954,-1.86523,-3.5329,-2.69778,-7.84783,7.67504,-8.80449,-5.99326,-13.8707,-7.44247,-14.4473,-9.58561,-15.8964,-6.69503,-11.5722,-14.4065,-57.6345
34,3500,94,2263,633.467,529.49,2.33853,7.7579,-10.9142,-5.53612,-5.06152,-1.05183,-1.71381,-4.12464,-2.78208,-9.17519,8.08216,-9.19467,-6.34451,-12.5487,-8.51817,-14.6632,-10.5134,-13.7487,-6.64173,-10.2229,-12.8058,-58.6249
35,3600,56,2822,776.067,665.392,0.381469,7.98391,-9.85127,-4.46168,-5.21013,-0.191776,-1.47649,-4.09842,-1.88735,-9.35189,7.85625,-9.04337,-5.40798,-13.7435,-9.0903,-14.7852,-9.09315,-13.8043,-6.57039,-9.74951,-13.0084,-59.9201
36,3700,87,4446,713.333,879.528,-0.825004,8.38034,-9.5549,-4.26593,-4.29283,-0.428191,-1.63185,-4.88296,-1.40427,-8.66886,7.80673,-9.0797,-5.52369,-13.8794,-8.06086,-14.8518,-8.32617,-13.4007,-6.19247,-9.78685,-12.5124,-59.0723
37,3800,49,4339,882.467,1081.5,-0.113125,8.92778,-8.59861,-4.04114,-5.10672,-0.969044,-0.692203,-5.37239,-1.68112,-7.89944,8.24696,-9.9124,-5.22927,-13.7902,-8.087,-15.27,-8.90575,-13.8032,-6.7687,-10.2917,-12.0625,-59.1146
38,3900,60,3884,1046.73,962.149,-0.870307,9.11021,-8.15912,-4.47708,-4.99177,-2.83062,-1.28906,-4.53404,-1.17982,-7.66236,8.39099,-9.68278,-6.94811,-13.7126,-9.02836,-16.3029,-8.86178,-12.4555,-6.54354,-10.6362,-11.6998,-58.5747
39,4000,109,5237,1067.07,1034.61,-0.60101,9.14149,-8.01903,-3.78851,-4.83271,-2.06758,-1.32616,-4.54782,-0.955654,-6.02675,8.53338,-10.412,-6.12706,-13.2472,-9.41288,-15.336,-8.4947,-12.6462,-7.0527,-11.3504,-11.0279,-58.4044
40,4100,75,3304,1574.97,991.908,0.812258,9.02611,-6.48786,-3.3022,-4.19382,-2.28249,0.0419933,-4.37176,-0.946507,-5.88647,7.70702,-10.5673,-6.79756,-13.261,-8.25886,-15.1712,-7.20767,-12.137,-6.40454,-11.6892,-10.5048,-58.3094
41,4200,184,5024,1374.27,1221.48,-0.275588,9.34884,-7.04206,-2.69654,-2.95324,-0.924469,0.217291,-3.79128,-1.01842,-7.02146,8.90363,-10.5541,-6.83908,-13.1699,-7.53319,-15.0076,-7.49021,-12.6483,-7.68755,-12.1813,-10.4636,-58.4372
42,4300,109,6302,1436.87,1320.02,0.47793,9.17969,-6.76907,-3.02785,-2.98274,-2.0617,-1.07323,-3.10621,-1.4235,-6.4398,8.13473,-10.364,-6.62742,-13.4744,-8.09982,-15.4554,-7.12433,-12.4649,-8.32955,-12.4822,-10.5334,-58.6619
43,4400,86,5860,1585,1598.13,-0.222886,9.24138,-7.57029,-1.23885,-2.77829,-1.78294,-1.30598,-3.92962,-1.33832,-5.95771,8.23352,-11.4719,-6.97834,-13.9072,-8.20451,-15.6064,-6.69021,-12.1013,-8.21435,-14.6067,-9.33196,-58.8372
44,4500,103,6716,1701.73,1402.63,0.030431,9.837,-7.45752,-0.789675,-2.1215,-1.85399,-1.24172,-4.36593,-0.832017,-5.54317,8.1558,-12.0906,-6.56108,-14.3429,-8.19268,-14.8653,-7.03322,-11.6838,-8.14326,-14.187,-9.47338,-59.9329
45,4600,384,9297,2169.5,2036.46,-0.487294,9.33448,-7.28007,-0.509425,-3.05597,-2.55118,-0.435004,-4.1145,-0.721421,-5.93412,7.95259,-12.1063,-6.20684,-13.3263,-8.85607,-14.5952,-7.76401,-11.6165,-7.19061,-14.1643,-8.50922,-60.0336
46,4700,136,10825,2631.53,2282.24,-0.443988,8.69371,-7.55015,-0.442504,-3.12217,-2.2139,0.227612,-4.99988,0.724708,-6.04983,7.71155,-12.3356,-6.59122,-13.497,-8.22071,-14.1168,-7.50184,-12.7979,-7.035,-14.5021,-8.66096,-60.9981
47,4800,193,8839,2341.57,2276.41,-1.46685,9.4506,-7.31231,-0.592657,-2.55594,-2.89734,0.214954,-3.71884,0.65986,-5.56513,7.91867,-12.0687,-6.82333,-13.8856,-8.20933,-13.2119,-9.10043,-12.2629,-6.99053,-13.7235,-8.75696,-61.961
48,4900,152,7581,1886.6,1677.77,-1.38746,9.53053,-6.28728,-0.580206,-3.28968,-3.54204,-0.0401676,-4.09164,0.766026,-5.08291,8.25665,-12.6539,-6.56997,-14.4899,-8.20317,-13.358,-9.54347,-12.1883,-7.33025,-12.0652,-8.59564,-61.6472
