generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,8,2.16667,2.29066,-2.69515,-1.14484,-4.10445,-2.59614,-5.67148,0.312065,-0.359929,-0.589168,2.03503,2.28467,-5.93853,-2.39783,2.2874,-2.56436,2.80035,5.60987,4.12516,-2.21266,3.78271,-4.79028,-0.0899652,-5.51851
1,200,0,8,2,1.85695,1.49494,0.534448,-13.0967,-4.36536,-8.35959,0.839692,0.157179,-2.19303,-5.06831,0.900752,-9.38909,2.26051,-1.33361,-7.47796,5.27811,-0.249693,7.84951,-13.2771,5.95053,-10.1352,-1.67519,-5.17928
2,300,1,15,6.86667,3.53049,2.94764,-4.03367,-13.7884,-6.69155,-5.58927,-2.52423,-1.77695,-1.35457,-9.28133,3.87501,-10.4597,-4.80365,-4.50038,-10.3804,0.179202,1.14258,7.79545,-21.4323,5.5354,-12.5616,1.4786,-11.8795
3,400,2,26,11.9667,6.25594,1.87364,-2.67541,-13.6341,-6.28872,-8.07829,-8.31958,-3.16054,-0.550013,-11.8611,5.15633,-11.9415,-5.4205,-7.02216,-12.7322,-2.85796,-2.42854,7.62549,-19.9923,1.73105,-14.4176,-0.353868,-16.1312
4,500,10,47,24.2,9.53541,0.86628,-4.9423,-14.2888,-6.96841,-10.9145,-7.19713,-3.08418,-2.74351,-12.073,4.84991,-12.8735,-8.57391,-5.746,-13.0771,-6.55522,-5.49906,5.61462,-21.0498,-0.904682,-17.4175,-4.27903,-17.8171
5,600,11,79,40.2667,15.3935,-1.08224,-3.13997,-13.8819,-6.339,-13.0092,-6.4792,-2.60299,-1.84127,-11.6611,3.10236,-13.9076,-9.4826,-5.6165,-15.4422,-10.1367,-7.2401,3.87217,-18.9839,-1.02889,-19.1933,-4.81918,-20.2938
6,700,18,123,64.6333,25.6723,-0.188221,-1.90362,-13.5192,-5.06355,-13.7368,-7.48291,-4.19783,-3.43072,-12.6055,1.87117,-13.278,-10.3129,-6.70063,-13.934,-11.0282,-8.75566,-0.532921,-18.2379,-0.829447,-18.3709,-8.02733,-21.8263
7,800,23,150,73.7667,30.272,-0.0716968,-3.54676,-12.8917,-4.43378,-14.47,-6.73871,-3.28352,-4.05746,-12.9546,1.19758,-13.7122,-10.3731,-6.28007,-11.2763,-10.5031,-8.61169,-1.07492,-16.1396,-2.47524,-18.3307,-10.1558,-22.8222
8,900,24,191,82.1,37.6768,-0.536125,-4.32781,-12.4598,-7.1602,-13.0999,-6.65727,-4.8129,-2.62318,-12.6954,-0.0717404,-13.14,-8.90959,-5.88343,-10.0561,-9.27967,-7.97139,-2.33544,-15.9364,-2.91958,-18.3245,-10.7264,-24.2871
9,1000,40,219,102.4,44.7473,-0.926762,-4.56234,-12.0844,-7.20015,-13.9608,-8.23003,-4.40586,-3.38296,-13.0018,-0.734687,-12.9572,-9.23732,-6.55017,-9.3158,-10.2225,-8.13332,-2.82235,-17.4929,-2.49722,-18.9396,-10.1174,-25.7175
10,1100,33,190,91.2333,38.8664,-0.753931,-4.43712,-12.3027,-6.56889,-13.0748,-8.57076,-4.29431,-3.16178,-12.5804,-1.11741,-12.8218,-9.33026,-6.44906,-8.63379,-10.2994,-7.7433,-3.07717,-17.4954,-2.8857,-19.2696,-9.89801,-26.9561
11,1200,39,234,90.5667,56.9147,-1.46508,-4.26982,-12.3963,-8.1442,-12.0235,-8.97096,-4.85842,-3.36667,-12.7719,-0.874917,-13.1289,-9.32506,-6.32206,-9.83655,-10.4869,-7.65828,-3.86133,-16.1014,-3.25471,-19.6286,-10.1604,-26.2963
12,1300,35,198,106.533,47.0038,-1.43678,-4.10439,-12.6536,-8.31243,-11.6291,-9.72206,-4.75595,-3.7242,-12.8698,-2.87236,-12.9986,-9.06478,-6.19408,-8.52934,-10.7329,-7.60261,-3.68203,-14.9075,-3.07903,-19.9388,-9.86833,-26.7335
