generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,226,22111,4714.8,4630.31,-7.05485,-1.00946,-4.76354,-9.94473,-3.5149,-3.75843
1,200,198,26817,5305.27,7060.28,-8.77478,5.68682,-4.85161,-12.6935,-3.19696,-4.73928
2,300,636,61163,23108.6,18089.5,-7.72895,5.54654,-4.19782,-17.3579,-4.80708,-4.54931
3,400,634,104488,33143.2,29813,-6.97066,4.64282,-3.94399,-16.8525,-5.3286,-4.81787
4,500,323,85451,29886,22794.7,-5.87212,4.32463,-4.04531,-17.9561,-5.39205,-5.00919
5,600,863,80664,27738.7,24719.8,-6.3155,3.90076,-4.4812,-17.6174,-5.50638,-4.65941
6,700,507,138166,25420.9,30372.5,-5.64877,4.06088,-4.3672,-19.5792,-5.32634,-5.18485
7,800,313,68751,22029.1,17454.7,-5.92162,4.55998,-4.34482,-19.56,-5.2752,-5.14573
8,900,1134,105308,24435.8,25572.6,-5.94566,4.8547,-4.35154,-19.3879,-5.24498,-5.25351
9,1000,160,154942,31360.3,40998,-5.91103,4.83488,-4.41414,-19.2245,-5.30729,-5.37166
10,1100,1276,83399,20790.3,22362.4,-6.15885,4.3748,-4.52437,-19.5097,-5.35346,-5.42538
11,1200,536,108677,36553.5,34878,-6.26675,4.44859,-4.49314,-19.2261,-5.54342,-5.33777
12,1300,98,103410,29046.1,32522.7,-6.14674,4.59117,-4.501,-19.0752,-5.35101,-5.33571
13,1400,1962,110874,34553.7,30403.8,-6.27459,4.45437,-4.44667,-19.1457,-5.24274,-5.32391
14,1500,881,121208,35324.9,32117.7,-6.23195,4.57272,-4.41383,-19.0188,-5.30616,-5.28808
15,1600,1265,89965,27606.9,20958.1,-6.21231,4.32531,-4.41905,-19.0192,-5.41128,-5.20515
16,1700,3445,55624,20908.6,14298.4,-6.18582,4.26476,-4.43302,-18.9642,-5.36271,-5.26508
17,1800,2850,81736,24922.3,25155,-6.25024,4.05869,-4.42121,-18.9293,-5.30986,-5.28561
18,1900,592,87588,22730.7,22366.9,-6.24858,3.93656,-4.40323,-18.9188,-5.29468,-5.27215
19,2000,410,68346,21348.2,21147.5,-6.26574,4.13958,-4.39561,-18.89,-5.27327,-5.24035
20,2100,487,69069,17822.3,19952.9,-6.26659,4.17702,-4.3878,-18.8104,-5.28097,-5.28165
21,2200,1268,106534,24394.9,23303.3,-6.28506,4.07578,-4.38414,-18.9684,-5.27996,-5.27935
22,2300,959,80121,27950.8,20250.5,-6.27531,4.05975,-4.38699,-18.9343,-5.27961,-5.20359
23,2400,197,83385,26736.5,23090.4,-6.27288,4.03313,-4.38719,-18.8801,-5.28113,-5.19458
24,2500,497,113562,28969.5,24836.9,-6.27095,4.09082,-4.38515,-18.8474,-5.2841,-5.15686
25,2600,159,115467,33731.2,29045.9,-6.2514,4.08908,-4.38309,-18.7304,-5.28393,-5.18268
26,2700,886,90915,25889.6,22727.3,-6.24042,4.06036,-4.38561,-18.7579,-5.28205,-5.15347
27,2800,2419,100751,26299.4,28257.1,-6.24823,4.04534,-4.38272,-18.7949,-5.28243,-5.15701
28,2900,674,201399,31936,39035,-6.2747,4.02037,-4.37563,-18.8166,-5.28343,-5.0797
29,3000,294,116485,28071,29723.1,-6.25468,4.0244,-4.37711,-18.8373,-5.28219,-5.10176
30,3100,192,104731,32615.6,28777.3,-6.27504,4.01754,-4.37286,-18.8766,-5.283,-5.12033
31,3200,2070,76397,25856.8,24097.9,-6.27958,4.01797,-4.37299,-18.8894,-5.28225,-5.15235
32,3300,2902,88665,29671,24962.8,-6.27828,4.04326,-4.37768,-18.9536,-5.28163,-5.15787
33,3400,162,146499,24088.5,30334.9,-6.30538,4.05754,-4.37467,-18.9135,-5.2821,-5.15444
34,3500,1031,115258,25866.9,22825.8,-6.31025,4.07108,-4.37568,-18.9131,-5.2817,-5.13812
35,3600,1646,143627,37169,35083.9,-6.29998,4.05687,-4.37592,-18.9657,-5.28153,-5.13315
36,3700,2235,76669,25429.6,24671.4,-6.28218,4.04913,-4.37555,-18.914,-5.28129,-5.13944
37,3800,2187,83754,27201.1,23055.2,-6.27796,4.07416,-4.37642,-18.9449,-5.28151,-5.14213
38,3900,2809,73985,34390,22128.8,-6.28446,4.08113,-4.37734,-18.9016,-5.28143,-5.14636
39,4000,522,94698,27340.1,24791.9,-6.2852,4.08783,-4.37657,-18.8856,-5.28127,-5.14475
40,4100,358,79426,26339.3,24301.3,-6.28592,4.08247,-4.37615,-18.8348,-5.28117,-5.14692
41,4200,155,94074,35685.9,27967.4,-6.28771,4.08561,-4.37414,-18.8934,-5.28117,-5.14704
42,4300,1583,62288,17142.5,15705.7,-6.27833,4.07691,-4.375,-18.8982,-5.28116,-5.14193
43,4400,1071,69575,20314.2,18970.6,-6.27536,4.07865,-4.37373,-18.8702,-5.28116,-5.14677
44,4500,320,151396,27166.7,32504.5,-6.26781,4.07274,-4.37456,-18.8006,-5.28108,-5.14276
45,4600,2113,204756,30855.3,38566.2,-6.26753,4.07048,-4.37378,-18.808,-5.28108,-5.14387
46,4700,581,74143,18135.9,16955.6,-6.27059,4.06712,-4.37418,-18.8203,-5.281,-5.14654
47,4800,687,89684,24409.4,19976.5,-6.27168,4.06392,-4.37402,-18.8187,-5.28103,-5.14675
48,4900,162,130750,35509.2,42405.5,-6.27209,4.06748,-4.37354,-18.7939,-5.28105,-5.13881
49,5000,460,225179,30038.6,43941.7,-6.27452,4.06426,-4.37377,-18.7736,-5.28108,-5.13733
50,5100,736,80758,26771.2,25047.1,-6.27551,4.06803,-4.37392,-18.7591,-5.28104,-5.13248
51,5200,1860,75761,23414.1,17316.7,-6.27781,4.0729,-4.37392,-18.769,-5.28105,-5.13137
52,5300,110,54910,19138.3,14947.8,-6.27766,4.06756,-4.37413,-18.7881,-5.28102,-5.13276
53,5400,1364,145140,27989.3,31565,-6.27904,4.05879,-4.37426,-18.7966,-5.28102,-5.12964
54,5500,3129,177375,44069.3,44293.3,-6.28053,4.05776,-4.37433,-18.7899,-5.28103,-5.12844
55,5600,655,121106,29207,28936.4,-6.28183,4.05788,-4.3745,-18.7827,-5.28106,-5.12816
56,5700,798,224507,29789.2,41371.9,-6.28608,4.05278,-4.37445,-18.7761,-5.28104,-5.12821
57,5800,1537,90460,22994.1,24517.1,-6.28394,4.0564,-4.37422,-18.7556,-5.28105,-5.12885
58,5900,1292,70687,20775,18961.8,-6.2862,4.05912,-4.3742,-18.7743,-5.28103,-5.12914
59,6000,2150,99833,30117,27244.7,-6.28636,4.05566,-4.37423,-18.7898,-5.28105,-5.12957
60,6100,371,152355,29794,30157.3,-6.28622,4.05821,-4.37428,-18.7897,-5.28105,-5.12933
61,6200,3079,118366,33322.5,26387.3,-6.28687,4.05826,-4.3743,-18.7893,-5.28105,-5.12963
62,6300,1620,178538,29856.4,35282.3,-6.28589,4.05704,-4.3742,-18.7915,-5.28105,-5.1298
63,6400,1069,94194,26634.8,24523,-6.28596,4.0582,-4.37426,-18.7756,-5.28105,-5.12943
64,6500,774,155069,27784.1,29052.4,-6.28596,4.05948,-4.37428,-18.7928,-5.28105,-5.13007
65,6600,102,86142,26908.2,27003.2,-6.28592,4.06037,-4.37418,-18.7941,-5.28105,-5.13026
66,6700,267,89441,27007.7,23802.3,-6.28609,4.05986,-4.37415,-18.7956,-5.28106,-5.13019
67,6800,241,98451,23097.2,25562.8,-6.28594,4.05823,-4.37414,-18.7848,-5.28106,-5.1302
68,6900,649,58759,18112.7,15870.2,-6.28625,4.05639,-4.37417,-18.793,-5.28106,-5.13021
69,7000,13,68839,21650,21834.2,-6.28607,4.05584,-4.37415,-18.7774,-5.28106,-5.13006
70,7100,516,68133,19013,19478.3,-6.2862,4.05483,-4.37415,-18.7343,-5.28105,-5.12976
71,7200,822,222786,39528.8,45855.4,-6.28597,4.05506,-4.37414,-18.7297,-5.28105,-5.12937
