generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,13,3.83333,3.33305,4.16631,-2.63182,-3.5353,-1.85826,-9.83578,3.50105,-3.13233,1.97406,3.91865,-5.37347,-0.389553,-5.15208,-2.17998,-0.953674,-2.74386,2.36128,0.17621,3.45131,2.50178,-2.55017,-6.54592,-6.12004
1,200,0,16,4.83333,3.82445,4.94244,-1.84687,-6.25356,-4.74956,-12.4891,-2.21453,-6.16623,3.83622,2.17798,-8.37806,-3.14931,-4.37139,3.26578,-4.68686,-6.58994,-3.00874,3.82776,3.73257,3.34735,-4.7599,-7.83009,-8.7726
2,300,0,19,8,3.4641,6.14596,-3.73251,4.60849,-5.90221,-18.6298,-2.00499,-7.72168,3.87604,1.84986,-8.46515,-5.94202,-6.91813,3.97551,-4.85098,-7.652,-4.19296,-0.0973299,7.1494,2.84638,-4.2694,-9.41973,-14.2616
3,400,3,19,9.8,4.65647,5.35644,-4.89814,-0.569094,-8.819,-20.3667,-5.54518,-7.332,4.96644,0.684246,-9.35453,-9.84895,-8.55456,3.12154,-8.53698,-10.0684,-4.26492,4.31455,2.78762,-0.123427,-6.48329,-8.34265,-18.8031
4,500,2,19,10.2667,4.4095,6.69034,-5.54593,-5.72591,-6.89234,-21.6009,-3.66878,-1.56966,3.56205,2.17242,-10.8462,-11.7996,-9.35133,1.8883,-11.3882,-10.0904,-8.53538,5.69528,0.430861,-1.87878,-7.72764,-7.11464,-23.322
5,600,7,68,30.1333,14.4478,5.7225,-5.52223,-5.01889,-6.8256,-23.3582,-4.92357,-0.461505,2.66247,0.50066,-11.6059,-10.6691,-12.1196,-1.16541,-13.6925,-11.0549,-9.63652,3.18871,-2.09974,-7.11802,-8.1817,-9.21173,-28.0636
6,700,15,98,38.2,16.4199,4.86384,-6.03993,-4.51577,-6.13704,-16.2176,-10.8686,-3.01685,0.749154,0.151571,-12.1955,-10.7944,-16.4443,-5.23822,-17.5778,-11.9203,-11.4562,2.37571,-3.17952,-9.13444,-7.96881,-11.7623,-28.0966
7,800,27,102,53.3,21.2476,2.88415,-3.82776,-5.01335,-5.08864,-14.5287,-9.48331,-2.12616,0.889208,-0.182685,-13.2689,-8.53699,-17.6268,-5.38168,-16.4694,-11.9652,-12.9529,2.13244,-7.29317,-9.09733,-7.77466,-14.1894,-28.7237
8,900,23,158,76.7,36.4211,2.005,-3.8547,-6.08237,-3.93983,-11.7935,-9.42175,-2.60058,-2.26727,-1.14545,-12.4926,-7.04385,-15.0724,-6.46248,-17.5883,-12.3037,-12.4736,1.32306,-7.99822,-9.82535,-8.87664,-15.1012,-28.9175
9,1000,18,157,84.3,41.2705,2.30194,-3.24319,-7.10288,-2.05323,-7.71717,-9.39841,-4.46458,-1.3145,-1.23022,-11.5962,-4.25515,-15.1916,-7.15846,-16.9052,-11.7194,-12.7403,-0.311936,-10.5139,-8.9792,-9.6907,-17.9161,-31.503
10,1100,30,160,88.7667,31.4902,2.019,-3.39304,-4.69199,-4.20394,-11.0294,-10.8878,-5.19132,-2.79593,-3.80854,-13.42,-3.24395,-13.4225,-8.41598,-18.2247,-11.8137,-10.5139,-2.3338,-11.6263,-8.12113,-8.27698,-17.686,-31.9668
11,1200,31,166,96.7333,39.5805,0.917583,-1.8713,-5.72482,-4.54227,-10.0998,-9.31129,-5.3331,-4.24604,-4.15479,-13.1009,-3.01764,-16.0125,-8.81118,-16.9811,-12.2137,-15.6695,-3.10945,-10.8906,-8.76723,-7.16908,-18.6724,-34.4568
12,1300,16,193,85.2,42.0364,2.20092,-3.97584,-6.20753,-2.47243,-7.18766,-9.75441,-3.81744,-2.45146,-5.13502,-12.3466,1.19069,-16.187,-8.64196,-16.1097,-10.4695,-14.9063,-4.46662,-9.17271,-9.41558,-7.13668,-22.3937,-36.1852
