generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,84,3459,1075.43,876.983,-4.99392,4.57374,-7.11165,-9.109,-4.48634,-4.09381
1,200,315,55996,14878,13121.7,-8.95813,6.21181,-6.70355,-16.0668,-6.8263,-5.04421
2,300,382,86187,18316.4,19520.4,-9.73611,6.52872,-6.90081,-19.3407,-8.44605,-5.03939
3,400,606,74252,17357.5,18185.3,-8.84386,5.9133,-7.18855,-18.4464,-8.79715,-5.47462
4,500,433,142141,20885.4,27248.6,-8.92795,5.92842,-7.33084,-21.028,-7.33301,-5.73995
5,600,433,130823,33731.5,31617.4,-9.30583,5.62014,-6.75801,-21.9559,-8.12562,-6.19708
6,700,332,123555,27650.3,32243.9,-9.70281,5.63778,-6.59105,-21.9742,-8.15786,-6.31213
7,800,898,106421,24608.8,26293.3,-9.54435,5.34588,-6.50443,-21.8474,-8.85447,-6.49672
8,900,142,62939,13561.6,13394.3,-9.40808,5.71237,-6.46766,-22.3424,-9.01313,-6.12403
9,1000,745,126934,29016.8,30740.4,-9.36952,5.81115,-6.6128,-22.3743,-8.7086,-6.73715
10,1100,1898,64926,25706.3,19738.6,-9.34177,5.88396,-6.67399,-22.689,-8.79787,-6.82046
11,1200,285,89634,23019,23966.4,-9.22979,5.94638,-6.99046,-23.2726,-9.05912,-7.21195
12,1300,996,160369,34823.9,38704.2,-9.25633,6.06407,-6.96187,-23.2381,-9.22934,-7.43722
13,1400,190,103521,28422.9,26827.8,-9.22823,6.18098,-6.86746,-23.1749,-9.30294,-7.42502
14,1500,182,154374,37781.7,39617.7,-9.20608,6.23016,-6.8079,-23.308,-9.22798,-7.47472
15,1600,127,113750,39132.8,30476.2,-9.2319,6.21541,-6.83723,-23.2774,-9.25377,-7.56071
16,1700,985,170232,38189.5,38530,-9.11798,6.31242,-6.75786,-23.2955,-9.2851,-7.5393
17,1800,514,108885,28604.3,27775.5,-9.12958,6.30483,-6.78439,-23.2345,-9.31172,-7.58597
18,1900,381,88409,21323.9,21474.9,-9.12063,6.28156,-6.8694,-23.2495,-9.39231,-7.58486
19,2000,1372,78394,31833.4,23222.8,-9.13237,6.26488,-6.90287,-23.2376,-9.42943,-7.6107
20,2100,1203,83658,29992.8,21650.3,-9.1118,6.17906,-6.91718,-23.2035,-9.44091,-7.62036
21,2200,2205,97469,35872.1,28476.7,-9.12673,6.17408,-6.91705,-23.1929,-9.40533,-7.59514
22,2300,157,115917,32194.4,27486.9,-9.1202,6.22102,-6.93999,-23.1677,-9.40778,-7.69886
23,2400,1754,100218,29070.6,25561.7,-9.12152,6.23464,-6.92665,-23.1521,-9.45226,-7.74362
24,2500,356,204781,36002.3,41694.6,-9.1221,6.21211,-6.91068,-23.1651,-9.44978,-7.75629
25,2600,128,131176,22252.2,25072.7,-9.12058,6.21025,-6.90529,-23.1732,-9.44675,-7.76305
26,2700,1400,162904,38710.9,37189.4,-9.12185,6.22061,-6.91337,-23.1755,-9.44751,-7.75319
27,2800,7055,95224,30327.1,25090.8,-9.11866,6.23375,-6.91227,-23.1826,-9.43799,-7.73513
28,2900,498,116341,31548.4,30558.1,-9.1209,6.23263,-6.9115,-23.1848,-9.47282,-7.75019
29,3000,247,69839,21711.7,18481.2,-9.11998,6.23348,-6.91221,-23.179,-9.45768,-7.74449
30,3100,333,143014,31976,31259,-9.12072,6.23677,-6.90561,-23.181,-9.46417,-7.74903
31,3200,322,107444,33233.3,28624.3,-9.12153,6.23551,-6.91003,-23.1787,-9.45274,-7.74673
32,3300,378,85963,29867.1,24973.2,-9.11391,6.2323,-6.91357,-23.1794,-9.47856,-7.74257
33,3400,2150,117130,32187.1,30236.7,-9.11366,6.23512,-6.91218,-23.1795,-9.46593,-7.73949
34,3500,155,162045,30746.5,34361.4,-9.1178,6.23703,-6.91186,-23.1782,-9.47469,-7.74853
35,3600,310,119086,34364.3,32494.4,-9.1151,6.23598,-6.91378,-23.179,-9.48149,-7.75241
36,3700,154,129705,30457.7,32067.6,-9.1155,6.23284,-6.91658,-23.1785,-9.48038,-7.75332
37,3800,366,87023,25419.6,19553.4,-9.11723,6.23529,-6.91445,-23.1777,-9.48269,-7.74626
38,3900,270,90713,22183.7,20440.6,-9.11689,6.23681,-6.91492,-23.1778,-9.48047,-7.73788
39,4000,885,123275,37077.9,29299.1,-9.1155,6.23777,-6.91668,-23.1781,-9.48195,-7.73573
40,4100,1471,78910,21982.2,18691.6,-9.11599,6.23873,-6.91416,-23.1781,-9.48636,-7.73058
41,4200,1758,114714,31422.9,28872,-9.11562,6.24253,-6.90917,-23.1785,-9.48261,-7.72633
42,4300,1127,127627,25066.1,25645,-9.11519,6.24171,-6.91565,-23.1784,-9.47668,-7.73743
43,4400,213,72102,17734.7,16744.6,-9.11442,6.24027,-6.91462,-23.179,-9.48698,-7.73908
44,4500,206,120551,22916.7,26605,-9.11598,6.24131,-6.91092,-23.1791,-9.49389,-7.73737
45,4600,1462,157665,27298,31950.5,-9.11856,6.24262,-6.90577,-23.1795,-9.4946,-7.74813
46,4700,2724,62467,21388,17001,-9.11935,6.243,-6.90585,-23.1795,-9.49911,-7.74632
47,4800,993,77105,22659.7,20584.7,-9.11898,6.24354,-6.91449,-23.179,-9.49551,-7.73998
48,4900,524,178437,33112.7,35820.7,-9.1194,6.24202,-6.91271,-23.179,-9.49235,-7.74404
49,5000,744,56617,17814.7,13741.4,-9.1193,6.24348,-6.90892,-23.1793,-9.49596,-7.75012
50,5100,1813,85146,24308.9,22650.8,-9.1188,6.24325,-6.93094,-23.1793,-9.4982,-7.74832
51,5200,2486,85860,28515.3,19956.6,-9.11906,6.24456,-6.92981,-23.1793,-9.49609,-7.7444
52,5300,698,96202,32061.8,22402.6,-9.11757,6.24442,-6.92301,-23.1793,-9.49668,-7.74637
53,5400,591,115410,24264.3,23791.5,-9.11588,6.24547,-6.92449,-23.1792,-9.49522,-7.74265
54,5500,483,101338,29089.6,28304.5,-9.11704,6.2465,-6.92925,-23.1793,-9.49797,-7.74333
55,5600,2575,162832,26035.5,29939.2,-9.11672,6.24595,-6.92794,-23.1794,-9.49854,-7.74177
56,5700,375,113449,34516.7,35309.1,-9.11706,6.24521,-6.92631,-23.1795,-9.49915,-7.74139
57,5800,3760,114080,28801.6,25807.8,-9.11684,6.24457,-6.92846,-23.1793,-9.49887,-7.74004
58,5900,124,129616,35078.2,31426.7,-9.11627,6.24393,-6.92753,-23.1793,-9.49907,-7.7381
59,6000,1166,154127,25792.3,33046.6,-9.11598,6.2441,-6.92601,-23.1793,-9.49919,-7.73784
60,6100,2605,69927,24217.4,19721.1,-9.11574,6.24346,-6.9265,-23.1793,-9.49905,-7.73816
61,6200,989,81245,23783.3,21404.8,-9.11525,6.24325,-6.92768,-23.1793,-9.49915,-7.7371
62,6300,1337,95429,26491.3,22499.9,-9.11568,6.24276,-6.92754,-23.1792,-9.49897,-7.73644
63,6400,659,106156,30910.2,28922.3,-9.11586,6.24418,-6.92837,-23.1792,-9.49879,-7.73616
64,6500,988,77930,22115.9,18864,-9.116,6.24406,-6.92875,-23.1792,-9.49859,-7.73641
65,6600,579,129000,30918.2,33403.4,-9.11585,6.24451,-6.92821,-23.1792,-9.49856,-7.7368
66,6700,1148,106575,25341.3,24357.6,-9.11584,6.24461,-6.92851,-23.1792,-9.49865,-7.73694
67,6800,280,123161,33202,31384.9,-9.11579,6.24458,-6.92904,-23.1792,-9.49871,-7.73691
68,6900,897,131251,30736.9,32489.8,-9.11583,6.24488,-6.92926,-23.1792,-9.49867,-7.73681
69,7000,5829,102257,26590.7,23373.3,-9.11568,6.24383,-6.9291,-23.1792,-9.4985,-7.73672
70,7100,401,94902,25776.8,24402.7,-9.11584,6.24354,-6.92889,-23.1792,-9.49831,-7.73691
71,7200,167,106456,24508.2,27103.5,-9.11581,6.24336,-6.92878,-23.1792,-9.4981,-7.73702
72,7300,577,116451,29946,26699.9,-9.11581,6.24411,-6.92898,-23.1792,-9.49831,-7.73709
73,7400,777,113820,32944.8,37556.7,-9.11569,6.24435,-6.92892,-23.1792,-9.49833,-7.73709
74,7500,1072,68807,26070.8,18159.9,-9.11583,6.2441,-6.92901,-23.1792,-9.49839,-7.73716
75,7600,894,112631,22233,23160.7,-9.11567,6.24422,-6.92873,-23.1792,-9.49839,-7.73726
76,7700,1015,85435,27169,25705.6,-9.11564,6.24418,-6.9284,-23.1792,-9.49842,-7.73732
77,7800,519,79541,22224.8,21270.5,-9.11566,6.24415,-6.92838,-23.1792,-9.49844,-7.73725
78,7900,175,199435,33746.3,44503.3,-9.11566,6.24361,-6.92845,-23.1792,-9.49843,-7.73726
79,8000,185,125573,30454,28478.7,-9.11566,6.24294,-6.92854,-23.1792,-9.49841,-7.73732
80,8100,1397,103437,28051.8,23686.8,-9.11567,6.24326,-6.92849,-23.1792,-9.49842,-7.73736
