generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,8,2.7,2.0869,-1.82664,-3.41787,-3.42785,-6.9597,-7.66698,-1.05274,3.22544,-1.21073,-0.730566,-5.34927,1.86969,-3.80303,4.32277,1.40948,5.59012,-4.00603,2.08363,-2.33118,2.13121,-9.6191,0.385952,-4.82652
1,200,0,13,3.8,3.44814,-12.686,-10.0804,-9.75926,-2.68095,-8.51607,1.05159,-2.49151,-5,-1.12103,-8.6238,5.10264,-5.0713,2.97148,2.19599,-4.46689,-6.58729,2.88295,-5.18124,1.63863,-7.63511,4.26248,-10.6029
2,300,5,43,20.6333,8.88425,-15.3146,-10.1054,-12.861,-6.84441,-9.29797,0.208157,-1.24115,-3.55419,0.945068,-5.94443,2.50676,-7.88591,2.64236,-3.65694,-3.76221,-7.42446,2.22361,-7.46681,-4.14233,-6.99054,-8.10861,-12.8152
3,400,8,29,18.3333,6.13263,-13.2703,-4.80151,-13.1474,-8.22079,-8.51645,1.07365,-3.75911,-3.84034,-2.11097,-8.6831,9.20519,-5.21911,0.175068,-4.68196,0.137127,-9.83792,2.15084,-7.50069,-2.8276,-6.75994,-15.6571,-14.1825
4,500,19,65,39.0333,14.2066,-15.646,-1.96897,-13.7985,-9.13336,-6.80436,1.34554,-4.18346,-3.43921,-4.33298,-8.31611,4.36143,-7.79138,-3.53863,-6.02045,-2.92948,-9.77723,1.35045,-7.73181,-1.93335,-9.62297,-21.8509,-16.3214
5,600,18,134,47.3333,27.1488,-15.2316,-0.120307,-13.7164,-9.64645,-7.09941,1.33568,-3.05116,-3.51081,-5.18769,-8.15732,-1.41078,-8.94078,-2.85328,-9.52247,-5.95091,-7.3899,1.72399,-7.08505,-1.72034,-12.0482,-26.1055,-17.8549
6,700,13,100,50.4,23.1257,-15.9865,-1.83721,-14.6502,-10.5635,-9.253,1.42673,-3.15979,-2.58399,-4.74027,-7.62122,-2.24244,-9.32267,-4.35283,-10.9575,-5.95147,-6.79017,1.03789,-9.84427,-2.78628,-12.1592,-29.5905,-19.8112
7,800,25,111,59.7667,22.598,-15.1954,0.835994,-14.6537,-9.29696,-8.52258,1.24746,-4.3913,-2.98899,-5.93958,-8.08273,-3.89751,-8.09907,-4.77345,-11.0343,-6.5888,-7.00221,1.05139,-7.64294,-2.9676,-11.4817,-27.1558,-20.8694
8,900,19,120,55.1333,27.7746,-14.5486,3.55277,-14.2719,-6.62839,-8.85372,1.15151,-4.01208,-3.20182,-6.28731,-7.63272,-3.83418,-8.11625,-6.50115,-10.6348,-6.51951,-6.2481,1.45344,-7.29225,-2.56011,-11.2747,-27.7624,-21.3306
9,1000,26,156,66.2667,34.6539,-14.6338,4.02976,-14.1651,-8.26888,-9.55159,1.16159,-4.17755,-3.91092,-6.34353,-8.02296,-3.08915,-7.35275,-6.0411,-10.8364,-7.63436,-6.70521,1.62484,-8.73001,-2.98043,-9.22494,-25.6977,-21.699
10,1100,20,141,68.7,29.0186,-13.6678,4.41316,-13.2326,-5.15931,-9.73683,1.02753,-4.77855,-3.8511,-5.82737,-7.34501,-3.43824,-6.97147,-5.63611,-10.6137,-5.40416,-6.65775,1.64445,-8.46879,-3.3733,-7.91794,-22.9799,-22.427
11,1200,32,128,63.5667,25.4825,-12.5589,3.80297,-12.9671,-3.67635,-8.56152,0.979598,-4.67697,-3.61102,-5.99568,-7.35978,-3.33915,-7.00286,-5.54183,-10.8896,-6.28113,-6.69111,1.53681,-6.0316,-3.25728,-9.52503,-23.2966,-23.591
12,1300,19,172,80.0667,34.622,-13.3539,3.97264,-13.7782,-3.02449,-8.27728,0.985477,-4.82402,-2.8615,-5.9424,-7.62039,-3.14554,-6.54484,-5.42785,-10.945,-6.29744,-5.9399,1.3282,-3.02821,-3.60166,-9.92315,-20.5465,-24.3184
13,1400,11,237,80.3,53.3674,-12.0359,4.88681,-14.4099,-2.30625,-8.19083,0.995414,-4.46026,-2.73557,-5.98258,-7.71658,-3.188,-6.4278,-5.77706,-10.6542,-6.07884,-5.72742,1.32911,-4.10363,-3.43836,-9.62605,-21.6866,-25.0408
14,1500,19,209,71.1,40.5534,-13.3009,4.8866,-13.7532,-2.72524,-8.38704,1.03613,-4.1663,-2.20269,-5.90542,-8.12751,-3.24258,-6.37825,-5.96489,-10.9429,-6.08825,-5.85309,1.26185,-4.1464,-3.86632,-10.018,-20.0489,-25.586
15,1600,41,168,91.3333,32.1841,-12.4404,5.90734,-14.1426,-2.75443,-9.49218,0.953,-4.28244,-2.07412,-5.78855,-8.00254,-3.1447,-6.43431,-6.18504,-11.1568,-5.93416,-6.1702,1.15096,-4.34382,-3.44463,-10.1609,-18.6236,-25.4381
16,1700,38,181,86.1667,33.7517,-12.1762,5.41846,-14.3291,-2.45751,-9.80398,0.942569,-4.24048,-2.45772,-5.98189,-7.66302,-3.14418,-6.83952,-6.16043,-11.018,-5.86005,-6.05251,1.11541,-3.98571,-3.41734,-10.0865,-17.2951,-25.1306
17,1800,27,211,89.7,37.3651,-12.4667,5.3819,-14.6868,-2.21412,-9.94035,0.871971,-4.2663,-2.09374,-5.78752,-7.45806,-3.24334,-6.90978,-6.14475,-11.0213,-5.78389,-6.3427,1.19755,-4.69559,-3.79199,-9.68572,-16.6805,-25.0869
18,1900,37,182,95.6333,39.8631,-12.659,5.64147,-14.8207,-2.13747,-10.2226,0.887081,-4.31692,-2.36545,-5.6799,-7.24892,-3.15685,-6.94959,-6.02461,-11.0338,-5.81236,-6.56928,1.27773,-4.6738,-3.66673,-8.57292,-16.8268,-25.0087
19,2000,26,185,83.2667,37.8663,-12.3021,5.86065,-14.7856,-2.06457,-10.0847,0.801105,-4.4065,-2.67684,-5.56554,-6.85887,-3.15449,-6.84347,-5.96583,-10.8883,-5.83092,-6.46965,1.25829,-4.5608,-3.52445,-8.73309,-16.8389,-25.1384
20,2100,35,145,79.5333,28.7099,-11.9967,6.06832,-14.8425,-1.9264,-10.3685,0.805294,-4.4693,-2.43432,-5.53412,-6.83592,-2.9549,-7.18135,-5.95278,-10.8415,-5.84146,-6.51289,1.2587,-4.19653,-3.40224,-8.61656,-17.6764,-24.9608
21,2200,20,204,98.4333,46.8767,-11.9482,6.11139,-14.804,-2.2688,-10.623,0.780311,-4.61802,-2.52794,-5.38823,-6.77929,-2.96523,-6.98491,-5.94123,-10.8395,-5.85409,-6.06888,1.2528,-4.37689,-3.38467,-9.02619,-18.1062,-24.9786
22,2300,14,225,107.033,51.3094,-12.34,6.02852,-14.8443,-2.18864,-10.5295,0.801833,-4.72256,-2.34028,-5.38464,-7.07042,-2.90579,-7.30223,-5.94999,-10.7785,-5.83814,-6.08517,1.23258,-4.191,-3.35554,-9.11701,-17.4747,-25.1524
23,2400,22,240,101.167,60.4358,-12.8079,5.9927,-14.8605,-2.30451,-10.5327,0.762787,-4.77041,-2.35775,-5.37807,-7.14731,-2.89855,-7.28792,-5.95546,-10.7489,-5.83124,-6.12291,1.22734,-4.35329,-3.36083,-9.23712,-15.9822,-25.155
24,2500,39,264,98.7333,50.1226,-13.9367,5.9962,-14.8757,-2.30325,-10.5231,0.781356,-4.69966,-2.48225,-5.35372,-7.1381,-2.78656,-7.65463,-5.95766,-10.5689,-5.80378,-6.30738,1.20399,-4.52305,-3.37303,-9.49775,-14.4763,-25.1377
25,2600,27,202,102.433,47.7744,-13.7014,5.95443,-14.9085,-2.3386,-10.5119,0.804186,-4.84818,-2.4627,-5.33728,-6.64649,-2.76988,-7.68178,-5.95798,-10.4065,-5.7924,-6.17263,1.1797,-4.66348,-3.3522,-9.28954,-14.1627,-25.1844
26,2700,24,261,102.633,52.1956,-13.7368,5.92803,-14.9303,-2.32825,-10.5513,0.815543,-4.88663,-2.43438,-5.31336,-6.94748,-2.76724,-7.76055,-5.95087,-10.4574,-5.79786,-5.96949,1.19433,-4.6794,-3.36096,-9.45774,-14.1735,-25.1911
27,2800,47,219,95.5,41.5126,-13.7174,5.93655,-14.9107,-2.38895,-10.3044,0.826985,-4.88898,-2.55868,-5.35996,-7.55788,-2.80813,-7.86692,-5.94805,-10.4447,-5.80177,-6.0037,1.19211,-4.80828,-3.35447,-9.43709,-13.7572,-25.2182
28,2900,25,229,91.8333,51.4682,-13.7585,5.8856,-14.9272,-2.51367,-10.3573,0.794974,-4.89416,-2.5017,-5.36772,-7.72037,-2.71338,-7.93571,-5.94746,-10.4773,-5.80722,-6.18388,1.1934,-4.79689,-3.36822,-9.50809,-13.9913,-25.2578
29,3000,36,286,102.2,56.5017,-13.6326,5.84438,-14.929,-2.42187,-10.2737,0.79914,-4.8798,-2.65435,-5.36432,-6.8562,-2.81968,-8.23048,-5.94461,-10.519,-5.82433,-6.29805,1.19556,-4.68544,-3.34341,-9.31465,-13.5152,-25.2315
30,3100,32,261,108.833,52.374,-13.725,5.85,-14.9399,-2.42673,-10.1809,0.81923,-4.87799,-2.6363,-5.38142,-7.58708,-2.83739,-8.21873,-5.9457,-10.4012,-5.82994,-6.24306,1.20013,-4.65806,-3.34308,-9.28222,-12.9693,-25.2057
31,3200,12,208,97,51.7167,-13.8945,5.85511,-14.9396,-2.41233,-10.3904,0.776975,-4.84411,-2.51534,-5.38459,-6.82475,-2.77953,-8.3322,-5.94282,-10.3403,-5.83427,-5.80838,1.20251,-4.65113,-3.34324,-9.54842,-12.5776,-25.1911
32,3300,2,265,102.8,57.198,-13.9358,5.86918,-14.9427,-2.50142,-10.4995,0.803116,-4.84651,-2.55062,-5.38573,-7.10551,-2.69399,-8.31594,-5.94404,-10.4508,-5.83257,-5.70567,1.19518,-4.67007,-3.34688,-9.54577,-12.4965,-25.1897
33,3400,30,279,102.467,55.1598,-13.5562,5.87565,-14.9463,-2.4849,-10.5456,0.784043,-4.83251,-2.63125,-5.38655,-7.56075,-2.54256,-8.3715,-5.94409,-10.4,-5.83279,-5.4412,1.18671,-4.63018,-3.34759,-9.19352,-12.8486,-25.2012
34,3500,19,300,112.5,70.5695,-13.5613,5.88383,-14.956,-2.4596,-10.4947,0.775208,-4.80614,-2.62749,-5.38036,-7.5093,-2.42508,-8.24663,-5.94365,-10.4791,-5.82986,-5.32649,1.18413,-4.61246,-3.34015,-9.17786,-13.0553,-25.1964
35,3600,20,287,109.1,65.8412,-13.3084,5.88235,-14.9547,-2.43422,-10.4982,0.774518,-4.77877,-2.52333,-5.38528,-6.47256,-2.45749,-8.33297,-5.94554,-10.43,-5.82814,-5.23943,1.17747,-4.55804,-3.33494,-9.01376,-12.9524,-25.2135
36,3700,25,356,110.7,72.406,-13.4845,5.87212,-14.9569,-2.381,-10.4695,0.770423,-4.7816,-2.54691,-5.38064,-6.02268,-2.44319,-8.31774,-5.94248,-10.3025,-5.82138,-5.245,1.17184,-4.5337,-3.33081,-9.21881,-12.9061,-25.202
37,3800,34,195,104.9,42.4771,-13.3294,5.87235,-14.9517,-2.33636,-10.4817,0.774007,-4.79287,-2.57229,-5.38198,-6.07278,-2.46896,-8.39816,-5.94307,-10.3299,-5.81775,-5.24962,1.1759,-4.48157,-3.32533,-9.09501,-12.9237,-25.1837
38,3900,50,294,112.033,54.2475,-13.383,5.86763,-14.9462,-2.3124,-10.4491,0.78113,-4.79228,-2.58025,-5.391,-6.22522,-2.57084,-8.51347,-5.94299,-10.3036,-5.81477,-5.24874,1.18431,-4.42267,-3.32473,-9.16637,-12.6751,-25.2023
39,4000,32,280,101.4,59.8479,-13.5599,5.86543,-14.9503,-2.3927,-10.4399,0.785772,-4.80668,-2.57661,-5.37965,-6.87461,-2.59442,-8.51021,-5.94226,-10.3455,-5.81105,-5.23212,1.18787,-4.46322,-3.32309,-9.3419,-12.9373,-25.2057
40,4100,16,223,93.8333,43.7919,-13.9255,5.86302,-14.9494,-2.42484,-10.429,0.783491,-4.79894,-2.58845,-5.37468,-6.37893,-2.5525,-8.51015,-5.94075,-10.3425,-5.81465,-5.20812,1.19109,-4.47168,-3.31839,-9.39849,-13.008,-25.2109
41,4200,27,339,94.7,66.5132,-13.6355,5.86727,-14.9573,-2.455,-10.404,0.785378,-4.7901,-2.58393,-5.3699,-6.39122,-2.57221,-8.44173,-5.93941,-10.3434,-5.81694,-5.19495,1.19336,-4.50682,-3.31877,-9.25127,-13.1524,-25.2106
42,4300,55,195,102.167,38.8268,-13.6383,5.86671,-14.9578,-2.40676,-10.4042,0.788689,-4.75464,-2.58595,-5.37976,-6.58273,-2.64225,-8.56661,-5.9401,-10.3618,-5.81804,-5.20466,1.19136,-4.54796,-3.31791,-9.331,-13.1156,-25.2114
43,4400,59,261,108.267,46.9989,-13.6963,5.86688,-14.9605,-2.41007,-10.3783,0.797348,-4.80836,-2.5882,-5.39662,-6.97926,-2.67633,-8.4121,-5.93889,-10.3829,-5.81807,-5.19988,1.19301,-4.5289,-3.31721,-9.4982,-13.3328,-25.2147
44,4500,39,221,112.167,50.8548,-13.7017,5.86724,-14.9548,-2.41878,-10.3145,0.801778,-4.78003,-2.61636,-5.4068,-7.35225,-2.61947,-8.50039,-5.93779,-10.4088,-5.81879,-5.21236,1.19378,-4.52672,-3.31745,-9.56309,-13.2946,-25.2096
45,4600,39,348,104.6,61.9976,-13.6893,5.86987,-14.9572,-2.42383,-10.3812,0.797535,-4.77194,-2.60885,-5.40846,-7.01471,-2.63145,-8.49597,-5.9386,-10.3854,-5.819,-5.22299,1.19401,-4.54575,-3.31601,-9.58539,-13.2875,-25.2088
46,4700,39,308,105.4,63.667,-13.6608,5.87026,-14.9533,-2.42199,-10.429,0.796951,-4.77813,-2.63554,-5.41533,-7.22581,-2.63485,-8.45018,-5.93868,-10.3822,-5.81876,-5.23173,1.19223,-4.56714,-3.31119,-9.63893,-13.3514,-25.2078
47,4800,39,357,112.2,73.4642,-13.5496,5.87014,-14.9497,-2.42403,-10.4103,0.802384,-4.78983,-2.62142,-5.39889,-7.31061,-2.6269,-8.50978,-5.93827,-10.3607,-5.81978,-5.25335,1.19234,-4.55528,-3.30813,-9.60546,-13.453,-25.2139
48,4900,39,201,106.333,41.1769,-13.567,5.87031,-14.9512,-2.45045,-10.4023,0.806301,-4.78505,-2.60982,-5.40339,-7.21857,-2.62706,-8.4614,-5.93847,-10.3599,-5.81999,-5.26467,1.19105,-4.55263,-3.31001,-9.72992,-13.4308,-25.2137
49,5000,16,349,95.6667,61.8091,-13.4061,5.86968,-14.9557,-2.44552,-10.4213,0.805277,-4.78701,-2.61127,-5.39069,-7.45405,-2.61686,-8.44641,-5.93871,-10.3762,-5.81957,-5.2594,1.1904,-4.5539,-3.30954,-9.75169,-13.3355,-25.209
50,5100,42,207,96.2333,39.5201,-13.4381,5.87103,-14.9553,-2.44153,-10.4114,0.808977,-4.77583,-2.60977,-5.39355,-7.46031,-2.61353,-8.4503,-5.93882,-10.3653,-5.81965,-5.24375,1.18974,-4.54871,-3.31175,-9.72053,-13.3502,-25.2012
51,5200,29,255,99.3667,48.2025,-13.4599,5.87077,-14.9565,-2.44289,-10.44,0.80815,-4.77043,-2.62252,-5.39091,-7.19714,-2.63374,-8.44203,-5.93885,-10.3679,-5.81951,-5.25321,1.18932,-4.54053,-3.31168,-9.70302,-13.3444,-25.2015
52,5300,32,284,102.6,53.0612,-13.4219,5.8727,-14.9548,-2.44516,-10.4372,0.809018,-4.77348,-2.63136,-5.39202,-7.1958,-2.65043,-8.50089,-5.93873,-10.3709,-5.81949,-5.24971,1.18916,-4.5469,-3.31166,-9.68878,-13.3547,-25.2013
53,5400,22,225,102.867,49.1274,-13.4346,5.8734,-14.9535,-2.44601,-10.391,0.808655,-4.77165,-2.62572,-5.38996,-7.20534,-2.63121,-8.56902,-5.93864,-10.3713,-5.81935,-5.21541,1.18916,-4.5477,-3.31156,-9.77489,-13.3503,-25.202
54,5500,17,211,86.7667,49.8955,-13.3769,5.87304,-14.9559,-2.44371,-10.405,0.810374,-4.77495,-2.62611,-5.38871,-7.09589,-2.64041,-8.55333,-5.93854,-10.3936,-5.81933,-5.206,1.18943,-4.54145,-3.31141,-9.85165,-13.343,-25.2023
55,5600,12,216,96.6333,49.4393,-13.3657,5.87308,-14.9562,-2.44536,-10.3996,0.812671,-4.77302,-2.63549,-5.38808,-6.99944,-2.64737,-8.51478,-5.93857,-10.3909,-5.81935,-5.21803,1.18931,-4.5565,-3.31172,-9.81526,-13.3381,-25.1992
56,5700,52,204,107.233,45.5273,-13.2939,5.87306,-14.9565,-2.44659,-10.4139,0.806828,-4.77262,-2.64217,-5.38861,-7.03531,-2.63453,-8.54599,-5.93855,-10.362,-5.81951,-5.24912,1.18964,-4.58214,-3.31108,-9.83148,-13.3388,-25.1979
57,5800,21,332,114.967,67.4892,-13.2447,5.87292,-14.9551,-2.44637,-10.4256,0.808075,-4.77156,-2.64574,-5.3868,-7.06624,-2.62134,-8.5107,-5.93857,-10.3363,-5.81963,-5.29676,1.19012,-4.59918,-3.31087,-9.91703,-13.335,-25.1974
58,5900,20,292,112.633,64.8688,-13.2622,5.87283,-14.9546,-2.44867,-10.444,0.808061,-4.77249,-2.62347,-5.38817,-7.0995,-2.6223,-8.47476,-5.93855,-10.3445,-5.81958,-5.27955,1.19013,-4.58464,-3.31054,-9.82461,-13.335,-25.1972
59,6000,20,218,93.4333,47.3968,-13.2783,5.87358,-14.9539,-2.45063,-10.4471,0.808009,-4.77282,-2.61554,-5.38948,-7.08954,-2.63099,-8.46689,-5.93858,-10.34,-5.81965,-5.27804,1.19007,-4.58267,-3.31101,-9.81804,-13.3351,-25.1977
60,6100,34,197,97.9,49.2071,-13.2742,5.87417,-14.954,-2.45151,-10.4432,0.805625,-4.77391,-2.63612,-5.38946,-7.08072,-2.62535,-8.40384,-5.93858,-10.3354,-5.81978,-5.29744,1.19021,-4.58746,-3.31031,-9.81533,-13.3354,-25.1989
61,6200,26,377,108.267,74.6832,-13.3291,5.87409,-14.9538,-2.44939,-10.4585,0.806897,-4.77325,-2.62792,-5.38999,-7.06759,-2.62862,-8.41105,-5.93853,-10.3231,-5.81989,-5.27679,1.19013,-4.58568,-3.31026,-9.76732,-13.3356,-25.196
62,6300,34,240,108.633,56.3539,-13.2908,5.87435,-14.953,-2.45052,-10.4528,0.807398,-4.77201,-2.62251,-5.38982,-7.09457,-2.61854,-8.44008,-5.93854,-10.3317,-5.81995,-5.2922,1.19026,-4.59095,-3.31019,-9.69694,-13.3364,-25.1959
63,6400,28,206,99.3333,40.0227,-13.2944,5.87462,-14.9513,-2.45049,-10.4487,0.80726,-4.7705,-2.6352,-5.39069,-7.09943,-2.61371,-8.39712,-5.93854,-10.3304,-5.82027,-5.30627,1.19019,-4.58969,-3.30968,-9.63355,-13.3369,-25.1961
64,6500,35,252,98.9333,49.4256,-13.2958,5.87452,-14.9519,-2.45075,-10.4476,0.806521,-4.7713,-2.6265,-5.3899,-7.09464,-2.60764,-8.43896,-5.93855,-10.3297,-5.82046,-5.30317,1.19032,-4.58652,-3.31041,-9.6278,-13.3374,-25.1966
