generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
10,143,0,10,4.36667,2.78522,0.939887,2.10541,0.697872,0.472419,0.09842,-2.40139,-1.73664,0.325179,0.629322,-0.456062,-2.25756,0.914242,-0.864754,0.268869,0.136074,-0.811439,1.08031,0.400345,-1.8086,-1.28651,-0.899004,1.4783,-5.69775
11,156,2,19,8.9,4.60397,0.918994,1.61169,0.0670245,0.959662,0.140862,-2.87995,-1.78493,-0.223921,0.061227,-0.719831,-2.32342,1.46803,-1.62119,0.200866,0.273112,-1.53623,0.949056,0.00228636,-2.25657,-0.963874,-0.888139,0.918865,-5.40264
12,169,1,20,8.53333,5.1977,0.919017,1.75117,-0.3974,0.781775,0.106835,-3.53302,-1.87734,-0.444407,0.824215,-0.00803893,-1.87247,1.65364,-2.72189,-0.249527,0.8337,-1.75067,0.65311,0.152756,-1.96709,-1.5949,-1.78462,-0.15312,-5.99188
13,182,1,24,9.46667,6.22416,0.912534,2.00601,-0.481324,0.740608,0.214176,-3.48148,-2.1394,-0.714593,1.39914,-0.784208,-2.92674,0.496987,-2.8062,0.725684,0.388869,-2.04194,0.325496,1.17325,-2.21319,-1.64336,-1.90467,0.100468,-6.45527
14,195,2,26,11.9333,6.58595,0.893621,2.42692,-0.27387,0.365349,0.0337987,-3.7635,-2.05877,-0.545003,1.17767,-0.888683,-2.26277,0.517207,-2.92188,0.00157915,1.40524,-2.2174,0.389883,0.349202,-2.31465,-0.695336,-1.53996,-0.421165,-6.48795
15,208,1,29,11.6333,5.86917,0.913651,2.00969,0.312886,-0.129218,-0.0818994,-4.154,-1.60784,-0.474116,1.7729,-1.44609,-2.29067,1.63868,-3.30035,0.281361,2.20812,-2.81093,0.0717341,-0.190652,-2.97716,-0.117903,-2.55188,-0.910443,-6.63402
16,221,4,30,12.0333,6.11659,0.912791,1.77142,0.175274,0.336903,-0.359506,-4.04878,-1.9021,-1.00004,1.85611,-2.0875,-3.2248,1.80284,-3.7278,0.182819,0.812602,-3.09638,0.793538,0.626469,-2.77131,-0.417637,-2.83844,-0.783553,-6.92624
17,234,3,36,15.0667,9.03225,0.918634,2.38341,1.26419,-0.0479012,-0.282219,-3.69727,-1.72015,-1.31742,1.3423,-2.47562,-2.68367,2.18356,-3.65931,-0.0311842,0.546064,-2.9285,0.206198,0.479186,-2.97537,-0.626555,-2.86139,-1.09329,-7.97569
18,247,9,76,33.4667,15.9973,0.958284,2.18561,0.617863,-0.209249,-0.368798,-3.80969,-0.898373,-0.90965,1.12116,-3.37285,-1.70139,2.23852,-3.5531,-0.124367,-0.121147,-3.37229,0.455869,-0.737955,-3.98218,-1.43905,-3.59782,-1.75602,-8.33537
19,260,3,73,29.6333,18.9945,0.973588,2.37794,0.461609,0.632847,-0.870855,-3.48501,-0.633611,-1.28486,0.688572,-3.37314,-2.4786,2.17511,-3.20675,0.657297,0.745887,-3.12914,-0.844786,-0.85543,-2.70678,-1.83129,-4.15433,-1.78162,-8.13256
20,273,7,132,44.8333,25.9217,0.967013,2.05394,0.276075,0.655172,-1.11878,-3.21175,-0.159809,-1.4269,-0.129702,-2.68498,-2.03352,2.06773,-3.46877,0.343553,0.0610765,-2.66415,-0.789051,-0.846964,-2.40705,-2.25242,-4.07372,-1.35952,-8.15877
21,286,7,185,69,36.2063,0.999188,1.61343,-0.3279,0.757905,-1.48424,-3.12515,-0.761655,-1.33843,-0.779288,-2.62471,-1.48375,3.15156,-3.74468,-0.50671,-0.827308,-3.3171,-0.975354,-1.84223,-2.19704,-2.16295,-4.70764,-1.34373,-8.78328
22,299,20,117,60.1,26.5412,1.04406,1.6579,0.00854057,1.56632,-2.08272,-2.33809,-0.431655,-0.916501,-0.0818607,-2.89468,-0.474564,3.03348,-4.5651,-1.32614,-1.07849,-3.48004,-1.13833,-2.74716,-2.61567,-2.73948,-4.59659,-1.5197,-8.1221
23,312,18,155,65.6333,35.7968,1.08191,1.4697,0.0371499,1.36849,-1.99925,-1.74782,0.428603,-1.42264,0.433727,-2.58505,-0.63381,3.6222,-4.67703,-1.31336,-1.72502,-3.46838,-1.95311,-2.0502,-1.78938,-3.01206,-5.09497,-1.42319,-8.35242
24,325,13,187,68.3,38.1839,1.09873,1.24564,-0.0333905,1.06703,-2.48664,-2.18969,0.527877,-1.56137,0.125278,-2.92787,-0.791707,2.609,-4.5978,-1.40226,-2.02443,-3.25293,-2.04715,-2.736,-1.89391,-2.67321,-6.00283,-1.72186,-8.29006
25,338,3,170,80.0667,39.7301,1.08067,1.08186,-1.03182,2.07093,-1.89006,-2.81129,0.228558,-0.664941,0.332973,-2.48206,-0.820272,2.65987,-3.86488,-1.96796,-1.88573,-2.7682,-1.9269,-2.55924,-2.2212,-2.67939,-5.51902,-1.18777,-8.58801
26,351,27,209,105.167,48.9194,1.06134,0.576444,-0.211678,1.41646,-1.78229,-2.96626,-0.432522,-1.0437,0.409061,-2.61912,-1.92933,2.59726,-4.36534,-2.15959,-1.81335,-2.52967,-1.84587,-2.57117,-3.0432,-2.70425,-6.42573,-0.363048,-9.3935
27,364,30,164,90.5667,34.7728,1.02799,0.00567564,-0.27696,0.972842,-1.41291,-2.77746,-0.52332,-1.57655,0.47714,-2.14707,-1.94115,2.188,-3.94733,-3.11935,-1.38336,-2.27555,-1.7102,-2.01694,-3.17331,-3.14625,-5.22007,-0.120235,-8.68663
28,377,27,379,105.133,65.4579,0.991245,0.467451,-0.306604,0.187015,-1.08671,-2.5969,0.0216849,-1.74893,0.181179,-2.49134,-2.09902,2.1041,-4.00594,-3.04564,-1.63879,-1.54563,-1.56655,-1.95883,-3.13559,-3.35454,-5.00355,0.355934,-8.44446
29,390,8,420,133.333,81.3767,0.978598,-0.451418,0.39516,0.645469,-0.513733,-2.01023,0.803316,-1.34298,0.0729035,-1.19371,-1.01392,2.24931,-3.04663,-2.93043,-1.80068,-1.36151,-2.65721,-1.4857,-2.81508,-3.43303,-4.62357,-0.510331,-8.885
30,403,39,658,187.4,134.664,0.968961,-0.683721,0.356062,-0.211357,-0.201899,-2.39504,1.08743,-1.79261,0.120579,-1.07285,-2.28661,2.30883,-2.79756,-2.29759,-1.88275,-1.9027,-2.85419,-1.73831,-3.11932,-3.23088,-4.56482,-0.432721,-9.76347
31,416,46,325,172.033,76.5797,0.970768,-0.379546,0.478548,0.0217812,-0.424333,-2.46714,1.21936,-2.17766,0.0639545,-1.05817,-2.89122,2.38641,-2.69032,-1.8765,-1.57264,-2.68079,-3.09075,-2.6208,-2.49441,-3.66695,-5.27831,-1.64552,-10.8198
32,429,20,604,175.067,112.934,0.965195,-0.191269,0.135726,0.00533474,-0.209696,-2.28405,1.50801,-2.66587,-0.540567,-1.22786,-2.15655,2.46689,-2.58374,-1.68078,-2.09142,-3.13938,-3.33197,-2.2237,-2.25316,-3.68389,-5.19347,-1.71476,-11.2912
33,442,48,842,200.8,158.377,0.952771,-0.148024,0.252532,0.27667,-0.125711,-2.47467,0.916531,-3.21708,-0.535242,-1.8444,-2.14945,2.3863,-3.05087,-2.60839,-2.7641,-3.43965,-3.84255,-2.45451,-2.23254,-3.41189,-5.16346,-1.64313,-11.6978
34,455,48,370,162.133,87.0484,0.927118,0.435517,0.463412,-0.180437,-1.02282,-3.01417,1.09197,-2.3053,-0.0655328,-1.64153,-2.57423,1.84654,-2.99237,-2.28075,-3.471,-3.57087,-3.99696,-2.40839,-1.47587,-3.11839,-5.07638,-1.2001,-10.7433
35,468,57,824,230.833,180.652,0.915619,0.666989,0.228634,-0.371011,-0.849874,-2.65105,0.503327,-2.48956,-0.39726,-2.01332,-1.84272,1.26479,-2.96368,-1.89405,-3.74193,-3.41866,-4.29044,-2.90583,-1.30919,-2.10649,-4.89174,-1.59134,-10.9847
36,481,19,307,150.5,80.2263,0.924845,0.263364,0.427914,-0.35079,-0.286607,-2.67377,0.103846,-2.52192,-0.184868,-2.34476,-1.85378,1.23346,-3.01353,-2.60309,-4.10279,-4.65712,-4.93281,-2.85361,-1.14535,-2.24696,-5.90494,-1.44603,-11.7723
37,494,34,433,184.633,91.7374,0.927736,-0.0125746,0.849775,-1.28119,-0.286163,-3.32738,-1.24423,-2.23753,0.513864,-2.16579,-1.76555,1.51087,-3.78709,-2.64462,-3.66985,-3.39451,-5.07024,-2.85169,-2.13231,-2.74453,-5.80313,-0.902697,-12.2405
38,507,29,343,159.333,79.8608,0.94109,-0.339362,0.175804,-0.977663,0.222765,-3.94039,-0.948958,-2.05489,-0.31055,-2.55674,-2.46679,1.93577,-3.62517,-2.38247,-4.62382,-4.18227,-5.88637,-3.1345,-2.23493,-3.67736,-6.81136,-1.25633,-12.3466
39,520,28,317,147.833,79.5175,0.936229,0.550387,0.19492,-0.933814,-0.153925,-4.15059,-0.475715,-1.66074,-0.313531,-2.33603,-1.82127,2.01114,-3.59448,-1.89298,-4.46129,-4.32687,-5.79386,-2.89488,-1.78339,-3.84761,-7.40208,-1.452,-13.2608
40,533,21,383,157.4,97.4752,0.929745,0.345975,0.0380311,-1.25476,-0.00166207,-4.4346,-0.331508,-2.0417,0.555266,-2.00856,-1.79104,1.75876,-3.51296,-1.64004,-4.83022,-4.07147,-5.29466,-3.95599,-1.21297,-4.05422,-7.66986,-1.02251,-13.0419
41,546,28,324,164.333,80.0019,0.910294,-0.0864833,0.395065,-1.39111,-0.184847,-4.34287,-0.323333,-1.99338,-0.0924049,-2.1709,-2.4448,2.63575,-3.12166,-1.83223,-5.17483,-3.75537,-5.19444,-3.25039,-2.1259,-4.7179,-7.66909,-0.553861,-13.7217
42,559,55,376,148.467,72.6796,0.919452,-0.402203,0.249292,-2.49387,-0.0867959,-5.23001,0.0610793,-2.15537,-0.742966,-2.16268,-2.46694,3.29223,-3.30199,-2.44205,-5.30143,-4.01138,-4.72713,-4.49025,-2.04388,-4.15195,-7.252,-1.51983,-14.5033
43,572,24,432,172.567,95.9287,0.910992,-0.240146,0.85348,-1.82585,-0.763783,-5.69485,0.342361,-2.04962,-0.723031,-1.59251,-2.80342,2.9388,-3.50008,-1.97334,-4.89711,-3.35906,-5.30016,-4.54108,-2.6177,-3.87363,-7.67784,-1.49446,-14.8952
44,585,44,468,190.233,109.115,0.893078,-0.483218,1.36011,-2.04557,-1.10329,-5.23439,1.02668,-2.26229,-0.194596,-1.59939,-2.51679,2.14788,-3.11428,-1.62339,-4.20836,-2.78784,-5.39498,-4.42572,-3.07469,-3.36544,-7.31486,-1.34718,-14.3419
45,598,44,525,193.7,129.205,0.873635,-0.744331,0.855062,-1.96323,-0.618491,-5.40346,0.706632,-2.49659,-0.346358,-0.997015,-3.56002,2.5118,-2.97228,-1.88899,-3.86388,-2.49991,-5.07952,-4.72084,-3.38738,-4.06827,-6.94081,-1.3828,-14.3935
46,611,68,603,268.867,139.793,0.86147,-1.61518,0.634682,-1.86202,0.0688336,-5.01705,0.193225,-1.80822,-0.532404,-1.39651,-3.10373,2.28509,-2.39646,-1.45556,-3.57971,-2.267,-4.76244,-4.62805,-3.91361,-3.81522,-6.96142,-1.43821,-14.842
47,624,33,845,249.5,181.325,0.864024,-1.84912,0.056137,-2.06676,0.130344,-5.23576,-0.354045,-2.53237,-0.236996,-1.54825,-3.18122,1.45706,-2.03873,-1.28712,-3.30073,-2.77073,-4.3773,-4.61163,-3.73202,-3.79847,-6.77275,-1.83467,-15.8783
48,637,6,658,192.767,143.117,0.861066,-2.03546,-0.372549,-2.42161,-0.104229,-5.25583,-0.401884,-2.71815,0.0423975,-1.79067,-3.74798,1.83534,-2.46402,-1.42605,-3.44823,-2.73964,-4.71213,-4.57736,-4.57029,-4.08748,-7.11254,-0.905671,-16.2325
49,650,46,977,267.667,187.881,0.862793,-2.32695,0.353991,-1.86672,-0.850829,-5.45801,-0.502313,-3.44278,0.0670724,-2.11993,-3.92288,2.36759,-2.6037,-1.52589,-3.98794,-2.69757,-4.45575,-4.16803,-4.80138,-4.03989,-7.83814,-0.0151919,-16.6689
50,663,87,879,262.7,195.505,0.860344,-2.83193,0.592381,-2.30301,-0.580046,-5.15558,-0.808143,-3.51807,0.738157,-1.99028,-4.09905,2.44116,-3.0236,-2.0393,-4.20795,-2.13081,-4.27155,-3.46023,-4.31549,-3.42896,-7.95836,-0.477628,-16.3846
51,676,56,678,209.467,166.75,0.867803,-2.30435,1.17268,-2.42914,-0.550057,-5.05243,-2.03245,-3.55284,1.06919,-2.66205,-3.62196,2.49378,-2.28441,-2.01636,-4.21485,-1.47406,-4.46129,-3.45077,-4.54537,-3.61707,-8.0615,-0.442668,-16.2679
52,689,39,549,203.433,128.645,0.859183,-3.03548,0.872308,-1.96769,-0.769206,-4.37808,-1.90993,-3.53871,0.362672,-2.83356,-4.49658,1.90963,-2.35984,-1.91731,-4.21741,-1.59892,-4.72782,-3.48602,-4.43569,-3.05785,-7.49832,-0.499877,-15.9901
53,702,47,1125,211.533,199.391,0.869685,-3.12129,0.350434,-2.2767,-1.00479,-4.54225,-2.88795,-3.60243,1.15571,-2.69013,-4.96886,2.21653,-2.31613,-1.80995,-4.25955,-1.42488,-4.83405,-3.5838,-4.10738,-2.44005,-7.25662,-0.390773,-16.095
54,715,48,468,167.6,95.6512,0.882456,-2.41404,0.744936,-1.50836,-2.13886,-4.37509,-3.27511,-4.40135,0.795669,-2.27266,-5.06952,2.23869,-3.23287,-2.40932,-3.42359,-2.09029,-5.00047,-3.95205,-4.16366,-2.28641,-6.98101,-0.616953,-16.0186
55,728,44,811,243.833,179.69,0.883493,-2.82891,0.751496,-2.62397,-1.11713,-4.0315,-3.76937,-4.15406,1.67292,-2.47231,-5.08389,1.673,-2.69907,-2.60598,-3.88307,-1.44091,-5.15786,-3.64486,-3.70267,-3.0387,-7.40982,-1.0341,-16.5242
56,741,28,425,182.367,94.6742,0.858507,-2.52259,1.09783,-1.91418,-1.25434,-4.27429,-2.71732,-4.79857,1.19285,-1.42756,-5.17589,2.2435,-2.95946,-2.82422,-4.46458,-1.22699,-4.9133,-3.47911,-3.80362,-2.82172,-6.80019,-1.20865,-15.9995
57,754,56,324,183.767,73.7001,0.839686,-2.39482,0.629789,-2.35875,-0.383518,-3.86193,-2.90338,-4.64206,1.39244,-1.09173,-6.07696,2.03133,-2.90797,-2.55694,-4.1723,-1.29201,-4.58559,-3.43836,-3.67655,-3.06704,-7.29206,-1.60608,-15.7447
58,767,45,558,207.533,135.366,0.806479,-2.46064,0.11567,-2.43636,-0.817517,-4.04133,-2.74597,-4.56225,0.941199,-0.614329,-5.67585,2.12044,-2.6368,-2.5899,-3.89439,-1.68528,-4.37378,-3.21635,-3.82436,-3.03553,-6.48305,-1.74242,-15.0601
59,780,45,520,216.7,139.93,0.790614,-2.55889,0.308637,-1.92556,-0.718689,-3.88763,-2.47331,-4.76482,0.715958,-0.264809,-6.1755,2.61879,-2.79445,-1.55684,-4.27877,-1.99886,-4.28463,-3.80022,-3.5115,-3.30397,-6.40931,-2.0738,-15.131
60,793,77,440,226.367,93.0482,0.772192,-2.76829,0.76502,-2.51065,-0.800014,-3.83874,-2.62402,-4.81146,0.627443,-0.174975,-6.44288,2.36165,-2.98194,-2.02721,-4.7311,-2.35804,-4.72058,-4.54771,-3.63019,-2.96301,-6.05577,-1.09448,-15.2017
61,806,31,981,236.333,181.673,0.775185,-2.4171,0.741518,-2.52944,-0.704478,-3.80822,-3.51488,-5.17667,0.178694,0.0362327,-6.74607,2.18342,-2.97971,-2.02749,-4.69083,-2.92007,-4.2209,-4.87647,-3.63671,-2.75384,-5.92076,-1.7929,-16.6114
62,819,71,1158,266.933,238.356,0.774578,-1.89014,0.492173,-2.71652,-1.2048,-3.54902,-3.20774,-5.25725,0.275741,-0.744926,-7.37143,2.06972,-3.19569,-2.24255,-5.18084,-3.22439,-4.1985,-5.17673,-4.09841,-2.99367,-6.92622,-1.72171,-17.2888
63,832,64,813,249.8,161.864,0.789996,-1.67432,1.10013,-3.14405,-1.05214,-3.70913,-3.22706,-4.7027,-0.268314,-0.643863,-7.0827,1.66423,-2.62372,-2.4147,-5.84094,-2.45122,-3.74849,-5.28694,-4.48861,-2.96172,-6.52233,-2.44334,-17.8708
64,845,28,840,237.1,199.689,0.797558,-2.13434,0.839549,-3.16706,-0.454196,-4.07184,-3.03464,-4.68263,0.124967,-0.725789,-6.83369,1.15855,-2.3148,-2.30385,-6.44363,-2.64587,-3.90035,-5.63797,-4.57814,-3.10723,-7.00573,-2.65852,-18.5039
65,858,80,833,227.1,134.704,0.857726,-1.51506,0.479177,-3.30902,-0.63751,-4.2756,-3.65653,-4.50036,0.0584968,-0.487788,-6.96007,1.27813,-2.11653,-2.04303,-8.26201,-2.90546,-4.06762,-6.37702,-4.79235,-3.7747,-6.61681,-2.88153,-19.5543
66,871,39,657,206.2,127.297,0.905413,-1.50981,0.465715,-3.77164,-0.611494,-4.20014,-4.02774,-3.69484,0.167176,-1.17813,-6.01109,1.87517,-2.06346,-2.97042,-8.2262,-3.20293,-3.84113,-5.95148,-4.98351,-3.76612,-6.80702,-3.76104,-19.4323
67,884,16,268,134.333,67.5662,0.938357,-1.56435,0.689129,-4.53498,-0.708404,-4.77649,-4.3848,-3.10495,1.05923,-1.89091,-5.75704,2.02309,-2.06935,-2.84652,-7.60302,-3.32314,-3.71331,-5.9565,-5.32459,-4.16075,-7.82646,-3.5444,-19.7889
68,897,20,385,136.867,76.1934,0.970606,-1.27596,1.03941,-5.28138,-0.946355,-4.97993,-5.2657,-3.09222,1.04944,-2.00147,-5.61327,2.56449,-2.28547,-3.30861,-7.95929,-3.59814,-4.02125,-6.0756,-4.92262,-3.71344,-7.70052,-3.65918,-19.6913
69,910,54,406,152.733,88.1933,0.97544,-1.53797,1.49242,-5.13222,0.26689,-4.96814,-5.21178,-3.08883,1.04251,-2.85659,-5.64282,2.4183,-2.27561,-3.03318,-7.61065,-3.43036,-3.86538,-5.96104,-4.46445,-3.45536,-7.82192,-3.66538,-20.1265
70,923,33,597,169.133,131.477,0.970904,-1.50747,1.13704,-3.79408,0.0616924,-5.71167,-5.12392,-3.50669,0.690387,-4.00429,-5.22841,2.18681,-2.61217,-3.26281,-7.6943,-3.30341,-3.9238,-5.76204,-4.4342,-2.95477,-8.18612,-3.55394,-19.6911
71,936,51,439,194.2,109.791,0.988601,-0.636018,0.909206,-4.12924,0.0224036,-5.5798,-4.213,-3.50422,-0.134627,-4.243,-4.70446,1.83611,-2.84665,-4.12678,-8.5048,-3.9524,-3.76477,-6.01614,-3.48059,-3.27324,-9.2967,-3.44412,-19.0068
72,949,40,457,173,103.237,0.996441,-1.25107,0.927706,-4.0747,0.0469407,-6.95165,-4.77443,-3.63644,0.182082,-4.39837,-4.33826,1.54246,-3.00541,-3.94796,-8.63351,-4.18919,-3.55323,-6.11536,-4.63257,-3.32762,-9.44409,-3.5875,-20.2524
73,962,11,482,174.233,115.909,0.992284,-1.34604,0.314889,-3.43514,-0.284429,-6.87772,-4.30719,-3.47929,0.339735,-4.32944,-4.44459,1.46719,-3.43267,-3.6334,-9.20872,-3.94435,-3.75607,-6.27296,-4.81383,-3.09799,-10.1608,-3.83042,-19.876
74,975,8,375,126.9,85.8553,0.986059,-1.45768,0.0168963,-3.53059,-1.12319,-6.97244,-4.68561,-3.3971,1.13368,-4.64962,-4.70961,1.54524,-3.42608,-4.24692,-9.62822,-4.78855,-3.47755,-5.77823,-4.89607,-3.66085,-10.118,-3.51278,-20.239
75,988,26,485,159.233,107.508,0.962312,-1.84161,0.0164069,-3.33824,-1.45884,-6.36677,-4.28045,-3.34888,1.30134,-4.13829,-4.94434,0.725318,-3.7631,-4.21104,-9.41907,-4.72122,-4.11505,-5.76972,-5.25629,-4.12734,-9.67726,-3.87379,-19.5415
76,1001,56,242,127.9,52.7612,0.959659,-2.68899,0.0167762,-3.80228,-1.94937,-6.29056,-4.99178,-4.39564,1.4685,-4.78578,-5.64503,0.958588,-3.74736,-4.09819,-9.53527,-5.69448,-4.57566,-6.13611,-5.23795,-4.13087,-10.3184,-4.82713,-20.8795
77,1014,26,421,136.533,94.8704,0.963118,-3.24774,0.325146,-3.46788,-2.36708,-6.24399,-5.94864,-3.97805,2.0575,-4.34232,-6.18461,1.46335,-3.30409,-3.93821,-9.26312,-6.08056,-4.53172,-6.14542,-6.04378,-4.46826,-10.0784,-4.69688,-21.832
78,1027,30,452,167.533,99.4428,0.958175,-3.50423,0.0935999,-3.12483,-2.79067,-6.0443,-5.41141,-4.25864,2.27429,-4.11245,-6.13355,0.901461,-3.3043,-3.80286,-8.80304,-6.08136,-4.36835,-7.08351,-5.45802,-4.23821,-10.5455,-4.80707,-21.0298
79,1040,5,186,89.7,41.1458,0.976405,-3.38341,0.315541,-3.708,-3.18431,-5.71574,-4.71004,-4.54902,2.89877,-4.40357,-5.51642,1.76879,-3.3894,-3.24694,-8.73895,-6.3352,-5.24876,-7.17,-4.97962,-4.66855,-12.0051,-4.53989,-20.2587
80,1053,30,285,117.533,62.4399,0.984378,-2.09389,1.03987,-3.66086,-2.73891,-5.81381,-3.13014,-4.9731,2.72962,-4.58285,-5.88146,2.15792,-3.13236,-3.53393,-8.54303,-6.65206,-5.23672,-6.78519,-4.9801,-4.72321,-12.1626,-4.65786,-19.8515
81,1066,66,396,164.633,80.8005,0.973103,-1.53884,1.06437,-2.90574,-3.03532,-5.62286,-3.52858,-4.71893,1.67102,-4.8806,-5.55024,2.23974,-4.74738,-4.23126,-8.70152,-6.77835,-5.18215,-7.55604,-5.08238,-4.55638,-12.5771,-4.65607,-21.2588
82,1079,66,497,166.867,90.65,0.953144,-0.469929,0.477445,-3.73988,-3.05061,-6.01647,-4.44464,-4.83134,1.62513,-4.49724,-6.00554,2.50989,-4.59606,-4.03381,-9.23467,-6.8957,-5.27125,-8.6406,-4.92732,-4.64637,-11.833,-5.03346,-21.7501
83,1092,37,233,125.7,53.0069,0.952319,0.0771119,0.899075,-3.49036,-1.71861,-6.08498,-4.75809,-4.56872,1.58273,-3.77063,-6.60051,2.67044,-4.09075,-4.44886,-9.69158,-7.65737,-4.75159,-8.79567,-4.25857,-5.05163,-11.7301,-4.32973,-21.887
84,1105,13,416,149.9,80.4502,0.947438,0.0328486,1.0633,-3.87812,-1.8228,-5.89409,-5.32566,-5.15556,1.01675,-4.30607,-6.30239,3.03428,-3.70854,-4.70948,-9.9218,-8.41512,-4.38989,-8.46422,-4.81698,-5.47208,-12.0342,-5.11205,-22.2876
85,1118,18,330,136.467,82.7209,0.965472,0.190582,2.31826,-3.93393,-2.47073,-6.03985,-6.04511,-4.55814,1.52477,-4.58254,-6.37805,3.87205,-3.31208,-4.95549,-9.75495,-8.25791,-4.00429,-8.08781,-5.77602,-5.71903,-12.7187,-5.86303,-23.2285
86,1131,47,275,119.067,48.0122,0.976804,-0.175924,2.30546,-3.54313,-2.43441,-5.97557,-6.59225,-4.27669,1.3123,-4.45666,-5.764,4.23876,-3.09377,-4.297,-9.57574,-8.71363,-3.90208,-8.17152,-5.53088,-5.87453,-12.6891,-5.90897,-23.8896
87,1144,31,235,121.033,60.5945,0.990423,0.00238147,2.09422,-3.89567,-2.06686,-5.41354,-6.58383,-4.9636,1.39877,-4.1056,-6.61546,3.44753,-3.62667,-4.15665,-9.67374,-9.54167,-3.5512,-8.72979,-5.89083,-5.67885,-12.9827,-6.63176,-25.7173
88,1157,55,457,170,109.194,0.953214,0.546537,1.61671,-4.18377,-2.21719,-6.02237,-6.35916,-4.97996,1.3443,-4.42765,-6.39752,3.12539,-3.79149,-4.1835,-10.2898,-9.4276,-3.4352,-8.22876,-5.53502,-5.35716,-12.7853,-6.28734,-25.0577
89,1170,31,324,144.633,79.1095,0.913531,0.277668,1.81899,-3.96204,-2.40299,-6.33024,-7.09834,-4.92287,0.088584,-4.04168,-5.73596,2.62352,-3.75552,-4.29835,-10.2821,-8.84899,-4.04547,-8.84692,-5.2133,-5.53273,-12.0287,-5.80995,-24.4448
90,1183,23,238,129.4,52.7261,0.916818,-0.31035,1.44576,-4.22542,-3.02417,-7.10639,-7.44146,-6.37618,0.564878,-3.50703,-5.57804,2.49709,-4.36965,-4.8232,-10.3467,-8.36777,-4.01154,-9.64075,-4.74956,-5.95733,-12.5269,-5.94861,-25.6043
91,1196,26,314,145.1,76.5904,0.928214,-0.202375,0.792891,-4.22085,-3.11866,-7.36205,-7.91212,-6.40337,0.0534687,-3.5475,-5.62822,2.68807,-4.55243,-4.47929,-10.4352,-8.72758,-4.00382,-10.9098,-5.23552,-5.62268,-12.9351,-6.72583,-26.2348
