generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
11,156,4,133,66.3,32.6097,1.08575,-0.9161,0.608566,-1.23349,0.331946,-2.30431,-0.510269,0.238088,-0.244172,-0.165871,-1.47393,-1.30855,0.155316,-3.35698,-2.95139,-1.8675,-1.56999,-0.694914,-1.27549,-0.517286,-1.9539,-3.15541,-5.94055
12,169,2,122,57.7333,28.0024,1.07995,-0.615691,-0.191739,-0.757247,-0.439996,-2.51231,-0.669634,0.373255,-0.737883,-0.336726,-1.42749,-1.12361,0.0772685,-3.45715,-3.1044,-2.35578,-1.51932,-0.842689,-1.76236,-0.850333,-2.10217,-2.83559,-6.25916
13,182,8,210,60.6333,40.8584,1.07812,-0.321962,-0.437228,-0.543329,-0.982596,-2.20509,-0.245726,0.518646,-0.831402,-0.193272,-1.78725,-1.35706,0.0406508,-3.49156,-3.17681,-2.11367,-2.5613,-0.200144,-1.13543,-1.08041,-2.64331,-2.81333,-6.88562
14,195,9,215,99.3333,53.7429,1.07323,-0.499863,-0.0400878,-1.35761,-1.52,-2.58832,-0.217351,-0.445232,-1.6245,-1.21468,-1.17478,-0.614531,0.46661,-2.24605,-2.97148,-2.21436,-2.41048,-1.09817,-1.46004,-1.51947,-2.7853,-2.39684,-7.66233
15,208,22,137,62.6,28.5084,1.07581,-0.000135834,-0.203443,-0.662541,-2.09376,-1.64025,-0.130756,0.0349899,-0.828629,-0.967033,-1.20654,-0.135021,1.0313,-2.05553,-2.89081,-3.18673,-3.38996,-0.661801,-1.25714,-1.41417,-3.76702,-3.25223,-7.47347
16,221,11,260,71.7667,47.4477,1.05232,0.81569,0.52933,-0.270879,-1.72124,-1.76421,-0.0778509,-0.472381,-1.33458,-1.20381,-2.04344,-0.580905,0.626356,-2.57579,-2.71176,-3.45316,-3.59936,-1.19027,-0.913108,-1.50613,-3.3203,-3.32658,-6.892
17,234,25,152,78.2,30.0165,1.04466,0.57044,1.07313,-0.0391714,-2.11593,-2.23715,-0.208926,-0.263446,-2.40203,-0.558984,-1.92973,-0.443369,0.553162,-2.15293,-3.22799,-4.05264,-3.77276,-1.57857,-0.924357,-1.7745,-4.04487,-2.93875,-7.50824
18,247,27,182,74.3333,40.6425,1.02539,1.36853,1.15832,0.826396,-2.15492,-2.70202,0.253242,-0.22001,-2.03869,-1.32563,-2.35993,-0.870969,0.9774,-2.77759,-2.9955,-3.59014,-3.75437,-1.47638,-1.42916,-1.66156,-3.45909,-3.60195,-7.21195
19,260,13,127,56.8667,20.7642,1.00765,1.93897,1.8629,0.772201,-1.11479,-2.11987,-0.359466,-0.302925,-1.65452,-1.07709,-2.42712,-0.417502,0.314139,-3.15988,-2.92701,-3.49776,-4.24133,-1.67428,-1.75946,-1.98567,-3.79698,-4.43218,-6.70449
20,273,26,131,53.4333,24.1614,1.02405,1.85143,3.07959,0.66625,-1.03063,-2.46972,-0.0481437,-1.08229,-2.08403,-1.53028,-1.8489,-0.554623,0.224058,-3.09473,-3.28068,-3.3337,-5.72625,-1.95327,-1.85669,-2.16615,-3.63138,-5.16154,-6.53298
21,286,18,102,50.3,18.9685,1.03423,2.08335,2.80538,0.852303,-0.846424,-1.71797,-0.822936,-0.481935,-1.85064,-0.196826,-1.75183,0.152822,0.0610399,-2.09448,-3.23579,-3.72675,-5.15356,-1.25981,-2.88906,-2.65655,-2.78821,-5.99647,-6.42193
22,299,25,148,67.9333,33.6574,1.02349,1.84958,1.96241,0.0714809,-0.700107,-2.19722,-1.82761,-0.212859,-1.82827,-0.0194554,-1.81133,1.41267,-0.476211,-1.32221,-2.89122,-3.50279,-4.619,-1.74927,-2.55052,-2.93706,-2.37442,-5.32535,-6.56206
23,312,11,152,67.6667,34.0237,0.992965,1.55932,1.07547,-0.549927,-0.435091,-1.45035,-1.37329,0.398,-1.99784,-0.00134162,-2.02846,0.898191,-0.193695,-0.921438,-2.23038,-2.6748,-4.40573,-1.57664,-2.07159,-3.42041,-1.62146,-4.48337,-6.20007
24,325,11,140,58.6667,32.4445,0.960038,0.884115,0.848977,0.0590773,-0.393425,-1.10879,-1.15779,-0.114595,-1.45478,-0.556774,-1.8498,1.15434,0.241993,-0.559354,-1.68814,-2.78152,-3.98397,-1.81124,-2.56719,-3.83318,-2.02438,-4.92839,-6.48071
25,338,8,242,71.6,47.8486,0.952877,1.16328,0.407763,0.378498,-0.894939,-1.84477,-1.70919,-0.367235,-1.4028,-1.17951,-1.79714,1.33094,0.057448,-0.0826825,-2.06648,-2.11874,-3.41934,-0.803075,-2.68213,-4.21132,-1.41375,-5.23684,-7.19759
26,351,36,148,76.8333,28.216,0.967799,1.86848,0.137112,-0.171581,-0.926427,-1.08752,-2.24005,0.293379,-1.42429,-1.52722,-1.36165,2.09219,0.178614,0.16557,-2.94137,-2.29582,-5.06619,-1.74007,-3.18098,-4.08578,-1.60878,-5.54683,-8.24549
27,364,10,135,59.1667,26.6498,0.975701,1.18958,0.424935,-0.00242687,-0.58091,-0.684031,-2.29815,0.550235,-1.14023,-1.22196,-1.34855,1.73501,0.161473,-0.220074,-2.96608,-1.83231,-5.16108,-2.81371,-3.38795,-4.5527,-2.23149,-5.85337,-8.95928
28,377,51,207,104.933,37.0125,0.988595,0.0923878,1.88036,1.03129,-1.02908,-0.80687,-2.25006,0.329321,-0.762834,-1.23813,-1.55899,1.84783,0.387641,0.228423,-2.01025,-1.59765,-4.42093,-2.42631,-2.86979,-4.64267,-2.20473,-5.72205,-9.7391
29,390,35,306,92.7,54.2428,1.00783,-0.657915,1.59087,0.116025,-1.53383,-1.01658,-2.69115,0.71548,-1.03549,-0.870545,-1.7525,2.43258,0.223255,0.395653,-3.20331,-2.16984,-4.1522,-2.72578,-3.16317,-4.61445,-2.19518,-6.59195,-10.7308
30,403,29,183,91.1333,39.5245,0.99866,0.252765,1.22419,-0.561485,-1.15948,-1.19746,-3.29711,0.890853,-0.826785,-0.551561,-2.78745,2.38344,0.031162,0.0176779,-3.13688,-2.68351,-3.52439,-2.74706,-3.1716,-4.83565,-2.9834,-6.76504,-10.2262
31,416,24,237,109.1,59.5977,0.971989,0.716092,0.645506,-0.262151,-0.964147,-0.227395,-2.5697,-0.351646,-1.15484,-0.727505,-2.54992,2.82359,-0.649652,0.495636,-2.56926,-2.78327,-3.45254,-3.33725,-3.08327,-4.34265,-2.9621,-5.54068,-9.96298
32,429,20,298,107.467,68.5484,0.950865,0.452706,0.002929,-0.260528,-1.18104,-0.807712,-2.41501,-0.441338,-1.66673,-1.06393,-2.83676,2.2346,-0.553264,0.696497,-2.45568,-2.87877,-2.87964,-3.62813,-3.26916,-4.05201,-3.42193,-5.54859,-10.6253
33,442,12,336,89.9667,62.3701,0.944161,0.362341,0.251731,-1.21396,-0.78052,-1.14663,-2.32596,-1.30605,-2.09588,-1.1953,-2.48826,2.36261,0.103876,-0.0454081,-2.94082,-4.07392,-3.46165,-3.41494,-4.45106,-4.22195,-3.36951,-6.1702,-11.4978
34,455,18,261,101.767,55.8975,0.959683,-0.163942,0.334385,-1.3489,0.025449,-1.48636,-3.09808,-1.47748,-2.47641,-1.54243,-2.6563,1.71666,-0.172347,-0.582136,-3.09364,-4.60898,-2.58964,-4.06902,-4.63045,-3.3767,-2.98968,-5.83528,-11.4793
35,468,37,310,107.967,56.9939,0.987013,-0.611743,1.01312,-2.00909,-0.393903,-1.38061,-3.51705,-1.44951,-2.58176,-1.63424,-3.34185,2.25392,-0.369682,-0.475199,-2.81945,-3.92094,-1.77882,-5.27288,-4.29894,-2.78388,-3.61231,-5.59404,-11.058
36,481,45,272,135.267,64.4729,0.9725,0.203622,0.203684,-1.37289,-0.557289,-1.82932,-2.82161,-1.88973,-3.19124,-2.18136,-3.07102,2.1157,-0.670522,-0.657801,-3.27879,-3.48363,-2.46891,-4.79136,-4.2016,-2.80168,-3.89407,-6.1851,-11.2659
37,494,20,261,81.1,55.3462,0.958891,0.0739288,-0.45002,-1.19274,-0.017534,-2.43138,-2.19939,-1.81898,-3.1672,-2.01316,-3.08791,1.78437,0.228708,-0.501908,-3.03571,-3.63097,-2.42334,-4.74261,-3.94122,-3.15387,-5.19328,-5.76329,-10.6533
38,507,28,196,97.8333,47.3906,0.954781,-0.0699008,-0.756649,-1.4173,0.58246,-3.23275,-2.37242,-1.61035,-2.80866,-1.78884,-3.88962,2.08677,-0.801596,-0.052058,-3.06174,-3.66004,-1.89782,-3.80754,-4.58135,-2.53118,-4.70998,-5.96041,-11.4556
39,520,57,261,139.367,62.7554,0.943675,-0.0479406,0.0423269,-1.98891,-0.471954,-3.66563,-2.54361,-1.86998,-1.84105,-0.614035,-3.55973,2.24823,-0.852525,-0.426845,-3.44035,-3.12108,-2.56101,-2.81522,-4.14866,-2.09131,-4.87504,-5.46973,-11.605
40,533,23,291,114.233,67.6485,0.93265,0.651028,0.483604,-2.17263,0.27804,-3.33144,-3.00717,-0.894005,-1.79423,-0.515241,-4.04238,3.12328,-1.11059,-0.0928913,-2.87263,-3.00456,-2.64267,-2.66449,-4.07695,-1.8673,-4.52291,-6.05167,-11.9346
41,546,34,498,144.967,109.184,0.924788,1.0403,-0.47461,-2.31611,-0.466608,-3.13376,-2.69305,-1.33659,-2.25523,-0.707246,-4.82624,3.57351,-0.277344,-0.484889,-2.73032,-3.22987,-2.74311,-2.56751,-4.44407,-2.49686,-5.01026,-6.0585,-12.8348
42,559,28,282,121.9,67.2357,0.905438,1.52642,0.113152,-2.16092,-0.945719,-2.67529,-2.04964,-1.05681,-2.40624,-0.486234,-4.82354,3.11214,-0.538161,-0.773854,-2.20717,-2.86404,-3.00291,-2.26039,-4.91227,-1.96575,-4.7003,-6.16133,-12.176
43,572,47,393,132.067,76.269,0.898121,1.6416,0.564881,-2.25848,-1.17521,-3.49135,-1.05935,-1.2004,-2.41572,-0.945209,-4.13247,3.14831,-1.10276,-1.53057,-2.26013,-2.37535,-4.10092,-3.17562,-4.92645,-2.41031,-4.31043,-6.52115,-12.4578
44,585,59,420,159.667,98.6923,0.892892,2.02019,-0.0514125,-2.68857,-0.992207,-3.9467,-0.987966,-0.600039,-2.69734,-0.890223,-3.75417,3.36135,-1.41619,-2.14818,-2.69835,-2.87287,-3.48383,-2.96788,-4.79065,-1.94664,-4.14361,-6.27832,-12.931
45,598,44,330,152.567,71.3223,0.897468,2.74571,0.812909,-3.21357,-1.00745,-4.32287,-1.02418,-0.354607,-2.89169,-0.959481,-3.94877,2.92009,-1.41323,-1.84943,-2.72935,-2.3661,-2.91055,-3.6879,-4.65631,-1.3971,-4.56132,-5.5686,-12.8234
46,611,25,338,138.133,80.652,0.902295,3.59363,1.02933,-3.81837,-0.827058,-4.34905,-0.712546,-0.476041,-2.67914,-0.824197,-4.0268,2.77363,-1.42505,-1.30244,-2.48443,-2.53789,-3.11299,-3.88362,-4.42219,-1.5889,-4.5518,-6.22278,-12.857
47,624,17,196,101.4,43.6511,0.902453,2.83436,1.05579,-4.20405,-0.601729,-4.3025,-0.481997,-0.0146109,-1.99171,-0.730604,-3.54795,3.50743,-0.866566,-1.57297,-1.55755,-2.41562,-2.98454,-3.16799,-4.25442,-1.02236,-4.47966,-5.68251,-13.1033
48,637,14,443,137.467,96.7609,0.897998,2.61722,1.37111,-4.03683,-0.647338,-3.67356,-0.803701,-0.243443,-2.0788,-1.52,-3.36821,3.55479,-0.715177,-1.5505,-1.33574,-2.42337,-3.46639,-3.98258,-3.73433,-0.669051,-3.35794,-6.54974,-13.3484
49,650,14,189,93.1333,46.9216,0.892572,3.23233,1.76328,-4.3998,-1.11389,-3.32042,-0.72377,0.889694,-1.73226,-1.09927,-3.77746,3.59086,-0.170644,-1.9365,-1.27283,-2.38244,-3.7887,-3.94275,-4.501,-1.04434,-3.86245,-6.07337,-12.8474
50,663,17,217,90.2333,49.694,0.886477,3.60844,1.37271,-4.99393,-1.1173,-3.58063,-1.05109,0.761736,-1.79499,-0.668195,-4.03119,4.43497,0.262838,-1.93097,-1.4072,-2.82318,-4.42867,-4.07107,-4.34799,-1.90633,-4.44286,-6.37069,-12.8756
51,676,8,231,90.2667,42.7921,0.903891,3.97048,1.59525,-5.02525,-0.877896,-3.31434,-1.98764,0.228039,-1.65692,-1.31793,-3.74522,5.25494,0.796335,-1.36178,-0.686343,-3.13918,-4.85585,-4.29571,-3.84267,-1.49072,-4.385,-7.02131,-13.1547
52,689,23,233,89.4667,49.1154,0.895471,3.47347,1.6024,-4.78826,0.0714018,-2.94659,-1.92066,0.168295,-1.90635,-0.948595,-3.92509,5.3938,0.336285,-1.55672,-0.931839,-3.84431,-5.35545,-4.57436,-4.23109,-2.36664,-4.37133,-6.74398,-13.516
53,702,28,240,93.3333,46.6486,0.870751,3.29134,1.43013,-4.27599,-0.274404,-3.24365,-2.06342,-0.718606,-1.44684,-1.00515,-4.18996,5.74039,0.231986,-1.7121,-1.70625,-3.39206,-5.66734,-4.48068,-3.99292,-2.42301,-3.7974,-7.13773,-13.4364
54,715,19,224,105.5,48.4894,0.859829,3.1442,1.26825,-3.94254,-0.774213,-2.67853,-2.44538,-0.488779,-0.368099,-0.834036,-4.15425,5.58277,-0.0992072,-1.97786,-1.78652,-3.22577,-5.89708,-3.88103,-3.38805,-2.09488,-2.92083,-6.81193,-13.1671
55,728,16,315,120.4,78.6303,0.847729,2.74803,1.87835,-4.16719,-0.31375,-2.38926,-2.27185,-0.149258,-0.917245,-1.30574,-3.73204,5.50949,-0.350181,-2.34659,-1.93003,-3.84872,-6.36939,-3.70275,-3.29908,-2.59594,-3.1976,-6.65039,-14.323
56,741,20,285,128.433,64.6725,0.809514,2.16308,1.9656,-3.74784,-0.540633,-2.67087,-2.027,-0.138949,-1.61095,-1.40666,-4.01717,5.24971,-0.569186,-1.79218,-2.38935,-4.10443,-6.29504,-4.34083,-3.66553,-2.38801,-4.42387,-6.83094,-14.4656
57,754,34,403,105.3,69.938,0.814871,2.27294,2.53991,-3.826,-0.604498,-2.13026,-1.90167,-1.07912,-1.99958,-2.01374,-4.48086,5.46636,-1.02402,-1.65246,-3.15008,-4.73647,-6.34739,-4.58846,-3.63646,-1.89714,-5.06728,-7.21808,-14.765
58,767,25,345,119.867,74.2018,0.796311,2.55876,2.1029,-4.025,-0.174888,-2.51506,-1.44809,-0.932625,-1.60287,-1.95696,-4.66971,5.18877,-1.03364,-1.60399,-3.05365,-5.10252,-6.12347,-4.15116,-3.70013,-1.9249,-5.08526,-7.31407,-15.191
59,780,25,265,109.8,56.2135,0.7749,2.94603,1.51843,-4.22553,-0.556134,-2.77098,-1.6326,-0.289037,-0.929474,-1.96189,-4.13276,5.17972,-0.784636,-1.21752,-3.18285,-5.44289,-6.636,-4.0105,-4.27254,-1.69604,-5.1165,-7.24881,-14.7286
60,793,31,496,136.8,104.258,0.757215,3.45311,1.73289,-3.8974,-0.146029,-2.84313,-1.23593,-0.736517,-1.17677,-2.38324,-3.94035,4.26345,-0.811883,-1.41101,-3.29647,-5.44897,-7.07207,-4.11786,-4.6774,-1.77071,-4.96772,-7.41949,-15.0232
61,806,31,247,111.167,58.006,0.726506,2.99449,1.41859,-3.83943,-0.2363,-2.92857,-1.22417,-0.824283,-0.638258,-2.57147,-3.53631,4.50159,-1.03705,-1.9733,-2.91703,-5.25687,-6.38391,-3.84027,-4.69972,-1.7809,-4.87639,-6.88616,-15.1168
62,819,50,277,126.2,67.0576,0.690118,3.38244,1.45666,-4.20919,-0.277768,-3.00289,-0.810141,-0.876145,-1.23501,-1.97517,-3.96969,4.40737,-1.09644,-2.1616,-3.13148,-5.43296,-6.15058,-3.96921,-5.21263,-1.53804,-5.00081,-6.5894,-14.8745
63,832,26,326,126.467,65.9319,0.684804,3.31711,1.78733,-4.56282,-0.649239,-3.46407,-0.458686,-1.13743,-1.05768,-1.39017,-4.07766,4.10213,-1.16011,-1.86249,-3.02291,-5.92615,-6.29688,-3.99293,-5.68378,-1.69403,-5.00628,-6.00987,-15.2401
64,845,62,350,138.3,68.8968,0.698141,3.01989,2.18645,-4.51296,-0.693607,-4.1826,-0.366237,-1.31806,-1.19703,-1.31199,-4.34052,3.94443,-1.05858,-2.0839,-3.56109,-6.65654,-7.23573,-3.23313,-5.43435,-1.89921,-4.6657,-6.08221,-15.7806
65,858,31,245,106.467,55.5944,0.714352,3.36614,2.31605,-4.64642,-1.33207,-4.18021,0.575138,-1.69573,-1.62226,-1.31986,-4.59262,3.7969,-0.876079,-3.06119,-3.90433,-6.0773,-6.62918,-3.00372,-5.39998,-1.55083,-4.37484,-6.13457,-15.4698
66,871,8,363,124.867,70.8445,0.701173,2.86937,2.22531,-4.5035,-1.54291,-3.93044,-0.146793,-0.943233,-1.5321,-1.39424,-4.87707,3.51951,-0.739023,-2.45209,-3.81725,-5.64323,-5.96523,-3.04115,-5.56221,-1.35371,-4.62865,-5.42972,-15.3087
67,884,48,480,193.867,110.922,0.699837,2.51009,2.8583,-4.66191,-1.71271,-3.66973,0.0592443,-1.23478,-1.92988,-1.92704,-4.98446,3.63103,-0.796172,-2.3089,-3.75667,-6.58463,-6.20327,-3.84364,-5.32193,-1.61047,-4.97922,-5.68764,-16.7777
68,897,58,510,182.833,106.17,0.703438,2.61197,2.46761,-4.51128,-1.77025,-3.31032,0.00319316,-1.44078,-2.34326,-1.43624,-5.0601,3.09669,-1.363,-2.64068,-3.67705,-6.34678,-5.81685,-3.93912,-5.63955,-1.41645,-5.02419,-5.00672,-16.9228
69,910,62,423,189.9,92.7675,0.702327,2.35382,2.55611,-3.73859,-1.192,-2.99751,-0.190451,-1.29185,-2.23502,-1.46116,-4.8401,2.997,-1.93591,-2.34406,-3.51991,-6.73743,-6.16355,-3.78783,-6.00938,-1.36956,-5.37825,-5.38102,-17.2093
70,923,45,390,182.1,87.9433,0.693052,2.42453,2.73448,-3.69301,-0.610967,-2.86116,-0.479626,-1.70278,-1.69482,-1.92921,-4.38507,2.99559,-2.14273,-2.46058,-3.81854,-6.65075,-6.40747,-3.29542,-5.78251,-1.33021,-5.27085,-5.2413,-17.1747
71,936,52,884,233,176.602,0.694623,2.52257,2.12875,-3.58502,-0.905021,-2.59105,-0.493696,-1.83672,-2.61154,-1.87978,-5.19415,3.16853,-2.61866,-1.96306,-3.7586,-6.18092,-6.38342,-3.86678,-5.71827,-1.03828,-5.71423,-4.73776,-17.3936
72,949,28,474,186.267,107.358,0.697947,2.07429,2.03282,-3.50205,-1.02277,-2.26868,-0.0968693,-1.8839,-1.71686,-1.34613,-5.26489,3.12594,-2.65494,-1.82035,-3.30646,-5.48564,-6.63711,-3.31242,-6.03379,-1.08703,-6.30736,-4.6838,-16.7688
73,962,56,723,227.067,130.478,0.718834,1.80922,2.19133,-2.83983,-0.840957,-1.92885,0.274356,-1.82593,-1.88027,-1.66013,-5.57565,2.71808,-2.79903,-1.5777,-3.95988,-5.64374,-6.49218,-3.52259,-6.07788,-0.842227,-6.67559,-4.24075,-17.6507
74,975,53,834,249.133,199.864,0.726209,1.91155,2.43715,-2.89753,-1.15336,-1.72467,0.105016,-1.55766,-1.25783,-1.32774,-5.42061,3.16354,-3.47675,-2.1711,-3.91776,-5.90235,-6.4226,-3.39421,-5.64535,-1.17286,-6.43856,-4.11243,-17.8185
75,988,40,1263,255.967,234.576,0.721411,1.61486,2.22864,-2.93374,-0.936224,-1.8627,0.0640489,-0.870352,-1.50398,-1.00962,-5.29035,3.27736,-3.22832,-2.64403,-3.93194,-5.91962,-6.271,-3.38381,-5.74145,-1.65933,-6.68753,-4.07515,-18.1349
76,1001,65,1033,314.4,232.034,0.735293,0.744375,2.2506,-2.47596,-0.313088,-1.65328,-0.26998,-0.985668,-1.52009,-0.659732,-5.31553,3.75107,-3.52333,-2.57156,-3.91162,-5.76498,-6.20804,-3.36315,-5.46538,-2.02364,-7.21165,-4.05456,-18.1792
77,1014,69,875,306.733,209.023,0.747216,0.644788,2.39023,-2.51593,-0.238299,-1.86755,-0.214338,-0.509647,-1.30012,-0.561525,-5.00414,4.266,-4.0113,-2.7309,-4.14412,-5.92325,-6.27922,-3.31601,-5.61128,-1.3232,-7.03122,-3.91088,-18.604
78,1027,64,1152,360.7,284.409,0.753413,0.788991,2.49862,-2.66198,-0.0935704,-1.80193,0.0290835,-0.912097,-0.90348,-0.268325,-5.17708,4.44479,-4.14863,-2.7449,-3.8119,-5.66658,-5.74803,-3.3813,-5.44463,-1.49955,-7.41866,-3.88916,-18.8487
79,1040,60,1332,437.967,308.626,0.749279,1.41147,3.39659,-2.93248,-0.179989,-1.52888,0.016464,-0.754405,-1.07738,-0.581612,-4.98813,3.79218,-3.97636,-2.78302,-3.15213,-5.53121,-5.60645,-2.68336,-5.78154,-1.08313,-7.35717,-3.3803,-18.5961
80,1053,124,1049,418.833,216.473,0.756021,0.988852,2.98035,-3.02758,-0.23728,-1.57343,0.426921,-0.1233,-0.964404,0.0857392,-4.70049,3.34101,-4.44814,-2.31504,-3.09178,-5.22253,-5.33214,-2.50113,-5.53884,-1.20398,-7.93801,-3.45953,-18.799
81,1066,44,814,318.867,217.401,0.762857,0.6634,3.11379,-3.00468,0.0827114,-1.30233,0.500615,0.318916,-0.982759,-0.185921,-4.31212,3.6891,-4.73068,-2.1344,-3.01682,-5.52411,-5.06995,-2.71394,-4.66225,-0.906208,-7.77999,-3.68884,-18.6086
82,1079,44,1272,504.733,358.108,0.768705,0.0493501,2.68565,-3.09021,-0.153199,-1.25079,0.374892,-0.245653,-1.41411,-0.445718,-3.94104,4.41658,-3.99064,-1.92229,-2.65988,-4.98093,-4.38902,-3.71489,-4.21232,-1.22702,-7.50352,-3.3406,-18.9477
83,1092,55,3091,796.5,685.567,0.782106,-0.979203,2.47564,-2.78917,-0.216764,-0.850305,-0.055914,-0.141276,-1.52021,0.372755,-3.65582,4.1882,-4.06957,-1.71315,-3.08432,-5.19734,-3.58598,-3.61607,-4.60453,-1.85058,-6.88959,-3.01323,-18.0717
84,1105,73,2168,523.9,420.249,0.781711,-1.29344,2.86997,-3.31457,-0.171304,-0.972046,-0.119478,-0.559672,-1.86396,0.398381,-3.86236,4.19742,-3.62644,-2.20977,-2.70496,-5.10241,-3.59859,-3.36553,-4.78231,-1.55918,-7.62894,-3.04281,-18.1529
85,1118,81,1765,443.667,370.654,0.775056,-1.52733,3.03771,-2.96959,-0.688146,-0.941471,-0.107413,-0.392775,-1.95802,0.692321,-4.32149,3.9572,-3.70625,-2.08353,-2.84563,-5.13153,-3.74107,-3.22666,-4.10793,-1.86634,-8.28523,-3.32568,-18.2793
86,1131,97,2241,621.967,476.004,0.776626,-1.81045,2.88746,-2.65672,-0.690088,-0.326973,-1.00805,0.226681,-1.7127,0.87938,-4.26736,4.7709,-4.13031,-1.81424,-3.41094,-4.63519,-3.87602,-3.059,-3.88896,-2.39934,-8.05249,-2.6629,-17.9456
87,1144,51,2672,611.933,589.79,0.777417,-1.82006,2.95687,-1.95764,-0.608411,0.13688,-0.951091,0.23486,-1.42381,0.713381,-4.01727,4.40132,-4.35173,-2.50658,-3.8403,-3.91289,-4.2894,-2.81454,-3.66095,-2.46431,-7.60949,-2.53305,-17.5899
88,1157,137,2284,562.067,499.513,0.758495,-1.04566,2.44994,-2.1306,-0.669618,0.319566,-0.631039,0.502024,-1.56236,0.585623,-4.20043,3.6512,-4.17358,-2.06968,-3.34442,-3.62585,-4.23048,-3.1788,-3.39239,-2.54837,-7.37417,-2.32694,-17.1253
89,1170,109,2284,723.5,608.485,0.746213,-0.856482,3.00703,-1.91251,-0.484424,0.719038,-1.05661,0.690454,-1.21977,0.544403,-3.79602,3.72486,-4.0017,-2.48718,-3.05737,-3.20888,-4.29848,-2.86527,-3.15627,-2.26866,-7.79897,-2.42772,-17.0001
90,1183,75,1030,413.6,241.175,0.721454,-0.325104,3.28767,-2.4914,0.076982,0.235159,-1.56361,0.736517,-1.17357,0.256123,-4.65653,3.80072,-3.83649,-2.71452,-2.80036,-3.66838,-4.3136,-3.39129,-3.50929,-1.94077,-7.26518,-2.69049,-16.4635
