generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,38,138,71.5333,26.8979,-5.29602,0.224621,-7.15563,-3.88386,-3.00419,-5.40907
1,200,95,1194,515.333,278.332,-8.1089,3.83502,-7.46916,-7.36085,-5.12179,-3.95937
2,300,113,8859,2861.3,2331.63,-8.95811,4.08743,-5.2036,-8.85741,-6.32434,-3.86906
3,400,1066,67626,14867.6,16433.4,-9.70164,4.31937,-5.6739,-12.9185,-10.2869,-3.89632
4,500,1281,114912,25784.9,26894.6,-9.6418,4.09564,-5.18278,-14.2224,-10.6583,-5.20983
5,600,483,124035,23169.7,30451.5,-9.18654,4.888,-5.1515,-14.4736,-11.0363,-5.59931
6,700,815,93115,26418.2,22628.3,-8.41245,4.59958,-4.7873,-15.1341,-10.7099,-5.55731
7,800,1063,53002,24241,13771.7,-8.47111,4.59655,-4.97834,-16.3785,-11.533,-6.43964
8,900,2601,137003,25277.3,28151.6,-9.15012,5.3474,-5.12489,-18.7917,-12.0852,-7.02523
9,1000,510,122176,20346.6,25402.7,-9.4034,4.68542,-4.32808,-18.7962,-12.975,-7.6142
10,1100,277,83786,28996.3,22130,-9.58959,4.20577,-5.00827,-18.921,-13.3226,-7.17888
11,1200,2730,106603,27054.7,22949.7,-10.2762,3.64919,-6.06232,-19.6583,-13.3247,-7.91892
12,1300,155,74628,21891,18089.3,-10.1635,1.86201,-5.02738,-20.7196,-12.026,-6.87586
13,1400,1667,76042,26003.4,22329,-10.0766,2.87205,-6.02719,-18.9799,-11.0638,-6.75401
14,1500,450,80677,23888.9,25213.7,-9.80622,3.46613,-7.00759,-19.4115,-12.8258,-6.77157
15,1600,1105,111631,31782.7,31524.7,-10.7959,4.3262,-7.3436,-19.3158,-13.2105,-7.33001
16,1700,237,110597,27371.9,25651.6,-10.3342,5.67308,-7.41181,-20.5437,-12.3927,-7.27584
17,1800,684,116938,29347.8,30507.8,-10.826,8.54529,-6.4817,-22.1805,-12.9605,-7.68938
18,1900,569,110739,22096.3,23911.7,-11.2739,7.92918,-6.59756,-21.574,-13.8811,-9.39779
19,2000,256,104667,20868.1,23581.7,-10.4078,7.85965,-7.61421,-21.9703,-13.9742,-9.25107
20,2100,437,89059,22893.1,22340.5,-9.90126,8.50028,-6.84099,-20.3629,-14.8023,-7.72986
21,2200,3806,144709,43840.7,36755,-9.06199,7.59282,-6.85264,-20.5291,-16.2113,-8.76809
22,2300,1948,123470,35503.9,32357.1,-10.152,8.08239,-7.36891,-20.1258,-16.7848,-8.7721
23,2400,385,146345,34673,35503.8,-10.5365,7.81266,-7.29469,-22.8662,-18.6937,-9.20729
24,2500,173,76502,24989.7,22892.7,-10.8368,7.79631,-7.63825,-23.0437,-18.8441,-8.41415
25,2600,82,103707,27202,29212.6,-11.9385,8.39402,-8.20979,-22.0474,-17.9568,-9.30776
26,2700,1305,111235,21774.7,24431.3,-12.2137,7.7308,-7.74766,-20.4941,-18.4499,-8.9685
27,2800,120,160811,38365.2,35252.4,-11.6649,6.73251,-8.08991,-23.0461,-18.7498,-8.86214
28,2900,1608,158681,30375.5,29401.8,-10.7578,6.84836,-8.36685,-24.4427,-17.5848,-9.05245
