generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,160,13773,3799.63,3057.98,-9.81677,0.722036,-4.61152,-9.57468,-6.67547,-7.6907
1,200,362,70293,16109.4,14674.8,-11.1703,4.036,-6.54944,-17.3918,-7.57339,-8.07504
2,300,2176,159291,28639.3,38276.8,-9.88048,2.32764,-6.51789,-20.3957,-11.7292,-5.65697
3,400,1699,120563,27152.6,25440.5,-10.8588,2.55849,-6.33985,-23.1463,-13.0703,-6.77216
4,500,267,152174,36653.8,35963.1,-11.1783,3.49238,-6.66944,-23.6688,-13.9583,-7.6963
5,600,1146,117977,35297,33157.5,-11.0217,3.9141,-6.67296,-23.3128,-13.7335,-8.17955
6,700,165,110864,24656.1,24710.7,-11.1556,4.0216,-6.76486,-22.7915,-13.2609,-8.16852
7,800,269,89865,26928.6,25161,-11.2224,3.68687,-7.02816,-24.6363,-14.5655,-7.8535
8,900,3800,80351,31252.7,21733.4,-11.3857,3.57456,-7.14179,-24.9924,-15.3172,-7.36598
9,1000,1266,119398,40132.7,32461.3,-11.6103,3.46009,-6.94812,-24.9052,-15.027,-7.34307
10,1100,83,119108,31880.4,25424.2,-11.6535,3.32624,-6.96255,-24.6718,-15.3209,-7.52745
11,1200,400,80614,21255.5,20801.9,-11.5708,3.36427,-7.02978,-24.6442,-14.4985,-7.9319
12,1300,213,179595,28196.3,37007.3,-11.8062,3.25813,-7.05644,-24.9735,-14.5708,-7.68282
13,1400,278,107340,33718.1,27538.9,-11.8782,3.20159,-6.94004,-23.8821,-14.8054,-7.73058
14,1500,827,213193,36471.8,46279.5,-11.9035,3.0463,-6.99846,-24.581,-14.8055,-7.86028
15,1600,842,156911,29982.7,34745.5,-11.9786,3.06805,-6.9199,-24.5564,-15.1032,-7.90642
16,1700,1781,86506,34158.9,23254,-11.9863,3.13051,-6.94303,-24.4431,-14.7813,-7.68583
17,1800,5801,96758,36355.2,25044.4,-12.1598,3.10458,-6.96167,-24.1722,-14.6669,-7.87374
18,1900,342,110783,26034.6,26019.2,-12.212,3.10823,-6.96143,-23.9484,-14.4691,-7.81206
19,2000,4074,104715,22782.2,22117.5,-11.9205,2.9802,-7.0382,-23.5758,-13.8646,-8.0706
20,2100,970,70293,22047.1,20938.7,-11.7564,2.90755,-7.12569,-23.4971,-13.6341,-7.93515
21,2200,292,42938,17083.2,12370.4,-11.7185,2.94652,-7.14068,-23.5082,-13.6056,-8.00927
22,2300,303,139296,33029.3,33586.6,-11.6114,3.00031,-7.15951,-23.4933,-13.6129,-8.15052
23,2400,1920,125483,33303.9,29413.1,-11.5858,2.99245,-7.1053,-23.5315,-13.4509,-8.0515
24,2500,80,89074,30256.5,20973.5,-11.6064,2.95396,-7.12388,-23.5537,-13.3748,-7.95649
25,2600,607,102798,34130.2,29245.1,-11.5294,2.9789,-7.08578,-23.5092,-13.3815,-7.86078
26,2700,228,104430,27040.4,23742.4,-11.571,3.02654,-7.08542,-23.4501,-13.5888,-7.96085
27,2800,244,139712,25111.5,30622.4,-11.6026,3.04559,-7.11108,-23.551,-13.4659,-7.9686
28,2900,2801,123659,28887,27147.8,-11.704,3.02819,-7.1045,-23.6025,-13.3449,-8.05681
29,3000,477,144068,34826.7,36162.2,-11.6114,3.01896,-7.10081,-23.6311,-13.3768,-8.12023
30,3100,289,102194,27036,25706.6,-11.6841,3.0132,-7.09252,-23.6332,-13.2524,-8.09176
31,3200,167,85996,29188.9,26091.2,-11.8764,3.01888,-7.08561,-23.6554,-13.1932,-8.07606
32,3300,145,98686,26970.1,26793.3,-11.9293,3.00765,-7.08197,-23.6781,-13.2041,-8.04418
33,3400,122,112733,30312.1,30634.5,-11.858,3.00377,-7.08609,-23.6879,-13.2214,-8.10507
34,3500,241,89033,23847.7,21477.1,-11.8778,3.00399,-7.08508,-23.6824,-13.2473,-8.06461
35,3600,702,128795,32669.6,32440.2,-11.695,3.00596,-7.08715,-23.6782,-13.1512,-7.98126
36,3700,1990,266229,49630.9,57970.5,-11.6806,3.0059,-7.08395,-23.7012,-13.1415,-8.01589
37,3800,181,107480,28446.7,28394.1,-11.7113,3.01079,-7.08745,-23.6801,-13.1364,-7.91396
38,3900,1343,135097,28193,32039.1,-11.7709,3.00798,-7.08431,-23.6925,-13.1131,-7.92537
39,4000,693,144711,34916.8,33384.2,-11.7413,3.01337,-7.08273,-23.6915,-13.105,-7.90489
40,4100,679,162957,36007.2,36237.7,-11.7634,3.01351,-7.07812,-23.673,-13.096,-7.92593
41,4200,1958,62725,24429.5,18440.3,-11.784,3.0126,-7.08037,-23.6603,-13.1067,-7.8616
42,4300,2497,53666,19822.1,15283.6,-11.7639,3.01408,-7.07988,-23.6612,-13.0824,-7.83353
43,4400,2935,102917,26940.3,24761.6,-11.8092,3.01447,-7.07904,-23.6613,-13.0565,-7.85789
44,4500,1224,110664,28366.9,29663.5,-11.7811,3.01532,-7.07898,-23.6736,-13.0389,-7.88409
45,4600,358,245061,36395.4,49146.2,-11.8099,3.01658,-7.07887,-23.6661,-13.04,-7.89173
46,4700,741,134877,24335.2,26763.7,-11.8322,3.0178,-7.07874,-23.662,-13.0657,-7.89482
47,4800,966,220558,34853.2,42344.8,-11.8287,3.01602,-7.07882,-23.641,-13.07,-7.89691
48,4900,1785,124192,34651.5,28655.1,-11.8217,3.01389,-7.07877,-23.6334,-13.0654,-7.89749
49,5000,988,133363,35287.2,32186.9,-11.8247,3.01325,-7.07894,-23.6611,-13.0688,-7.89739
50,5100,2861,200188,32194.5,36722.4,-11.8155,3.01199,-7.07855,-23.6775,-13.0814,-7.89186
51,5200,1286,66726,23489.1,21702.2,-11.8156,3.00909,-7.07822,-23.6867,-13.0828,-7.89592
52,5300,258,114275,32667.6,31749.3,-11.8213,3.00919,-7.07826,-23.7062,-13.0821,-7.8965
53,5400,945,119161,36434.6,30511.4,-11.8132,3.00773,-7.07831,-23.7063,-13.0849,-7.89941
54,5500,409,145383,31130.6,29885.7,-11.8082,3.00788,-7.07811,-23.7026,-13.0802,-7.89807
55,5600,1448,101219,29720,26871.4,-11.8027,3.0083,-7.07796,-23.7153,-13.0885,-7.89522
56,5700,95,69340,17572.1,16946.6,-11.8015,3.00902,-7.07798,-23.7453,-13.0837,-7.89624
57,5800,1099,136377,34889.8,36524.6,-11.7988,3.00918,-7.07808,-23.7246,-13.0886,-7.89534
58,5900,154,108270,27908.2,29167.6,-11.7959,3.0084,-7.07813,-23.7409,-13.0898,-7.89512
59,6000,1095,100138,25583.9,26174.3,-11.7981,3.00858,-7.07818,-23.736,-13.0872,-7.89517
60,6100,652,157686,25915.6,31159.7,-11.8072,3.00709,-7.0783,-23.7245,-13.0899,-7.89817
61,6200,1446,53399,17658.9,14142.5,-11.8146,3.00677,-7.0783,-23.7224,-13.0908,-7.89829
62,6300,2640,125991,32296.7,28724.4,-11.8187,3.00607,-7.07833,-23.7264,-13.0929,-7.89632
63,6400,558,197228,23565.8,37273.5,-11.8259,3.00628,-7.07824,-23.7253,-13.0916,-7.89556
64,6500,490,157467,37675.4,38589.2,-11.8374,3.00633,-7.07827,-23.7278,-13.0898,-7.89429
65,6600,511,118610,24207.6,27654.3,-11.8447,3.00667,-7.07828,-23.7291,-13.0824,-7.89529
66,6700,2268,139776,40021.8,37508,-11.8541,3.00657,-7.0783,-23.7279,-13.0792,-7.89411
67,6800,874,79570,27035.8,23754.3,-11.8578,3.0062,-7.07828,-23.7289,-13.0813,-7.89415
68,6900,2097,125774,35090,31669.2,-11.8563,3.00612,-7.07828,-23.7282,-13.0895,-7.89766
69,7000,627,103978,33069.1,24771.6,-11.8565,3.00606,-7.07828,-23.7298,-13.0874,-7.89782
70,7100,1517,108028,25746.8,24058.7,-11.8502,3.00625,-7.07828,-23.7313,-13.0867,-7.89816
71,7200,134,117776,24266.2,28580.4,-11.8517,3.00674,-7.07826,-23.7321,-13.085,-7.89847
72,7300,1354,71444,24306.9,19627.9,-11.8555,3.00652,-7.07826,-23.7347,-13.0834,-7.89879
73,7400,684,119962,27981.9,24900.4,-11.8591,3.00657,-7.07827,-23.7355,-13.0831,-7.89887
74,7500,2714,68555,28636.5,19741.5,-11.8654,3.00646,-7.07826,-23.7356,-13.0866,-7.89884
75,7600,516,125361,27344.8,27428.7,-11.8669,3.00659,-7.07825,-23.7355,-13.0865,-7.89897
76,7700,363,100186,29793.8,21714.5,-11.8688,3.00659,-7.07822,-23.736,-13.0856,-7.899
77,7800,3578,115449,39355.5,34200.5,-11.8692,3.00668,-7.07822,-23.7361,-13.0861,-7.89906
78,7900,261,119611,30180,30587.9,-11.8712,3.00664,-7.07822,-23.7363,-13.0864,-7.89905
79,8000,2405,105980,27288.3,25033,-11.8723,3.00663,-7.07822,-23.7365,-13.0872,-7.89903
80,8100,422,147641,29233.9,32914.2,-11.8726,3.00671,-7.07823,-23.7371,-13.0865,-7.89897
