generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
13,182,14,106,48.8667,23.7367,0.845588,-1.47633,-0.760572,-0.910005,1.20619,0.685832,-1.39925,-0.641863,-0.517257,0.69362,-1.21101,0.704524,-2.20348,-0.677426,-0.497136,-3.20747,-0.503965,-0.857124,-2.44219,-1.88244,-1.1544,-3.03956,-4.82765
14,195,7,91,46.1667,20.0398,0.837358,-1.61334,-1.07094,-1.73553,0.43834,0.332899,-1.11952,-0.641793,-0.417511,1.06278,-1.22453,0.312499,-2.32735,-0.910824,-0.708725,-2.97673,-0.264841,-0.600185,-2.45185,-1.63924,-1.79324,-3.34869,-5.16501
15,208,5,107,43.8,25.055,0.843305,-1.78157,-1.22974,-2.54543,-0.475521,0.562131,-0.633866,-0.529426,-0.360007,0.417476,-1.19801,0.306477,-1.46892,-1.20799,-1.39688,-1.93054,-0.339192,-0.0743145,-2.03718,-1.35585,-1.91935,-2.95579,-4.78368
16,221,9,94,50.8333,24.2389,0.835313,-1.90437,-0.759293,-2.89869,-0.349291,0.623501,-0.482359,-0.718392,-0.468292,-0.101844,-1.14649,0.311928,-1.75261,-1.30086,-1.08156,-1.94117,-0.853466,-0.346531,-1.35989,-1.03717,-1.57936,-3.3956,-4.72427
17,234,15,160,58.1333,32.699,0.8326,-1.77373,-0.226326,-3.46214,-0.117624,0.20009,-0.601417,-0.89004,-1.1674,-0.161953,-1.49916,0.10492,-1.88645,-0.515663,-1.65178,-1.85002,0.197966,-1.21047,-1.62128,-1.12541,-1.60752,-3.44768,-4.97302
18,247,25,165,70.3,34.6143,0.802418,-1.19825,-0.396474,-2.20972,0.065427,0.416365,-0.898333,-1.04541,-1.19687,-0.734002,-1.48949,0.381562,-1.99309,-0.64402,-2.01101,-1.98854,-0.635416,-0.782448,-1.37989,-0.901349,-1.74614,-3.38479,-5.14108
19,260,25,127,63.9333,27.0439,0.789134,-0.751995,-0.418289,-2.7887,-0.772759,0.026009,-0.898325,-0.513747,-0.293936,-0.737192,-1.58256,0.349453,-2.79813,-0.795292,-2.02468,-2.34113,-1.59407,-0.997991,-1.29363,-0.704592,-1.43821,-3.52516,-5.27054
20,273,39,267,96.4,51.6564,0.760901,-0.183038,0.411468,-2.60239,-0.268357,-0.596838,-1.33687,-0.719063,-0.424214,-0.40338,-1.49435,0.290618,-2.21094,-0.830805,-2.03903,-2.4206,-0.948623,-1.10873,-1.44752,-0.656264,-1.84893,-3.4342,-5.61136
21,286,34,339,127.533,63.01,0.750015,-0.280659,0.266186,-2.04535,-0.466048,-1.25667,-1.44622,-1.08586,-0.630944,-0.998282,-1.07218,0.322939,-2.17343,-0.547536,-1.65702,-2.75038,-0.928735,-0.761331,-1.16002,-1.13991,-1.86618,-4.03105,-6.27023
22,299,49,290,119.067,49.6921,0.738587,-0.170635,-0.0788375,-1.68541,0.224996,-1.39,-0.994673,-0.634753,-0.710606,-1.34235,-1.61674,0.151611,-2.04783,-1.18506,-1.2755,-2.90346,-1.58986,-0.49541,-1.23276,-0.786322,-2.03538,-3.47641,-6.45017
23,312,40,300,119.667,60.8057,0.727014,-0.700918,0.0496103,-2.68027,0.654559,-0.763298,-0.786568,-0.936634,-0.849177,-1.64635,-2.05638,0.653949,-2.34078,-1.1965,-1.32179,-2.9413,-1.40054,-0.0542702,-0.800766,-0.508155,-2.19804,-3.11004,-6.75684
24,325,20,198,87.7667,44.6509,0.701897,-0.526245,0.235984,-2.5386,0.623318,-1.09301,-0.337005,-1.31168,-0.724296,-1.19302,-2.21262,0.496914,-2.7731,-0.962929,-1.43256,-3.10458,-1.84635,-0.0810907,-0.995399,-0.407176,-1.94966,-3.23409,-6.35708
25,338,27,179,89.1,40.4717,0.701764,-0.459195,0.435406,-2.31079,0.812142,-0.656278,0.0278056,-1.70742,-1.09394,-1.64099,-1.64443,0.0587986,-2.79266,-0.696357,-1.48523,-3.42855,-2.74227,-0.983109,-1.42508,-0.299756,-1.85721,-3.52951,-6.94649
26,351,15,197,88.9333,36.4303,0.703502,0.0390175,0.395609,-2.97041,1.1467,-0.187321,-0.351688,-1.7367,-1.25005,-1.24703,-1.33943,-0.0532929,-2.79594,-0.438215,-1.36414,-3.57127,-2.70476,-0.870406,-1.5736,-0.329136,-1.96312,-3.19269,-7.73209
27,364,32,219,92.8667,44.2436,0.717642,0.0711656,0.786336,-3.21806,1.08778,-1.14698,-0.365356,-1.72122,-1.34682,-1.53941,-1.84506,0.024116,-3.07716,-0.682042,-1.37123,-4.56266,-3.03033,-0.879543,-0.999097,-0.362609,-1.8238,-3.03651,-8.28931
28,377,32,251,87.0667,44.0649,0.72065,-0.266296,1.05009,-3.81252,0.858785,-0.940617,-0.492611,-1.80739,-1.73446,-2.24435,-1.35379,-0.11006,-3.16024,-0.874538,-1.52781,-3.83751,-3.38237,-1.17352,-1.23379,-0.509087,-1.5184,-3.51056,-8.00901
29,390,25,223,88.2,43.1728,0.717993,-0.462054,0.667397,-4.40633,1.51132,-0.642796,-0.447774,-1.84691,-1.42396,-2.12069,-1.34666,0.165652,-3.41472,-1.27423,-1.34096,-4.15305,-3.45583,-1.1289,-1.18301,-0.566412,-1.64474,-3.59612,-8.21956
30,403,41,174,92.7,34.9997,0.710144,-0.302362,0.288955,-4.06098,1.60212,-0.672325,-0.785283,-1.95266,-1.65991,-1.88956,-0.906087,-0.102672,-3.58123,-1.19204,-0.963518,-4.42108,-3.38782,-1.07913,-1.19635,-0.408337,-2.2379,-4.05151,-8.8357
31,416,28,142,75,27.9112,0.708287,-0.364848,0.725622,-4.12196,1.00675,-0.809936,-0.505163,-2.69246,-1.61775,-1.91092,-0.99918,-0.46722,-3.34562,-1.06125,-1.04098,-3.90727,-3.8382,-0.635354,-0.538582,-1.47358,-2.36415,-4.21288,-8.89193
32,429,3,268,117.2,70.7162,0.705306,-0.061859,0.946537,-3.46078,0.713161,-0.728727,-0.880631,-2.67551,-1.41472,-2.60491,-1.16454,-0.299534,-2.4959,-1.27623,-1.01958,-3.28382,-3.48967,-0.463103,-0.360193,-1.64832,-2.52417,-2.98294,-8.87252
33,442,17,208,86.3333,51.1134,0.707462,-0.0354591,1.40164,-3.48897,0.371158,-0.723194,-0.596468,-2.52406,-0.579978,-3.22962,-1.31476,-0.146333,-2.58066,-1.12286,-0.957195,-3.1755,-3.59719,-0.349073,-0.419626,-1.67361,-2.24778,-2.57139,-8.93701
34,455,47,284,142.267,57.6989,0.698439,-0.0548963,1.19565,-3.72011,0.283784,-1.05213,-0.328167,-2.45592,-0.651211,-3.10316,-1.20908,0.348052,-2.71448,-1.2316,-1.34585,-2.99732,-3.9424,-0.793238,-1.0798,-1.62793,-1.98514,-2.04119,-8.87107
35,468,73,515,196.567,98.9941,0.714608,1.14142,1.49295,-4.01472,0.602121,-1.84788,-0.309007,-2.03079,-0.710751,-2.27377,-1.32593,0.623893,-2.77133,-1.35062,-1.30848,-3.42025,-3.28304,-1.09372,-1.8534,-2.18631,-1.94504,-1.72781,-9.50078
36,481,36,535,199.467,119.642,0.723003,1.49394,1.31724,-4.01882,0.914063,-1.78871,0.229625,-1.49407,-0.915525,-2.49499,-1.28735,0.530355,-2.7993,-1.06574,-1.60862,-3.74831,-3.74775,-0.844761,-1.64313,-2.02036,-1.74155,-2.21427,-10.3528
37,494,39,332,147.033,77.9379,0.712784,1.24413,1.30442,-4.26225,0.794988,-1.39917,0.0393551,-1.9708,-1.73256,-2.99713,-1.15584,0.653396,-3.07634,-1.48692,-2.27876,-3.52755,-3.84971,-1.58174,-1.55971,-1.97847,-1.56917,-2.73722,-10.3201
38,507,48,840,225.933,164.064,0.723183,1.55139,1.17542,-4.02336,0.889746,-1.65729,-0.0183596,-1.70164,-1.90123,-2.70812,-0.266908,0.768587,-3.28767,-1.69606,-2.32947,-3.23639,-3.81673,-2.26734,-1.7209,-2.32387,-1.10381,-2.4582,-10.4801
39,520,43,220,126.533,56.7825,0.72322,1.26845,0.666511,-3.52619,0.681586,-0.722549,0.0983432,-1.94126,-1.48541,-2.6587,-0.127369,1.19762,-3.56087,-2.06869,-1.94036,-3.11898,-4.2663,-1.94111,-1.62847,-2.68701,-1.47465,-2.66207,-10.8412
40,533,41,247,115.933,50.4715,0.711403,1.1941,0.753691,-4.02111,0.640246,-0.67393,-0.249137,-2.62131,-2.07991,-2.36372,0.118305,1.31162,-3.77235,-1.669,-1.94773,-2.72446,-4.31163,-2.3703,-1.63418,-1.79928,-1.89559,-2.78016,-10.2823
41,546,32,208,111.1,57.8234,0.693039,0.706633,0.375113,-4.08677,0.349823,-0.896768,-0.354575,-2.18214,-1.59171,-2.5501,0.246393,1.78199,-3.44506,-1.98714,-2.22399,-2.85844,-4.51167,-2.07334,-1.91101,-2.54791,-1.4174,-2.9282,-10.3595
42,559,15,253,140.333,62.417,0.664883,0.939934,0.223083,-4.1737,0.3722,-1.22475,-0.155297,-2.43404,-1.57039,-2.13139,-0.223392,1.19558,-4.08506,-1.59965,-2.36257,-3.01191,-4.29069,-2.14269,-1.93592,-3.17606,-1.73881,-2.78325,-10.4926
43,572,37,397,160.233,88.3475,0.647851,1.03464,0.150051,-3.73709,-0.345971,-1.79225,0.61579,-2.45282,-1.43488,-2.2382,-0.717257,1.40028,-3.77555,-1.30904,-2.40195,-2.83348,-4.6052,-2.16774,-1.5954,-2.88038,-1.30066,-2.77146,-10.6631
44,585,53,350,158.433,87.8218,0.664033,0.970348,0.195233,-3.41933,-0.591753,-1.40898,1.24833,-3.00682,-1.61025,-1.53117,-1.39785,1.54572,-4.58779,-0.948164,-2.43498,-2.95387,-4.31456,-2.22329,-1.8828,-2.51293,-1.00173,-2.743,-10.8781
45,598,19,379,144.067,79.4845,0.69113,1.0942,0.140302,-2.93032,-0.692654,-0.917106,1.64834,-3.39128,-1.62344,-1.92184,-1.42243,2.03978,-5.12541,-1.07425,-2.07126,-2.68272,-4.38046,-2.53038,-1.2174,-2.54113,-0.859999,-2.61693,-10.6034
46,611,44,537,155.6,107.579,0.708972,1.75918,0.701188,-2.94304,-0.859918,-1.19493,1.86732,-3.50706,-0.850769,-1.6483,-1.38374,1.54251,-4.86763,-0.897899,-2.33092,-2.56026,-4.39706,-2.73203,-0.998648,-2.43645,-1.43703,-1.84201,-10.1671
47,624,44,358,158.933,71.504,0.709161,1.56499,0.869993,-2.98915,-0.670828,-0.91728,1.37862,-3.41577,-0.882491,-1.72011,-0.825245,1.3306,-4.97547,-1.49556,-2.4318,-2.85001,-4.07179,-2.62168,-0.791772,-3.14182,-2.03594,-1.25355,-10.446
48,637,15,283,139.467,74.7519,0.702431,1.51541,0.786528,-3.41802,-0.697303,-1.16983,0.834783,-3.38431,-0.96632,-1.4762,-0.850834,1.49651,-5.71364,-1.81693,-2.31254,-3.13495,-3.33178,-2.4944,-0.864072,-3.23012,-2.22143,-1.80484,-10.944
49,650,35,577,184.333,122.734,0.69527,1.99343,0.389953,-2.58645,-0.795521,-1.14503,1.57784,-3.07152,-1.25456,-1.67757,-1.40058,1.43335,-5.53595,-1.62251,-2.51052,-2.81128,-3.52115,-2.63092,-1.13929,-2.84916,-2.34904,-1.87817,-11.6902
50,663,54,562,218.167,114.736,0.687943,2.44777,0.110968,-2.32889,-0.985151,-0.87889,1.68546,-3.5543,-1.25226,-1.72683,-1.23429,1.61459,-5.65025,-2.02377,-2.31886,-2.57229,-4.19971,-2.67172,-1.34342,-3.11172,-2.24947,-1.74515,-11.7412
51,676,37,499,175.267,114.183,0.670666,2.24229,-0.338471,-2.59804,-1.06251,-1.06938,1.95,-3.04785,-1.16631,-1.87778,-1.05985,1.41408,-5.66343,-1.57853,-2.59558,-2.95829,-3.79382,-2.06522,-1.85843,-2.91626,-2.1375,-2.01687,-12.1285
52,689,52,758,228.767,161.796,0.6727,3.16538,0.011737,-2.4542,-0.740644,-1.26064,1.2608,-2.72804,-1.57572,-2.4152,-1.73952,1.22673,-5.45825,-1.86785,-2.5467,-2.64716,-3.8125,-1.77307,-2.212,-2.63692,-2.12266,-1.34937,-12.5468
53,702,63,691,256.3,157.61,0.654708,2.63962,-0.0572576,-2.88428,-0.860995,-0.869534,1.01087,-2.64201,-1.72195,-2.20708,-1.02533,1.36073,-5.3377,-2.1939,-2.23988,-2.58989,-4.19166,-1.82249,-2.73615,-3.13892,-2.27449,-2.1765,-12.8126
54,715,81,480,201.933,105.883,0.637953,2.32542,0.109966,-2.62516,-0.534044,-0.87606,1.07566,-2.8871,-2.0039,-1.64231,-0.82516,1.27412,-5.87046,-2.19569,-2.41313,-3.27571,-4.35028,-2.18846,-2.98447,-3.94065,-1.71018,-2.0493,-12.8055
55,728,55,585,217.1,136.064,0.608507,1.9964,0.807503,-2.71789,-0.290547,-0.473893,1.42453,-3.18366,-1.86249,-1.69336,-0.53623,1.74234,-5.48208,-1.58759,-2.34913,-3.57955,-4.37281,-2.03466,-2.56124,-3.36192,-1.81299,-1.8323,-12.5524
56,741,11,485,212.767,128.923,0.591923,1.788,0.884603,-2.68244,-0.339886,-0.00460161,1.02136,-2.45318,-1.94708,-1.46858,-0.584415,1.30085,-5.74137,-1.31607,-2.32436,-3.52631,-4.2294,-2.16889,-3.10272,-3.11353,-1.91335,-1.60056,-11.9694
57,754,38,786,252.633,192.954,0.557336,1.81316,0.632806,-2.79782,-0.309957,-0.267013,0.762252,-2.54229,-1.82818,-1.44486,-0.174212,1.08196,-5.19113,-1.2236,-2.30495,-2.85318,-4.06393,-2.03823,-2.72247,-3.41215,-1.89834,-2.02114,-11.2846
58,767,89,507,256.6,113.724,0.539073,1.77364,0.976889,-2.66603,-0.290965,-0.215115,0.742648,-2.94874,-1.34669,-1.60358,-0.0392629,1.20483,-5.68049,-1.19602,-2.19503,-2.47775,-4.296,-2.22182,-2.6392,-3.68454,-1.67833,-1.48224,-12.2748
59,780,31,1479,417.633,351.637,0.532493,1.89769,0.575955,-2.44163,-0.163735,-0.803628,0.938009,-2.84016,-1.36297,-1.44622,0.0257909,0.990888,-4.75003,-0.83931,-2.35079,-2.44135,-3.89756,-2.25012,-3.17188,-3.33695,-1.63847,-1.16174,-12.6755
60,793,58,819,278.433,193.876,0.51575,1.82332,0.535866,-2.44212,-0.429242,-0.669274,1.06172,-2.6296,-1.19763,-1.38231,0.317773,1.19693,-4.78511,-1.11544,-2.20621,-2.65275,-3.80526,-2.1042,-3.13592,-3.24224,-2.26114,-0.863373,-12.3955
61,806,12,481,199.633,135.217,0.509155,1.70765,0.318488,-2.34833,-0.350764,-0.36193,1.07501,-2.66954,-0.976411,-0.858878,0.438978,0.660863,-4.57747,-1.40057,-2.62199,-2.89824,-3.74016,-2.0106,-3.07937,-2.97889,-2.37504,-1.07037,-12.5205
62,819,20,660,274.167,188.451,0.499421,1.56486,0.601138,-2.39268,-0.238338,-0.20851,0.953002,-2.66742,-0.849002,-1.227,0.701235,0.547743,-4.67695,-1.52441,-2.8241,-2.70488,-3.88833,-2.11105,-2.8082,-2.89767,-2.41365,-1.01655,-12.772
63,832,54,1459,399.3,324.462,0.49619,2.17344,0.779671,-2.1649,0.0304773,-0.530409,1.23422,-2.65051,-0.889773,-1.51154,0.435765,0.49053,-4.54136,-2.06116,-2.70738,-2.79997,-3.74419,-2.30001,-3.00363,-2.62034,-2.75987,-1.1237,-13.1848
64,845,25,2413,492.4,499.878,0.502865,2.46384,1.43334,-2.17523,-0.243744,-0.527209,1.32162,-2.73027,-0.953865,-1.5637,0.866023,0.702241,-4.35869,-2.05737,-2.93609,-2.83513,-4.39919,-2.7307,-3.35011,-3.2047,-2.83366,-0.931133,-13.3812
65,858,15,1540,478.8,357.06,0.493671,2.30708,1.20713,-2.15821,-0.50847,-0.405809,1.18084,-2.70969,-0.701567,-1.66326,0.613799,0.425911,-4.58823,-2.11704,-2.61767,-2.52285,-4.25343,-2.54426,-2.90204,-3.61608,-3.08089,-0.893976,-13.3586
66,871,81,1245,379.267,270.197,0.482751,1.98139,1.62301,-2.35648,-0.807064,-0.467508,1.35144,-2.98196,-1.04041,-1.87538,0.0967574,0.496323,-4.55263,-2.26971,-2.67291,-2.55899,-4.18272,-2.6231,-3.06733,-3.76537,-3.04208,-0.890433,-13.085
67,884,84,1714,358.067,323.289,0.483656,1.58345,2.18288,-2.46283,-1.03155,-0.742652,1.44546,-2.87989,-1.08621,-1.89643,0.156163,0.396534,-4.567,-2.14176,-2.36656,-2.58662,-4.0218,-2.68697,-2.78617,-3.36096,-3.23064,-0.766478,-13.1182
68,897,102,1241,351.667,259.847,0.508547,1.51623,2.55843,-2.42772,-1.13482,-0.384734,1.78624,-2.73466,-1.1116,-1.51879,0.183063,0.437231,-4.7174,-2.5041,-2.15529,-2.80319,-4.18458,-3.30768,-2.49741,-2.75275,-3.6754,-1.02251,-12.5897
69,910,66,776,223.667,157.569,0.52042,1.03321,2.32328,-2.62064,-1.05336,-0.305087,1.88544,-2.78581,-0.89346,-1.41806,-0.00302566,0.432749,-4.67203,-2.71306,-2.24765,-3.2127,-4.13855,-3.16217,-2.55672,-2.66976,-3.06975,-0.819528,-11.7721
70,923,19,1682,482.1,409.646,0.5263,0.691308,2.21275,-2.61665,-0.69512,-0.483842,1.57133,-2.70273,-0.4652,-1.44196,0.108843,0.604192,-3.63006,-2.58462,-2.09724,-2.99781,-4.20132,-2.9077,-2.40437,-2.52711,-2.71727,-0.772769,-11.5498
71,936,44,1157,391.5,286.093,0.514017,0.786583,1.79551,-2.93773,-0.629276,-0.412529,1.32354,-2.67756,-0.3135,-1.23744,0.220505,0.210391,-3.82514,-2.59459,-1.89247,-2.80852,-4.03428,-2.82504,-2.37836,-2.35823,-3.17579,-0.898848,-12.1323
72,949,61,943,329.2,242.023,0.512855,0.379221,2.26324,-3.28435,-0.614212,-0.565112,1.39196,-2.5923,-0.481246,-1.34368,0.257441,0.039804,-3.65838,-2.81868,-1.80033,-3.26791,-4.15592,-2.60842,-2.68463,-2.37651,-3.54846,-0.732793,-12.1706
73,962,40,858,343.667,165.145,0.506043,0.58004,1.76878,-3.42339,-0.293372,-0.858981,1.15727,-2.35967,-0.536777,-1.34416,0.215658,0.116592,-3.42256,-2.74505,-1.87904,-3.09626,-4.00994,-2.49195,-2.68932,-2.25176,-3.86964,-0.725109,-11.829
74,975,97,791,343.7,212.034,0.491805,0.77321,2.21912,-3.61981,-0.0742163,-0.664749,0.655455,-2.17166,-0.805524,-1.34515,-0.153529,0.104827,-3.81871,-2.42499,-2.01378,-3.24572,-3.76371,-2.59535,-2.83479,-2.41832,-3.46078,-0.49926,-11.6331
75,988,107,1059,383.933,229.023,0.486095,1.01027,2.22127,-3.58293,-0.292482,-0.908548,0.141841,-1.95523,-0.559467,-1.5177,-0.2955,0.0360304,-4.05743,-2.22501,-2.35432,-3.14163,-3.83023,-2.34968,-3.22176,-2.57718,-3.29097,-0.236975,-11.9349
76,1001,32,774,339.333,186.566,0.480764,0.823325,2.20681,-3.80688,0.134669,-1.09875,0.284346,-2.11161,-0.590624,-1.38837,0.0644901,-0.14153,-4.38944,-2.06921,-2.29236,-3.12455,-4.09356,-1.80502,-3.18644,-2.81782,-2.83876,-0.575629,-12.1878
77,1014,90,596,263.1,145.027,0.48626,1.04662,2.12214,-3.62425,0.158054,-1.40726,-0.0173258,-2.09722,-0.616747,-1.40504,-0.0653407,-0.68619,-4.40092,-2.09248,-2.44929,-2.85056,-4.37988,-1.75867,-3.38079,-2.70171,-2.97569,-0.231388,-12.5765
78,1027,21,1764,476.633,438.544,0.469087,0.945097,2.25846,-3.52887,0.00875107,-0.858753,-0.113337,-1.94708,-0.89173,-1.26229,0.35328,-0.219923,-4.4165,-2.26898,-2.53167,-2.63404,-4.21836,-1.99499,-3.16769,-2.80631,-3.30759,-0.14483,-12.4683
79,1040,67,824,372.767,200.999,0.45186,1.09719,2.43873,-3.45202,-0.0656203,-1.21813,-0.187696,-1.80669,-0.923474,-1.25644,0.0728752,-0.172826,-4.239,-2.36712,-2.47455,-2.54061,-3.95778,-2.34726,-2.8858,-2.83517,-3.59946,-0.0514925,-12.5682
80,1053,59,1405,363.967,272.148,0.441237,1.13251,2.52613,-3.3369,-0.271652,-1.18657,-0.523075,-2.23229,-0.750628,-1.26682,-0.0819658,-0.397616,-4.42785,-2.35482,-2.37235,-2.62619,-3.89815,-2.04409,-3.37009,-2.85355,-4.06102,-0.206254,-12.4802
81,1066,61,825,316.967,193.034,0.442404,1.2595,2.70432,-3.58703,-0.511121,-1.6295,-0.721832,-1.70191,-0.793291,-1.70089,-0.122864,-0.250449,-4.48993,-2.39639,-2.5222,-2.45373,-3.90448,-1.8133,-3.59823,-3.0372,-4.02968,-0.0655727,-12.5706
82,1079,18,606,230.633,147.93,0.442389,1.48361,2.76965,-3.5385,-1.12028,-1.727,-0.448616,-1.75121,-1.02348,-1.66448,-0.323019,-0.483905,-4.48006,-2.46976,-2.33925,-2.31553,-4.06581,-1.77235,-3.54487,-3.04258,-3.7121,0.0391008,-12.3563
83,1092,72,689,297.567,185.871,0.439762,1.18681,2.83253,-3.96784,-1.23397,-1.62705,-0.592831,-1.79708,-1.06413,-1.6023,-0.162308,-0.560244,-4.26727,-2.63353,-2.35534,-2.23942,-3.74126,-1.99477,-3.6026,-2.83971,-4.02156,-0.57486,-12.2328
84,1105,55,608,230,108.139,0.446938,1.51373,2.41986,-3.97866,-1.12515,-1.90468,-0.743126,-1.76333,-1.06846,-1.9015,-0.588204,-0.611086,-4.67415,-2.66883,-2.34741,-1.74269,-3.6197,-1.58789,-3.2581,-2.75729,-4.2195,-0.596227,-12.0302
85,1118,54,677,286.9,150.56,0.45034,1.44763,2.55726,-4.15917,-0.80585,-2.07469,-0.73018,-1.99761,-1.47479,-2.13805,-0.333028,-0.47528,-4.57368,-2.82723,-2.07448,-1.77888,-3.78655,-1.40527,-3.30836,-2.71447,-4.37891,-0.738954,-12.5533
86,1131,49,740,252.067,190.62,0.444977,1.51795,2.85116,-4.14937,-0.955517,-1.75929,-0.357075,-2.18002,-1.35397,-2.03576,-0.000320407,-0.638902,-4.2695,-3.1624,-1.7707,-1.73886,-3.67513,-1.6814,-3.39281,-2.39735,-4.12862,-0.669361,-12.3598
87,1144,57,1076,299.5,259.252,0.428482,1.54081,2.69244,-3.99946,-0.545157,-2.00844,-0.527241,-2.24599,-1.57102,-1.90942,-0.0878502,-0.309978,-4.66656,-3.02135,-1.79837,-1.97511,-3.72926,-1.90537,-2.97238,-2.59922,-4.17796,-0.776802,-12.1754
88,1157,67,999,302.733,215.874,0.419681,1.49547,2.69032,-3.95117,-0.743986,-1.5365,-0.20956,-1.96811,-1.48752,-1.47691,0.383511,-0.01309,-4.60983,-3.08395,-1.53176,-1.86661,-3.4654,-2.33804,-2.95341,-2.53812,-3.94669,-0.805127,-12.4998
89,1170,61,835,345.5,217.649,0.402772,1.62908,2.43143,-3.8,-0.672403,-1.56989,-0.723539,-1.76777,-1.20371,-1.47224,0.0863532,-0.116847,-4.44204,-2.77512,-1.69243,-1.51684,-3.58767,-2.22081,-2.82917,-2.245,-3.76463,-0.659184,-12.02
90,1183,84,1241,323.567,245.885,0.392335,1.55618,2.39466,-3.90296,-0.759662,-1.21674,-0.456997,-1.65027,-1.18743,-1.22804,0.169532,-0.0529771,-4.3892,-2.76535,-1.6575,-1.49211,-3.69709,-2.48597,-3.02511,-1.93308,-3.89958,-0.533436,-11.7034
