generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,6,61,32.9333,15.494,-3.62972,0.468423,-4.01249,-0.559021,-0.898826,2.52032,-2.46867,-1.49708,-6.271,-0.176379,-2.96375,-3.44427,0.529815,-6.30957,-1.50603,-0.910458,-1.17197,-4.38156,-6.49622,-3.21165,-5.1317,-13.5087
1,200,2,74,30.6333,15.9881,-4.54893,-1.89045,-2.59515,-2.78467,-2.01868,0.414675,-3.40555,-4.30591,-9.71929,-3.83628,-1.22132,-4.15169,-2.28745,-2.08936,-1.33681,-0.778059,-0.229355,-12.2013,-1.72115,-9.801,-8.24786,-12.1629
2,300,28,142,56.1667,25.5735,5.06968,-0.509503,-2.91775,-3.32607,-4.95724,-0.681392,-6.0248,-3.33859,-9.50355,-4.49826,-1.05961,-4.16507,-4.93651,-7.11303,-2.47649,-1.89585,-2.96271,-9.88449,-0.187233,-9.41417,-9.79903,-14.9743
3,400,19,81,39,14.3815,5.3475,3.5883,-2.9938,-3.69797,-6.70992,-5.87458,-7.9536,-3.63581,-9.62264,0.662792,-0.683927,-8.73716,-8.44879,-12.6213,-3.5118,-2.01739,-5.17375,-9.70625,0.468061,-13.061,-13.5071,-16.7157
4,500,25,97,61.2333,21.141,7.74746,2.09287,-6.58445,-5.02871,-5.54758,-7.35114,-6.72601,-3.51357,-8.86686,-0.503874,-3.49471,-8.63131,-5.84739,-11.572,-4.41264,-2.42391,-5.04671,-9.18474,-0.0799266,-13.3982,-15.2834,-19.2891
5,600,25,197,90.5,40.8519,9.25234,3.41326,-5.89512,-5.21694,-6.54077,-6.65881,-4.32395,-3.17953,-8.03863,-2.66763,-5.22267,-8.60253,-5.74805,-11.0559,-4.16819,-3.67681,-6.39273,-9.77429,-0.646688,-17.1499,-14.6786,-23.5291
6,700,13,178,81.7667,35.9748,14.5772,2.5088,-7.79892,-7.47504,-6.36211,-6.7477,-5.02817,-1.45136,-7.81601,-0.952321,-3.01924,-8.42267,-5.60892,-10.6933,-5.10949,-3.96956,-5.80524,-9.12096,-0.554473,-15.921,-15.2305,-23.5748
7,800,28,265,93.9,49.8884,12.8664,2.34361,-7.91478,-7.43964,-7.37871,-7.00852,-5.3086,-1.48676,-7.87556,-0.178741,-3.42249,-8.38119,-7.3008,-11.1227,-5.59135,-5.1812,-5.26894,-9.54785,-0.718018,-12.8585,-14.9314,-26.1293
8,900,30,246,115.767,51.7185,10.9242,1.34064,-8.53175,-7.89099,-6.95915,-6.83735,-5.52281,-0.942784,-8.1171,0.153853,-3.08749,-8.59416,-6.47349,-9.41286,-6.64075,-4.90693,-3.6541,-10.8592,-0.644326,-13.4754,-14.5056,-27.1784
9,1000,53,258,124.733,44.5343,10.2778,1.8151,-9.63605,-7.25208,-6.86563,-7.2224,-6.04805,-1.01248,-8.11836,-0.268902,-4.65428,-8.6236,-7.30297,-8.79629,-7.48646,-4.89178,-3.8104,-11.125,-0.885097,-13.0249,-14.4633,-28.9146
10,1100,32,230,109.867,48.5207,12.4887,2.37611,-9.68801,-6.55654,-6.85598,-7.27998,-6.77566,-1.17159,-8.44563,-0.188947,-4.90607,-8.72793,-7.26538,-8.8327,-6.1548,-5.2378,-4.08891,-10.9341,-0.983409,-12.6939,-14.6072,-29.8812
11,1200,46,371,126.567,79.9559,12.3458,1.93629,-10.0156,-6.37254,-7.13062,-7.30945,-6.51974,-1.50039,-8.83145,-0.0612865,-4.98443,-8.14421,-7.24671,-8.90452,-5.9098,-4.52669,-4.12667,-11.2249,-1.159,-13.2095,-14.1963,-29.4011
12,1300,40,302,125.533,56.3418,13.1405,2.61371,-9.39247,-6.15132,-7.19069,-7.20842,-6.21555,-1.45694,-8.84959,-0.2222,-5.12485,-9.71384,-6.86271,-8.89205,-5.6599,-4.29986,-4.12776,-10.7266,-1.34326,-13.6424,-14.2713,-30.1382
13,1400,36,278,139.667,58.3505,13.4649,2.32604,-10.0809,-6.20517,-7.31919,-6.9853,-6.33868,-1.85386,-8.80543,-1.10558,-5.46027,-9.78959,-6.30342,-9.0497,-5.78992,-4.23088,-3.99569,-10.4853,-1.33557,-14.5937,-14.5214,-30.6945
14,1500,33,407,139.567,90.1423,13.5467,3.24206,-9.75264,-6.39256,-7.35125,-6.85071,-5.76888,-2.65012,-8.74046,-1.43842,-5.55426,-9.18487,-6.40216,-9.81654,-5.37211,-4.05504,-3.79234,-10.4087,-1.96231,-15.167,-14.361,-30.8403
15,1600,16,395,146.1,89.7504,12.0562,2.33861,-10.0489,-6.30955,-7.36005,-6.83506,-5.92885,-2.53812,-8.74694,-1.18868,-5.16315,-8.70912,-6.24255,-8.87154,-5.58644,-3.92342,-3.81542,-10.234,-1.59336,-15.626,-14.5909,-30.7691
16,1700,39,254,128.467,55.4541,9.90959,3.20483,-9.4891,-6.24328,-7.4414,-6.71741,-6.02585,-2.61015,-8.9701,-1.15003,-5.02327,-8.78418,-6.48796,-8.58668,-5.72796,-3.89171,-3.75653,-10.0849,-1.58594,-15.284,-14.9603,-30.7526
17,1800,35,341,142.267,74.299,9.09764,3.14997,-10.1334,-6.42583,-7.51727,-6.60211,-6.46685,-2.56645,-8.86605,-1.25867,-6.02622,-8.61654,-6.67326,-8.2253,-5.53337,-3.81139,-3.7943,-10.1054,-1.62756,-15.1412,-14.7191,-30.614
18,1900,30,335,167,96.2156,9.60469,3.04587,-10.102,-6.4391,-7.51539,-6.52519,-6.58842,-2.57178,-8.68921,-1.35781,-5.97468,-8.76585,-6.69995,-8.67176,-5.59178,-3.81258,-3.88926,-10.0921,-1.42989,-16.1268,-14.3909,-30.7627
19,2000,53,306,153.033,74.6534,10.0119,3.23681,-9.40038,-6.45548,-7.56993,-6.56127,-6.28464,-2.39332,-8.52523,-1.38994,-6.00755,-8.57935,-6.57781,-8.48601,-5.66034,-3.92944,-3.83306,-9.95267,-1.51547,-17.35,-13.9244,-30.6898
20,2100,33,375,132,83.3691,9.07592,3.26254,-8.5411,-6.49204,-7.59555,-6.5812,-5.86639,-2.36767,-8.56725,-1.35028,-6.06526,-8.49734,-6.55738,-8.27408,-5.65458,-3.99747,-3.84073,-9.95773,-1.40795,-16.8636,-14.1291,-30.6879
21,2200,29,318,128.033,62.9879,9.59266,3.81382,-8.20779,-6.47962,-7.61023,-6.5471,-5.88229,-2.3448,-8.93386,-1.37779,-6.20769,-8.49679,-6.5246,-8.48084,-5.51695,-4.13921,-3.80481,-9.99404,-1.25372,-16.2379,-13.792,-30.616
22,2300,31,254,119.9,59.7301,9.56003,3.6367,-7.80453,-6.471,-7.61958,-6.4813,-5.61735,-2.27512,-8.78515,-1.41054,-6.27615,-8.58086,-6.56841,-8.31457,-5.67837,-4.1112,-3.75439,-10.012,-1.21788,-16.3785,-12.3544,-30.6259
23,2400,35,354,137.533,80.1962,8.88493,3.79099,-7.86367,-6.46367,-7.64007,-6.4979,-5.50775,-2.2595,-8.63539,-1.36676,-6.21137,-8.50149,-6.57474,-8.33494,-5.60192,-3.98167,-3.75652,-9.9916,-0.895291,-16.8664,-11.9462,-30.4977
24,2500,27,350,138.333,90.339,8.99515,3.55943,-6.22142,-6.4671,-7.63289,-6.49003,-5.50701,-2.20996,-8.43667,-1.30802,-6.14604,-8.49018,-6.54087,-8.3003,-5.90542,-3.9018,-3.69974,-9.9882,-1.09381,-17.0293,-11.1879,-30.9446
25,2600,63,580,181.833,109.467,9.27299,3.46941,-6.99907,-6.48413,-7.59903,-6.50872,-5.60371,-2.1874,-8.44612,-1.32696,-6.19435,-8.27067,-6.48071,-8.05738,-5.99113,-3.83264,-3.6665,-10.0177,-0.955912,-17.679,-11.3294,-30.9346
26,2700,50,391,160.033,80.6865,9.50654,3.55166,-7.47793,-6.48632,-7.59436,-6.5019,-5.57941,-2.13869,-8.37177,-1.29285,-6.1053,-8.39574,-6.49955,-8.05775,-5.83547,-3.92907,-3.70754,-10.0148,-0.99643,-18.3502,-10.2198,-30.8119
27,2800,10,356,145.167,91.0646,9.24386,3.68052,-7.38972,-6.48458,-7.59118,-6.50039,-5.66528,-2.12015,-8.39267,-1.28956,-6.16975,-8.44552,-6.45342,-7.9406,-5.79871,-3.96946,-3.70438,-9.97359,-0.949129,-19.5212,-10.3162,-30.8892
28,2900,49,315,140.667,65.5377,9.68699,3.68192,-8.37045,-6.49525,-7.58937,-6.51009,-5.7122,-2.10148,-8.43674,-1.28868,-6.1519,-8.59448,-6.45643,-7.80924,-5.8237,-3.93496,-3.71592,-9.9478,-0.94229,-19.5964,-9.93462,-31.0757
29,3000,42,315,135.7,62.3334,9.61072,3.61902,-8.7718,-6.49892,-7.59104,-6.5205,-5.73384,-2.0675,-8.46536,-1.28532,-6.19943,-8.59307,-6.4119,-7.8566,-5.86278,-3.97075,-3.72101,-9.90725,-0.965393,-19.8469,-9.59926,-31.2315
30,3100,50,268,151.033,53.637,9.29891,3.60617,-8.44957,-6.50226,-7.60216,-6.53477,-5.79462,-2.09939,-8.45374,-1.29508,-6.19068,-7.81263,-6.39789,-7.89249,-5.82875,-3.95914,-3.73125,-9.90528,-0.867171,-19.6071,-10.0592,-31.1488
31,3200,60,414,162.233,95.7355,9.2078,3.55314,-8.85324,-6.53414,-7.6044,-6.52034,-5.82109,-2.11544,-8.4681,-1.33272,-6.19406,-7.71748,-6.4201,-7.92804,-5.81017,-3.96145,-3.70754,-9.90449,-1.27651,-20.0628,-10.2163,-31.1806
32,3300,45,403,164.1,89.9676,9.59798,3.61829,-8.83248,-6.5516,-7.60707,-6.5113,-5.74081,-2.09278,-8.43517,-1.3574,-6.20972,-7.76209,-6.40044,-7.88668,-5.74547,-3.95097,-3.71004,-9.9132,-1.31134,-19.7277,-10.2909,-31.2917
33,3400,29,359,170.867,89.3744,9.86486,3.67008,-9.16691,-6.54503,-7.61,-6.50267,-5.66529,-2.07746,-8.41985,-1.3976,-6.19292,-7.71919,-6.38311,-7.97706,-5.70838,-3.95821,-3.71218,-9.91941,-1.3555,-19.7414,-10.1822,-31.2004
34,3500,35,223,137.567,49.9556,9.72784,3.59922,-8.78008,-6.53563,-7.61177,-6.49625,-5.69557,-2.08704,-8.33487,-1.36581,-6.1873,-7.59233,-6.41061,-7.94172,-5.77512,-3.95952,-3.71158,-9.8808,-1.4406,-19.6957,-10.5787,-31.177
35,3600,24,369,129.233,79.7097,9.76435,3.60462,-9.00516,-6.57531,-7.61645,-6.49589,-5.67683,-2.08918,-8.33651,-1.32362,-6.15254,-7.62147,-6.40161,-7.94146,-5.79589,-3.95813,-3.7124,-9.8906,-1.46111,-19.5788,-10.4076,-31.1252
36,3700,59,334,148.3,82.2348,9.85782,3.65659,-9.09803,-6.61959,-7.61815,-6.4941,-5.6583,-2.01836,-8.30129,-1.34547,-6.16652,-7.66672,-6.40936,-7.94054,-5.78048,-3.95945,-3.70323,-9.88823,-1.56448,-19.5665,-10.4848,-31.1215
37,3800,49,469,159.167,91.3659,9.97735,3.61066,-9.12127,-6.60871,-7.61849,-6.49528,-5.65118,-2.04272,-8.31549,-1.34225,-6.17854,-7.8614,-6.43013,-7.92679,-5.78895,-3.95628,-3.70921,-9.89189,-1.57229,-19.5692,-10.5537,-31.09
38,3900,37,391,163.267,98.4045,9.87565,3.61873,-8.87359,-6.6168,-7.61623,-6.49502,-5.63676,-2.03293,-8.29136,-1.34315,-6.1891,-7.71619,-6.4365,-7.93246,-5.79628,-3.95869,-3.71074,-9.88878,-1.66206,-19.6045,-10.5651,-31.1307
39,4000,35,422,155.433,83.2142,9.90603,3.63381,-8.50051,-6.58708,-7.6184,-6.49379,-5.65891,-2.08449,-8.29319,-1.37009,-6.18966,-7.8318,-6.43793,-7.92497,-5.79156,-3.96006,-3.70688,-9.88651,-1.65991,-19.5979,-10.5811,-31.1629
40,4100,46,579,188.533,117.64,9.75126,3.62888,-8.90364,-6.56509,-7.62177,-6.49387,-5.6364,-2.0454,-8.30808,-1.36806,-6.18559,-8.05406,-6.44197,-7.90786,-5.79695,-3.95546,-3.71073,-9.88955,-1.68864,-19.5997,-10.5317,-31.1904
41,4200,41,643,169.867,131.549,9.35759,3.65434,-9.04893,-6.57069,-7.62083,-6.49286,-5.63591,-2.02844,-8.31013,-1.3934,-6.18331,-8.05919,-6.45462,-7.88957,-5.79567,-3.95646,-3.71487,-9.89389,-1.72078,-19.6025,-10.5627,-31.2151
42,4300,34,285,129.667,66.5263,9.31113,3.6171,-8.89289,-6.54572,-7.61622,-6.4929,-5.64083,-2.03114,-8.31028,-1.38453,-6.18293,-8.10546,-6.46549,-7.89518,-5.79558,-3.95678,-3.71446,-9.90307,-1.74244,-19.6189,-10.5861,-31.2926
43,4400,34,344,141,67.5783,9.51536,3.64026,-8.72097,-6.52429,-7.62199,-6.49296,-5.64566,-2.10641,-8.31514,-1.38506,-6.18679,-8.17742,-6.46167,-7.86063,-5.79508,-3.95798,-3.71291,-9.89903,-1.75933,-19.618,-10.6141,-31.3378
44,4500,56,342,143.367,69.3191,9.55103,3.619,-8.63451,-6.55118,-7.62056,-6.49224,-5.63152,-2.05146,-8.3169,-1.385,-6.18699,-8.21656,-6.47031,-7.88499,-5.79452,-3.9564,-3.71443,-9.89756,-1.72614,-19.6397,-10.5973,-31.3227
45,4600,36,288,149.867,65.1829,9.79453,3.57238,-8.6419,-6.53335,-7.61077,-6.49227,-5.61034,-1.95544,-8.31324,-1.39219,-6.18353,-8.20386,-6.47431,-7.89579,-5.7924,-3.95427,-3.71298,-9.89061,-1.73027,-19.6369,-10.5766,-31.3373
46,4700,41,302,144.1,77.4603,9.54148,3.5461,-8.48473,-6.54256,-7.61684,-6.49305,-5.60008,-1.98453,-8.32237,-1.38924,-6.18161,-8.17188,-6.47578,-7.88687,-5.79283,-3.95529,-3.71284,-9.88814,-1.73999,-19.6405,-10.5564,-31.3603
47,4800,56,297,137.8,49.9651,9.86935,3.55355,-8.60765,-6.54208,-7.60939,-6.49239,-5.59545,-2.01797,-8.32606,-1.39574,-6.18048,-8.19104,-6.48373,-7.90239,-5.79656,-3.95508,-3.71312,-9.88938,-1.73484,-19.6378,-10.5516,-31.3568
48,4900,42,555,153.167,111.932,9.66286,3.59713,-8.50956,-6.54562,-7.60623,-6.49191,-5.59598,-2.07201,-8.32403,-1.38624,-6.17906,-8.16653,-6.48334,-7.89179,-5.79647,-3.95481,-3.71405,-9.89193,-1.76709,-19.6331,-10.5383,-31.3369
49,5000,28,442,141.367,88.5611,9.6224,3.5905,-8.28013,-6.54416,-7.60799,-6.49228,-5.60078,-2.11932,-8.32031,-1.38106,-6.18218,-8.1437,-6.48478,-7.87599,-5.79466,-3.95415,-3.71358,-9.89581,-1.77684,-19.6324,-10.5388,-31.3492
