generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,14,2,2.98271,-1.45188,-5.11173,2.1281,-3.92603,-10.0378,-0.146274,0.935659,-1.31999,-2.78051,-4.81203,3.98822,1.78004,2.43613,-5.63718,0.387132,-0.739116,-0.177583,-5.45917,-5.88814,-1.15004,3.94384,-6.78377
1,200,0,29,14.8333,8.37106,-3.97983,-3.95906,-0.00788288,-0.777062,-13.642,-3.34337,-1.95353,-6.25032,-7.86758,-2.30601,2.00547,-1.98548,4.71157,-6.25977,-4.10872,-1.67835,-8.50257,-10.3423,-12.17,0.546312,-1.55888,-12.2431
2,300,1,85,34.7,22.2759,-2.96958,-4.37514,1.85561,-3.65579,-13.3954,2.14516,-3.38505,-5.19955,-11.1256,-1.28837,2.97616,-3.28269,-0.203909,-6.33748,-6.84206,-2.17788,-8.87893,-17.162,-13.58,-1.2769,-7.96142,-18.0354
3,400,9,53,26.6667,12.4799,-3.0078,-4.18002,-4.53782,-0.754449,-11.6384,6.07139,-4.07767,-5.50424,-16.4705,-3.6084,2.12308,-6.77254,2.11005,-7.60128,-6.73462,-2.8663,-9.28868,-18.8836,-23.4917,1.35081,-11.4492,-19.8712
4,500,11,99,53.6667,22.5317,-1.45856,-3.09965,-8.06253,-2.61514,-12.6206,0.06249,-3.08947,-1.72881,-15.3756,-4.31778,1.67889,-6.97148,-1.63204,-7.14538,-6.70219,-2.22544,-6.66089,-17.365,-17.5998,1.34528,-16.4747,-23.984
5,600,26,206,86.9,44.7317,0.409423,-2.82276,-9.16218,-1.25529,-12.0553,-1.10093,-6.07647,-2.87639,-14.8569,-4.35843,3.69247,-5.6726,-3.45649,-8.1012,-5.9667,-4.3584,-8.78087,-17.1302,-20.5023,0.304711,-18.764,-30.0782
6,700,16,187,89.7333,42.7623,1.10893,-0.600966,-9.97763,-3.05078,-11.0364,-4.58956,-8.33546,-2.21356,-15.7441,-5.00111,4.41112,-5.96784,-2.99842,-8.07217,-5.62588,-4.50805,-11.3474,-17.4492,-21.9243,0.535358,-16.1101,-29.9807
7,800,13,233,96.3,55.5146,3.06907,-1.76357,-10.0627,-4.01516,-14.5451,-4.59809,-6.55253,-4.41,-16.2732,-6.13857,3.81246,-5.77397,-3.57694,-8.49915,-5.42908,-5.23719,-8.58501,-16.048,-20.4932,-0.46042,-18.6093,-31.1443
8,900,8,197,90.5667,43.9174,3.33725,-0.528644,-11.2574,-3.85905,-14.6059,-7.2483,-7.08491,-4.26292,-16.8903,-9.29256,4.08649,-5.96772,-4.37039,-8.21289,-4.62939,-4.35411,-8.29647,-17.656,-21.7305,-1.02051,-20.8389,-31.5231
9,1000,33,239,94.6333,50.9486,4.50595,-0.182027,-10.5391,-5.01633,-13.8569,-5.83207,-7.98817,-2.68369,-14.6478,-8.39635,4.43391,-6.95554,-1.79161,-9.99911,-7.7951,-7.22311,-7.67325,-16.9408,-21.2987,-1.30149,-20.3591,-33.4168
10,1100,43,314,99.7,51.61,4.21438,-1.081,-10.7654,-5.56456,-13.583,-5.67692,-7.42707,-2.19058,-13.2767,-4.44106,5.43374,-5.17789,-2.31831,-10.3575,-9.1334,-5.64597,-6.97798,-15.935,-19.6446,-2.24199,-17.3605,-33.3473
11,1200,34,294,114.6,65.4995,3.33649,0.228821,-11.0843,-6.92669,-14.3179,-4.24782,-7.47929,-3.73981,-16.0421,-2.3077,5.02373,-6.2935,-2.59231,-8.46064,-8.52791,-7.62323,-7.23925,-18.1908,-19.7919,-3.21527,-17.2736,-33.6778
