generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,429,26888,8355.4,7352.02,-6.86902,2.35941,-3.94992,-6.5035,-9.20447,-4.26476
1,200,206,29420,8061.07,8069.87,-9.85625,6.10482,-6.20267,-10.7819,-12.8398,-6.43681
2,300,166,162824,28757.2,33220,-9.10109,6.52785,-6.04688,-12.8191,-16.3823,-6.31597
3,400,1764,97997,31910.3,26179.7,-8.5065,4.28826,-5.90079,-13.4391,-17.1233,-6.19522
4,500,196,120953,30332,29868.2,-8.20708,4.70761,-6.12246,-13.2607,-16.8132,-5.92413
5,600,259,69798,19261.6,19830.3,-7.95371,5.35516,-6.02661,-12.8847,-17.6736,-6.25438
6,700,621,193603,28110.3,38941.1,-8.08064,5.18562,-6.13836,-14.1261,-19.1406,-6.62529
7,800,929,81184,26106.2,23692.7,-8.38523,4.66285,-6.15246,-13.6601,-20.1481,-6.88017
8,900,432,134703,28438.3,29823.9,-8.39706,4.37619,-6.03959,-12.6983,-20.6113,-6.77921
9,1000,1203,87354,21019.8,21694.6,-8.12958,4.28167,-5.97863,-12.4646,-20.843,-6.76481
10,1100,2406,133038,29502.9,29119,-8.06149,3.85699,-5.8552,-11.9901,-20.7798,-6.923
11,1200,851,106569,32865.1,26711.5,-7.95941,4.47892,-5.76783,-12.5065,-21.1639,-6.9499
12,1300,1630,101624,29917.2,25141.7,-7.90924,4.91604,-5.91275,-12.2083,-21.0192,-7.11071
13,1400,1653,91891,22015.3,20916.5,-7.87685,5.44688,-5.88825,-11.9301,-21.0433,-6.80471
14,1500,2611,109584,33209.4,32503.5,-7.9715,5.49746,-5.86989,-11.8398,-21.2689,-6.68271
15,1600,457,164239,29384.4,39574.8,-8.04052,5.34952,-5.90683,-11.8135,-20.9661,-6.61837
16,1700,837,153067,29820.5,32121.7,-8.00782,5.20021,-5.90021,-11.8002,-21.2247,-6.69458
17,1800,144,124228,35297.8,31851.8,-7.88936,4.98364,-5.92333,-11.7812,-21.3908,-6.68037
18,1900,1149,127867,34077.2,34757.1,-7.89369,5.0435,-5.94671,-11.7752,-21.4053,-6.58486
19,2000,452,158711,23995.4,29147.6,-7.94106,4.65663,-5.94237,-11.7245,-21.5421,-6.58577
20,2100,280,208022,38241.8,48882.4,-7.9586,4.82162,-5.9639,-11.7006,-21.4879,-6.57038
21,2200,994,191334,33207.4,40835.9,-7.9357,4.57996,-5.97821,-11.7268,-21.4398,-6.58092
22,2300,1069,79167,23541.7,18629.3,-7.93556,4.60241,-5.9735,-11.6964,-21.334,-6.57489
23,2400,621,81803,29223,22782.8,-7.90307,4.68806,-5.96675,-11.6731,-21.3541,-6.55205
24,2500,298,130616,28221.1,28080.8,-7.92721,4.59702,-5.9603,-11.6556,-21.3609,-6.56569
25,2600,3913,80809,25279.6,20964,-7.9543,4.39783,-5.95559,-11.6282,-21.3892,-6.57008
26,2700,1255,172823,32846.4,34253.9,-7.96917,4.28658,-5.95116,-11.6579,-21.2826,-6.56258
27,2800,719,101463,23606.4,22290.2,-7.97351,4.40086,-5.9654,-11.6659,-21.3977,-6.55952
28,2900,478,117247,27996.6,27478.2,-8.02257,4.36731,-5.97166,-11.7063,-21.4426,-6.56451
29,3000,2476,93219,34833.4,26323.2,-8.00464,4.44134,-5.96796,-11.7147,-21.5709,-6.56393
30,3100,899,297678,40405.5,55967.8,-7.9864,4.59119,-5.96986,-11.7063,-21.6695,-6.58416
31,3200,961,114187,38772.8,31380.1,-7.95733,4.67225,-5.98455,-11.6966,-21.6716,-6.57478
32,3300,1890,70455,27258.9,20348.6,-8.05028,4.68365,-5.98222,-11.6969,-21.6396,-6.57585
33,3400,138,141829,29089.2,34038.2,-8.07315,4.68457,-5.98629,-11.6934,-21.6408,-6.57482
34,3500,1504,109505,41057.5,29477.8,-8.08185,4.70408,-5.96797,-11.7058,-21.6491,-6.5741
35,3600,478,85201,23761.7,22217.4,-8.09165,4.72116,-5.98541,-11.7052,-21.6634,-6.57688
36,3700,1766,111451,23765.4,23902.5,-8.08181,4.70228,-5.98696,-11.7119,-21.6435,-6.57729
37,3800,1731,67764,25566.8,18249.6,-8.09956,4.70405,-5.97081,-11.7145,-21.6344,-6.57803
38,3900,1371,302649,40339.5,55860.8,-8.09771,4.7054,-5.96844,-11.7131,-21.6082,-6.57724
39,4000,414,74793,20537.4,16623.9,-8.09765,4.68921,-5.95244,-11.7111,-21.5864,-6.57861
40,4100,422,84307,30126.5,24924.9,-8.10583,4.6473,-5.98019,-11.7156,-21.5894,-6.57975
41,4200,1213,87565,31157.9,27386,-8.09643,4.70767,-5.94352,-11.7116,-21.5961,-6.57962
42,4300,421,181229,40050.8,47421.1,-8.0978,4.68476,-5.96646,-11.7063,-21.5656,-6.57976
43,4400,827,169130,34433.1,34633.3,-8.11842,4.6775,-5.95774,-11.7019,-21.5929,-6.57911
44,4500,924,111435,29798.5,29423.2,-8.11515,4.67447,-5.98032,-11.7051,-21.5988,-6.58048
45,4600,234,90415,31893,25685.5,-8.12378,4.72652,-5.98186,-11.705,-21.6081,-6.58016
46,4700,428,84316,19395.8,19652.5,-8.13114,4.74108,-6.00055,-11.7018,-21.6099,-6.58044
47,4800,216,92190,32311.9,28158,-8.12626,4.74325,-6.00065,-11.7023,-21.6067,-6.58058
48,4900,974,84001,27028,24023.9,-8.13847,4.74518,-5.9773,-11.7024,-21.6011,-6.58052
49,5000,643,136890,25585.1,32551.2,-8.13571,4.74323,-5.9732,-11.7004,-21.6046,-6.58059
50,5100,779,63103,18399.9,13812.3,-8.13186,4.73077,-5.98262,-11.6983,-21.6003,-6.58061
51,5200,826,166146,32015.3,33381.4,-8.13142,4.74882,-5.98846,-11.6981,-21.6023,-6.58067
52,5300,984,85152,26845.9,21127.9,-8.13363,4.75465,-5.98312,-11.6982,-21.6018,-6.5807
53,5400,1760,180090,31972.8,36453.1,-8.13557,4.74755,-5.983,-11.6973,-21.6009,-6.58064
54,5500,705,128268,33217.7,30923.6,-8.13699,4.73629,-5.98289,-11.6986,-21.6038,-6.58066
55,5600,1838,78979,22786.8,17464,-8.13616,4.73863,-5.97684,-11.6969,-21.6078,-6.58068
56,5700,341,134862,37916.1,35897.5,-8.13473,4.73477,-5.97706,-11.6986,-21.6043,-6.58057
57,5800,2669,66757,25331.8,16149.7,-8.1361,4.7147,-5.97875,-11.6988,-21.6021,-6.58054
58,5900,2131,150960,27260.3,32843.9,-8.13526,4.72958,-5.97951,-11.6949,-21.6011,-6.58053
59,6000,55,54461,16978.9,15514.3,-8.13515,4.77738,-5.98082,-11.6958,-21.6019,-6.58056
60,6100,244,73530,23243,22637.6,-8.13551,4.78954,-5.98094,-11.6947,-21.6018,-6.58056
61,6200,481,189361,40289.2,39447.8,-8.13523,4.80006,-5.97955,-11.6955,-21.6028,-6.58054
62,6300,2360,131765,36181.2,35162,-8.13498,4.79989,-5.97888,-11.6957,-21.6033,-6.58048
63,6400,1183,78388,23110.2,20650,-8.13497,4.81106,-5.97763,-11.6942,-21.6028,-6.58045
64,6500,3267,143607,41253.9,37211.5,-8.13503,4.82098,-5.97905,-11.6949,-21.6019,-6.58047
65,6600,889,115642,28494.9,27450.1,-8.13503,4.81641,-5.97915,-11.6959,-21.602,-6.58048
66,6700,536,116359,31645.3,29376,-8.13493,4.82171,-5.97877,-11.6947,-21.602,-6.5805
67,6800,1100,89286,26155.3,24436.5,-8.1349,4.83002,-5.97987,-11.6949,-21.602,-6.5805
68,6900,230,72048,24892.9,20660.3,-8.13497,4.81894,-5.98049,-11.6943,-21.6019,-6.5805
69,7000,557,121717,24071.8,28359.1,-8.13498,4.8232,-5.98082,-11.694,-21.6019,-6.5805
