generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
50,306,1719,78376,19734.7,20575.2,0.383213,-2.57646,3.36831,-1.94788,-8.1719,-1.08588,-2.36489
51,312,711,54804,14186.4,13649.1,0.34394,-2.06445,3.43629,-2.20335,-7.69627,-1.48295,-2.34222
52,318,1922,40865,17781.3,10862.4,0.342234,-2.01113,3.36423,-2.40096,-7.33796,-1.74452,-2.40059
53,324,468,59857,12302.4,14033.8,0.369392,-2.16797,3.92411,-2.35083,-7.54322,-1.98412,-2.73576
54,330,564,59336,17381.2,13658,0.427464,-1.95241,3.4202,-2.42621,-6.69821,-2.76318,-2.6477
55,336,779,61811,16564,14901.4,0.481789,-2.42126,3.40003,-2.34548,-6.74358,-2.51491,-2.49525
56,342,926,76914,19201.9,21687.3,0.516602,-2.60942,3.02087,-2.04944,-6.75688,-2.21698,-2.69494
57,348,1840,106936,24919.1,28068,0.567737,-3.16479,2.92283,-2.0109,-7.04202,-2.45164,-2.63807
58,354,771,43580,17291.6,13320.5,0.663404,-2.86999,2.61296,-1.96874,-5.67345,-3.53869,-2.94408
59,360,2187,136770,15415.2,25668,0.816847,-3.06167,2.24251,-2.16148,-5.55381,-4.88629,-3.32507
60,366,316,93086,22642.5,22266.1,0.85786,-3.41412,2.87042,-2.0792,-7.69038,-3.21347,-3.38928
61,372,1330,87922,29913.7,23428.9,0.863459,-3.37279,3.59237,-2.21066,-8.56293,-3.43364,-3.1183
62,378,872,151884,26056.4,33872,0.94485,-4.17065,3.26053,-2.37699,-9.95647,-3.19457,-2.82338
63,384,351,111586,26460.9,25382.3,1.03726,-5.23467,2.49385,-2.17593,-9.40265,-4.34422,-3.08468
64,390,430,92752,28993,26603.9,1.05159,-4.97829,2.18002,-2.49595,-9.17548,-4.76382,-3.16291
65,396,646,48881,14996,14774.9,1.08042,-5.76706,2.63109,-2.50317,-9.53379,-5.77972,-3.57119
66,402,352,63235,17404.7,16942.8,1.06115,-5.38478,3.29137,-2.4306,-8.4938,-5.46912,-4.12153
67,408,1555,82445,24928.1,21003.9,1.06161,-4.99002,3.10877,-2.62871,-8.54709,-4.97906,-4.56372
68,414,184,82734,14813.7,15479.8,0.95332,-4.7188,3.28935,-2.2388,-9.76868,-3.42591,-3.8824
69,420,397,50833,13716,11971.1,0.871509,-5.18737,3.49239,-2.59501,-9.78348,-3.66925,-4.15333
70,426,83,59872,15226.5,14188.9,0.8532,-5.72191,3.39028,-2.7009,-9.93393,-3.15102,-3.75193
71,432,404,70433,17008.8,18517.2,0.825229,-5.43771,2.92062,-2.50916,-8.05861,-5.37319,-3.92041
72,438,2478,108709,25931,22693.7,0.893709,-5.29366,2.15991,-2.65603,-6.54507,-7.77503,-4.0031
73,444,443,70845,20136.7,17078.4,0.914776,-5.33407,2.62562,-2.93081,-7.3066,-8.16865,-4.00855
74,450,821,45556,17903.4,14637.3,0.900981,-4.38668,3.51051,-3.05944,-7.64245,-7.4555,-4.26499
75,456,1898,43469,13350.2,12768.6,0.934716,-4.413,3.41223,-3.0366,-7.8747,-6.6445,-5.06517
76,462,95,47015,11399,12479.6,0.998532,-3.68894,4.20351,-3.44818,-9.38429,-4.60369,-4.71349
77,468,303,151561,26400.8,32759.7,1.0075,-3.84511,4.42542,-3.64382,-10.1008,-5.07098,-4.43199
78,474,256,55073,18155.7,14639.8,0.941714,-3.90662,4.38451,-3.17302,-10.5795,-4.18168,-4.20862
79,480,943,93337,29839.2,25166.5,0.866753,-4.28508,4.35006,-3.17553,-10.3743,-5.04419,-3.85561
80,486,1360,83550,16515.5,18031.2,1.02983,-5.29555,4.53254,-4.09801,-12.3053,-4.37561,-3.70143
81,492,325,79573,23321.2,20869.8,1.14153,-5.73732,5.35688,-4.1505,-13.2533,-4.56867,-4.20353
82,498,1125,69960,21252.2,17464,1.20033,-5.6875,5.34581,-4.4179,-12.3199,-6.33713,-4.32471
83,504,267,115860,22626.3,27005.3,1.09179,-5.35362,4.67577,-4.0565,-11.9122,-6.25233,-3.93655
84,510,1578,106751,27205.5,25602.6,1.02273,-5.16262,4.92475,-3.73875,-11.9401,-6.8498,-4.05093
85,516,1667,85324,20776.2,20244.3,1.01765,-4.07501,4.97808,-3.15724,-10.835,-6.78664,-3.93632
86,522,1423,89835,24488.6,22517.5,0.912682,-4.99831,4.82445,-3.41914,-10.3747,-7.27235,-4.45128
87,528,311,148197,30330.7,32404.9,0.858955,-4.48871,5.22427,-3.25292,-10.4612,-6.54351,-3.93063
88,534,639,152896,28713.3,31643.5,0.855988,-5.66128,5.60251,-3.1574,-12.265,-5.37906,-3.938
89,540,972,80823,23030.7,21236.4,0.79403,-5.89664,4.66393,-3.25157,-10.9092,-7.04057,-4.02559
90,546,273,69163,25894.5,19158.1,0.848528,-6.42432,4.05238,-3.3017,-10.3926,-8.87875,-3.69721
91,552,72,74110,20693.1,19522.7,0.896608,-7.15075,4.54946,-3.459,-11.858,-8.18024,-3.47542
92,558,545,87418,23136,20663,0.832195,-6.21948,4.39574,-3.11888,-10.7383,-7.52143,-3.41548
93,564,221,49148,18577.9,15935.8,0.795033,-5.642,4.18051,-3.26455,-10.4617,-7.61789,-3.14176
94,570,641,57106,21350.2,16493.7,0.755539,-5.29573,4.71224,-3.53863,-11.0354,-7.64818,-3.20887
95,576,25,58908,15410.8,15594.9,0.812876,-4.76955,5.65059,-3.47388,-12.0936,-6.97557,-3.59679
96,582,720,110168,25581,23283.9,0.886154,-4.93151,6.38362,-3.72137,-12.6237,-7.19778,-3.80594
97,588,257,86601,24483.8,24425.2,0.921852,-5.30786,6.72315,-3.62044,-13.157,-6.93763,-3.79414
98,594,2890,67812,23950.3,17087.5,0.897158,-4.58088,6.15896,-3.32296,-11.7477,-7.65497,-3.49541
99,600,1010,54422,20624.9,17825.1,0.767686,-5.10076,5.37453,-3.35435,-11.8881,-6.80215,-3.38667
100,606,2071,60422,19233.5,17325.6,0.698719,-5.20997,5.27657,-3.26028,-12.24,-6.80029,-3.29936
101,612,389,97831,23459.1,28660,0.647771,-5.3305,5.90279,-3.55309,-13.1968,-6.69717,-3.55792
102,618,546,109085,21620.3,23941.4,0.662889,-5.06579,5.82238,-3.64959,-13.4926,-6.72013,-3.64132
103,624,1445,81878,17519,20340.8,0.663175,-5.25916,5.99317,-3.9555,-14.033,-6.58505,-3.64373
104,630,105,51596,22254.2,16040.8,0.751814,-4.97068,7.34434,-4.3592,-15.8799,-5.62893,-3.87974
105,636,866,97563,19287.7,22185.5,0.838221,-6.10902,7.06109,-4.3792,-17.1025,-5.2856,-3.715
106,642,852,69136,19059.7,17728.5,0.901549,-5.47602,7.65646,-4.79614,-17.7206,-4.8399,-4.01325
107,648,564,69839,18553.7,21115.3,0.964874,-5.28768,8.82399,-4.89263,-18.7425,-4.09747,-4.52216
108,654,256,35621,11048.6,10308.9,1.1107,-4.95331,9.66674,-5.09656,-20.5282,-1.60176,-4.84345
109,660,487,71256,14084.1,15595.5,1.10504,-4.83725,9.12121,-4.48483,-19.0243,-2.08301,-4.62591
110,666,571,59645,16944.3,15874.6,1.07318,-4.50808,8.10827,-3.85495,-16.1556,-3.62471,-4.66293
111,672,1384,48105,17445.3,14399.1,1.05356,-4.53171,7.88845,-3.81662,-15.4989,-3.80571,-4.93846
112,678,740,79221,18191.5,18089.4,1.09434,-4.18927,7.72148,-3.20426,-14.0871,-3.32358,-4.86982
113,684,1033,56529,13579.9,12952.5,1.12417,-4.73989,7.70787,-3.28629,-14.1902,-2.91067,-4.66206
114,690,682,96022,19230.6,19882,1.10099,-4.65081,9.32814,-3.75161,-16.4441,-2.73709,-5.0309
115,696,125,77382,15945.1,18016.5,1.0475,-5.63193,8.0934,-3.7592,-15.6358,-4.76908,-4.90858
116,702,82,83195,13462.8,15897.4,1.10116,-5.45229,7.70584,-3.08425,-13.2806,-6.33879,-4.89258
117,708,740,39112,13544.7,10539.4,1.15801,-5.64585,8.39043,-3.04832,-14.2977,-6.21089,-5.03683
118,714,192,43793,13230.3,11862.6,1.22277,-5.15626,7.57956,-2.34201,-12.1553,-7.31306,-4.87712
119,720,293,35637,10622.3,10798.7,1.24807,-4.58516,8.10897,-2.89964,-12.5422,-8.3364,-5.21101
120,726,504,63456,15748.5,14166.1,1.10701,-5.26349,7.6373,-2.73079,-12.4538,-7.63435,-5.12757
121,732,372,47743,15029.9,14460.8,1.00441,-6.18188,7.30407,-2.90734,-13.3934,-7.06385,-4.79936
122,738,2347,111267,22057.2,23853.7,0.865059,-5.50104,7.75583,-3.25284,-13.8715,-7.04629,-4.84938
123,744,301,38396,14424.3,12488.7,0.833819,-5.862,7.14098,-2.82674,-13.367,-6.12193,-4.40576
124,750,330,74133,17016.6,16080.4,0.788103,-6.23524,6.98037,-3.05697,-13.3615,-6.67826,-4.34165
125,756,48,43908,15797.9,12442.6,0.72915,-5.97225,7.75733,-3.18412,-14.8521,-5.45804,-4.42384
126,762,1554,83700,18301,16934.1,0.699574,-5.76486,7.84509,-3.36351,-14.0676,-6.85724,-4.4719
127,768,262,87770,18340,20444.6,0.70731,-6.01008,8.12607,-3.86192,-15.3766,-6.64795,-4.42995
128,774,373,101860,21510.8,21357,0.651644,-5.83687,8.45676,-3.84394,-15.9006,-6.02084,-4.71908
129,780,898,55028,13519.1,14372.6,0.621725,-6.11237,8.37614,-3.86905,-16.4863,-5.33639,-4.75466
130,786,244,63971,20738.6,17461.5,0.671087,-6.46118,8.12426,-3.64851,-17.0811,-4.73065,-4.51169
131,792,68,55698,15162.2,15697.7,0.722237,-6.46412,8.02946,-3.63533,-17.491,-4.23812,-4.35369
132,798,98,49183,17820.4,14793.3,0.773024,-6.95022,7.78477,-3.7404,-18.2071,-3.66972,-4.25727
133,804,216,60474,15215.5,12924.1,0.804458,-7.18658,7.77531,-3.79031,-18.4655,-4.15644,-4.03376
134,810,659,32622,11647.1,9302.97,0.810255,-7.14396,7.58887,-3.48764,-17.994,-4.33579,-4.30735
135,816,168,63051,16786.6,15641.2,0.844948,-6.38324,8.02221,-3.18579,-16.7923,-5.32704,-4.67952
136,822,1231,83004,18385.7,17496.5,0.839334,-6.08878,7.89907,-3.14664,-15.6205,-6.44611,-4.82875
137,828,51,91237,16759.5,21179.3,0.822808,-6.15329,7.43562,-3.11083,-15.137,-7.12281,-4.68582
138,834,255,63561,15610.7,14507,0.722841,-6.38005,7.27719,-3.05971,-15.4339,-6.32846,-4.41617
139,840,487,66482,13400,13871.8,0.633818,-6.52559,7.52528,-3.14807,-15.9382,-6.37195,-4.61252
140,846,383,58796,12625.3,12841.5,0.576553,-6.49748,7.69727,-3.09641,-15.5924,-6.47279,-4.61504
141,852,283,38697,10718.1,9069.7,0.597746,-6.92781,7.28922,-2.94306,-15.0976,-7.1112,-4.38145
142,858,256,31846,10560.7,8236.65,0.592331,-7.07687,7.12986,-2.83839,-15.0841,-6.8821,-4.2877
143,864,439,62509,15865.5,15095.6,0.556606,-7.08986,6.89873,-2.9232,-15.3826,-6.95319,-4.26432
144,870,883,58614,12247.4,11712.9,0.565099,-7.33771,6.6982,-3.13136,-15.6817,-7.00748,-4.00922
145,876,213,66649,17284.8,14561.9,0.593201,-7.32284,6.29511,-3.07403,-15.519,-7.05149,-3.88166
146,882,352,71475,13678.5,17558.1,0.680708,-7.58434,5.77596,-3.20116,-15.9195,-6.76502,-3.63547
147,888,1278,40242,11362.2,9905.55,0.713434,-7.68916,5.73036,-3.13943,-15.9669,-6.89967,-3.47703
148,894,835,63868,15526.1,16097.8,0.698117,-7.31202,5.58632,-2.84007,-14.7679,-7.13929,-3.54703
149,900,69,34289,9437.57,8111.37,0.70224,-6.97974,6.06268,-2.95213,-14.7911,-6.94108,-3.53124
150,906,84,40125,9482.93,11063.9,0.75333,-6.71804,6.99426,-3.01747,-14.9378,-6.4244,-3.81926
151,912,1107,41788,11475.2,10295.5,0.80221,-6.35252,7.21998,-3.02542,-14.5613,-6.28826,-3.89637
152,918,57,51486,14241.2,12568.5,0.782885,-7.22927,5.98214,-3.0094,-14.7542,-6.55159,-3.78317
153,924,338,36757,11007,10342.2,0.736521,-6.87978,6.45152,-2.68332,-14.0222,-6.76175,-4.06057
154,930,103,43666,10519,11514.8,0.702132,-7.49057,5.79662,-2.78673,-14.3245,-7.32893,-3.92302
155,936,663,26851,8512.8,7298.72,0.64864,-7.2741,6.06243,-2.58845,-14.2432,-6.95017,-4.04039
156,942,394,34873,9785.97,8584.39,0.598698,-7.36812,6.27426,-2.69303,-14.9381,-6.52061,-4.09526
157,948,188,39696,10600.9,9992.75,0.605324,-7.45264,6.51255,-2.74901,-15.66,-6.43999,-4.13749
158,954,409,79949,14649.5,15961.8,0.655262,-7.97741,6.05144,-2.9405,-15.548,-7.53804,-4.08835
159,960,839,65889,17330.5,14300.3,0.672036,-7.70775,5.96901,-2.78592,-15.0671,-7.99204,-4.1541
160,966,980,89983,15169.3,18214,0.727209,-8.16814,5.67805,-2.72031,-15.5253,-8.21115,-4.17579
161,972,399,55718,15891.5,14310.9,0.750109,-8.19299,5.47102,-2.90746,-15.4444,-8.71088,-4.19756
162,978,595,63512,14409.1,15678.9,0.803861,-8.41867,4.98847,-3.08647,-15.6533,-9.36195,-3.92756
163,984,599,56749,10171,11568.4,0.805659,-8.54775,4.46639,-2.8538,-14.633,-9.94727,-3.92601
164,990,95,56563,15687.8,14431.6,0.796145,-7.94894,4.59206,-2.53415,-13.4588,-10.1266,-4.05701
165,996,925,48648,16345.8,13480.5,0.822693,-7.79115,4.55209,-2.20853,-12.5148,-10.7914,-4.1194
166,1002,253,32763,8997.7,8438.64,0.758025,-7.80342,4.91765,-2.22925,-13.0348,-10.0327,-4.22184
167,1008,930,65168,11822.7,12496.3,0.729912,-8.05879,4.19412,-2.12291,-12.1253,-11.0498,-4.00555
168,1014,74,29139,11339.8,9253.47,0.646064,-7.68554,4.65864,-2.25713,-12.4842,-10.2066,-4.15853
169,1020,242,40428,10865.6,10890.3,0.68227,-7.09171,5.32846,-2.17562,-11.6865,-9.97923,-4.47407
170,1026,122,41864,12489.3,12213.2,0.701212,-7.22158,5.22298,-2.42803,-12.9276,-8.95051,-4.36368
171,1032,250,28794,8761.33,6539.05,0.660231,-7.18686,5.10112,-2.30281,-11.7523,-10.2502,-4.35602
172,1038,1561,94398,13411.7,17346.4,0.605965,-7.11615,5.65825,-2.41441,-12.5857,-9.32138,-4.3651
173,1044,302,53907,11326.3,13523.5,0.61678,-6.84367,6.07886,-2.57566,-13.337,-9.01622,-4.50333
174,1050,62,35336,11130,9736.19,0.582079,-7.10914,5.36658,-2.36918,-12.6739,-9.87239,-4.28734
175,1056,53,33540,8870.53,8999.83,0.589213,-6.82682,5.82579,-2.26221,-12.3633,-9.26972,-4.23754
176,1062,999,67439,10373.2,12330.1,0.578701,-6.87237,5.74443,-2.08248,-11.7202,-9.62964,-4.28694
177,1068,679,64931,12625.6,14227.1,0.560174,-6.88157,5.69261,-2.0521,-12.2547,-9.11187,-4.27028
178,1074,181,25698,8132.8,8182.11,0.514524,-7.24267,5.21777,-2.16261,-12.353,-9.5176,-4.27514
179,1080,539,49584,12361,10264.6,0.552316,-7.70137,4.69773,-2.2671,-13.1745,-9.51983,-4.17209
180,1086,788,45270,11023.7,11329.4,0.466173,-7.08584,5.38589,-2.21061,-12.2888,-9.58415,-4.32686
181,1092,264,31998,10921.1,7817.21,0.478377,-7.08599,4.9743,-2.16072,-11.9691,-10.2875,-4.34569
182,1098,396,50832,11127.9,10231.5,0.444991,-7.34652,4.89503,-2.22209,-12.3172,-10.1524,-4.34713
183,1104,221,48442,12647.8,13584.5,0.44055,-7.05729,4.94589,-2.14237,-11.6172,-10.6599,-4.44714
184,1110,756,41291,11604.7,10008.2,0.474853,-6.84692,4.94178,-1.9101,-11.075,-10.91,-4.50519
185,1116,331,59940,11491,12455.2,0.48978,-6.78983,4.843,-1.80788,-10.8479,-10.7995,-4.41779
186,1122,141,61289,11355.6,13929.8,0.551075,-6.75793,4.52229,-1.65633,-10.4738,-11.4445,-4.42791
187,1128,655,32093,9831.77,9041.55,0.606764,-6.8649,4.18325,-1.53081,-10.0066,-12.2064,-4.48979
188,1134,130,40310,7767.83,7405.69,0.620518,-6.93297,3.87264,-1.49374,-9.72839,-12.4586,-4.44746
189,1140,66,43942,11573,10287.7,0.599558,-7.10726,3.82003,-1.65574,-10.1305,-12.5719,-4.50941
190,1146,431,25054,6829.67,6916.27,0.614946,-7.19376,3.24409,-1.40356,-9.62273,-13.2264,-4.40457
191,1152,589,25457,8051.73,7166.53,0.67725,-7.7464,2.86527,-1.38744,-10.3339,-13.1384,-4.17035
192,1158,148,38450,8693,8633.64,0.606378,-7.61602,3.38211,-1.6439,-10.6361,-12.5338,-4.33667
193,1164,20,46951,5759.6,8332.48,0.588598,-7.31038,3.35772,-1.49853,-10.2272,-12.521,-4.49485
194,1170,686,32601,8684.83,7714.51,0.608657,-7.50227,3.15038,-1.26499,-10.1473,-12.5712,-4.44604
195,1176,147,34410,7225.77,7474.35,0.65068,-7.55229,3.4812,-1.44134,-10.5711,-11.9372,-4.6075
196,1182,153,26423,8146.57,6114.74,0.687398,-7.57616,4.06386,-1.64269,-11.2333,-11.0466,-4.64437
197,1188,299,32678,10892.5,8907.8,0.698153,-7.35388,4.26984,-1.57716,-11.2332,-10.6715,-4.74212
198,1194,842,43988,10999.5,9603.45,0.645538,-7.11094,4.55485,-1.73853,-11.3693,-10.4162,-4.67272
199,1200,438,48700,13583.5,13780.9,0.660221,-7.34674,4.69257,-1.95866,-11.9754,-9.80891,-4.38806
200,1206,127,70322,15118.9,15024.9,0.729013,-7.65103,5.20099,-2.2878,-13.6974,-8.4927,-4.32606
201,1212,626,32690,12266.8,8576.8,0.889658,-8.08465,5.98026,-2.90147,-15.7157,-6.83416,-4.40579
202,1218,441,39818,11392.3,11348.5,1.00358,-8.2114,6.26141,-3.02514,-16.0866,-6.28781,-4.26883
203,1224,534,42706,10782.4,10376.7,1.03855,-8.34832,6.33445,-3.03747,-16.7104,-5.99771,-4.22073
204,1230,1555,52108,14253.3,12182.8,1.15973,-8.67962,6.94573,-3.34254,-18.2617,-4.46419,-4.67375
205,1236,63,43131,12626.6,10590.7,1.19436,-8.90427,5.81362,-2.75749,-17.1732,-6.21582,-4.58744
206,1242,2314,83789,19445.2,18041.8,1.17604,-8.93195,6.24633,-3.10265,-18.24,-5.43393,-4.75077
207,1248,320,64773,15918.3,16746.4,1.11198,-8.39456,6.68833,-3.21377,-18.1058,-4.56175,-4.76785
208,1254,866,54887,16949.2,12850.5,1.00669,-8.08482,6.77174,-3.07424,-16.6842,-5.98191,-4.63874
209,1260,343,55457,12878.6,13883.5,0.961811,-8.09417,7.01976,-3.15145,-17.0581,-5.49334,-4.33514
210,1266,315,33375,13621.9,9581.32,0.966816,-8.08421,7.29202,-3.31934,-17.0566,-5.48409,-4.18908
211,1272,48,64379,10909,13050.1,0.994175,-7.87277,7.62105,-3.54923,-17.6355,-5.35676,-4.16366
212,1278,296,94159,13023.9,18514.7,0.997694,-7.91726,7.53714,-3.48886,-18.1473,-5.24006,-4.22313
213,1284,61,59192,14756.1,17249.9,0.930194,-7.83786,7.4286,-3.5802,-17.4933,-5.79869,-4.25381
214,1290,187,55360,14656.4,14501.9,0.978032,-7.93548,7.91904,-3.90803,-17.8591,-5.81202,-4.11633
215,1296,1010,40291,10912.4,10373.4,1.08104,-7.48685,9.05463,-4.31383,-18.3138,-4.959,-4.12973
216,1302,248,63444,16319.1,16469.2,1.10834,-6.8213,8.1334,-3.6375,-15.8386,-7.0302,-4.23633
217,1308,384,30890,10572.4,8829.87,1.17365,-7.16393,8.81379,-4.05655,-16.9074,-6.45636,-3.80857
218,1314,2013,41601,12753.1,10605.5,1.10869,-6.99682,8.53079,-3.92552,-17.0105,-6.23405,-3.86492
219,1320,425,72575,13925.6,15916.8,1.17278,-6.88907,7.93971,-3.99378,-16.3036,-7.22331,-3.52981
220,1326,178,45839,17191.5,13545.6,1.19956,-6.21411,8.31368,-3.7849,-15.6955,-6.80673,-3.67854
221,1332,876,64443,15994.6,16258.5,1.18533,-6.31828,8.77358,-3.96761,-16.2145,-6.44444,-3.36759
222,1338,827,55209,14980.8,14858.3,1.10778,-7.06374,8.65159,-4.05091,-17.0567,-5.81695,-3.3628
223,1344,216,78503,12363.7,16379.1,1.02105,-7.36479,8.99493,-4.43382,-18.0797,-5.1919,-3.41717
224,1350,251,58297,10200.7,12421.2,0.971254,-7.42596,8.555,-4.29772,-17.2812,-6.45777,-3.23476
225,1356,312,41336,11540.9,12227.6,0.982194,-7.92668,7.43135,-4.0854,-16.8923,-7.51617,-3.28526
226,1362,371,39138,12357.5,9853.3,1.00362,-7.29479,7.12319,-3.86924,-16.2555,-7.71657,-3.16264
227,1368,279,47670,12669,10545.3,0.99578,-6.93874,7.07,-3.64203,-15.7178,-7.7172,-3.19945
228,1374,1518,39987,12782.5,10665.1,0.90199,-7.17854,7.56402,-3.89088,-15.9878,-7.17851,-3.20962
229,1380,250,40200,11958.7,10802.1,0.881747,-6.73951,7.97622,-3.69252,-14.8901,-7.65063,-3.30702
230,1386,821,54451,12571,11677.1,0.844982,-6.9287,7.6425,-3.45882,-15.2056,-7.44467,-3.3639
231,1392,308,43162,12897.6,11399.3,0.870403,-6.37836,7.5113,-3.14251,-14.0833,-7.74025,-3.64484
232,1398,932,52164,13701.1,12005.7,0.918047,-5.89864,8.34867,-3.47227,-14.8598,-6.53223,-3.35689
233,1404,79,33120,11122,9194.38,0.943709,-6.25613,8.30324,-3.86059,-15.9121,-6.90929,-3.22392
234,1410,789,43344,10145.5,10742.9,0.958261,-6.26643,8.45628,-3.9007,-15.5713,-7.60804,-3.22071
235,1416,480,41373,10128,9578.26,0.992571,-6.35864,8.6629,-3.89034,-15.0059,-8.18378,-3.17041
