generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,6,0.766667,1.30472,-3.1342,1.12049,-1.94177,2.79875,3.09073,-1.99156,-1.44864,-4.29926,-0.2893,-5.17358,3.10203,-4.6693,-3.06405,7.27217,-5.36713,-4.42529,7.68444,-4.22004,-2.58251,1.58244,-3.81583,-6.23592
1,200,0,16,6.06667,3.63824,-5.00232,0.250789,-2.43882,1.08486,-0.930265,-2.93597,-2.70822,-6.96051,-2.30471,-3.04606,2.53282,-3.56563,-2.24558,2.26198,-4.68531,-6.66086,8.31849,-4.83192,-2.23654,0.144829,-7.20459,-5.42509
2,300,2,49,17.4,9.8422,-1.32658,-0.100278,-5.87201,0.159145,0.14328,-1.76305,-3.13619,-7.04276,-1.46277,-5.92126,2.57884,-2.61374,-5.36675,-0.747308,-2.82524,-8.81752,5.90723,-8.05312,-2.46683,-0.0935961,-10.6775,-8.61938
3,400,8,85,35.8667,19.4098,0.748222,1.7139,-6.98665,-1.90433,-1.25717,-4.02767,-3.38501,-3.88634,-3.00542,-7.76723,1.9386,-3.57727,-5.00298,0.166079,-0.986374,-9.49408,3.88373,-6.15093,-2.68606,-0.226733,-20.2089,-9.97305
4,500,13,118,43.4333,23.7439,-4.18386,1.52182,-8.65856,-4.99597,1.68148,-4.67948,-3.82286,-4.15306,-1.71587,-7.0183,1.41141,-4.3672,-3.15865,-1.84676,-3.7039,-9.51767,0.132114,-5.19363,-3.99558,-1.27805,-25.7536,-11.4095
5,600,16,85,49.6333,19.3595,-6.8967,2.95368,-10.2494,-7.48873,1.81521,-4.81426,-4.2833,-3.29027,-2.03017,-7.06522,1.10387,-4.07426,-3.92749,-2.78475,-4.2963,-9.31012,-0.64487,-5.39493,-4.14896,-2.11228,-21.5491,-12.349
6,700,22,96,57.7333,19.8771,-5.61801,2.44021,-10.9691,-7.70782,0.24102,-6.14264,-4.04797,-5.81371,-2.20005,-8.01505,0.487407,-5.75594,-3.14832,-2.87899,-2.96484,-9.14084,-1.31884,-6.63956,-4.25083,-2.10831,-24.497,-13.5118
7,800,30,168,67.1667,29.7855,-7.48109,1.95363,-10.2373,-6.60018,-1.0226,-6.19972,-4.7607,-4.63941,-3.28672,-7.96574,0.748803,-7.31462,-3.84539,-3.33394,-3.33,-9.39616,-1.58307,-6.68225,-4.74987,-2.07222,-23.3212,-14.9377
8,900,15,152,67.2333,30.8351,-8.50633,2.06798,-12.5797,-6.81262,-2.67151,-5.60119,-5.58145,-5.73018,-1.79301,-7.94891,0.639838,-5.52369,-4.84317,-3.84603,-4.02005,-8.95423,-2.21334,-7.04063,-4.4692,-1.62918,-20.7581,-15.6043
9,1000,17,151,71.3333,31.9,-8.17198,2.00835,-11.9578,-7.1985,-4.13016,-6.0437,-5.54876,-5.15015,-5.0084,-8.02998,0.852218,-5.59807,-5.19887,-4.05487,-4.45843,-8.45635,-2.45436,-7.02804,-5.26197,-1.6553,-20.72,-15.0619
10,1100,36,125,71.0333,24.5645,-8.9253,2.37447,-11.1897,-6.80067,-5.32465,-6.09389,-5.46688,-3.86151,-5.22337,-7.94024,0.546128,-5.64617,-5.07152,-4.34909,-4.22883,-8.02753,-2.71948,-7.23643,-5.01763,-1.44648,-18.2241,-15.8713
11,1200,33,217,100.767,45.5856,-9.46665,1.80823,-10.6587,-6.53498,-4.96896,-6.66483,-5.49887,-4.006,-5.53823,-7.54462,0.704564,-5.18782,-3.52783,-4.30679,-4.14678,-7.76761,-2.86734,-6.8304,-4.88935,-1.38829,-17.7052,-16.1648
12,1300,30,171,86.4667,35.2906,-8.11156,2.11078,-11.3935,-6.41308,-4.59994,-7.69023,-5.52288,-4.05562,-5.0571,-7.41824,0.762212,-5.58117,-3.42525,-4.07863,-4.03419,-7.71531,-2.99251,-6.2775,-4.44209,-1.90494,-17.2019,-16.6623
13,1400,17,160,92.9333,43.5509,-8.81478,2.49079,-11.3198,-6.21078,-4.70125,-8.52148,-5.47269,-4.12098,-4.86553,-6.85843,0.677098,-5.46474,-3.53864,-4.18083,-4.44855,-7.55054,-2.98648,-6.25458,-4.63008,-2.43164,-17.7762,-16.8185
14,1500,24,213,81.0667,41.3679,-8.15461,2.64948,-11.1542,-5.42021,-4.41253,-8.22594,-5.62594,-3.86054,-5.33329,-6.84595,0.558944,-5.84155,-3.1957,-4.1573,-4.54267,-7.38316,-3.07848,-6.03363,-4.53686,-2.28226,-17.949,-17.1654
15,1600,23,193,94.2667,37.9027,-8.18347,2.6662,-11.0606,-6.03571,-5.16181,-8.83791,-5.66702,-3.64295,-5.89845,-6.90883,0.769546,-6.17989,-3.41934,-4.35765,-4.58337,-7.45162,-2.81184,-5.89757,-4.24047,-2.28192,-16.3625,-17.7636
16,1700,41,189,93.6,36.534,-7.26299,2.64076,-10.9603,-5.84241,-5.77054,-9.50597,-5.6667,-3.61347,-6.11205,-6.82152,0.766673,-6.12346,-3.44109,-4.66942,-4.40658,-7.3376,-2.87617,-5.71904,-4.53069,-2.52011,-15.3409,-17.9037
17,1800,22,196,85.9333,41.4678,-6.70956,3.02401,-10.6043,-6.0708,-6.19895,-8.73602,-5.6782,-3.67014,-6.14449,-6.82935,0.713286,-6.14366,-3.43516,-4.70052,-4.52913,-7.02679,-2.84974,-5.60008,-4.55928,-2.52684,-15.4654,-18.022
18,1900,34,494,143.467,96.3617,-6.92847,2.74129,-10.4732,-6.13989,-5.81454,-8.05295,-5.69273,-3.79963,-6.06171,-6.76274,0.659662,-6.47415,-3.42499,-4.41496,-4.63637,-7.00732,-2.69925,-5.56499,-4.53402,-2.60515,-12.156,-18.0417
19,2000,32,317,110.433,60.7054,-6.98553,2.5818,-10.8257,-6.34798,-6.08863,-7.58539,-5.67094,-3.82981,-6.28085,-6.89211,0.618628,-6.61849,-3.83453,-4.10305,-4.59078,-7.91605,-2.86762,-5.54358,-4.57474,-2.56293,-10.7951,-18.0083
