generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,1,18,6.86667,4.06612,-0.999056,-2.47599,0.624862,-2.58008,0.109969,1.44806,-4.16742,3.59321,-3.65079,1.13346,-2.1029,-1.76718,-1.1262,-1.54762,-1.45391,-1.02684,-2.96566,3.24075,-5.74033,0.568518,-5.23389,-6.48298
1,200,3,16,8.36667,3.94342,4.49398,-1.48522,0.966376,-3.90127,0.905805,1.52464,-4.15481,1.54038,-2.91994,2.2216,2.73786,-6.30445,-3.26999,-1.38392,-4.3447,-1.39061,-3.72281,4.9102,-13.8592,-2.91606,-4.74245,-10.2771
2,300,1,36,14.5333,8.9471,3.46476,2.19394,-0.924317,-2.97899,0.314135,-5.00567,-7.67819,2.51178,-5.1424,-2.30095,2.57924,-7.66496,-4.15059,-2.15351,-5.45015,-2.64405,-1.80888,1.90568,-14.3371,-1.58969,-3.04563,-9.99024
3,400,9,78,40.8667,15.1833,2.32831,0.855207,-2.07901,-7.5543,-0.911568,-10.6307,-8.34594,2.32818,-10.9797,-0.821368,2.39974,-8.03278,-6.56588,-2.66795,-3.31314,-5.34768,-6.17355,-2.68656,-13.3961,-2.0889,-7.28047,-10.9219
4,500,16,110,47.5333,23.8526,-1.94892,-0.988973,-1.58124,-5.93337,-0.26591,-9.35959,-10.3876,0.100417,-16.2622,-1.93101,0.524045,-9.90907,-7.29202,-3.55825,-8.04787,-7.23777,-3.23938,-3.85815,-12.1771,-3.24547,-7.79947,-12.6753
5,600,13,106,56.1667,24.9608,-5.66848,-0.573367,-3.18059,-6.33259,1.38869,-6.41258,-9.82627,0.236889,-17.4241,-1.6775,1.67981,-8.6635,-7.34454,-4.76531,-8.37078,-5.80544,-3.99819,-5.20178,-14.4891,-4.54769,-9.25255,-14.3817
6,700,29,130,62.6333,28.8282,-6.41782,-2.84412,-3.91053,-5.64612,0.540831,-7.80638,-9.18474,0.45561,-15.3316,-1.74211,3.76511,-10.6206,-6.39651,-4.64868,-8.85164,-6.16995,-4.43626,-4.06429,-14.697,-4.59077,-10.1664,-16.2924
7,800,26,136,67.5333,25.9744,-2.91604,-2.52761,-4.89255,-6.51961,0.823133,-8.18199,-8.53172,0.666269,-15.1472,-1.93003,4.69102,-11.1632,-7.30302,-4.38469,-9.27049,-6.14294,-4.15778,-4.86395,-14.5376,-5.0255,-10.6087,-17.1042
8,900,39,144,67.0333,26.043,-2.1195,-2.98458,-3.69831,-7.18108,0.311201,-9.53156,-8.20137,0.350313,-15.4462,-1.57867,4.84706,-10.1506,-7.7409,-4.67696,-9.71215,-6.48456,-4.44336,-5.51882,-14.5422,-4.26614,-11.3469,-16.7076
9,1000,22,104,50.4333,18.0032,-4.20778,-3.20086,-4.97099,-6.59086,0.744137,-9.2819,-7.35159,0.620951,-15.5086,-2.0338,4.22751,-11.8973,-7.61622,-4.95389,-10.876,-6.83099,-4.64107,-5.69456,-13.9998,-3.95866,-11.4695,-16.9574
