generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
32,3300,771,128544,36488.8,37512.4,-18.0979,8.71453,-10.6913,-35.0881,-21.1576,-11.6822
33,3400,2239,105227,31117.4,32774.5,-18.503,8.0132,-10.809,-34.1887,-22.1669,-11.6843
34,3500,713,225436,38708.7,46567.2,-18.6573,8.32369,-11.4652,-36.2918,-23.5019,-12.5562
35,3600,933,93791,30037.3,23208,-18.7795,8.33614,-11.2989,-37.0175,-26.1004,-13.0702
36,3700,467,106059,25240.2,29617.3,-19.7936,7.4674,-12.6264,-36.7474,-27.0316,-11.7887
37,3800,190,90682,26580.7,23153,-21.5257,5.18294,-12.7658,-35.8064,-27.7963,-12.15
38,3900,1403,119741,32306.6,28662.9,-19.1661,7.03833,-11.571,-35.9689,-26.2805,-13.2779
39,4000,553,124744,27495.6,26255.1,-20.4415,7.63112,-12.1967,-36.0692,-28.1915,-13.1984
40,4100,4649,157967,47369.8,35318,-18.976,8.26145,-11.9292,-36.0797,-28.1477,-13.6125
41,4200,378,101261,26152,28752.3,-17.7716,9.57771,-12.4019,-33.6882,-27.1063,-14.2768
42,4300,870,100252,29656.5,23386.8,-16.5163,10.1065,-12.9356,-34.0462,-28.197,-14.3381
43,4400,866,96346,27741.7,26706.4,-17.5817,10.229,-11.8846,-33.988,-26.6516,-11.3772
44,4500,145,113798,26563.8,24339.9,-18.6723,9.4263,-12.5934,-35.3086,-28.4721,-12.3248
45,4600,642,126894,32570.4,32532.7,-17.9724,9.63092,-12.9418,-36.1478,-29.7617,-12.1866
46,4700,1525,113402,27066,24248.3,-18.1513,8.94987,-13.4059,-36.3749,-30.7768,-13.3852
47,4800,275,168912,32443.3,36338,-17.1979,7.24302,-14.1683,-35.9209,-30.4845,-13.1669
48,4900,2527,80722,30613.9,22391.7,-17.4632,7.63651,-14.3248,-36.3166,-31.6352,-13.6858
49,5000,436,76528,25382.2,20093.5,-18.1293,7.87711,-12.3069,-37.2824,-32.6664,-15.0807
50,5100,3900,112272,29520.1,25860,-19.3702,5.68323,-12.2386,-37.9948,-30.0754,-15.3856
51,5200,488,98835,25881.5,22383.7,-19.7863,4.42877,-12.1065,-38.174,-32.598,-14.9511
52,5300,360,83804,33445.9,22943.4,-19.2284,3.20588,-12.3708,-38.9865,-34.1662,-13.6342
53,5400,34,117061,20904.8,24670.6,-20.6125,3.33708,-13.1535,-36.5339,-35.7402,-14.1307
54,5500,863,116846,27293.9,26314.8,-21.1954,3.92749,-12.7852,-37.8877,-35.8493,-15.3173
55,5600,2139,120113,23062.1,28668.8,-21.5613,3.88175,-12.5781,-38.8311,-34.1857,-16.5948
56,5700,2526,110171,32843.3,27604,-21.7978,4.06505,-13.4729,-38.5327,-33.8559,-15.9806
57,5800,169,100195,25361.2,25826,-21.4653,5.74841,-13.6079,-37.7279,-34.68,-15.5871
58,5900,1367,137838,30165,29195.4,-21.541,7.31396,-12.3489,-38.179,-35.1364,-15.6737
59,6000,1620,128792,37863.5,34025.7,-21.4671,6.84868,-12.7214,-38.0317,-34.6663,-16.4991
60,6100,726,55462,17320.2,14286.7,-20.7217,5.70845,-12.981,-39.4236,-34.2259,-16.8338
61,6200,1222,62246,24734.2,17017.9,-21.6827,5.4919,-12.993,-39.1593,-34.1214,-16.4374
62,6300,1624,127931,27879.1,24537.4,-22.5831,5.52245,-12.6229,-39.659,-32.3897,-17.1869
63,6400,541,137048,27599.4,32443.9,-23.7212,5.0153,-14.1455,-40.2661,-32.7893,-16.758
64,6500,640,141195,27707.3,34292.6,-23.803,4.88765,-12.8614,-40.1072,-31.9593,-17.3962
65,6600,4849,84572,27524.5,22172.8,-23.4629,3.57422,-12.7143,-37.9384,-31.6118,-16.4558
66,6700,572,65370,21659.2,18148.2,-24.1192,3.45047,-11.6233,-37.9137,-30.104,-16.296
67,6800,2325,79238,26540.3,21524.9,-25.2752,5.56754,-11.7857,-39.0203,-27.934,-17.0807
68,6900,680,76130,20258.8,19601.8,-23.589,6.14514,-10.3759,-38.2246,-31.4525,-15.2891
69,7000,1018,86640,25797.6,18603.1,-25.0153,6.741,-12.2556,-37.7207,-31.4907,-15.5789
70,7100,1196,80988,25033.6,21037.8,-25.1905,9.10161,-13.3989,-38.8453,-33.433,-16.3385
71,7200,1888,177925,37256.6,40344.9,-23.6305,9.27466,-13.7023,-38.5323,-32.4048,-15.3106
72,7300,806,130681,29519.5,33259.3,-22.8699,7.7669,-14.4694,-40.1109,-30.8741,-16.9989
73,7400,421,85902,31589.2,26352.2,-24.4811,8.63242,-13.027,-40.63,-32.0652,-16.5747
74,7500,2417,189862,36498,38369.5,-24.1027,10.221,-14.4038,-42.3457,-31.863,-17.0014
75,7600,329,102720,26579.8,27149.3,-21.9019,11.526,-14.2998,-43.8432,-32.6217,-16.3058
76,7700,582,144252,32302.4,33428.9,-22.1004,12.1641,-14.2371,-45.6405,-32.3974,-17.8682
77,7800,348,112336,27366.7,25101.9,-23.6113,13.3615,-14.1397,-45.5846,-32.3273,-17.2135
78,7900,1667,93623,31468.1,27788.4,-25.0935,14.8436,-14.5142,-45.506,-33.0773,-17.7361
79,8000,208,112220,31028.7,29855.9,-25.6492,15.2188,-14.8889,-45.437,-33.124,-16.5294
80,8100,89,91728,21251.4,21524.8,-25.1671,15.8852,-16.0361,-45.2301,-34.528,-17.0021
