generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,361,14987,4104.53,3935.9,-9.3,3.5534,-2.86005,-6.46869,-8.42349,-5.20979
1,200,841,55036,13048.4,12711.9,-10.0387,5.32088,-3.8594,-10.5047,-9.65525,-5.31369
2,300,392,46891,12714.1,11907.3,-10.6353,6.3749,-4.86403,-15.3617,-10.9652,-7.07657
3,400,77,67001,20698.6,18346.9,-10.6442,6.04382,-6.04367,-15.3607,-12.7912,-6.59125
4,500,978,64521,20788,15558.6,-10.3724,7.8081,-6.32926,-16.6036,-13.2682,-7.39382
5,600,1394,88054,34103.6,23551.9,-9.32332,6.41644,-6.49059,-17.604,-14.7247,-7.04752
6,700,740,146163,21921,26594.9,-9.27895,6.09124,-6.13526,-20.4763,-14.6192,-7.31801
7,800,1728,107780,26402.3,22672.3,-10.5973,6.04801,-6.41453,-20.4335,-13.954,-7.51859
8,900,3028,81625,22656.8,21359,-9.90852,6.56919,-7.5428,-22.5642,-15.0601,-7.32944
9,1000,296,90606,30074.8,28316.1,-10.3332,5.1558,-7.55947,-22.9424,-18.4418,-8.26943
10,1100,1516,82385,29555.7,24904.9,-10.9129,6.36517,-7.26182,-23.3289,-19.363,-9.53633
11,1200,2033,90998,24473.4,24933.4,-12.229,8.46796,-8.56434,-23.5005,-19.6531,-11.0861
12,1300,2183,119745,35239.7,29681,-12.8578,7.31129,-7.90098,-25.5108,-20.9344,-11.8042
13,1400,1957,74820,30018.6,21325.2,-13.459,7.98986,-9.84346,-25.4654,-20.9832,-10.9439
14,1500,888,87148,25052.5,20641.9,-14.017,9.49372,-8.84883,-28.0089,-20.3894,-11.0982
15,1600,1452,139869,36175.2,31718.6,-13.182,9.48374,-9.56964,-29.1121,-21.6172,-10.8681
16,1700,1516,133866,34789.1,29774.1,-13.1639,10.1085,-9.71057,-28.2083,-22.9504,-9.89231
17,1800,531,83099,20593.1,20892.4,-13.6253,9.27855,-9.47891,-27.8997,-24.2038,-11.5307
18,1900,185,128858,37289,37376,-13.7153,10.1016,-10.0962,-28.4478,-25.1265,-10.8558
19,2000,294,66586,20361.8,18171,-14.3836,11.5434,-9.07503,-27.1611,-25.2022,-11.2015
20,2100,2028,118982,31968.4,28768,-13.3679,12.2338,-10.0558,-28.6738,-27.5015,-12.8413
