generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,14,5.86667,3.41127,-0.203961,-0.513292,-4.30425,-5.93674,-1.3175,5.76084,-1.31471,-2.27593,0.820193,4.17634,5.57614,-4.24586,-4.47998,-8.80922,1.66482,-2.34211,-5.64743,-2.64626,-0.0949035,3.53598,-1.50308,-6.58858
1,200,1,25,8.8,5.80962,1.9798,-0.462672,-6.07639,-4.13011,-1.0279,4.64237,-8.14599,-7.0691,1.87596,3.66059,3.97601,-8.8132,-8.92795,-9.75771,4.09268,-2.49032,-7.56327,-3.32792,0.477466,2.61814,-4.837,-14.6528
2,300,3,65,25,12.3958,0.252194,-2.72179,-7.06521,-5.97047,-1.85764,1.57727,-3.98191,-4.36114,-2.6493,-1.49907,5.5561,-13.3982,-8.96073,-7.47961,0.73919,0.878232,-10.5394,-6.83594,-2.92379,0.325484,-13.1153,-14.6243
3,400,16,138,44,26.507,-0.0969811,0.0699125,-7.17516,-5.24708,-0.811103,-0.293821,-4.95624,-6.21556,-2.98674,-0.694305,5.83185,-11.6919,-9.89372,-9.7439,-3.33221,-3.3403,-10.3495,-11.0914,-5.52915,0.504347,-23.6483,-18.3296
4,500,14,74,44.1,15.99,1.26777,3.89492,-8.67425,-2.56416,-0.206586,-3.55461,-7.21918,-5.26797,-3.68158,-1.52976,4.88732,-10.0929,-9.98127,-11.613,-2.69876,-5.66006,-14.0705,-11.7914,-4.2612,-1.50249,-35.0543,-21.4865
5,600,15,194,53.1667,37.5252,0.374245,2.91306,-9.34664,-7.64737,0.255707,-3.85039,-8.52454,-4.38089,-5.05367,-4.58775,5.99966,-9.01728,-10.0111,-13.2925,-7.3168,-6.42066,-11.7117,-11.7231,-5.14683,1.72718,-30.9559,-22.3233
6,700,22,129,60.2,29.8518,-1.37994,4.08143,-8.30293,-7.41204,-0.544736,-5.75402,-7.48078,-5.13167,-6.46328,-3.13862,5.12013,-6.11877,-7.92266,-14.1195,-6.59215,-6.80163,-11.2443,-10.3181,-7.226,1.73175,-31.3425,-25.7221
7,800,23,224,64.8667,37.3951,0.587397,4.42917,-9.69969,-7.06722,0.287046,-3.8991,-8.49415,-5.68524,-7.05552,-2.49643,3.76803,-7.5892,-8.80486,-12.8162,-5.75795,-9.38031,-8.75841,-9.43345,-8.91791,1.51684,-26.5108,-28.7456
8,900,21,224,81.1667,47.144,3.77973,4.74874,-10.6455,-5.77148,-2.49265,-4.46331,-9.18871,-6.15112,-7.49372,-3.95378,4.44491,-9.81136,-7.45649,-13.2078,-5.79715,-9.58661,-8.89626,-8.16624,-6.45416,0.563313,-29.2429,-30.2844
9,1000,14,308,101.933,63.4181,3.38419,4.32721,-9.05773,-5.81358,-5.68079,-5.15006,-10.7439,-6.38964,-5.11998,-8.01347,4.49807,-9.05532,-7.52655,-12.6402,-4.77883,-9.03054,-8.81043,-9.22078,-8.20963,-1.96449,-25.9178,-33.0298
10,1100,41,424,139.267,85.2477,5.8673,2.00583,-8.44808,-7.10889,-5.80601,-3.55926,-10.826,-4.56651,-7.03118,-9.53033,5.13263,-9.60366,-7.10586,-12.6792,-3.59171,-10.2729,-9.42122,-9.97519,-7.94709,-3.26223,-23.448,-34.5785
11,1200,37,261,126.367,57.793,10.1073,2.35606,-8.23479,-8.58831,-6.01146,-2.30025,-10.889,-0.938107,-5.47545,-13.4358,5.01534,-10.6201,-7.83165,-12.5099,-4.04521,-10.9557,-8.53232,-10.043,-7.19402,-3.67521,-22.213,-36.9884
12,1300,47,409,127.3,71.4173,11.845,2.38026,-7.53365,-4.5083,-7.1287,-0.617269,-8.92573,-3.28708,-5.7952,-13.4798,5.80531,-11.5214,-8.46825,-12.7415,-4.12237,-9.87791,-8.81328,-9.29104,-7.6707,-4.17508,-23.0272,-38.4023
13,1400,47,456,159.233,96.2911,11.0327,4.09619,-7.58956,-5.46671,-6.77706,-0.563547,-8.63487,-4.40412,-5.06403,-10.3003,4.99637,-10.5469,-8.51141,-12.83,-4.31119,-10.8413,-7.36147,-9.39428,-7.67952,-6.23979,-20.8788,-41.3903
14,1500,50,603,223.7,128.992,8.83948,4.85349,-8.63595,-4.15297,-5.84262,-1.3249,-10.1919,-4.6049,-4.80433,-9.3294,6.91782,-10.3185,-5.87836,-12.2698,-4.56462,-9.78479,-7.36254,-10.3017,-7.8807,-7.0094,-15.4696,-40.1019
15,1600,89,895,284.2,221.785,12.8899,4.19295,-7.7156,-4.64681,-4.08541,-0.316335,-11.1242,-3.78762,-4.02836,-8.7477,6.59188,-11.5237,-8.04382,-12.6063,-4.27741,-9.32056,-7.8981,-10.0395,-7.77716,-7.36276,-12.4255,-42.3707
16,1700,30,694,235.1,144.952,13.8035,4.75489,-8.38351,-4.76834,-4.99516,1.2111,-9.23238,-2.70364,-4.29428,-11.0619,6.08167,-10.6994,-6.48188,-12.2411,-4.50103,-8.48791,-7.04808,-9.21471,-8.62112,-6.95729,-14.1512,-42.9971
17,1800,29,1279,258.867,248.616,13.5497,5.34552,-8.40397,-5.1712,-4.90695,1.2494,-11.8194,-3.23606,-4.1098,-10.516,6.09129,-10.1324,-8.05483,-12.201,-4.69783,-8.41654,-8.52736,-8.55755,-8.36541,-6.58122,-15.4321,-46.1469
18,1900,71,920,335.6,225.161,10.3543,4.72562,-7.80275,-6.88573,-6.45776,-0.530887,-11.4831,-3.64045,-5.53135,-10.0374,5.5149,-12.2596,-7.50796,-11.9403,-5.04013,-10.6925,-8.10049,-8.00461,-6.25615,-6.91089,-15.5231,-46.5175
19,2000,60,1186,375.2,267.019,9.05335,4.47922,-8.05651,-4.99664,-6.66892,-0.129878,-8.98299,-4.24757,-4.01766,-10.0769,6.33558,-14.0581,-5.57938,-11.6638,-6.51496,-10.1873,-7.50494,-8.28608,-5.34342,-7.75796,-13.9567,-47.7464
20,2100,64,983,386,245.379,8.10153,4.98268,-9.36497,-3.11575,-5.87783,0.0501274,-8.02445,-2.93049,-3.9337,-9.22412,6.60229,-13.5343,-5.00308,-11.237,-7.87547,-11.0974,-7.409,-8.00546,-4.46649,-9.33497,-13.3506,-48.7192
21,2200,16,1383,418.467,331.992,8.47392,3.85502,-8.52714,-3.88558,-6.22774,-0.00366029,-9.07114,-3.00583,-5.42167,-10.9653,5.75959,-12.4547,-4.73208,-12.0239,-9.05567,-11.8769,-8.44297,-7.84504,-4.7879,-8.9101,-13.7305,-50.2047
22,2300,57,1982,395.8,394.895,7.3433,4.4356,-9.01328,-2.7815,-5.6945,0.407931,-9.76359,-2.72199,-4.02272,-10.2351,7.47521,-13.1356,-4.71082,-10.6807,-7.62072,-13.1409,-9.28716,-5.63491,-6.33029,-9.29148,-15.7612,-49.812
