generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,20,5.4,4.5758,2.61746,0.666451,-2.35965,1.35,-1.38907,-6.16691,-0.305322,-0.41984,-3.23584,-6.49514,0.591249,-7.10766,-3.20147,-2.67236,1.31125,-3.03895,-3.75309,0.752237,-5.24517,-2.30917,-5.79772,-7.98707
1,200,6,36,18.8,9.8415,0.56548,-1.98002,-7.82218,2.1032,0.56892,-5.29475,-10.6486,0.491118,-5.61339,-14.5209,-2.76382,-9.08613,-4.83564,-12.0907,3.74243,-1.23995,-5.26461,-11.0502,-6.06189,-6.87984,-17.5168,-11.1978
2,300,13,53,27.3,9.73139,1.40575,-2.51702,-9.64406,-0.483581,0.0884989,-3.95526,-13.6205,1.3328,-9.78799,-15.4695,-4.25395,-10.8248,-11.3143,-12.9874,2.4929,-4.78524,-5.02686,-16.7435,-7.71958,-3.62216,-17.2215,-14.113
3,400,19,91,47.9,18.8558,-0.482063,-2.24217,-12.6781,-6.64832,-4.5071,-4.16785,-10.2755,-4.51159,-13.1894,-15.2405,-1.99938,-10.3766,-10.3069,-16.0251,1.7202,-4.5816,-4.69506,-13.3117,-7.28783,-5.70631,-22.5216,-16.4888
4,500,17,106,46.9667,23.5789,0.186819,-0.531959,-10.7002,-9.09995,-3.93045,-4.70714,-10.6212,-4.79985,-13.5662,-13.6274,-0.745312,-11.8509,-11.5786,-12.7455,1.35019,-6.20689,-4.77011,-12.4264,-6.68161,-6.1196,-26.5133,-17.068
5,600,31,101,58.9333,18.234,0.173809,-1.33612,-9.81037,-8.23603,-4.87357,-5.11204,-10.8761,-2.94733,-13.6874,-11.5741,-0.783702,-10.6328,-11.7041,-11.1119,1.7642,-5.71137,-4.75515,-11.5866,-6.27753,-5.25129,-27.1634,-17.7983
6,700,23,123,59.4667,29.7828,-3.295,-2.40277,-12.3342,-7.94607,-4.56381,-4.4242,-11.0651,-4.30083,-14.8185,-13.015,0.279702,-11.4772,-12.3805,-10.611,1.60408,-5.76943,-5.48136,-11.8684,-6.7791,-5.82588,-26.6758,-18.7374
7,800,27,145,64.9667,31.7246,-2.76234,-2.26723,-12.0581,-9.45971,-4.78122,-3.1041,-11.6626,-4.23474,-15.0218,-14.3977,0.132083,-12.7107,-10.5695,-10.6593,1.73455,-6.95724,-5.32773,-12.4409,-6.12557,-4.85829,-27.9279,-18.8493
8,900,19,205,65.3333,35.7629,-4.42537,-2.42195,-13.2736,-10.2259,-4.64254,-3.25866,-12.4627,-4.83509,-15.2866,-13.9096,1.86773,-12.2994,-9.68525,-10.7685,1.96628,-6.84357,-5.81298,-11.7242,-7.1289,-3.87298,-26.7334,-19.022
9,1000,23,193,63.5,32.38,-3.00373,-3.08428,-13.6026,-9.9487,-5.23843,-3.46633,-12.5378,-5.68701,-15.0578,-13.7811,1.62029,-12.1616,-9.90262,-10.9053,1.4442,-6.54259,-5.68901,-11.0828,-6.22637,-3.06526,-24.5015,-19.0023
10,1100,24,185,65.9,38.4433,-3.82456,-3.06015,-13.8935,-9.85069,-6.03255,-3.16733,-13.1753,-4.96398,-14.6938,-13.0863,3.03327,-10.6728,-9.78105,-11.3985,0.643883,-6.63278,-5.99593,-11.1666,-6.97926,-3.37607,-24.038,-19.1099
11,1200,22,157,74.0667,34.7284,-5.13664,-3.06659,-13.8665,-10.2347,-5.5569,-3.48192,-12.9253,-4.87127,-14.8187,-12.5859,2.34599,-11.8656,-9.17843,-11.5209,0.736913,-6.73814,-6.12545,-11.2177,-6.76465,-3.5048,-21.7105,-19.1497
