generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,7,2.96667,1.97368,-1.37608,-5.61269,-6.38729,-1.03358,3.72223,0.550837,0.432472,-0.790561,1.41037,-4.27176,0.676826,-4.43349,4.20046,-4.21666,-3.17012,-0.800936,-3.55188,-4.62662,1.55989,-0.210414,0.975135,-6.40003
1,200,0,7,2.16667,1.87696,-0.0846779,-8.09291,-9.54471,-7.86209,3.008,1.79319,1.89344,-1.44051,0.537148,-7.62034,1.72388,-13.0776,-5.02325,-5.23581,-7.19708,-1.03539,-5.94681,-9.1548,0.394585,2.9057,-1.50634,-10.8176
2,300,3,26,14.1,6.77902,-6.21152,-9.27615,-12.3847,-5.59723,3.63657,-0.818876,-1.99756,-2.66121,-2.55423,-10.5287,2.42815,-14.1364,-9.64912,-6.324,-9.53785,0.191691,-4.95956,-6.92765,-7.11699,1.42334,-2.2182,-15.0665
3,400,4,31,16.0667,7.8342,-12.32,-10.0052,-12.8763,-10.7206,0.629265,-0.0278576,-3.21256,-3.22013,-6.5157,-14.4541,2.68605,-13.7984,-8.456,-6.56894,-10.2014,1.01788,-7.9531,-9.60779,-12.6528,0.417169,-3.90434,-18.7973
4,500,1,72,28.7667,17.4191,-8.97242,-9.20505,-13.0392,-10.3306,-1.40998,-3.93542,-3.14995,-3.20234,-2.1131,-13.8785,3.12873,-19.7045,-8.40533,-6.81363,-10.1045,0.182288,-4.65489,-9.50609,-13.3904,-0.739293,-4.27443,-20.6511
5,600,13,83,43.1667,19.6856,-8.26732,-9.57564,-11.7471,-9.86614,-3.29412,-6.75752,-3.23538,-2.96406,-6.59112,-13.8223,2.81243,-18.0856,-7.67225,-6.46021,-9.83487,0.112876,-3.58785,-9.41088,-13.6733,-1.14774,-6.97696,-20.9835
6,700,19,92,45.5333,17.9458,-1.90568,-8.64149,-12.4748,-6.05192,-3.97578,-7.0935,-3.22765,-2.67539,-6.10347,-13.2177,3.06698,-17.5157,-6.89891,-6.74265,-10.37,0.164437,-3.59206,-9.53107,-14.0477,-1.41946,-9.48877,-20.7064
7,800,31,129,66.8667,26.0698,-7.02046,-8.73254,-11.7988,-3.66184,-3.89638,-7.87152,-3.88906,-3.11292,-6.79607,-12.7021,1.7416,-17.0913,-5.75363,-6.43119,-10.8177,-0.0523637,-3.61762,-9.42775,-11.2507,-1.58951,-11.6913,-22.5891
8,900,12,176,73.1,44.3189,-9.53452,-9.09879,-10.6509,-2.16632,-4.06734,-7.27188,-3.77783,-3.24185,-6.22111,-12.6323,0.567238,-16.8911,-7.10074,-6.47786,-9.48942,0.146666,-3.48021,-8.81816,-10.6023,-1.25791,-13.2039,-25.4944
9,1000,10,122,70.6667,27.9955,-9.65515,-9.2326,-10.8635,-1.51371,-4.4218,-6.99124,-3.48347,-3.22171,-5.98704,-13.3469,0.669761,-15.2132,-8.62521,-6.31551,-9.4074,0.156862,-3.32535,-9.07294,-9.08036,-0.93816,-13.3965,-26.1802
