generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
49,5000,197,113352,26167.1,24406.8,-15.4494,6.35583,-9.88995,-28.0145,-28.9423,-10.6149
50,5100,2506,192167,33787.6,40489.1,-14.8875,6.69579,-9.90679,-26.6971,-27.8063,-10.5779
51,5200,330,147160,36684.3,37219.6,-14.8266,6.56072,-10.2152,-27.4883,-29.5059,-11.2431
52,5300,1766,85218,27446,25195.5,-16.9379,6.0013,-10.8196,-29.059,-29.7448,-11.1746
53,5400,182,159607,37409.1,40528.5,-15.8991,4.1585,-10.1917,-28.5591,-31.6008,-11.1103
54,5500,1593,139606,33509.7,29878.7,-15.9261,3.40393,-10.2173,-29.1412,-29.0908,-12.5822
55,5600,1792,129337,33097.6,39683.2,-16.1888,5.53154,-9.54719,-29.2695,-27.2637,-12.8623
56,5700,850,81286,26842.6,23061.2,-17.0528,5.41841,-9.64345,-28.3024,-25.118,-12.1432
57,5800,261,57496,21096.3,16872.6,-17.0395,5.93822,-11.0842,-29.1332,-23.9323,-10.7166
58,5900,2111,93441,32488.6,24962.4,-16.574,6.7262,-10.4756,-28.6715,-25.9416,-10.8898
59,6000,906,98925,31374.4,27583.1,-15.9899,5.49431,-10.4186,-26.788,-25.2002,-10.6815
60,6100,2180,87716,28545.1,23550.2,-15.9647,5.74224,-9.59208,-25.4469,-24.7471,-10.9961
61,6200,334,100829,36694.1,27652,-15.3821,6.3739,-9.61299,-26.5677,-26.1643,-10.45
62,6300,1568,151187,37411.3,36190.3,-15.7928,7.34279,-9.32858,-27.781,-25.1437,-10.9445
63,6400,1048,157703,35551,36446.1,-16.2933,8.72548,-9.9985,-27.3059,-26.4636,-11.1689
64,6500,201,87837,26335.6,22327.4,-16.2724,6.68359,-10.2911,-28.6574,-24.4692,-11.7876
65,6600,255,110550,36704,29552.5,-14.9416,6.99773,-10.6954,-28.3177,-25.856,-11.1871
66,6700,279,125521,28829.1,31165.3,-14.7827,7.40228,-10.0847,-29.3778,-26.8924,-11.8105
67,6800,735,186318,33074.1,39958.1,-16.1816,8.80571,-9.69643,-28.5086,-28.6915,-12.4876
68,6900,392,165266,36724.9,37410.9,-18.3352,9.5012,-10.8281,-30.2771,-30.0309,-12.1005
69,7000,287,183858,32308.7,44169,-18.7271,7.76626,-10.6229,-31.9223,-30.1234,-12.9241
70,7100,205,61705,22176.4,20805.9,-20.2375,9.12196,-9.73728,-31.9771,-29.9386,-13.9798
71,7200,162,164561,36264.6,39416.3,-18.3379,8.93274,-11.2462,-30.3727,-31.2436,-12.3704
72,7300,2382,202672,34034.2,42413.7,-19.2591,7.71651,-10.4344,-31.7526,-32.076,-13.1856
73,7400,256,160206,30791.8,31532.2,-18.4618,6.76733,-10.6988,-35.5772,-29.3475,-13.7616
74,7500,1169,109092,36163,28871.3,-18.1973,7.28996,-10.2756,-37.2091,-27.4422,-13.55
75,7600,993,109005,28096.6,25124.7,-17.2295,7.41869,-10.9275,-40.9909,-25.4139,-14.4079
76,7700,169,94495,24074,24359.2,-16.2351,8.92556,-12.6894,-44.0446,-22.427,-15.1354
77,7800,659,162043,34658.3,41425.8,-17.4347,10.8162,-12.3956,-45.9536,-22.8213,-14.3714
78,7900,390,120791,43787.9,36263.8,-17.1932,9.85374,-12.9687,-45.6827,-22.3888,-14.2062
79,8000,2060,110580,21201.3,20855.7,-16.8291,8.95633,-13.4483,-46.3148,-22.7995,-14.5603
80,8100,3769,119613,35065.2,27819.8,-18.162,8.54831,-12.5163,-43.72,-22.7163,-14.2272
