generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,441,8189,1775.1,1686.96,-7.60957,1.04107,-2.74273,-5.96669,-3.38494,-4.82849
1,200,1159,42825,13423.7,10893.7,-12.2149,3.36069,-3.1906,-11.6045,-11.0222,-5.88323
2,300,212,80127,13887.2,16540.1,-10.203,4.71919,-3.57635,-15.7981,-9.95992,-7.82807
3,400,2779,135063,34719.6,29163.4,-9.49106,5.51878,-5.96713,-17.5861,-12.3008,-6.63636
4,500,1225,80979,31101.3,24780.1,-9.8081,4.14989,-5.60266,-17.6281,-12.4586,-6.85857
5,600,575,105410,27800.8,22267.3,-10.067,4.91918,-6.20427,-19.8779,-13.0782,-8.21528
6,700,639,97824,32152.2,31436.6,-10.4297,3.75132,-6.37509,-19.1062,-14.9809,-8.72733
7,800,297,150420,39669,36914.9,-10.8178,3.70786,-6.82088,-20.0941,-16.5985,-8.84702
8,900,696,81734,22407.5,21983.7,-12.6589,6.46075,-7.16616,-20.9012,-18.3599,-8.49889
9,1000,1608,140800,33114.3,34500.9,-13.0118,7.35845,-7.23414,-21.2044,-19.7661,-8.33749
10,1100,1351,88645,26222,24350.6,-13.7971,7.41161,-7.37947,-22.5009,-20.1465,-9.43539
11,1200,1308,137581,36561.2,34047.2,-11.7004,6.31403,-8.23952,-21.757,-21.5157,-9.64192
12,1300,180,164301,39331.6,38515.5,-11.3545,6.67073,-9.41073,-23.3382,-22.3877,-9.14034
13,1400,1059,145182,31541.4,31839.6,-11.9669,5.15242,-8.39982,-21.4646,-23.6152,-9.38584
14,1500,1162,145521,22806.1,30171.4,-11.5093,4.74542,-8.20527,-23.8533,-23.7809,-10.4096
15,1600,662,96855,31217.1,25232.9,-11.9007,3.91216,-8.43469,-24.2085,-25.0478,-10.4069
16,1700,190,144137,24540.7,31260.1,-10.9394,5.11123,-7.40637,-22.2979,-23.5437,-10.5904
17,1800,1298,88992,28705,25245,-12.6557,3.28896,-7.94028,-19.7446,-24.4022,-10.2662
18,1900,199,139099,42724.6,39014,-12.9469,3.91004,-8.65975,-18.9391,-25.2723,-9.66758
19,2000,934,99668,28906,25524.7,-12.702,4.38725,-8.24106,-17.4982,-24.4694,-9.72933
20,2100,145,110527,20212.1,23830.9,-11.7792,5.38083,-7.91677,-19.5467,-25.2274,-10.1518
21,2200,2166,91876,31680.5,22998.2,-12.1212,7.33418,-8.48836,-20.0099,-24.7326,-9.91423
22,2300,926,109313,24305.7,24546.3,-10.9847,9.35214,-8.60163,-20.3244,-25.1758,-9.4569
23,2400,237,116132,24447.7,26309,-13.943,9.34826,-8.10236,-18.6987,-25.1942,-8.93327
24,2500,1048,104012,21917.5,22006.1,-13.1578,8.89483,-9.64063,-18.5168,-26.6051,-8.82324
25,2600,1274,139242,31405.9,28940.5,-13.5808,10.1504,-9.55188,-18.8588,-28.1242,-8.96637
26,2700,468,87957,23970.5,25300.9,-13.8154,9.4639,-8.0246,-17.6739,-29.3886,-8.94024
27,2800,1313,104943,27339.4,26628.4,-14.9067,8.96372,-8.6335,-19.6805,-28.8118,-9.79896
28,2900,242,78917,23842.1,20755.7,-15.0141,9.72631,-8.16174,-19.5075,-27.0646,-10.3393
29,3000,1630,99218,24008.3,25420.6,-13.2442,11.5038,-8.75831,-21.6808,-27.2409,-10.6368
30,3100,467,96193,18892,19385.7,-14.7502,11.562,-9.57071,-23.8626,-27.8739,-11.6236
31,3200,1362,121362,32898,32674.9,-13.8068,11.7857,-9.75581,-23.7679,-29.9566,-10.7902
32,3300,1074,133363,26879.1,27140.1,-16.0852,9.43032,-8.47708,-24.882,-30.3062,-11.2503
33,3400,762,110709,18353.7,21434.6,-14.6084,10.7701,-9.80887,-24.4251,-28.1335,-10.5745
34,3500,640,114043,26637,26419.2,-14.1825,10.9766,-9.3694,-23.5733,-27.4599,-9.82776
35,3600,653,101275,24920.3,23116.6,-13.8115,11.7289,-8.25407,-25.5948,-28.6796,-10.2834
36,3700,2521,82822,27473.1,21225.3,-14.9525,10.6322,-7.97863,-28.0694,-28.1757,-11.3948
37,3800,574,76686,21923.1,20842.2,-16.321,10.8637,-10.0534,-27.3384,-27.2635,-11.2363
38,3900,586,135620,35224.5,30754.8,-16.2121,11.0152,-9.77227,-30.06,-29.1405,-11.4608
39,4000,1451,206563,27498.3,38328,-14.4752,10.2872,-9.75672,-28.7331,-27.331,-12.0905
40,4100,1141,130507,33312.7,29026.6,-14.2061,10.3382,-11.1444,-28.3969,-27.9069,-12.4205
41,4200,274,148044,23525,27761.3,-15.7605,10.6671,-10.9848,-30.2053,-27.3304,-12.0374
42,4300,4033,135248,37544.7,35531.9,-16.0867,9.73419,-11.2152,-30.6091,-26.9537,-11.8647
43,4400,789,120290,25955.5,29629.3,-16.0911,7.42258,-10.849,-34.0841,-25.6349,-12.2769
44,4500,655,158059,29199.6,29823.6,-16.6714,6.19688,-11.0989,-35.7146,-25.9316,-14.217
45,4600,1279,124417,35672.2,33225.4,-17.9217,6.61986,-10.4077,-34.2473,-27.9513,-14.0558
46,4700,994,133955,37786.9,38386.7,-18.9207,7.12968,-11.4242,-35.5483,-27.2317,-14.235
47,4800,2075,112378,29213.7,31491,-18.3125,7.5899,-11.3978,-34.7294,-27.0888,-15.5051
48,4900,1491,97444,27780.7,22891.3,-18.8046,7.30382,-11.5434,-38.1058,-28.7337,-15.2319
49,5000,239,76818,24250.2,23548.5,-18.2691,9.50011,-12.687,-39.2361,-28.1022,-15.3286
50,5100,191,116535,23950,25443.4,-18.7482,11.6791,-13.9679,-38.1032,-28.7462,-14.1994
51,5200,5349,65268,27576.7,16315.3,-19.3945,13.9545,-12.5355,-38.4565,-28.5039,-13.7295
52,5300,476,114796,21960.2,25950.3,-18.3962,12.4131,-10.942,-38.2937,-27.7748,-15.5468
53,5400,2413,95223,28890.9,27562.8,-18.853,12.5913,-11.0747,-36.9819,-29.7433,-15.6007
54,5500,1449,172375,33072,37488.2,-18.7336,11.3686,-11.9746,-36.7803,-29.9559,-14.6451
55,5600,5471,145717,50228.5,40567.1,-19.0341,10.676,-12.7536,-40.056,-29.4463,-14.7916
56,5700,537,111507,30425.7,25563.3,-19.3098,10.5081,-13.5402,-40.3403,-28.8626,-14.6902
57,5800,1846,140025,28848.6,31742.8,-19.811,12.0371,-13.9671,-40.0964,-28.2884,-14.8009
58,5900,1374,200920,38969.7,43517.2,-18.2902,11.5703,-15.0932,-42.3228,-27.8931,-14.554
59,6000,322,89715,19537.8,19489.3,-18.1732,12.6635,-14.3784,-40.7373,-26.6012,-15.7712
60,6100,2209,97773,31919.9,28001,-18.1981,10.6545,-13.4645,-40.6975,-24.8148,-14.5124
61,6200,3610,129324,26878.7,32033,-18.1401,11.4981,-12.6417,-41.411,-23.9841,-14.4275
62,6300,1765,80813,31047.4,22548.9,-18.4611,10.7052,-13.5152,-41.488,-23.7709,-14.4588
63,6400,816,130733,33942.6,31768.7,-17.6587,10.1664,-14.7051,-44.1102,-24.5612,-13.4085
64,6500,1542,146973,33156.5,33056.3,-15.3528,9.32429,-13.8149,-43.5049,-25.1534,-15.0928
65,6600,327,111949,29149.3,24537,-17.8644,7.6149,-12.5069,-44.3303,-23.845,-14.4086
66,6700,791,86406,29111.4,23767.1,-18.7854,7.94172,-12.8332,-43.7141,-23.4626,-15.3656
67,6800,220,170662,27967.9,33300.2,-16.9656,9.08175,-12.1779,-43.2589,-24.2112,-13.7547
68,6900,1084,131674,33552.6,30123.8,-17.7247,12.0405,-13.0573,-43.8612,-24.8055,-13.9305
69,7000,911,133813,24492.1,28042.7,-16.6819,13.0352,-13.1452,-41.6889,-25.3924,-14.1667
70,7100,2372,96472,27155,22200.4,-16.5457,13.4132,-11.7047,-42.3994,-26.1716,-14.8085
71,7200,683,86549,29326,24627,-16.8578,11.6915,-12.6176,-43.6653,-23.4713,-14.8312
72,7300,150,85975,27567.2,27485.9,-16.8998,13.671,-13.6937,-47.0761,-20.3832,-13.4952
73,7400,971,213427,37681,43239.6,-15.8108,11.6886,-14.0169,-47.4223,-19.5756,-14.4403
74,7500,2431,128807,27813.9,29316.9,-16.8917,10.6825,-13.9365,-47.4129,-20.6682,-15.3184
75,7600,1054,85328,26418.7,21201.8,-18.6367,13.4343,-13.4972,-47.2848,-21.5158,-16.6721
76,7700,550,90912,30715.2,25752.1,-17.9501,13.934,-14.4737,-47.3367,-21.9599,-15.3457
77,7800,1120,142402,28383.9,32081.2,-16.8913,13.4519,-14.0764,-48.2143,-18.8205,-16.0087
78,7900,166,184646,40788.1,42281.6,-19.4023,13.1297,-13.739,-48.2872,-19.139,-14.7402
79,8000,1299,107235,33075.4,25826,-19.6969,12.6507,-14.8117,-46.6808,-19.3218,-14.4353
80,8100,2131,129425,34324.6,33691.3,-21.2055,12.4492,-13.9596,-46.9461,-20.4994,-17.6166
