generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
21,2200,153,91972,27635.3,25356.2,-12.3865,5.07338,-8.58236,-30.4076,-15.5601,-9.66701
22,2300,1578,114350,30015.5,33702.8,-12.3621,3.72476,-8.38503,-29.4377,-16.9116,-9.88475
23,2400,296,121965,25607.5,26000.6,-12.63,4.97314,-8.55806,-28.0596,-15.6459,-9.60318
24,2500,372,73316,24809,18998.1,-12.9394,5.17854,-8.28043,-27.5337,-16.9138,-11.2752
25,2600,1497,182029,47047.7,47557.9,-13.366,6.22704,-8.70832,-28.7202,-18.7194,-11.3682
26,2700,950,132960,37762.4,36890.5,-14.3367,7.17007,-8.94629,-29.619,-20.2796,-11.6871
27,2800,637,102924,25346.7,24717.1,-14.7864,7.87492,-9.76049,-31.7008,-19.3086,-11.9927
28,2900,197,148460,29085.1,28894.4,-15.7952,8.38195,-9.84097,-31.5863,-20.042,-11.274
29,3000,2223,114051,32878.8,27036.1,-15.2526,7.40883,-9.87086,-32.0127,-21.483,-11.9691
30,3100,473,70183,21288.7,16367,-15.3591,7.44943,-8.29643,-31.724,-19.1288,-11.7274
31,3200,4636,106277,33698.7,26483.3,-13.2565,7.7272,-8.6797,-32.118,-20.3256,-12.1883
32,3300,1261,111857,25118.9,22453.4,-14.0366,8.75876,-9.72894,-32.2781,-18.588,-11.5786
33,3400,2344,89846,27826.4,22338.2,-15.0025,8.3119,-8.45287,-30.5178,-19.4035,-11.1869
34,3500,378,107159,29337.7,28561.1,-15.0254,9.22656,-9.61218,-30.2149,-18.521,-11.0222
35,3600,3185,136003,33229.6,29869.4,-14.4363,9.6708,-9.59712,-31.6833,-19.0032,-10.8502
36,3700,602,71590,26455.4,18593,-14.8654,11.6466,-10.3887,-32.4239,-18.4852,-11.0836
37,3800,669,88785,27267.7,24452.4,-14.5937,10.137,-9.97485,-32.1654,-18.4988,-10.7323
38,3900,1437,91821,27186.7,20909.1,-13.2717,11.6803,-10.9688,-32.9306,-20.1513,-11.6196
39,4000,931,130999,38853.1,33599.9,-15.0952,9.3035,-9.21608,-31.9101,-20.2302,-12.0265
40,4100,1596,92315,28482.7,26308.9,-15.3681,10.2826,-9.91533,-31.333,-19.4491,-10.3449
41,4200,1000,91198,30634.4,27394.2,-14.8064,9.73845,-9.66355,-32.7391,-18.9103,-11.284
42,4300,1361,115356,33608,32105.2,-15.7957,7.8387,-10.4115,-33.2932,-19.8392,-12.2286
43,4400,2850,82396,24503.5,19378.1,-16.1882,7.25846,-10.4765,-33.0838,-20.1216,-12.5803
44,4500,582,172135,31681.6,33680.3,-15.9282,6.51967,-10.2185,-37.0039,-21.3512,-12.5887
45,4600,672,128326,30706.2,33437.6,-16.79,5.20104,-10.6822,-39.5982,-20.097,-13.6167
46,4700,234,76908,17448.1,17004.7,-18.0506,5.66543,-10.7325,-40.7642,-19.8038,-13.7236
47,4800,1366,121807,32400.3,30374,-16.3534,5.74785,-11.0936,-44.0996,-20.284,-12.3107
48,4900,262,88786,27007.7,23380.1,-16.9138,7.49738,-9.87779,-44.1058,-20.8482,-12.8984
49,5000,833,126212,27122.5,25602.8,-16.3755,6.04282,-10.242,-42.3415,-21.7575,-13.417
50,5100,1375,143255,30861.1,29029.5,-17.2015,5.7507,-10.9186,-42.5599,-20.1652,-14.7008
51,5200,835,97938,26936.6,24284.3,-16.5389,5.00622,-11.6636,-41.0078,-21.1172,-13.7906
52,5300,322,83727,20729.1,20513.3,-16.9753,4.40477,-12.4236,-40.506,-23.5494,-13.8249
53,5400,161,126051,23849.8,29223.4,-17.5534,4.56469,-11.5224,-39.9124,-24.4627,-13.8843
54,5500,685,108419,24811.6,24971.4,-18.5381,4.20422,-11.4346,-35.5051,-24.6492,-13.0584
55,5600,532,131552,32315.8,30043.7,-16.9859,5.26799,-10.9229,-35.969,-24.0001,-13.7558
56,5700,339,139560,30496.7,33967.5,-20.2026,5.50269,-9.92911,-36.3524,-25.4662,-13.2888
57,5800,351,113865,28955.5,31998,-19.1004,6.97527,-11.3579,-35.1316,-24.4723,-13.7156
58,5900,946,188843,35056.1,40875.6,-17.6637,7.30672,-11.9577,-33.5519,-27.1488,-13.1502
59,6000,2255,142799,36329.7,34066.3,-16.7783,7.3281,-12.2956,-31.9156,-28.5273,-13.4724
60,6100,332,116756,19904.4,23775.2,-17.9935,9.00814,-11.2323,-33.1655,-27.6942,-13.6276
61,6200,1545,109625,32904.4,29102.1,-17.7202,7.76762,-11.8077,-33.6619,-27.9999,-13.4311
62,6300,2270,157653,36291.4,27947.9,-18.2584,6.62501,-11.6407,-34.3838,-28.6014,-13.0025
63,6400,811,121675,27476.4,26917.3,-17.3622,8.6202,-11.4466,-35.3242,-28.7821,-13.2904
64,6500,2644,100317,22956.3,23827.3,-19.0495,8.18596,-10.6933,-34.435,-26.9002,-14.3115
65,6600,509,152814,41457.3,42133.1,-17.4162,8.642,-10.051,-36.1128,-25.4893,-12.8606
66,6700,1382,92577,27720.3,25381.6,-17.9503,8.30859,-10.3076,-36.405,-25.7319,-14.1809
67,6800,1803,130284,48167.4,42437.7,-16.5303,8.92048,-11.4309,-36.9661,-24.756,-13.8682
68,6900,1180,101289,28475.2,25490.3,-15.859,9.88646,-11.8291,-37.4297,-26.0223,-14.58
69,7000,485,147586,34576,38198.5,-16.6657,11.207,-11.7551,-37.2138,-25.2753,-14.6311
70,7100,1769,121174,30313.6,33734.6,-16.9352,11.435,-12.4149,-39.8884,-26.4886,-15.7894
71,7200,520,111254,33092,32753,-16.2974,13.0859,-12.555,-39.3299,-26.3377,-15.6949
72,7300,92,147701,29271.1,33259.3,-16.7651,12.5823,-12.589,-41.1223,-26.5195,-13.8202
73,7400,407,63864,18011.4,16502.2,-16.8327,12.6726,-12.0931,-41.6468,-25.3742,-12.5959
74,7500,788,184751,41478.6,42955.3,-18.4171,11.6475,-11.1424,-40.5541,-24.4116,-12.2091
75,7600,166,104218,32336.8,27941.4,-19.4912,10.8774,-11.3671,-40.2485,-26.7049,-12.4802
76,7700,1304,81441,21112.4,19569.9,-19.5613,11.5647,-10.8298,-39.3713,-25.2367,-12.6548
77,7800,315,104637,31553.5,22539,-18.9698,11.4578,-11.6071,-38.0477,-24.8043,-12.1969
78,7900,349,150992,39624,38077.3,-18.7688,11.3084,-12.8432,-35.629,-24.3269,-12.7663
79,8000,617,82553,27566.7,22568.5,-18.8299,9.63787,-12.9068,-36.5923,-25.974,-13.5863
80,8100,594,90962,22810.9,23651.5,-17.2558,8.63924,-13.4358,-38.4143,-25.7767,-13.1392
