generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,8,1.86667,1.9954,2.52793,1.34267,2.66637,-0.270674,-5.29706,-6.26399,-3.87805,0.835373,-2.34055,1.67958,0.59691,-3.07688,4.22213,1.10978,3.6348,-3.90322,1.37433,-1.44778,4.55502,-2.15616,3.52316,-8.65179
1,200,0,4,0.733333,1.08066,7.35379,4.52679,0.545957,5.35701,-9.00788,-4.37541,-9.42011,0.500357,-1.12478,-0.367463,4.10822,-2.80265,2.86998,2.37373,3.6519,-13.355,-3.44995,-1.80175,5.48674,-5.09464,2.71462,-13.4877
2,300,0,8,1.93333,2.21178,10.3103,1.26881,-3.66156,5.83908,-13.609,-0.729628,-10.4089,2.66119,-3.10019,-0.159842,1.77117,-2.20218,3.84871,-4.75326,4.67823,-12.4065,-4.80875,-4.06559,8.52603,-5.53289,5.56708,-14.3355
3,400,0,17,6,3.62938,16.6733,-0.394785,-3.54072,6.00961,-13.1219,-4.94549,-14.7468,-2.34286,-6.69855,0.608898,0.506619,-3.50783,4.66264,-6.92941,3.61048,-18.5729,-4.07337,-8.53206,8.47372,-4.72392,5.17832,-17.9608
4,500,0,18,8.53333,4.93917,17.6855,-4.12364,-4.45771,0.362273,-14.8414,-9.24828,-16.6732,-4.25032,-9.53803,1.11421,-3.53784,-2.59069,3.46523,-15.7998,-2.52966,-14.8502,-3.82254,-7.75962,6.91374,-0.798566,6.67904,-24.334
5,600,3,39,18.7333,9.36219,24.0832,-4.71071,-5.46207,-3.07867,-15.3542,-12.337,-16.8171,-5.65213,-7.81455,-3.87055,-4.73114,-3.08523,-0.57361,-16.7004,-2.62221,-20.9681,-9.41246,-9.60526,2.57062,-2.93027,5.41054,-27.3558
6,700,10,62,31.9,11.3695,19.9211,-4.64253,-6.64046,-4.17124,-13.7728,-12.9878,-21.0596,-5.0429,-9.5888,-5.61579,-4.88932,-4.21557,-4.59785,-16.7914,-17.3466,-21.438,-14.8188,-8.99456,0.955888,-5.50515,3.02563,-34.2814
7,800,17,127,73.7,25.579,20.5486,-5.09799,-8.20908,-8.30681,-14.5689,-12.3558,-15.8053,-5.47136,-8.47841,-7.39147,-7.15255,-4.26259,-11.6042,-16.3278,-19.4087,-18.2852,-13.6362,-9.96302,-2.82109,-6.89752,3.38335,-36.2707
8,900,20,315,114.433,78.82,19.8675,-6.22413,-6.3207,-11.5943,-11.1496,-14.1294,-14.483,-6.25654,-10.0866,-8.98662,-5.54203,-2.84233,-13.1718,-17.2535,-19.062,-15.1021,-15.7154,-10.638,-3.4142,-7.64896,0.299025,-42.1659
9,1000,30,246,97.3,53.5036,19.2637,-4.94388,-7.05541,-12.5358,-10.7142,-13.7332,-15.5292,-10.6165,-11.8197,-10.0408,-5.89962,-2.74622,-14.0959,-19.7202,-21.8163,-17.3406,-16.9413,-11.5063,-4.27091,-6.79462,0.474553,-43.0745
