generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,69,896,339.6,216.793,-4.46494,3.11304,-4.95574,-2.86663,-8.44581,-6.07577
1,200,120,6308,1938.57,1652.38,-10.2644,2.30504,-7.90235,-11.3397,-7.95318,-4.26143
2,300,1492,64995,19271.8,15067,-10.4458,3.878,-7.03334,-15.2626,-13.6879,-4.68904
3,400,1567,57571,24309.8,17919.6,-10.3457,6.86047,-6.92752,-16.1869,-16.9972,-5.41193
4,500,241,93191,19512.6,17561.5,-10.1136,6.2704,-7.87978,-17.4269,-15.0532,-6.24022
5,600,1135,138800,34680.1,32034.4,-9.82002,5.78211,-6.83436,-17.1604,-15.8257,-6.68462
6,700,3731,87659,27542.6,23929.8,-8.6588,5.51494,-6.96086,-17.278,-16.5178,-5.8562
7,800,816,130460,28845.3,32036.4,-9.45929,5.28278,-6.5405,-17.3379,-16.554,-6.24862
8,900,445,103772,31542.7,27651.2,-9.3052,5.29543,-6.75622,-17.5479,-16.7437,-6.17213
9,1000,1046,124466,32480.4,32483.5,-9.37869,4.91541,-6.74097,-17.6478,-16.265,-6.04166
10,1100,1304,110205,26589.2,27580,-9.20025,4.8065,-6.29594,-17.2059,-16.3891,-6.08151
11,1200,2205,145598,33984.4,34392.8,-8.82203,4.35822,-6.16685,-17.1126,-16.3737,-5.78777
12,1300,605,121390,37974.1,34041.1,-8.76012,4.09615,-6.17055,-16.9295,-16.4422,-5.57518
13,1400,1099,125992,37099.1,31458,-8.90332,4.44193,-6.23731,-16.3157,-16.4568,-5.57309
14,1500,2190,142301,25680.7,29427.6,-8.81956,4.48874,-6.27894,-16.1937,-16.3309,-5.60625
15,1600,627,140922,28174.5,28107.6,-8.8659,4.3278,-6.25241,-16.2408,-16.3764,-5.73093
16,1700,140,59119,22634,17684.1,-8.89622,4.51679,-6.30353,-16.5996,-16.4866,-5.69319
17,1800,189,63247,22584.7,18598,-8.73094,4.48776,-6.36311,-16.6205,-16.4798,-5.71202
18,1900,655,103464,28154.9,26031.6,-8.74736,4.62239,-6.38802,-16.5569,-16.4606,-5.80484
19,2000,22,89244,24828.3,21453.1,-8.75846,4.63953,-6.35116,-16.4759,-16.4365,-5.8999
20,2100,323,145319,29964.6,35576,-8.7324,4.60875,-6.32557,-16.4356,-16.451,-5.96213
21,2200,3327,75290,28218,18908.8,-8.68082,4.56604,-6.30195,-16.4436,-16.4535,-5.87127
22,2300,4376,141611,31522.9,29573.8,-8.66625,4.59141,-6.25434,-16.6285,-16.4568,-5.82239
23,2400,191,95056,33617.4,27839.7,-8.65375,4.57728,-6.33143,-16.6537,-16.465,-5.9313
24,2500,447,90690,26662.6,19279.1,-8.62062,4.54881,-6.3062,-16.5814,-16.4587,-5.88211
25,2600,934,100608,23105.9,22006.1,-8.59388,4.54532,-6.29508,-16.6054,-16.4607,-5.79309
26,2700,663,89361,21556.3,22644.1,-8.54334,4.50817,-6.29864,-16.5542,-16.4566,-5.88538
27,2800,198,88547,31303.5,22077.7,-8.60251,4.56414,-6.30783,-16.5158,-16.452,-6.26044
28,2900,4758,118878,41961,32467.7,-8.60235,4.54373,-6.33061,-16.5025,-16.46,-6.33318
29,3000,632,140789,29466.9,31440.1,-8.60906,4.55114,-6.32668,-16.4804,-16.4488,-6.1379
30,3100,337,147717,30676.1,37826.5,-8.64361,4.54724,-6.31533,-16.4603,-16.446,-6.08461
31,3200,407,88294,27625.8,22310.7,-8.6429,4.54114,-6.30472,-16.4481,-16.4502,-6.22862
32,3300,1046,123976,37435.7,33480.8,-8.62062,4.54252,-6.31685,-16.4348,-16.4478,-6.04101
33,3400,154,95979,27943.9,27149.6,-8.60681,4.54327,-6.31936,-16.3625,-16.4483,-6.05998
34,3500,2031,106638,30186.8,23045.4,-8.61834,4.54275,-6.32151,-16.3829,-16.4482,-5.97779
35,3600,72,158567,34254.8,38501.6,-8.60964,4.54121,-6.31584,-16.3626,-16.4479,-6.03538
36,3700,169,109722,29657.4,29256.3,-8.61047,4.53747,-6.31756,-16.3325,-16.4485,-6.09481
37,3800,1097,78231,21965.9,19772,-8.61047,4.53648,-6.3203,-16.3379,-16.4486,-6.09922
38,3900,2168,137995,38567.8,33735.8,-8.6078,4.54161,-6.32101,-16.3337,-16.4485,-6.12899
39,4000,629,78750,25143.8,22928.3,-8.59837,4.542,-6.32002,-16.3326,-16.4491,-6.14175
