generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,51,270,134.233,55.4559,-9.89926,6.73282,-10.4431,-4.33852,-7.84162,-1.01347
1,200,53,8818,1540.27,1719.3,-11.5306,6.54174,-8.20087,-9.49594,-10.1695,-3.37227
2,300,1133,58617,19392.5,14107.2,-9.60517,7.40482,-6.88123,-13.0643,-15.0184,-3.768
3,400,2587,64275,21277.5,16894.5,-10.1413,6.77574,-8.16398,-15.9601,-16.9854,-5.08032
4,500,349,150090,36397.2,37981.4,-10.3074,6.33645,-6.59209,-16.824,-18.0684,-7.54087
5,600,407,106015,26252.2,27138.4,-11.2747,5.201,-6.65167,-16.8914,-20.8926,-7.24443
6,700,307,97843,37215.5,23032.1,-11.3297,5.87667,-7.12251,-19.7044,-20.5886,-7.96795
7,800,114,140251,44460.3,37088.5,-11.1122,4.73309,-8.3959,-20.6891,-19.5282,-8.25522
8,900,2518,132710,36182.8,35038.6,-10.8923,6.43412,-8.45085,-24.062,-18.8002,-8.44108
9,1000,469,85130,25806,22271.7,-11.8082,6.87166,-7.37939,-26.8693,-15.9017,-8.96659
10,1100,1748,95851,27520.8,23426.7,-11.7654,6.76688,-8.84041,-26.5632,-14.716,-9.5091
11,1200,2169,153747,34386.8,36043.8,-13.4153,7.07304,-8.69298,-27.1218,-14.8275,-10.4097
12,1300,2663,130285,36416.3,33925.8,-13.4997,6.05431,-7.7917,-28.2471,-18.0135,-10.5164
13,1400,445,153572,45603.8,36518.7,-13.1163,6.15043,-8.40148,-27.7314,-17.6559,-9.83449
14,1500,883,79672,30243,23392,-12.9497,6.41309,-9.04181,-28.9913,-18.2989,-9.55876
15,1600,216,194013,37576.9,45870.2,-12.9656,7.26456,-8.66605,-30.3693,-19.0433,-9.97734
16,1700,1542,295164,49949.7,61052.6,-14.1717,6.65392,-9.43518,-31.4678,-19.4808,-10.0007
17,1800,356,97064,23466.1,22077.1,-13.5333,7.16617,-9.38571,-29.1781,-17.4553,-9.10697
18,1900,266,84790,31914.3,24581.4,-13.3845,8.34253,-9.34568,-28.182,-18.6883,-9.88739
19,2000,714,115330,32331.3,27120.5,-13.5166,8.40487,-8.61,-30.0355,-17.7328,-9.97171
20,2100,120,62434,20665.2,19140.3,-13.6754,7.3953,-7.36466,-28.449,-17.6451,-10.2336
21,2200,1224,136825,25410.8,27880.8,-12.8946,8.05209,-7.71369,-29.0668,-17.5526,-10.7371
22,2300,778,75312,22004.6,23019.7,-12.6421,7.47234,-9.34908,-27.9125,-17.0033,-11.071
23,2400,1183,94485,26726.6,25304.8,-12.5911,6.98791,-8.48983,-29.7867,-18.3661,-10.6348
24,2500,1303,134849,33498.4,30183.5,-12.7055,7.1749,-9.81368,-28.2786,-19.7338,-9.12901
25,2600,502,133330,32858.4,31564.9,-12.9179,7.40744,-8.10111,-26.1132,-18.6718,-10.0362
26,2700,1514,107957,23229.5,21635.8,-13.3104,7.04587,-9.21937,-26.2716,-19.2011,-10.1915
27,2800,682,195905,42065.8,45271.3,-13.2441,6.95505,-9.64245,-27.8647,-20.2111,-10.4277
28,2900,383,138647,39975,36965.4,-14.0239,7.0061,-9.58716,-28.9389,-20.8647,-11.0012
