generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,72,1574,538.433,424.074,-9.55549,1.18283,-7.53041,-7.9625,-6.37277,-5.48045
1,200,548,42600,13925.3,10028.1,-8.65536,5.54428,-6.84816,-12.3192,-11.6827,-5.31747
2,300,611,107409,24909.9,28671.9,-9.00751,6.00975,-6.15914,-13.2333,-14.3684,-6.40326
3,400,570,94216,19594.7,23640.6,-9.75245,7.25495,-5.49781,-14.9082,-13.1315,-6.2093
4,500,727,92521,25642.1,21324.5,-9.80484,4.74242,-5.472,-14.6625,-14.0014,-6.2956
5,600,989,91264,27846.9,26465.3,-9.81667,4.14499,-5.6185,-14.7273,-13.2939,-6.28807
6,700,490,88921,23856.6,21171.1,-9.16237,3.9841,-5.46701,-14.415,-13.3924,-6.045
7,800,523,106344,33139.7,32714.5,-8.55713,4.49378,-5.49151,-14.8728,-14.6284,-6.30112
8,900,230,94289,21989.7,22100.3,-9.26586,4.90054,-5.6502,-15.4424,-14.8706,-6.24728
9,1000,1382,97702,33396.5,27274.2,-7.9543,3.78273,-5.58271,-15.7104,-13.8884,-6.22271
10,1100,601,86050,21972.2,20585.6,-8.92654,3.80874,-5.61982,-14.8818,-14.393,-6.35176
11,1200,576,128134,29707.2,29837.1,-8.17118,3.80883,-5.68362,-15.0047,-13.9604,-6.33742
12,1300,697,88640,24902.1,22917.9,-7.94364,3.63929,-5.76289,-15.0789,-14.5151,-6.27955
13,1400,831,95748,27222.9,22097.5,-8.53984,3.48752,-5.83087,-14.9528,-14.4464,-6.22707
14,1500,177,120485,30104.6,32086.7,-8.44626,3.19139,-5.7462,-14.9732,-14.2019,-6.23168
15,1600,640,98779,25926.2,25358.2,-8.50681,3.16899,-5.78642,-14.7386,-13.9855,-6.21485
16,1700,2987,133148,35767.9,31698.3,-8.23672,3.32235,-5.79293,-14.7746,-14.0098,-6.26764
17,1800,629,97262,28550,27415.5,-8.23998,3.41363,-5.77895,-15.0134,-14.0842,-6.32628
18,1900,681,70894,27837.8,20331.4,-8.10153,3.41695,-5.80565,-14.9854,-14.181,-6.37647
19,2000,510,118246,28887.2,25343,-7.94616,3.35323,-5.81821,-14.8654,-14.2956,-6.42235
20,2100,457,110783,29532.8,28392.2,-7.96483,3.26337,-5.82746,-15.0186,-14.4836,-6.40148
21,2200,1585,160176,38341.6,35327.9,-8.08286,3.22606,-5.83922,-15.1103,-14.486,-6.38294
22,2300,121,118211,33019.6,28679.2,-7.94274,3.21827,-5.83605,-15.3128,-14.4492,-6.46235
23,2400,2464,136317,33327.7,29558.7,-7.89725,3.26557,-5.82938,-15.2393,-14.1789,-6.33769
24,2500,462,116235,30087.4,23368.2,-7.96265,3.24845,-5.82797,-15.0152,-13.9759,-6.29281
25,2600,1375,149897,29247.5,38246.9,-7.95471,3.24884,-5.83031,-15.0506,-13.9593,-6.21319
26,2700,512,133215,31087.4,29907.4,-7.92787,3.26439,-5.83247,-15.0788,-13.9668,-6.30704
27,2800,369,116379,34421.8,32301.6,-7.93292,3.29096,-5.83471,-15.0657,-13.9291,-6.27078
28,2900,7716,160568,41723.8,34840.3,-8.05297,3.27796,-5.83171,-15.1064,-13.9036,-6.22508
29,3000,2318,191048,38517.3,42242.2,-7.99424,3.27331,-5.83354,-15.064,-13.891,-6.39202
30,3100,2142,228308,39575,50376.1,-7.9519,3.27284,-5.83428,-15.0787,-13.9239,-6.35024
31,3200,4008,139613,30483.2,29025.2,-7.95403,3.27268,-5.83564,-15.0457,-13.9165,-6.32071
32,3300,383,133371,27785.7,35564.7,-7.96009,3.26387,-5.83558,-15.0497,-13.9077,-6.31476
33,3400,821,133005,32295.6,36008.6,-7.90369,3.26104,-5.83623,-15.0619,-13.8846,-6.1331
34,3500,731,100754,21880.5,23576.5,-7.87809,3.26356,-5.83651,-15.0486,-13.8857,-6.1972
35,3600,284,172534,31473.9,33548.8,-7.87582,3.26198,-5.83704,-15.0902,-13.8821,-6.08987
36,3700,244,146794,29170,31931.5,-7.88445,3.26415,-5.83714,-15.0852,-13.8739,-6.10548
37,3800,931,156962,45414.7,42149.2,-7.87781,3.26712,-5.83857,-15.0929,-13.8807,-6.14397
38,3900,3840,128545,35320.2,32781.6,-7.86146,3.26379,-5.83882,-15.1043,-13.8668,-6.17737
39,4000,518,84782,27471.6,20989.2,-7.87254,3.25877,-5.83899,-15.1039,-13.8862,-6.23224
40,4100,289,122491,30638.3,30536.2,-7.87786,3.25728,-5.83973,-15.0935,-13.886,-6.29465
41,4200,950,101039,27386.7,24266.8,-7.88386,3.25861,-5.83992,-15.0931,-13.8761,-6.30253
42,4300,375,93327,25576.6,24272.9,-7.87612,3.25916,-5.8406,-15.1053,-13.8763,-6.25554
43,4400,674,129915,27161.7,26669.4,-7.87575,3.25925,-5.83983,-15.103,-13.8544,-6.20998
44,4500,596,92966,26190.9,25557,-7.88492,3.25916,-5.83974,-15.0972,-13.8861,-6.27647
45,4600,1656,120927,33183.2,28956,-7.88146,3.25896,-5.83947,-15.1032,-13.9172,-6.28773
46,4700,1570,89012,26932.8,20619.4,-7.87642,3.2588,-5.83957,-15.1053,-13.9263,-6.29255
47,4800,64,87617,23400.2,22471.9,-7.87858,3.25908,-5.83841,-15.1043,-13.9843,-6.2527
48,4900,730,90011,27138.9,24439.9,-7.87811,3.25933,-5.83883,-15.1049,-13.9521,-6.232
49,5000,334,97396,30641,24473.8,-7.88229,3.25886,-5.83869,-15.104,-13.9598,-6.24958
50,5100,356,161554,35018.7,39798.5,-7.88708,3.25905,-5.83901,-15.1027,-13.9842,-6.21992
51,5200,877,97088,23499.8,22374.3,-7.88861,3.25872,-5.83957,-15.1028,-13.9903,-6.20963
52,5300,463,74565,24523,20827.5,-7.88879,3.25903,-5.83957,-15.103,-14.0533,-6.21404
53,5400,588,146649,35133.8,31789.1,-7.88636,3.25918,-5.83952,-15.1028,-14.0835,-6.21955
54,5500,1733,152948,32836.9,33967.6,-7.88825,3.25885,-5.83967,-15.1033,-14.074,-6.21588
55,5600,1471,103779,38475,32359,-7.88837,3.25896,-5.83966,-15.1028,-14.0909,-6.21873
56,5700,2081,91389,33090,27551.2,-7.88938,3.25898,-5.83969,-15.1032,-14.0341,-6.21954
57,5800,3298,162074,36022.6,42104.6,-7.89226,3.25877,-5.83969,-15.1025,-14.0192,-6.21727
58,5900,1046,75292,23827.9,21129.1,-7.89475,3.25837,-5.8397,-15.1026,-14.0231,-6.21679
59,6000,1532,95753,30204.5,23273.5,-7.89492,3.25871,-5.83971,-15.103,-14.001,-6.22402
60,6100,95,96505,31752.5,27317.5,-7.89315,3.25869,-5.83968,-15.1031,-14.0098,-6.23305
61,6200,699,136902,27985,28488.3,-7.89264,3.25879,-5.83968,-15.103,-13.9875,-6.22097
62,6300,1328,68697,24583.6,20403.5,-7.89251,3.25869,-5.83968,-15.1029,-13.9929,-6.21574
63,6400,246,123805,32432.7,32101.4,-7.89217,3.25873,-5.83968,-15.103,-13.998,-6.21869
64,6500,731,125953,30360.7,33778.2,-7.89215,3.25874,-5.83968,-15.1028,-13.9945,-6.21746
65,6600,5010,72269,23655.7,15627.1,-7.89204,3.25875,-5.83968,-15.1028,-13.9924,-6.2114
66,6700,3068,83996,26006.9,22374.9,-7.8921,3.2587,-5.83968,-15.1027,-13.9837,-6.20909
67,6800,575,74876,26259.8,20984,-7.89212,3.25873,-5.83971,-15.1027,-13.9853,-6.20908
68,6900,1907,125006,34490.6,29834.6,-7.89221,3.25871,-5.83971,-15.1028,-13.9843,-6.20822
69,7000,1578,99527,23436.1,27907.9,-7.89215,3.25876,-5.8397,-15.1027,-13.9786,-6.20943
70,7100,1005,86361,36348,24067.3,-7.89212,3.25874,-5.83971,-15.1027,-13.9843,-6.20959
71,7200,440,79968,24232.2,21785.1,-7.89211,3.25872,-5.83969,-15.1027,-13.9961,-6.20549
72,7300,3948,95420,26127.4,23545.3,-7.89208,3.25867,-5.83968,-15.1027,-13.9989,-6.20621
73,7400,167,77939,26027.3,18752.2,-7.89211,3.25869,-5.83968,-15.1027,-14.0039,-6.20241
74,7500,1463,90095,22720.5,22868.2,-7.89214,3.25869,-5.8397,-15.1027,-14.0049,-6.20338
75,7600,2231,209141,39601.9,45075.5,-7.89214,3.25872,-5.83971,-15.1027,-14.005,-6.20251
76,7700,845,140996,28558.1,26357.5,-7.89216,3.25873,-5.8397,-15.1027,-14.0055,-6.1998
77,7800,265,118606,26337.8,28429.6,-7.89212,3.25876,-5.8397,-15.1027,-14.0049,-6.20256
78,7900,1187,126242,30511.7,28496.2,-7.89209,3.25876,-5.83971,-15.1027,-14.0043,-6.20235
79,8000,376,115370,37671.9,35110.9,-7.89209,3.25877,-5.8397,-15.1027,-14.0036,-6.20122
80,8100,224,81464,27628.2,23557.6,-7.89209,3.25875,-5.8397,-15.1027,-14.0033,-6.20022
