generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,11,5.5,3.1813,-1.79638,4.36944,-3.00019,-3.22921,-3.01946,-0.331363,-2.39045,-0.0973566,6.19013,-3.62462,-2.10134,-2.01573,-0.904655,-3.72525,-5.09121,-4.54114,-3.18178,-0.846464,6.95156,-4.50716,-1.67569,-5.17111
1,200,1,37,13.5,7.97734,0.747661,-2.62993,-5.24502,-4.6199,6.13547,-3.49432,-6.33687,-4.0434,5.37204,-1.61443,-3.70047,-5.79948,-0.997618,-8.74778,-5.52729,-10.8306,0.186497,-2.58681,5.11078,-5.16363,-1.72082,-14.0681
2,300,17,141,47.7,27.2031,-1.85468,-1.25381,-5.789,-4.96618,4.49452,-2.30515,-5.38624,-0.459886,1.46274,-2.28909,-3.22808,-5.73518,-0.624865,-9.91787,-8.29413,-14.5721,-2.57111,-5.3181,0.131907,-6.2434,-12.3733,-18.8888
3,400,10,136,70.6,32.3958,-1.9082,-0.0459617,-9.04321,-4.19219,-0.829027,-4.50282,-6.23336,-1.93493,-0.356873,-5.13112,-2.59433,-3.39666,-2.1034,-13.1891,-11.1519,-10.2262,-7.10268,-6.15425,-1.06993,-7.02952,-18.2212,-24.977
4,500,26,141,71.6333,30.3786,-2.99512,-1.65411,-11.7453,-7.66886,-3.10727,-6.32081,-6.14911,-2.01202,-4.64814,-7.3392,-0.467916,-4.15411,-3.88851,-13.0496,-6.93028,-7.88392,-8.49886,-7.20162,-2.3963,-7.6046,-23.9742,-25.5586
5,600,22,175,81.4333,39.1484,-3.22857,-0.312229,-12.3674,-9.89339,-3.89484,-7.86159,-5.02676,-2.64723,-5.61528,-9.79168,-0.207073,-2.98373,-4.75351,-14.0399,-6.81314,-8.35688,-7.32219,-6.36977,-4.34147,-6.98123,-24.5241,-27.1544
6,700,32,224,93.9333,47.4225,-3.74356,-0.700254,-13.1453,-10.9689,-2.85047,-9.24188,-5.83962,-4.33296,-6.43901,-9.76772,-1.34342,-3.49158,-6.1803,-9.02953,-7.51212,-9.88765,-8.67176,-8.99308,-2.25395,-7.23732,-24.8151,-28.3583
7,800,41,240,111.367,57.4135,-3.8817,0.711503,-13.506,-11.5288,-3.45248,-9.27721,-6.62743,-5.08736,-5.6813,-9.69755,0.640816,-4.19186,-7.66662,-8.05871,-10.5476,-9.45208,-9.63022,-10.5852,-1.03843,-7.74144,-24.5182,-30.3261
8,900,29,228,98.6,45.7773,-2.50248,0.611775,-11.3755,-12.3663,-2.25866,-8.97305,-6.14416,-3.8191,-2.91151,-9.62794,0.526459,-6.42036,-8.11691,-7.21491,-10.0357,-10.1106,-8.19368,-11.2979,-2.43142,-6.28361,-24.8952,-31.7255
9,1000,27,202,97.9,38.523,-2.79589,1.39253,-8.07196,-11.8791,-4.53339,-8.6344,-6.49361,-4.37479,-2.21422,-9.59895,1.4656,-4.97638,-8.92103,-8.43567,-9.49318,-7.71548,-8.89331,-9.76288,-3.68351,-7.83727,-24.5441,-34.4883
10,1100,26,265,105.833,58.912,-3.50627,-0.450651,-8.72013,-12.0344,-4.69759,-9.30314,-7.40788,-3.88968,-2.14064,-10.241,2.42034,-4.8315,-8.3452,-11.2026,-8.13778,-6.86355,-7.19995,-7.90474,-1.23026,-5.20539,-24.7594,-35.7907
11,1200,35,253,124.733,69.6419,-5.49022,0.529161,-8.53819,-12.7471,-2.46225,-10.238,-8.37085,-3.70305,-1.50513,-11.9864,3.28203,-4.57852,-10.4956,-13.3305,-6.12692,-10.3861,-6.86806,-8.14066,-3.41722,-6.45184,-25.0049,-36.3938
12,1300,33,194,96.9667,39.8536,-5.58275,0.955936,-8.55099,-12.5143,-2.52541,-9.8557,-8.49777,-5.76758,-0.537908,-11.3217,3.885,-4.06104,-10.7579,-14.3952,-6.23931,-10.8593,-7.46986,-7.94966,-3.5129,-7.30084,-24.9382,-38.0835
13,1400,50,569,169.133,95.4188,-4.54811,2.49984,-8.09556,-14.2745,-3.79192,-9.16539,-7.79509,-7.06712,-2.06677,-10.7682,3.54316,-3.04319,-10.6971,-10.5553,-4.92742,-10.5646,-7.51607,-7.02325,-2.75912,-8.02833,-20.9604,-37.8999
14,1500,68,398,165,78.3392,-4.08087,2.44249,-8.02788,-14.2362,-4.68734,-8.04405,-7.21595,-9.01742,0.274125,-11.4735,1.40206,-2.99683,-11.5128,-9.99759,-4.69458,-10.6664,-6.4129,-6.84568,-3.08294,-9.61586,-20.2899,-39.6192
15,1600,21,394,154.133,88.187,-3.02969,2.24498,-7.87988,-13.4089,-4.17351,-9.8459,-8.5228,-8.82453,-0.667364,-12.4113,2.69382,-4.76006,-10.9454,-10.838,-4.93356,-8.9605,-7.3134,-8.24237,-5.00294,-9.85633,-18.8015,-42.7626
16,1700,27,399,178.867,101.384,-3.58882,4.17177,-9.72139,-12.019,-4.3553,-9.05281,-9.50586,-9.72831,-3.29553,-10.6974,1.82717,-5.1525,-11.6664,-12.3748,-4.13217,-8.65137,-7.64588,-8.12143,-5.2404,-11.5121,-19.3728,-45.1679
17,1800,61,387,174.467,83.0445,-5.59034,2.14583,-9.3238,-11.1387,-4.4679,-8.95414,-7.28404,-8.42156,-4.51408,-7.60578,3.09352,-6.95952,-10.389,-11.9719,-4.53334,-8.93926,-7.89151,-7.22418,-7.65035,-12.4269,-19.6811,-48.5308
18,1900,26,718,174.633,130.144,-6.00172,2.69368,-8.13855,-8.56028,-3.06324,-7.2169,-7.51437,-7.2054,-4.31016,-6.11617,3.83957,-5.85007,-8.62552,-12.8588,-6.76543,-9.34848,-6.24962,-9.93958,-9.02019,-14.2461,-20.7831,-47.7734
19,2000,61,468,207.6,117.026,-8.46584,2.17856,-5.94168,-9.35746,-0.391509,-7.8159,-7.01591,-6.94944,-5.43013,-9.78518,4.69277,-5.09901,-8.88913,-12.9702,-6.9116,-8.95528,-7.60984,-11.1104,-8.18014,-12.2508,-19.7866,-48.2375
20,2100,44,719,205.8,164.643,-8.56793,1.30739,-5.53805,-10.0889,-3.20149,-6.67124,-6.5105,-8.64941,-5.27716,-8.96283,4.48679,-4.09997,-8.39744,-14.286,-6.42399,-10.3985,-6.96801,-10.9342,-8.79975,-11.3017,-18.3229,-48.9929
21,2200,44,498,222.8,147.719,-8.55157,1.65564,-6.3854,-8.75376,-3.83355,-4.96268,-6.66369,-8.77001,-3.86904,-11.6309,7.17659,-6.11822,-7.72298,-12.7244,-8.06452,-9.93023,-9.25532,-10.8167,-8.70117,-12.1208,-16.4436,-48.7584
22,2300,13,1149,240.333,208.933,-9.55649,-0.123575,-7.43195,-9.47843,-4.72962,-5.9816,-8.00781,-5.19455,-4.08207,-13.4861,6.69373,-5.53216,-7.41748,-13.3721,-7.50785,-11.058,-8.65255,-12.2267,-9.72929,-12.3488,-15.6326,-50.0569
23,2400,83,592,281.6,147.96,-11.3859,1.60554,-7.58091,-6.27528,-5.55897,-5.55358,-8.08877,-6.47942,-3.96486,-13.2437,7.9,-5.69614,-6.26282,-15.175,-7.13074,-11.0699,-8.01381,-11.7164,-9.64088,-11.7316,-14.4661,-49.7523
24,2500,81,669,281.9,164.037,-11.4986,4.26141,-7.94615,-6.86046,-6.61622,-4.12248,-7.52452,-6.12749,-4.16248,-12.1773,9.0228,-5.92166,-5.75933,-12.4816,-6.52679,-11.6229,-8.87732,-9.22644,-11.3506,-11.7207,-14.6997,-47.9188
25,2600,74,574,267.667,121.97,-13.4754,4.89334,-6.746,-5.74022,-7.05822,-5.1381,-8.07848,-5.75534,-3.29304,-10.2429,9.50831,-6.72768,-7.11538,-11.6383,-6.95731,-12.043,-10.5222,-9.60908,-11.3417,-12.2419,-12.7175,-48.9429
