generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,65,677,245.067,142.18,-6.2621,3.65055,-6.83365,-2.72367,-9.51672,-3.30667
1,200,140,9387,2965.87,2927.69,-8.21094,7.43651,-8.2139,-8.18525,-16.4728,-5.7728
2,300,1114,70637,14155.8,17889.5,-8.99273,6.10122,-5.93681,-8.58588,-20.266,-5.24386
3,400,819,63479,20963.3,17961.5,-7.99815,7.01528,-6.15415,-9.28263,-21.8436,-4.9578
4,500,157,82772,19595.3,18267.7,-8.62431,7.32268,-6.41973,-10.823,-19.6066,-5.23441
5,600,640,117315,28434.7,30505.8,-7.0477,8.47183,-6.7793,-12.7854,-20.6767,-5.40547
6,700,563,83776,27054.2,21353.8,-7.67735,8.10295,-7.14414,-12.5345,-23.2572,-5.98357
7,800,421,58489,20390.3,17612.5,-6.92427,6.53544,-7.33993,-13.8238,-23.0681,-6.74933
8,900,471,77878,27331.8,20301.2,-7.54259,6.66312,-7.30731,-13.6955,-23.8712,-7.30418
9,1000,841,98370,24871.4,23255.5,-7.81074,7.05995,-6.68694,-14.8593,-24.9851,-7.61888
10,1100,509,125348,27393.3,29239.9,-8.01527,7.33444,-7.29404,-14.2455,-28.2056,-7.51704
11,1200,1233,118626,27640.5,25723.1,-8.81355,7.93345,-7.60382,-14.1258,-27.8195,-8.0277
12,1300,245,68793,24023.1,17794,-10.0056,5.8902,-6.85637,-16.2469,-29.0629,-8.06753
13,1400,363,142101,30429.2,30440.5,-10.7501,5.4663,-7.70964,-15.7381,-30.555,-8.8121
14,1500,1484,158167,37096.3,42486.8,-11.1123,5.90211,-7.58128,-16.2585,-30.8415,-8.28132
15,1600,1550,95406,29931.4,22626.7,-10.812,7.18437,-8.66673,-14.6344,-31.466,-8.6848
16,1700,87,57720,17704.9,16060,-11.5974,5.9184,-7.59487,-15.8519,-30.9516,-9.83641
17,1800,74,71003,23271.1,20222.3,-11.1676,5.86312,-7.74144,-15.3569,-31.3737,-10.1171
18,1900,1913,85584,23220.9,20952.9,-9.6696,8.52368,-9.04897,-15.707,-32.3237,-10.2438
19,2000,945,121359,22072.8,25336.5,-10.0432,8.77252,-9.11952,-15.0068,-32.9404,-9.03123
20,2100,107,38102,12231.9,11058.4,-9.87571,6.75312,-8.92939,-16.7541,-31.2574,-9.48802
21,2200,236,53587,14742.7,12879.8,-10.3243,6.28066,-8.96106,-15.5704,-30.0725,-9.132
22,2300,924,169159,27076.4,36519.4,-11.365,5.53674,-7.45489,-15.9822,-29.5466,-9.16615
23,2400,369,119214,34046.9,30711.5,-11.4424,6.32938,-8.49709,-15.7295,-26.7588,-9.30238
24,2500,292,56822,24308.3,15064.5,-12.725,7.43436,-8.57123,-15.5918,-27.9006,-9.47988
25,2600,147,89355,24436.3,23487.9,-11.5065,7.84939,-8.86506,-16.3399,-29.4259,-8.72298
26,2700,1511,100454,28285.2,31872.1,-12.3569,7.2849,-8.32438,-16.499,-28.0458,-8.50689
27,2800,2941,102939,24733.1,19845,-11.4697,7.81465,-9.1615,-17.106,-27.983,-8.69415
28,2900,125,216473,31814,42966.6,-11.2272,7.52291,-8.93098,-17.7757,-28.0176,-8.20841
29,3000,236,76068,18504.6,18755.6,-11.2962,8.4794,-9.00463,-18.0928,-30.0252,-7.74792
30,3100,437,93695,30258.2,28586.6,-12.0799,8.54621,-9.24398,-19.1628,-28.4762,-8.57719
31,3200,401,80851,29212.4,19894.4,-12.311,9.59984,-8.7587,-18.2278,-28.9904,-9.46071
32,3300,1633,59399,22821.4,16420.4,-11.761,9.29027,-8.59299,-19.0678,-30.7445,-9.59986
33,3400,1423,103324,26577.3,25089.1,-12.3234,9.98745,-10.2794,-19.3774,-32.5859,-10.2969
34,3500,1835,101034,29238.3,26643.3,-12.5589,10.2941,-10.2558,-19.9579,-34.2902,-11.1269
35,3600,1407,90309,24114.6,20797.8,-12.6511,11.0276,-9.7395,-19.7006,-33.9413,-11.4439
36,3700,904,125969,30278.4,28107.1,-12.1192,11.1635,-10.3555,-21.0567,-33.6513,-10.366
37,3800,92,166829,29672.7,34383.4,-13.6655,10.801,-10.4872,-23.016,-32.8825,-10.8446
38,3900,475,75832,22804.4,19053.7,-12.9973,10.3898,-11.501,-23.9828,-32.7978,-10.8622
39,4000,38,80291,28187.1,21933.2,-14.1247,10.4563,-10.7653,-24.6372,-33.2425,-11.689
40,4100,1488,68330,26223,18092.1,-14.097,9.24877,-10.8387,-24.8646,-32.775,-12.0745
41,4200,509,91922,24745.9,23969.2,-14.4589,8.66497,-10.2327,-24.927,-33.5489,-12.0284
42,4300,485,64632,19067.4,16446.4,-15.8516,9.62731,-10.3788,-25.7084,-34.5412,-12.5633
43,4400,2028,131638,29890.4,29393.8,-15.3679,9.70949,-10.6566,-25.8351,-34.1891,-13.0385
44,4500,257,96612,23546.2,22938.2,-15.2197,9.75598,-10.649,-26.0817,-34.8374,-13.2165
45,4600,1287,79146,23122.4,19769.4,-16.0015,9.78512,-11.1253,-26.7422,-35.1043,-13.0193
46,4700,81,92773,27616.1,26019,-15.7294,9.38633,-10.5803,-26.8422,-35.9039,-12.3471
47,4800,425,187678,41416.8,44279.7,-16.4397,9.65184,-10.7945,-27.8075,-36.5918,-12.1145
48,4900,1768,121626,28436.3,31060.7,-15.9062,9.87328,-10.9643,-26.8358,-36.9826,-12.5868
49,5000,900,57929,23814.2,18196.7,-15.7189,10.7656,-11.1321,-27.6221,-37.4917,-12.5888
50,5100,2018,122240,30350.7,34770.6,-15.9032,10.9056,-11.2376,-27.8176,-36.6637,-12.5298
51,5200,324,98978,24088.3,22290.9,-16.3793,11.115,-11.1955,-27.1049,-36.8807,-11.9508
52,5300,1086,134880,29995.1,30372.7,-16.5217,10.9208,-11.347,-27.4509,-35.85,-12.4041
53,5400,327,119121,30621.6,27152.9,-16.7052,11.1024,-11.3918,-27.1881,-34.8864,-12.8191
54,5500,489,108308,32738.5,28758.5,-16.9935,11.2319,-11.5054,-27.3285,-35.6136,-12.5614
55,5600,901,247287,40362.9,48000.4,-17.0846,11.344,-11.4327,-27.0847,-35.7004,-12.9013
56,5700,1573,99879,31561.1,27928.5,-16.9976,11.3528,-11.3692,-27.1606,-35.2301,-12.9222
57,5800,919,90627,23142.5,23836.8,-16.7024,11.3475,-11.3035,-27.0677,-37.2376,-12.6488
58,5900,1594,152941,33588.2,34855.3,-16.6488,11.4689,-11.2714,-26.9767,-37.0391,-12.9501
59,6000,545,77122,22806.9,21850.8,-16.7115,11.389,-11.3038,-26.8243,-36.6882,-13.0885
60,6100,211,104984,23045.6,25733,-16.7667,11.3113,-11.3501,-26.9114,-35.5261,-13.1758
61,6200,331,118899,26023.1,30722.7,-16.7581,11.2038,-11.2954,-26.9172,-35.5162,-13.1484
62,6300,1638,88777,20037.6,21304.9,-16.5974,11.0423,-11.2885,-26.9823,-35.2744,-13.3016
63,6400,192,87061,23240.4,25449.7,-16.6479,11.051,-11.2863,-27.0534,-34.8011,-13.3309
64,6500,162,123700,26280.4,26241.8,-16.6882,11.0585,-11.2937,-27.0096,-34.2659,-13.2064
65,6600,386,104254,23689.8,23755.1,-16.6806,11.0876,-11.29,-26.9763,-33.9436,-13.1905
66,6700,1526,179392,24184.4,33332.5,-16.7278,11.0735,-11.2883,-27.0221,-34.1614,-13.1125
67,6800,757,86271,24379.1,21693.6,-16.7091,11.0699,-11.298,-27.0226,-34.1892,-13.0636
68,6900,787,66208,21159,17726.9,-16.7065,11.045,-11.3028,-27.0335,-34.2713,-13.1157
69,7000,228,72599,22324.8,20718.7,-16.7145,11.0253,-11.2998,-27.0655,-34.2893,-13.0993
70,7100,409,105460,24704.4,20779.6,-16.7591,11.1422,-11.3027,-27.1046,-34.9883,-13.1248
71,7200,2225,116753,41182.4,36806,-16.7923,11.1548,-11.2988,-27.0905,-35.2342,-13.07
72,7300,1920,203041,37111.6,40354.8,-16.8098,11.1887,-11.2953,-27.0768,-35.2751,-13.0488
73,7400,637,93439,31264.9,25637,-16.8033,11.2006,-11.2955,-27.0915,-35.1932,-13.0738
74,7500,362,143595,33384.3,37971.1,-16.8222,11.1762,-11.2927,-27.0733,-35.2142,-13.1714
75,7600,213,198400,32302.8,38894.5,-16.8119,11.1925,-11.2908,-27.0556,-35.256,-12.9246
76,7700,416,100093,28607.3,27747,-16.8046,11.2823,-11.2958,-27.0626,-35.2694,-12.8825
77,7800,273,84980,21322.4,19181.4,-16.8818,11.2461,-11.296,-27.0751,-35.1694,-12.8114
78,7900,329,199471,29363.1,38315.7,-16.8981,11.1833,-11.2953,-27.0592,-35.1471,-12.8627
79,8000,687,119531,34362.2,31518.2,-16.879,11.173,-11.2983,-27.0565,-35.1893,-12.9136
80,8100,2706,86581,29153.9,23968.7,-16.8376,11.1291,-11.2993,-27.0648,-35.0506,-12.9747
