generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,73,3473,966.867,747.421,-6.11989,1.97388,-5.70729,-6.41829,-9.14926,-7.89497
1,200,653,115419,25746.5,28974.9,-8.07988,2.24332,-4.77893,-12.9459,-13.451,-6.78446
2,300,1299,177116,31352.1,42686,-8.10754,3.38047,-5.79882,-16.1874,-14.2223,-7.58955
3,400,96,68894,21372.4,19921.6,-9.08655,3.78821,-6.01902,-16.7321,-13.9535,-7.86741
4,500,1462,154268,32461.2,39965.6,-10.8261,3.95189,-7.054,-20.9438,-14.7877,-7.81555
5,600,176,113326,24703.7,25005.1,-10.7926,5.92215,-6.02674,-21.5125,-15.2104,-8.63873
6,700,1487,178174,33073.9,36168.7,-12.1476,5.20274,-5.79681,-21.0226,-16.0227,-8.83141
7,800,1257,103317,25953.2,23503.5,-14.8008,6.38697,-6.69279,-23.261,-16.2854,-8.3597
8,900,1017,130647,22707.9,27123.8,-14.1731,5.71766,-7.2914,-22.5547,-17.6928,-8.86835
9,1000,106,89051,30108,24778.7,-11.3807,4.87775,-7.78702,-21.7663,-17.5775,-9.19961
10,1100,1858,107286,29959.8,25681.9,-11.6358,4.8564,-7.4577,-21.3922,-17.6462,-8.22266
11,1200,965,133994,32973.3,31447.6,-11.984,5.35905,-7.55604,-21.6754,-18.3854,-8.67816
12,1300,1822,120101,35986.7,31832.4,-11.4916,6.18326,-8.44225,-23.3283,-19.2118,-8.41356
13,1400,166,111692,30931.2,26984.4,-12.9025,6.87122,-8.24652,-23.8142,-19.1619,-8.42277
14,1500,1495,141678,39548.5,36888.8,-12.7192,7.14623,-9.04813,-24.8319,-21.6204,-9.86127
15,1600,4912,219748,40891.8,43680.8,-13.9601,7.84739,-8.76051,-26.4115,-22.2931,-10.4258
16,1700,623,148805,34934.3,35965,-13.6103,7.1666,-8.92428,-26.3032,-20.6796,-9.60929
17,1800,416,128243,34742.2,29943,-13.1709,7.65659,-9.11682,-26.4668,-19.0652,-10.0987
18,1900,582,70713,21910.3,18484.7,-13.2426,8.25451,-10.3789,-26.1411,-19.6778,-10.483
19,2000,2144,107876,32890.5,28679.6,-14.8366,8.84567,-9.46642,-27.7085,-19.6872,-10.0759
20,2100,684,148789,35653.2,38898.8,-14.9734,8.64212,-10.005,-27.5683,-21.0045,-9.43338
21,2200,2044,121044,30979.3,30421.3,-13.5243,7.47185,-10.1258,-29.1619,-22.2836,-10.7059
22,2300,1980,59167,21593.9,15193.2,-15.106,6.6895,-9.14268,-29.2582,-20.7064,-11.2654
23,2400,1238,81548,29169.5,23896.2,-13.9742,6.74253,-8.30519,-27.6353,-19.8756,-10.5066
24,2500,998,162544,34921.5,34791.2,-14.3698,6.41792,-9.4445,-26.1774,-19.7376,-9.99573
25,2600,273,137239,23871.6,34009.3,-14.2177,6.92311,-8.6786,-25.5283,-21.5494,-9.82265
26,2700,1432,80446,28060.1,23557.3,-14.1014,6.73831,-8.2764,-24.5987,-21.906,-9.84504
27,2800,559,181261,28815,35857.5,-14.3455,5.66159,-7.77532,-23.7604,-21.1619,-10.0217
28,2900,335,62834,18998.7,18556.5,-15.3027,5.31059,-7.34305,-22.4189,-22.3262,-10.9221
29,3000,779,137150,30158.8,35843.2,-15.0188,6.24073,-8.07061,-21.8423,-21.5922,-11.2084
30,3100,577,116240,28114.2,31773.8,-14.0441,5.2349,-7.89901,-22.98,-22.5154,-11.1966
31,3200,720,136775,27717.6,26155.3,-14.0188,5.25077,-8.07541,-22.2067,-23.0277,-11.3544
32,3300,303,97646,23674.1,25874,-13.3068,3.85946,-8.06958,-22.0279,-21.8412,-10.9863
33,3400,971,77462,26810.1,23696.7,-12.707,5.75184,-8.13944,-22.1592,-21.4068,-10.5359
34,3500,2474,116969,26935.1,29370.1,-12.8938,5.08663,-7.87859,-22.9213,-21.8464,-10.4449
35,3600,378,137381,28953.7,29541.4,-13.3006,6.03518,-7.84773,-23.9212,-20.9675,-10.3664
36,3700,1161,144905,25966.2,33104.9,-14.0612,5.10249,-7.79462,-25.3569,-19.8149,-10.1779
37,3800,491,103857,29174.5,24748,-13.9968,4.51796,-8.2367,-24.5379,-20.3782,-9.24676
38,3900,697,84257,25588.8,23767.3,-13.8777,4.5624,-7.83044,-23.5864,-20.5236,-8.93289
39,4000,2187,76069,24200.3,18689.1,-14.5538,4.64917,-8.11191,-24.9536,-20.4457,-8.99268
40,4100,2201,120877,33636.5,27967.8,-14.2041,5.44254,-8.09887,-25.0782,-20.8176,-9.72874
41,4200,37,138985,33881.1,30673.9,-14.0933,5.55668,-7.73083,-25.6088,-20.2971,-10.261
42,4300,175,95355,31243.8,28011,-14.5037,5.66463,-9.11177,-28.7736,-20.7132,-10.4568
43,4400,1761,98585,32121.3,25175.6,-14.9528,6.22236,-8.98798,-30.2445,-19.7793,-11.1347
