generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,46,17.8,11.9695,-0.45448,0.765224,-3.39711,-3.34089,-0.833408,-1.62147,1.41795,2.0594,-0.757741,-4.69163,-0.905112,-0.816952,-1.92126,-0.448446,-1.54153,0.715751,-3.64894,-4.01648,-5.81167,-9.00994,-1.89236,-9.79511
1,200,4,71,31.1,16.1808,5.0827,-0.840767,-6.71602,-5.76184,-3.10442,-5.12647,-2.86619,5.71686,-0.782742,-9.8573,2.79056,-0.111427,-3.16733,-1.72428,-7.49362,-3.03703,-8.31233,-6.19464,-7.44058,-13.9077,-1.58133,-14.3124
2,300,19,85,49.7333,16.8255,5.04629,-1.55964,-8.99362,-8.14845,-6.15752,-5.95367,-9.38006,1.36743,-1.35369,-11.0316,-1.07422,-0.744064,-6.59561,-2.94204,-17.0522,-3.59791,-12.1958,-9.63722,-7.25918,-16.2236,-10.1663,-18.9984
3,400,20,95,46.6667,18.7384,-0.68794,-1.03827,-8.43917,-8.50426,-4.98198,-6.07334,-5.82259,-4.80462,-0.894785,-11.2439,-3.77529,-0.734226,-9.91018,-5.30805,-16.7719,-5.56149,-12.3866,-7.67657,-6.89744,-15.4898,-14.0759,-18.1317
4,500,30,163,74.6,33.5493,-0.606324,-0.976551,-9.47539,-7.54611,-5.32452,-7.59804,-9.30177,-6.99964,-1.50165,-10.4725,-4.04136,-0.713249,-9.29616,-6.39287,-14.4565,-7.90351,-11.9713,-9.88393,-6.48891,-16.2596,-11.5892,-22.7189
5,600,32,154,86.9667,35.0836,6.25608,-0.00483852,-9.7222,-8.85135,-4.96672,-7.90466,-6.99816,-8.06039,-2.48837,-11.6166,-5.78781,-4.69497,-11.2058,-6.96116,-13.5943,-7.94108,-11.3124,-10.2327,-5.93449,-15.9995,-13.1065,-25.1086
6,700,13,172,91.0667,46.1309,7.0503,1.39017,-9.78232,-11.0419,-3.10753,-7.10362,-7.10008,-7.01579,-1.18891,-13.954,-3.4125,-3.40561,-10.1638,-7.89441,-10.7995,-6.66463,-11.9819,-9.48457,-5.62852,-15.1346,-14.0173,-28.2665
7,800,54,242,120.333,59.1884,7.8712,-0.384216,-8.50659,-12.5354,-1.43421,-8.12981,-8.87641,-5.28279,-1.76929,-12.0889,-3.12437,-3.70279,-9.41557,-5.94519,-10.0865,-8.19144,-14.4774,-9.30795,-6.01339,-15.0121,-13.6571,-31.3079
8,900,48,581,183.3,123.128,8.61925,0.266155,-6.86129,-12.454,-3.43137,-8.25748,-9.66433,-4.80864,-1.79076,-11.8554,1.32191,-4.06155,-8.2801,-6.61948,-6.85859,-8.69444,-11.6045,-7.96925,-6.32103,-15.048,-14.4947,-34.8046
9,1000,24,415,153.3,89.5884,10.4481,1.94068,-6.86988,-11.4874,-4.81538,-8.02583,-8.79638,-5.10719,-2.43521,-12.0642,3.46554,-3.62714,-7.86415,-7.37897,-6.06747,-9.13966,-10.276,-6.48488,-5.61427,-12.7424,-12.7491,-35.573
10,1100,29,576,211.533,143.106,21.2238,1.59651,-6.98757,-10.9442,-4.76952,-6.86586,-8.03952,-5.43543,-1.65274,-15.2946,5.34159,-4.55273,-8.72301,-6.7515,-6.84549,-8.23935,-12.4021,-7.7643,-7.9749,-12.7887,-11.9977,-36.8263
11,1200,29,589,203.433,136.784,18.5403,2.00308,-7.73297,-11.1677,-4.39681,-8.19091,-7.00337,-7.49683,-3.96921,-18.3121,5.42634,-3.49552,-9.20557,-7.15209,-6.84079,-8.48828,-10.0802,-8.58958,-8.39815,-12.7281,-12.5704,-37.5557
