generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,13,5.5,3.53065,6.44892,0.986527,-1.89715,-0.539981,-2.33007,-5.0695,-3.77213,-4.21051,-9.86951,-3.1955,5.25511,-5.10172,1.37186,-1.57618,0.876517,-5.01771,2.35818,-1.86955,2.01576,-10.9629,-4.74014,-6.60858
1,200,6,25,13.9667,5.62313,11.288,2.37869,0.633786,-3.80386,-3.76048,-8.18947,-4.52676,-2.88851,-8.77097,-9.29554,3.55544,-5.3696,-0.943733,-3.02017,1.91628,-8.38652,-0.495389,-10.9065,-3.06223,-6.98938,-7.61009,-9.09052
2,300,14,69,37.2333,15.5268,14.5623,-0.356333,-0.841807,-6.06631,-3.92759,-8.83163,-2.31232,-8.96507,-7.50858,-9.00983,0.63326,-5.83325,-5.17325,-7.54322,0.381595,-6.00552,1.43038,-8.82467,-0.909571,-7.80014,-11.4005,-14.669
3,400,36,113,64.2,19.3558,14.853,-2.92944,-1.63247,-7.85383,-5.14008,-8.76115,-5.9164,-5.60724,-8.18732,-6.30228,-2.19784,-6.20166,-3.15889,-9.06939,-0.842747,-6.94249,-0.163033,-8.00877,-3.75329,-6.56866,-20.9961,-14.9905
4,500,22,119,64.0333,27.6436,13.6103,-1.4987,-1.30845,-7.5009,-5.99652,-11.0436,-4.94925,-4.08667,-13.2187,-4.8788,-0.123898,-6.25011,-4.66969,-8.16146,0.590936,-7.45756,-0.728415,-6.00315,-7.45456,-7.46462,-25.5311,-18.7545
5,600,16,110,51.1,26.1486,8.91307,-2.58504,-1.92786,-8.3162,-7.10456,-10.7133,-4.39666,-3.06078,-11.2284,-3.84212,1.58157,-4.08359,-6.66418,-8.92585,-1.34969,-9.84723,0.656395,-6.99676,-8.57476,-7.47336,-27.7384,-22.7509
6,700,15,175,69.7333,39.3498,3.11168,-3.47007,-1.83698,-8.70936,-7.9752,-10.4259,-4.7438,-7.02926,-12.5668,-6.02174,-1.50046,-6.3692,-8.48518,-8.1394,-0.894487,-9.36981,-1.44722,-7.39873,-8.16131,-6.32999,-26.7143,-24.4696
7,800,24,163,68.1667,38.8357,2.45861,-4.42619,-1.94861,-10.7948,-8.07299,-9.27875,-5.49815,-8.72249,-14.4034,-6.24375,-2.4222,-6.83834,-6.57646,-9.41009,-1.83295,-8.68918,-0.661487,-8.33765,-6.65243,-7.87869,-27.7301,-27.1602
8,900,25,153,85.7333,34.5393,5.02146,-4.39259,-2.47296,-10.4318,-7.56173,-8.62565,-5.38792,-7.47279,-14.8679,-6.92854,-1.17167,-8.66046,-7.12572,-9.80526,-3.28046,-7.50606,-2.7892,-8.56623,-6.17909,-8.66246,-30.14,-29.2089
9,1000,27,201,83.4,38.6055,5.7851,-2.16982,-4.11601,-10.3203,-7.29498,-8.64015,-4.7787,-6.83343,-13.5412,-7.7169,0.20124,-10.4385,-8.30989,-9.75612,-3.4081,-8.38724,-7.39811,-8.95522,-6.08016,-10.564,-28.0181,-31.6115
10,1100,22,168,87.8,40.0279,7.46674,-1.22639,-4.92592,-11.3671,-9.3366,-7.64121,-5.84004,-9.21056,-12.7138,-7.38205,1.57666,-10.3899,-7.98851,-7.91275,-4.19923,-8.27177,-8.45747,-9.38541,-6.67978,-9.51275,-29.8118,-33.1512
11,1200,23,229,87.1667,51.2143,7.14867,-3.95269,-4.91287,-12.3976,-9.52414,-6.40373,-5.5575,-8.30728,-12.1662,-7.73294,2.34751,-11.6598,-4.53555,-6.88209,-4.77519,-8.91991,-12.8472,-8.07402,-6.162,-8.47555,-28.6047,-35.029
12,1300,23,222,93.9667,46.0723,8.7289,-3.83545,-5.41083,-10.3829,-10.9071,-7.39112,-6.52386,-9.50348,-11.5412,-7.6194,3.79924,-10.1079,-4.82448,-6.97515,-4.78,-8.17279,-12.9297,-8.26009,-6.06237,-7.36611,-27.846,-36.251
13,1400,15,283,116.533,54.6908,9.32636,-5.6298,-6.40087,-11.2473,-10.3649,-6.40677,-5.30026,-9.46792,-12.5938,-10.0767,3.39013,-8.56525,-2.338,-7.95274,-4.48813,-7.82762,-10.2027,-9.51726,-5.10624,-7.72802,-29.0797,-37.8073
14,1500,54,335,135.3,74.2592,7.76707,-1.33615,-7.30728,-10.1635,-9.44595,-6.58067,-5.41376,-11.3417,-11.648,-10.6682,1.12059,-9.39982,-3.0085,-8.35775,-3.23976,-7.16879,-11.2807,-9.93102,-4.38881,-8.14299,-29.5917,-41.1631
