generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,15,416,154.733,88.25,-7.61009,0.363093,-9.19463,-8.99557,-2.07272,-7.41615
1,200,134,13469,4015.63,3571.59,-8.57352,6.27753,-6.76754,-11.1383,-5.90804,-3.44371
2,300,539,46979,11250.4,10393.3,-8.0746,9.00377,-6.88707,-12.4332,-10.4874,-3.1496
3,400,232,43760,12766.6,12446.8,-9.19944,6.37456,-7.05713,-13.5881,-12.6094,-3.89258
4,500,1007,190943,23815.1,34224.4,-8.7083,7.28247,-6.83469,-16.0867,-14.6502,-5.28089
5,600,2161,120511,32905.9,31718.9,-8.03666,6.82061,-6.03677,-16.6349,-14.5666,-6.4724
6,700,709,113736,26419.9,25603.1,-8.38541,7.26197,-6.99995,-16.7945,-16.4961,-6.91714
7,800,223,90799,28938.2,24862.7,-8.43792,6.7991,-6.46597,-15.9302,-16.5688,-7.08068
8,900,968,114758,31802.6,30971.5,-7.99702,6.33283,-6.76476,-16.3805,-16.3307,-6.78819
9,1000,3613,109588,29132.9,25404.9,-7.87954,8.91408,-6.91449,-17.9951,-16.9252,-6.6225
10,1100,3356,92112,29350.8,22606.9,-8.40094,8.16738,-6.8906,-18.1969,-17.6644,-6.56427
11,1200,522,86358,20086.6,18187.7,-8.78197,8.20023,-6.74375,-17.6838,-17.9658,-7.99994
12,1300,1494,157695,30053.1,34807.1,-9.874,6.64612,-7.90579,-18.529,-18.3383,-8.12981
13,1400,339,180584,30676.6,38816,-9.39755,6.73238,-7.61165,-18.412,-18.2029,-8.14624
14,1500,2158,103911,36043.2,29000.9,-10.8924,7.11523,-7.94534,-20.6954,-17.8537,-8.27148
15,1600,1663,59441,20298.1,15900.1,-10.4904,8.24944,-7.13593,-21.32,-18.2111,-7.26728
16,1700,386,109205,28210.3,24484.4,-10.0092,7.04882,-7.14366,-20.65,-17.7579,-7.66463
17,1800,244,136865,31600.5,34202.5,-11.071,7.41466,-7.78062,-20.6908,-17.5817,-9.05858
18,1900,1841,91907,26903.6,23646.1,-9.33183,8.36551,-7.54124,-20.2783,-17.7877,-9.13182
19,2000,3188,113310,23278.6,22611.5,-9.80242,7.39112,-6.27644,-22.5263,-16.5628,-8.06416
20,2100,1014,80183,28546,22259.3,-10.0852,7.589,-7.47284,-23.5548,-16.5003,-8.51418
21,2200,1347,141420,38706,39416.8,-10.2326,7.36446,-7.3646,-23.9749,-14.477,-8.49572
22,2300,4206,128711,40554.4,35235.7,-9.56569,5.74009,-8.04269,-21.7069,-15.549,-8.72653
23,2400,669,138675,26488.9,31025.8,-10.9482,7.03803,-7.37139,-22.1156,-15.735,-8.0322
24,2500,381,120520,24307.7,24962,-9.44952,6.23218,-7.6957,-23.3816,-15.8529,-8.15414
