generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,3,0.766667,0.971431,2.53529,1.38297,-1.71517,-6.34823,-0.501878,-2.40807,-3.54323,-0.233395,-3.09662,-1.49726,-2.84547,-1.72822,3.32974,-2.48681,-2.09216,2.63186,-3.77348,2.66216,-2.87232,-4.83118,-2.39614,0.694624
1,200,1,11,4.9,2.63072,4.07981,0.297438,-0.459593,-10.3095,-6.97451,-4.47757,-6.08412,-0.0221122,-0.645153,-1.20462,1.65624,-6.03888,0.895425,-2.30462,-2.24414,1.69286,-4.90143,0.618953,-4.50338,-13.2655,-2.63545,-5.5324
2,300,0,22,5.1,4.45166,5.67462,0.0402083,-2.5654,-12.165,-8.81117,-4.8241,-9.12056,-0.521348,0.0101833,-2.10456,1.54094,-7.9992,-1.48687,-1.44341,-4.72781,0.39188,-3.68521,2.45844,-5.16507,-15.2157,-3.19621,-12.1258
3,400,7,40,25.1,6.91999,4.87553,-1.46488,-4.05273,-12.1206,-8.19636,-5.86452,-8.69614,1.59611,-0.025111,-2.57239,2.03449,-9.92579,-7.07148,0.106547,-5.46697,0.338729,-5.5886,-1.95852,-8.24645,-9.97619,-9.79742,-12.8774
4,500,14,80,37.5333,18.9313,5.39629,-1.24347,-4.7062,-11.4288,-6.90501,-7.95362,-9.93129,-0.274974,-1.33811,-3.46868,1.14096,-11.5166,-6.1778,-2.63479,-4.07766,0.267299,-9.02527,-1.39354,-6.71669,-13.0044,-12.6225,-14.2772
5,600,26,125,48.6,21.4003,5.29394,-0.0700839,-5.80746,-10.2292,-4.4966,-5.69443,-9.94643,-1.25169,-0.911018,-2.70671,0.486195,-12.144,-5.7769,-5.65728,-6.03234,0.21404,-8.46659,-3.85302,-5.42369,-11.5779,-12.3588,-16.9312
6,700,17,134,49,23.9252,5.03815,-0.0546578,-6.23653,-9.67043,-4.07279,-5.73985,-9.82385,-2.26587,0.119036,-2.89349,-0.408809,-11.6041,-5.73755,-3.70638,-5.83631,0.0980011,-9.98997,-8.58423,-4.92285,-11.7191,-9.70071,-17.6481
7,800,37,135,67.3,21.624,4.94271,1.81012,-6.505,-8.15292,-4.02573,-7.78686,-10.4537,-2.89701,0.0991533,-3.35981,-1.0246,-9.07776,-5.75563,-4.13617,-5.65618,0.0775257,-10.2438,-7.85594,-4.3038,-10.0129,-10.1384,-18.5384
8,900,29,168,80.3,29.6336,4.48902,0.569043,-6.14273,-8.30304,-3.31677,-8.54392,-9.9216,-4.26596,-0.567853,-3.61521,-1.92403,-8.54105,-5.95416,-4.2641,-5.80776,0.0192485,-10.0454,-6.9654,-3.79362,-10.3243,-11.1532,-19.6234
9,1000,22,216,88.5667,51.2994,4.40462,0.334899,-6.19417,-8.7241,-2.95094,-9.19068,-9.56324,-4.33741,-0.97631,-3.57304,-2.38804,-8.78724,-5.94496,-3.96069,-5.99129,-0.0963128,-9.95946,-7.33595,-3.90809,-9.85297,-10.4759,-19.6278
10,1100,33,239,93.9333,53.6656,4.37875,0.171172,-6.11923,-7.89416,-2.58146,-8.39119,-8.92153,-4.3257,-1.34811,-3.58096,-2.49229,-7.63125,-5.92106,-3.9066,-6.41971,-0.100843,-10.151,-7.83466,-4.00667,-9.69657,-9.86265,-20.4782
11,1200,37,313,110.833,55.4338,4.10834,1.29513,-5.98748,-7.95449,-2.08268,-8.20275,-8.03055,-4.72906,-1.39743,-3.60297,-3.07523,-7.33076,-6.10675,-3.92179,-5.25542,-0.164851,-10.7184,-7.59733,-4.15886,-9.82561,-8.87709,-20.6002
12,1300,30,351,85.0667,60.9624,4.22325,1.79651,-6.0296,-8.22955,-2.11047,-8.25193,-7.37863,-4.65498,-1.51728,-3.61713,-3.46784,-6.8457,-6.13942,-3.83404,-5.40639,-0.175315,-10.447,-7.37174,-4.11074,-10.131,-7.48375,-20.7677
13,1400,30,284,110.367,54.1368,4.06792,2.06419,-5.83737,-8.12543,-2.02928,-7.25059,-6.96156,-4.83617,-1.61144,-3.63664,-3.43018,-7.30437,-6.077,-3.77889,-5.21286,-0.308672,-10.1153,-7.50397,-4.14775,-10.3728,-7.49818,-20.8484
14,1500,36,193,102.9,39.5739,4.03221,2.19247,-6.03615,-8.07632,-2.21467,-7.32488,-7.15533,-4.84398,-1.70097,-3.63168,-3.55243,-7.12873,-5.95409,-3.59766,-5.36194,-0.354384,-10.179,-7.55264,-4.00791,-10.4986,-7.17627,-20.9597
