generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,35,1354,430.767,304.111,-4.64361,0.325424,-1.44099,-7.99735,-7.60019,-9.3621
1,200,180,19194,5588.3,5293.29,-12.449,7.52119,-5.87565,-11.6579,-10.2902,-6.93823
2,300,884,83085,18086.5,17814.5,-13.9347,5.48635,-5.98825,-16.3584,-14.2993,-5.51742
3,400,1063,88131,20798.2,19271.1,-11.7291,7.08908,-6.75814,-18.8527,-16.8557,-7.18492
4,500,275,94581,23328.8,26325,-12.8159,4.91451,-6.91804,-19.6283,-17.1698,-7.75464
5,600,1628,87437,34795.8,25177,-11.0903,4.75495,-7.2261,-20.933,-17.267,-7.901
6,700,47,299555,35204.8,57931.6,-12.5335,4.18705,-7.23377,-22.0391,-17.7693,-7.66484
7,800,1054,87439,27858.7,24914.2,-12.9253,4.71029,-7.08924,-24.1442,-19.415,-9.38593
8,900,2442,106339,27727.1,23754,-13.0061,5.38744,-8.31493,-26.9057,-21.5323,-10.6829
9,1000,514,97971,31080.8,31957.6,-14.9381,6.58836,-9.36709,-28.3658,-21.9661,-11.373
10,1100,818,76898,23932.5,21321.3,-15.6597,3.21627,-9.56252,-27.6148,-21.9368,-10.6676
11,1200,202,85547,27353.2,23816.5,-15.5062,3.45244,-8.72855,-28.9433,-22.6506,-10.2714
12,1300,958,182234,27941.5,36557,-14.8691,4.23356,-9.52997,-28.9652,-22.0609,-11.6701
13,1400,623,135008,31944.5,35985,-16.5796,5.67218,-9.85702,-28.6134,-20.6244,-12.0434
14,1500,432,167030,30452.9,39418.2,-14.5611,5.73863,-8.2802,-29.4579,-21.0065,-11.5463
15,1600,2612,116836,37200.2,34913.2,-14.9736,4.39086,-9.10616,-27.7173,-21.1912,-11.8832
16,1700,358,165136,21822.2,31096.1,-14.2932,6.28884,-9.4253,-28.1002,-21.0772,-11.3613
17,1800,587,70394,21359.4,20758.3,-14.0155,8.26046,-8.99969,-28.6047,-18.7227,-11.1728
18,1900,852,104698,28347.8,28374.1,-13.8878,5.83603,-9.22408,-29.4542,-18.7232,-9.45632
19,2000,294,166229,28510.5,32052.3,-15.0771,4.80663,-10.1603,-30.5977,-19.0525,-10.2166
20,2100,360,140948,30879.2,34802.6,-15.7419,5.07905,-9.87034,-31.7588,-18.2008,-10.0896
21,2200,147,147649,32094.4,36980.9,-15.0307,3.73174,-9.57447,-32.1213,-17.8623,-10.8763
