generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
10,143,0,3,0.766667,0.971431,0.886387,0.97719,-0.328444,-0.10113,-1.20665,-0.0528362,-0.21128,1.27193,-1.76163,-1.62244,1.48633,-0.01079,1.17932,1.53088,-1.98039,1.55455,-4.45105,2.08647,-2.11891,2.1803,-0.30954,2.39706,-0.239649
11,156,0,3,0.533333,0.819307,0.881426,0.623971,0.00971194,-0.365526,-1.18392,-0.776647,0.175833,1.50842,-1.59051,-1.47764,1.0057,-0.171791,0.586556,1.48527,-2.71418,1.64801,-4.63806,0.859178,-2.16987,2.03714,-0.000250591,2.37362,0.11977
12,169,0,2,0.7,0.794377,0.861572,0.182743,-0.234433,0.486683,-1.40003,-0.133424,0.313067,0.959375,-1.60674,-0.767555,1.56817,-0.357596,0.844943,1.00621,-2.43956,1.61659,-4.7656,0.613892,-1.61319,2.65431,-0.83079,2.12376,0.342853
13,182,0,4,0.8,1.15669,0.830849,-0.032676,-0.539068,0.553887,-1.50634,-0.0532621,0.0299613,0.0859134,-1.92793,-0.497658,1.36406,-0.121913,1.19441,1.21337,-2.56336,1.38562,-4.47368,0.782449,-1.75615,2.09788,-1.16186,1.65312,0.405294
14,195,0,3,0.633333,0.808717,0.785841,0.365571,-0.537652,0.750628,-1.28258,0.117918,0.0579985,0.525034,-2.24399,-1.17612,1.54401,-0.650463,0.407113,0.929743,-3.10329,0.928704,-3.76279,0.170108,-1.79977,2.08914,-0.843292,1.54054,0.0591542
15,208,0,4,1.1,1.21343,0.734449,0.884074,-0.17363,0.907031,-1.26642,0.435678,-0.0687586,0.710371,-1.76866,-1.27982,1.44872,-0.85978,0.164296,1.23624,-2.67048,1.21896,-3.68374,1.12323,-2.08287,1.21434,-1.0001,1.30202,-0.150556
16,221,0,3,0.833333,0.833908,0.698512,0.815003,0.0159954,0.558352,-1.05858,0.56871,-0.115046,0.798038,-1.34536,-1.17511,2.10234,-1.06642,0.227323,0.762907,-2.65273,1.16007,-3.71725,1.86514,-2.23088,1.41319,-1.24559,1.22472,-0.286587
17,234,0,6,1.1,1.34805,0.690433,0.660663,-0.0456179,1.24752,-1.29794,-0.138091,-0.0906024,0.912094,-1.3816,-0.812039,2.46353,-0.883669,0.022933,0.932918,-2.69348,1.20084,-3.56617,1.94683,-2.87119,1.99169,-1.76989,0.736658,-0.963248
18,247,0,5,1.5,1.3834,0.712173,0.996654,-0.25014,1.04757,-1.39082,-0.982148,0.0782509,0.662977,-2.11485,-0.0542801,2.79066,-1.13842,-0.275256,0.419739,-2.79117,1.5068,-2.75316,2.08696,-3.3643,2.47305,-1.42426,0.465287,-1.25949
19,260,0,6,1.53333,1.75643,0.747274,0.427804,-0.841271,1.15215,-1.25403,-1.5309,-0.281867,0.230049,-2.20119,0.00710351,2.95644,-1.81847,-0.32078,0.95885,-3.27888,1.51434,-2.7046,2.49541,-3.6545,2.25876,-1.56286,0.800046,-1.87117
20,273,0,7,2.13333,1.83328,0.764768,0.465895,-0.395436,1.17209,-1.31027,-1.6929,-0.204198,0.694942,-2.15276,-0.180198,3.18444,-1.88733,0.0460608,1.16743,-3.14587,1.64887,-2.86988,1.4076,-3.84044,2.4139,-1.49868,-0.0477791,-2.30839
21,286,0,5,1.86667,1.52527,0.771378,0.472096,0.195086,0.988409,-0.780493,-2.04,-0.337553,1.53302,-1.87629,-0.598842,3.00198,-1.32038,-0.145964,1.48375,-3.24061,1.94204,-3.21517,1.44975,-3.66703,3.23055,-1.79387,-0.0705516,-2.24897
22,299,0,5,1.56667,1.38174,0.757333,0.362295,0.598145,0.765363,-0.625404,-1.32141,-0.678152,1.34809,-1.81948,-0.693438,3.33854,-0.898968,0.17914,1.11329,-3.50635,2.15015,-3.55619,1.74568,-3.5833,2.4894,-1.99817,-0.259778,-2.31655
23,312,0,11,1.5,2.16158,0.731727,0.561881,0.221451,0.893484,-0.471496,-1.26242,-0.745006,1.70368,-2.12429,-0.308692,3.72824,-0.763286,-0.0901788,0.8106,-3.16504,2.05009,-3.27819,1.25416,-3.36719,2.50344,-1.8012,-0.310217,-2.40903
24,325,0,6,1.76667,1.45468,0.717675,0.355252,0.139579,1.08497,-0.572597,-0.952181,-0.979882,1.42409,-1.99314,0.0586726,4.22978,-0.634427,-0.332972,0.638585,-3.72743,2.22924,-3.3083,1.34143,-3.26846,2.52574,-1.95107,-0.187821,-2.94533
25,338,0,6,1.83333,1.55549,0.701235,0.493399,-0.0173646,1.31866,-0.91526,-0.904779,-1.05416,1.70385,-1.76541,0.54961,4.29686,-0.659323,-0.20976,0.559168,-3.58113,2.37488,-3.45633,1.47878,-3.32795,3.01438,-1.64775,0.579018,-3.11484
26,351,0,4,1.23333,1.22287,0.678114,1.35221,0.0350818,1.15909,-1.75535,-0.811416,-1.16881,2.05634,-2.03282,0.636025,3.95269,-1.19836,0.0336114,0.779703,-3.08834,2.25887,-4.13237,1.63601,-3.45247,2.91563,-1.80834,0.843273,-2.51814
27,364,0,5,1.3,1.4657,0.661964,1.34541,0.0809751,0.93658,-1.96964,-1.30163,-1.09212,2.47726,-1.31834,0.0747955,4.09364,-0.702826,0.828115,1.07915,-2.94327,2.12712,-4.27854,1.24418,-2.86573,2.94188,-1.74022,0.939716,-2.4904
28,377,0,4,0.9,1.21343,0.655715,1.51243,-0.255297,1.09425,-1.98872,-1.29285,-0.763874,2.17391,-1.45459,0.865679,4.17949,0.0527071,0.608579,0.485554,-2.83328,2.30786,-4.66055,1.04221,-2.46047,2.93825,-1.66099,1.22013,-2.1299
29,390,0,5,1.26667,1.46059,0.660784,2.12115,-0.630851,0.878676,-2.16456,-1.65828,-0.928529,1.60531,-1.02562,1.1969,4.16992,-0.421104,1.02985,-0.176073,-2.85481,1.97314,-4.25478,1.40606,-2.45277,2.88714,-1.5001,1.49023,-2.2922
30,403,0,7,1.26667,1.74066,0.671158,1.90427,-0.460092,1.06544,-1.67892,-2.02946,-1.1169,1.30457,-0.801482,0.89621,4.04391,-0.261447,1.20783,-0.689747,-2.64964,1.60266,-3.95026,0.804683,-2.35722,3.332,-1.43085,2.04033,-2.68566
31,416,0,6,1.83333,1.53316,0.69177,1.80145,-0.470261,0.273176,-1.39309,-2.10676,-1.03513,1.02604,-0.479433,0.876428,4.45737,0.0493628,1.15246,-1.45858,-3.39363,1.5269,-4.23034,1.00182,-2.30454,2.69626,-1.46275,2.2652,-2.42651
32,429,0,9,2.63333,2.35597,0.716439,2.53534,-0.215709,0.177734,-1.43122,-2.68086,-0.957149,0.788639,-0.380254,0.859288,4.35107,-0.504466,0.621754,-1.82483,-3.25788,1.15758,-4.43541,1.21841,-2.47008,3.30012,-1.57882,2.45704,-2.61179
33,442,0,5,2.13333,1.35782,0.731526,2.76535,0.105643,0.836717,-1.57251,-2.63,-1.10908,1.08554,-0.466459,0.586949,4.12272,-0.936018,0.469845,-1.78481,-3.54162,1.35596,-4.91142,2.29515,-2.15112,3.26627,-2.54499,2.43532,-2.47947
34,455,0,4,1.63333,1.40156,0.737943,2.85489,0.155379,0.516986,-1.42395,-2.66906,-1.53192,1.90081,-0.821607,0.600701,4.44338,-0.870567,0.284752,-2.24002,-3.42611,1.75539,-5.38387,2.27032,-2.43635,3.1537,-2.03131,2.76172,-2.69945
35,468,0,6,2.03333,1.42595,0.759192,2.99052,0.685529,-0.0536554,-1.54047,-3.08153,-1.47154,1.61862,-1.76117,0.930755,4.05517,-1.05434,0.683315,-2.51347,-4.05949,2.01468,-5.50026,2.68575,-2.10354,3.17257,-1.4649,2.89808,-2.89847
36,481,0,5,2.5,1.54808,0.764914,3.35942,0.203711,0.0243667,-2.45985,-2.34782,-1.2986,1.46195,-1.62238,1.20195,4.23172,-0.565224,0.702673,-2.85237,-4.36043,1.9844,-5.20032,1.95772,-1.78765,2.966,-1.29895,3.10256,-3.1943
37,494,0,8,2.73333,1.96404,0.739534,2.2395,0.571032,0.186189,-1.86707,-1.87984,-1.11458,1.96851,-1.20658,0.956283,3.98381,-0.28339,1.31889,-2.34134,-4.26752,1.97273,-4.88797,1.68522,-1.86107,3.57059,-0.604565,2.80184,-2.99545
38,507,0,10,2.36667,2.15732,0.71968,1.44333,0.523901,-0.179186,-2.12531,-2.40329,-1.23819,1.93793,-0.599567,1.415,4.37409,-0.395046,1.12238,-2.21437,-4.41833,1.08899,-5.09962,1.49161,-1.91008,3.4743,-0.74465,2.24698,-2.83993
39,520,0,5,1.46667,1.27937,0.730945,1.32938,0.119213,-0.397963,-2.18004,-3.21253,-1.20662,1.40625,-0.0563176,1.56158,4.25251,0.0305566,1.42136,-2.29992,-4.986,0.65982,-5.42596,1.25226,-1.79502,3.6946,-0.146941,2.89568,-2.70692
40,533,0,6,2.1,1.49366,0.719986,1.7243,-0.483255,-0.578978,-1.96935,-3.64603,-0.63831,1.38969,-0.483676,1.52056,4.66835,-0.139907,1.17274,-2.10848,-4.9648,1.15889,-5.618,1.84031,-1.97037,3.77638,-0.261453,2.19384,-3.05605
41,546,0,7,1.76667,1.88795,0.711887,1.38004,-0.376558,-1.01014,-1.88352,-3.37375,-0.584545,1.28384,-0.597713,1.76419,5.07221,-0.531515,1.30367,-2.20474,-5.19289,1.83574,-6.22058,1.19906,-2.30058,3.93705,-0.233452,2.16267,-2.94744
42,559,0,9,2.13333,1.9954,0.713188,1.19724,-0.54789,-0.834459,-2.09199,-3.92095,-0.0921739,0.585245,-0.865698,1.66735,4.85023,0.0617296,1.34712,-2.79797,-5.02899,1.20406,-6.13204,1.28477,-1.68875,3.87719,0.273685,2.09809,-2.43973
43,572,0,9,1.9,2.24914,0.688674,1.39661,-0.54085,-0.900583,-1.85038,-3.5368,-0.286383,0.319912,-1.34577,1.73227,4.26045,-0.159007,0.844808,-2.61896,-5.28613,1.19394,-5.37327,0.891945,-1.69254,3.41915,-0.138869,1.88551,-2.51612
44,585,0,10,3.26667,2.30342,0.674251,1.75954,-1.29693,-0.826015,-2.21139,-3.41331,-0.634856,0.514662,-1.61215,1.55296,5.07725,-0.473703,0.682687,-2.86898,-5.55556,1.10366,-5.84223,0.751897,-2.29528,3.27622,-0.693178,1.64697,-2.35397
45,598,0,6,2.33333,1.44636,0.67845,1.44113,-0.775684,-1.19629,-1.99156,-3.47406,-0.0982603,1.22204,-1.37509,1.42997,5.49423,-0.7376,-0.121924,-3.18657,-6.25124,0.967735,-5.44048,0.694905,-2.13102,3.14526,-0.776552,1.32393,-2.21324
46,611,0,7,2.86667,2.08001,0.666849,1.72725,-0.791583,-0.861193,-2.02517,-3.4204,0.0573023,0.941847,-1.53656,1.33617,5.34163,-0.589711,0.416604,-3.27373,-6.38475,0.942913,-4.9617,1.27584,-1.80684,2.63706,-0.958747,0.981636,-2.58951
47,624,0,9,3.13333,2.25501,0.655696,1.48833,-0.97588,-0.829565,-1.89545,-3.67583,-0.0501644,1.10684,-1.27641,1.10474,4.8179,-1.00256,0.735524,-3.20603,-6.27006,0.0946613,-4.96577,2.11857,-1.97105,3.06072,-0.952676,1.08435,-3.33521
48,637,0,8,2.5,2.0968,0.638315,1.27521,-1.25723,-1.01692,-1.51491,-3.73739,-0.145911,0.487281,-0.71744,1.2144,4.85343,-0.832306,1.1229,-3.02215,-6.14629,0.606743,-5.11152,2.54414,-2.18747,3.46437,-0.582149,1.23002,-3.40476
49,650,0,9,3.2,2.42686,0.616297,2.0344,-1.65326,-1.20493,-2.22887,-3.64449,-0.560852,0.566185,-0.71245,1.49341,5.3891,-1.09237,0.711265,-3.20587,-5.9588,0.871701,-5.20719,2.74396,-2.21635,3.31177,-0.504937,1.15047,-3.01038
50,663,0,7,2.1,2.20266,0.602261,1.9336,-1.37374,-1.28363,-2.67478,-3.72896,-0.523893,0.0847842,-0.9659,1.08658,5.52186,-1.14214,0.916052,-3.03946,-6.13632,1.38203,-5.469,2.77071,-2.61756,3.48209,-0.485452,0.729427,-2.82296
51,676,0,6,2.66667,1.76817,0.598314,2.25516,-1.50683,-1.5709,-2.98685,-3.67176,-0.94738,0.185415,-1.0305,0.743478,5.32046,-1.39945,1.09254,-2.46005,-5.84557,0.942097,-5.76002,2.4598,-2.6611,3.54242,-1.17021,0.374182,-2.67431
52,689,1,8,3.6,1.92264,0.601483,1.98999,-1.95039,-1.97637,-3.19415,-3.4169,-1.48658,0.277727,-0.877781,0.557225,5.48899,-1.32201,0.835323,-2.79448,-6.31693,0.726284,-5.59049,1.91014,-2.57647,3.61108,-1.00315,0.301193,-2.96513
53,702,0,11,3.73333,2.42022,0.600215,1.81682,-1.98315,-1.56441,-3.47432,-3.41724,-1.26871,0.0575904,-1.3289,-0.0285455,5.30967,-1.87555,0.840663,-2.55661,-6.24995,0.379732,-5.34208,2.22421,-2.30686,3.68808,-0.99562,0.749605,-3.04783
54,715,0,9,4.23333,2.84888,0.613527,1.29192,-1.97516,-1.68875,-3.20193,-3.71458,-1.86607,-0.375988,-1.08813,-0.432363,4.93643,-1.97019,1.04106,-2.3977,-6.31424,-0.0841216,-4.88657,1.86855,-2.51928,3.81325,-0.820772,0.831464,-2.80627
55,728,0,12,4.93333,3.24763,0.637162,1.88795,-2.21075,-1.34108,-3.39727,-3.80954,-2.44697,-0.776709,-1.33878,-0.240671,4.61432,-2.04888,0.90179,-3.03431,-6.27069,0.300703,-4.8818,1.09901,-2.7802,4.30677,-0.935051,1.28673,-3.17164
56,741,0,19,4.2,3.57578,0.662843,1.84063,-2.34966,-1.44759,-3.55057,-3.93408,-2.88446,-0.504651,-0.948429,-0.406621,4.37396,-2.08793,0.910729,-2.7409,-6.66149,0.0553954,-4.9634,1.32615,-2.60806,4.51452,-0.944354,2.36036,-2.50151
57,754,0,11,4.86667,3.25612,0.684807,1.98661,-2.76618,-1.52788,-3.07204,-4.0008,-3.40091,-0.830807,-1.16151,-0.359674,4.2019,-1.50812,0.579033,-2.82837,-6.85466,0.0594753,-4.6462,1.27503,-2.71535,4.66678,-1.61703,1.64095,-3.15572
58,767,1,13,5.46667,2.82517,0.696304,1.97968,-2.00294,-2.10508,-2.88447,-4.54937,-3.59719,-0.655633,-1.5495,0.0791803,4.41469,-0.389443,0.450498,-3.24264,-6.75669,0.405836,-5.23033,1.00121,-2.3784,4.38503,-1.72424,1.75936,-2.91673
59,780,1,11,4.63333,2.5255,0.68424,1.78464,-1.2104,-2.091,-3.07598,-3.75101,-3.31187,-0.49382,-1.87346,-0.327467,4.78592,-0.344509,0.544268,-2.75649,-6.52757,0.473728,-5.37139,1.18394,-2.70076,3.50845,-0.925061,0.855043,-3.00387
60,793,1,17,6.8,4.22962,0.670418,1.98479,-1.57479,-2.15635,-3.08014,-3.55358,-3.43712,-0.499222,-1.61107,-0.317599,4.95446,-0.483437,0.803738,-2.27213,-6.83616,-0.0956701,-4.85054,0.629631,-2.247,3.20087,-1.21849,0.68752,-3.04371
61,806,1,20,7.6,4.24751,0.67064,2.04589,-1.66404,-2.05025,-3.10584,-4.1341,-3.58874,-0.549933,-1.85314,-0.582064,4.0109,-0.405077,0.787508,-1.93399,-6.07386,-0.99632,-4.75252,0.748308,-2.51779,3.01991,-0.996368,1.05271,-2.31502
62,819,0,15,7.03333,3.73689,0.679973,1.83302,-1.2833,-1.85188,-3.27671,-3.99511,-2.70808,-0.666666,-2.45515,-0.585534,3.62188,-0.397395,0.619117,-2.03504,-5.95765,-1.50182,-4.77292,0.484356,-2.05372,2.64018,-0.89588,1.33704,-1.72119
63,832,0,18,6.23333,3.61685,0.700898,1.84556,-1.71338,-2.52364,-2.8376,-4.18118,-2.78685,-0.746745,-2.52706,-1.13341,3.30347,-0.839383,1.03824,-2.01588,-5.98698,-1.82041,-4.61151,0.18684,-2.17917,2.32502,-1.24766,2.07803,-1.46215
64,845,0,15,5.9,4.19647,0.704206,1.97386,-2.14056,-2.7575,-2.85163,-3.97515,-2.68023,-0.708781,-3.02206,-0.758881,3.07992,-0.926868,0.893433,-1.96702,-6.27028,-1.66812,-4.68672,0.397133,-1.92511,2.16457,-0.992329,2.08949,-1.79249
65,858,0,20,7.83333,4.50351,0.715005,1.71941,-2.07806,-2.7538,-3.36395,-3.89464,-3.32717,-0.577926,-3.36414,-0.974546,3.23244,-0.748216,0.942936,-1.75153,-6.48856,-2.16599,-4.28269,-0.100654,-1.38013,1.99581,-1.3275,1.94156,-2.25435
66,871,2,18,8.8,4.66387,0.717823,1.71572,-2.08719,-2.95792,-3.40716,-4.40726,-3.48307,0.0692205,-3.11778,-0.7002,2.72121,-0.451181,1.02719,-1.70691,-6.28386,-2.34676,-4.61655,-0.199861,-1.59058,2.09526,-1.33461,2.00287,-2.45113
67,884,0,17,6.13333,4.39226,0.699842,2.46924,-2.05208,-2.99007,-3.53041,-4.07139,-3.24162,-0.167092,-3.46103,-0.471073,2.90391,-0.983019,0.503042,-1.42967,-6.26871,-1.8392,-4.52904,0.332153,-2.63131,2.00896,-1.36193,1.86809,-2.45847
68,897,2,16,7.3,3.44564,0.679974,3.10157,-2.21864,-2.57187,-3.40376,-4.26533,-3.74967,-0.600712,-3.36492,-0.150954,3.01494,-0.754276,0.809212,-1.87239,-6.12084,-1.75594,-4.7075,0.234522,-2.43056,1.77301,-1.68743,1.98049,-3.0071
69,910,1,18,8.76667,4.67335,0.702541,3.41984,-1.90321,-2.46227,-3.61339,-3.74387,-4.45758,-0.994974,-3.97617,0.556849,2.50124,-1.2147,0.580393,-2.22514,-6.07796,-1.30638,-4.32632,-0.149634,-2.60969,1.0752,-1.81528,1.9828,-3.26136
70,923,1,12,6.7,3.16391,0.719384,3.17509,-1.719,-1.50844,-3.68553,-3.24705,-4.68402,-0.346205,-3.56831,0.856629,2.80075,-0.838888,0.653541,-2.02603,-6.6221,-1.68523,-4.51021,0.292332,-2.93335,1.1313,-2.2892,1.94441,-3.77274
71,936,1,16,7,3.0738,0.743356,3.05085,-1.75032,-1.5508,-4.0674,-2.99292,-4.63188,-0.776402,-4.00613,1.42646,2.40507,-1.33882,1.05113,-2.10751,-6.66336,-2.31772,-4.07795,1.04522,-2.58536,1.18421,-1.94433,1.65647,-4.0556
72,949,0,19,8.73333,4.61581,0.755208,2.69896,-1.78016,-1.72519,-4.03036,-2.81394,-4.34256,-0.794612,-3.57374,1.33163,1.32867,-0.387766,1.26169,-1.94396,-6.14203,-2.40022,-3.27519,0.517093,-2.24653,1.46052,-1.35347,1.69857,-3.92143
73,962,1,23,8.83333,4.85005,0.772704,2.52971,-2.08423,-2.38993,-4.00669,-2.59968,-4.95656,-0.815216,-2.74571,1.13881,0.960975,-0.0934982,1.46585,-2.04047,-6.34098,-2.73191,-3.52047,-0.370838,-2.57028,1.65701,-1.66847,1.87219,-4.25499
74,975,1,25,10.5,6.45809,0.774769,2.92374,-1.91716,-1.82965,-4.46041,-2.58337,-4.26095,-0.891902,-3.75266,1.40853,1.62807,0.118592,1.64232,-1.70032,-6.54181,-2.0342,-3.95074,-0.663154,-3.12858,1.79156,-1.84927,1.35184,-4.68362
75,988,0,24,9.36667,5.48027,0.771965,3.43128,-2.15846,-1.93773,-5.14348,-2.9559,-3.99027,-1.16785,-4.25495,1.32851,1.38156,-0.122668,1.52657,-1.62752,-6.44926,-2.23404,-3.99197,-0.500541,-2.75711,1.2433,-1.46884,1.1415,-4.85575
76,1001,0,20,9.43333,5.96359,0.766512,3.5015,-2.26825,-2.06259,-5.07179,-2.95969,-4.40439,-0.818823,-4.2493,0.90792,1.92205,0.0171539,2.11921,-1.43312,-6.83545,-2.3309,-3.4635,-0.77844,-2.67901,1.20346,-2.03741,0.877972,-5.31766
77,1014,0,27,10.1,5.95008,0.745799,3.51886,-2.04764,-1.93079,-4.72904,-2.31438,-4.21329,-1.01303,-4.36527,1.08823,1.86307,-0.440506,1.91724,-1.54361,-6.74711,-2.6293,-3.83496,-0.930919,-2.26403,0.624103,-1.88138,1.09633,-5.29434
78,1027,0,22,10.9333,5.13899,0.732008,3.72967,-1.72231,-2.20642,-5.12011,-1.74664,-4.20733,-1.07622,-4.32002,1.11724,1.828,-0.907732,1.48604,-1.67051,-7.04966,-2.79365,-3.77104,-0.851671,-2.68591,0.576687,-1.86276,1.50652,-5.51049
79,1040,2,35,12.9,7.17443,0.716582,3.48723,-1.28787,-2.46233,-5.44476,-2.04694,-3.81838,-0.66991,-4.86853,1.00423,1.90815,-0.778813,1.27452,-1.86787,-7.0444,-2.64846,-3.99004,-0.925087,-2.88556,0.200687,-2.26614,1.026,-5.3137
80,1053,2,37,14.6667,6.31,0.712159,3.93339,-0.96058,-1.94065,-5.18564,-1.68128,-3.29085,-0.863464,-5.11346,0.550847,2.01132,-0.900475,0.73205,-2.068,-6.62041,-2.41022,-4.03624,-0.645277,-3.1961,-0.0631024,-2.4923,1.00786,-5.52469
81,1066,4,31,16.9,6.03638,0.721643,4.89526,-0.885914,-1.64513,-4.47675,-0.697483,-3.50687,-0.512398,-5.50654,1.14032,1.89262,-0.694299,0.622508,-1.67457,-6.57022,-2.41567,-3.85505,-0.405624,-3.3203,-0.0833087,-2.70068,0.617503,-5.58233
82,1079,0,42,21.1333,10.0747,0.744622,4.79655,-1.0834,-2.0687,-4.97331,-0.178535,-3.46102,-0.0726919,-5.66129,0.81622,1.16316,-1.13736,0.576447,-1.34849,-6.23765,-2.31276,-3.38551,-0.76367,-3.57824,-0.571839,-2.98423,-0.428558,-5.96457
83,1092,1,54,17.1,12.2343,0.762037,4.72905,-1.56872,-2.37553,-5.00176,-0.371698,-3.87624,0.426743,-6.17672,0.759888,0.795621,-1.28905,0.918242,-1.29229,-6.07776,-2.47766,-3.76874,-1.15801,-2.84752,-0.643228,-3.1978,-0.33559,-6.24558
84,1105,5,47,19.8,10.4466,0.7659,4.58449,-1.03935,-2.61316,-4.01889,-1.35193,-4.29343,0.384096,-5.47994,0.675876,1.17676,-0.82177,1.24551,-1.48536,-6.60567,-2.65527,-3.75615,-1.36891,-2.61037,-0.253956,-3.36099,-1.22806,-6.29186
85,1118,4,59,28.9667,13.3015,0.784864,4.57401,-0.826115,-2.31082,-4.05017,-0.167968,-4.61811,0.457476,-5.60032,1.1152,0.887655,-1.08141,0.980333,-1.17915,-6.66669,-2.60485,-4.01212,-1.30424,-2.68987,-0.125538,-3.24956,-1.72819,-7.33438
86,1131,1,45,18.6667,14.3391,0.808267,4.67765,-0.304977,-2.90552,-3.55497,-0.657797,-5.12939,0.145146,-5.22453,0.91712,1.17341,-1.02055,0.475444,-1.21772,-6.4827,-2.06634,-4.17689,-1.45529,-2.00165,-0.164778,-3.06636,-1.84424,-7.59082
87,1144,2,64,22.9,12.0898,0.816942,4.24224,0.098903,-2.76034,-3.57918,-1.14696,-4.72362,0.0106595,-5.49268,0.687435,0.799439,-1.13016,-0.0544205,-1.23068,-6.54197,-2.0805,-4.1873,-1.59568,-2.06139,0.555283,-2.57475,-1.48245,-7.79836
88,1157,4,67,29.9,16.5641,0.833177,3.66553,-0.00427685,-2.05834,-3.45368,-0.242757,-5.94763,0.0719616,-5.4622,0.641327,0.57584,-1.37014,-0.114281,-0.492059,-6.54063,-2.60396,-2.98065,-1.51909,-2.74637,0.687596,-2.85225,-2.24589,-8.18765
89,1170,3,61,28.5667,14.224,0.839977,3.62653,0.150403,-2.40028,-3.24151,-0.383019,-5.63606,0.347988,-5.53368,1.34419,0.748183,-0.835936,0.101225,-0.568996,-6.68939,-3.06674,-3.06166,-2.18806,-2.51026,0.448568,-3.04802,-3.01,-8.5485
90,1183,7,66,29.7333,14.4507,0.829493,3.44481,-0.170082,-2.89877,-3.5366,-0.835882,-5.54936,-0.140318,-5.40934,1.31992,1.25093,-1.10864,0.535983,-0.805707,-6.46839,-2.8758,-3.31163,-2.63152,-2.62441,0.457122,-2.59609,-3.35204,-8.55256
91,1196,8,92,31.1,19.0794,0.798528,3.54081,-0.512186,-3.03736,-3.65856,-0.990892,-5.47557,-0.503675,-5.70558,1.27739,0.696951,-1.05813,0.415441,-1.20177,-6.76805,-2.67538,-3.33598,-2.46902,-2.53088,0.321389,-3.24489,-3.46922,-8.34049
92,1209,3,105,36.7333,26.8032,0.768038,3.38399,-0.850148,-3.24629,-3.72054,-0.455285,-5.03856,-0.544657,-5.22503,1.10247,0.252773,-1.68689,0.424964,-0.895905,-6.64228,-2.56588,-2.60138,-2.05777,-2.47172,-0.384513,-3.26661,-3.1049,-8.50929
93,1222,6,141,45.4333,26.9261,0.732076,2.77522,-0.642777,-2.71918,-3.56951,-0.664511,-4.7687,-0.894304,-5.2808,0.592825,-0.0142885,-1.08319,0.556184,-0.750296,-6.58602,-2.5618,-2.61406,-1.76204,-2.5377,-0.291821,-3.38918,-2.82542,-8.49716
