generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,161,14424,3588.57,3667.69,-7.05845,0.628432,-4.24881,-7.44137,-6.55347,-5.77844
1,200,228,32575,8196.13,7553.84,-8.99623,3.53973,-7.15999,-13.7126,-9.14409,-5.12012
2,300,712,153583,30723.2,35104,-8.66615,3.85979,-6.68047,-16.7187,-12.3375,-5.99583
3,400,1159,133537,27195,29335.4,-8.84874,5.29233,-6.91267,-19.3804,-15.688,-7.43029
4,500,51,97261,30142.3,28127,-8.94705,5.69756,-6.37731,-19.3571,-16.2842,-8.06324
5,600,725,104367,25367.8,26283.1,-9.47138,7.15047,-8.05944,-20.8073,-17.1477,-6.74351
6,700,1545,83947,32796.5,24836.6,-9.57146,7.81613,-7.87834,-20.5744,-19.4423,-7.61331
7,800,2356,79912,29725.8,25505.9,-10.3739,8.3921,-7.83402,-20.6708,-22.188,-7.79776
8,900,293,169330,41554.7,41763.1,-11.5093,9.21916,-8.99152,-22.6322,-26.174,-8.57909
9,1000,1365,93705,31636.2,27022.9,-13.5749,7.14434,-8.72015,-22.249,-25.3718,-9.09567
10,1100,786,69310,22958,23027.9,-15.1079,5.87302,-9.58184,-22.3947,-25.7796,-10.7254
11,1200,1172,112694,32579.7,26150.3,-13.9042,6.44286,-10.3536,-24.0541,-25.7863,-11.3797
12,1300,1670,162368,40545.2,36887.8,-14.6454,6.43847,-9.29844,-24.0279,-24.7758,-10.435
13,1400,334,75973,27088.1,23286.4,-15.5736,6.54148,-9.08138,-25.3427,-24.3105,-9.96247
14,1500,354,116387,29402,26690.3,-14.8917,6.11344,-8.81403,-26.0442,-25.5575,-10.1596
15,1600,1769,67877,21816.2,19471.6,-13.5775,5.45077,-8.86267,-26.4611,-25.4054,-10.7354
16,1700,53,125550,37310.2,33218.7,-15.0154,6.44196,-9.07971,-24.1729,-25.8809,-9.82737
17,1800,1152,96437,33812.5,31332.2,-14.699,6.37935,-9.29384,-26.3927,-25.8235,-9.90723
18,1900,184,165955,28857.4,35623.9,-14.4236,6.83413,-10.2665,-26.6075,-26.8989,-10.4395
19,2000,1061,85493,30308.9,22232.8,-14.2559,6.13861,-10.2343,-26.3945,-28.6461,-10.8884
20,2100,1460,95969,24829.3,21509.4,-13.7274,6.42563,-10.1793,-26.1228,-27.5708,-11.3192
21,2200,188,85215,30500.8,25674.8,-13.3488,6.66619,-9.57364,-25.9185,-26.4636,-12.0461
22,2300,102,62466,26073.8,17922.9,-15.2954,7.91723,-9.51198,-28.1994,-25.7553,-12.543
23,2400,95,114737,35501.2,32140.8,-16.3844,7.41996,-9.99938,-27.2437,-28.5329,-12.7583
24,2500,1908,92541,20997.8,23594.6,-16.7128,8.36487,-10.7619,-30.4492,-26.7216,-12.8476
25,2600,1031,71360,27528.6,23247.7,-16.7576,8.61494,-10.9465,-30.7426,-27.4817,-13.163
26,2700,1158,138759,33169.2,30422,-16.9432,9.28423,-11.0454,-30.9832,-27.27,-12.7747
27,2800,359,93836,29759.6,26072.3,-17.8696,9.63741,-11.1178,-31.4744,-26.0182,-11.9377
28,2900,472,73234,24109.6,21145.6,-15.7292,11.2185,-11.675,-32.2772,-27.656,-12.3878
29,3000,284,172776,35018.8,38539.6,-15.0275,11.8797,-11.4622,-33.0027,-26.717,-13.3252
30,3100,2075,102203,37024.8,31393.3,-13.9908,11.8388,-10.7077,-32.2904,-25.785,-12.7354
31,3200,690,109375,35986.4,29153.8,-13.9162,12.1554,-11.2294,-33.8514,-24.6436,-12.7275
32,3300,2661,173667,36799.2,38590,-13.5359,11.0985,-11.0138,-33.7505,-25.5323,-12.6683
33,3400,576,82156,23495.9,21222.9,-13.6652,10.7413,-10.1631,-33.2661,-25.17,-11.6775
34,3500,290,214448,40006.4,45522.1,-13.6721,9.58337,-11.2329,-32.733,-24.0466,-12.8306
35,3600,940,136045,35556.4,33441.3,-13.7824,10.9405,-10.6544,-32.2743,-24.0178,-12.3435
36,3700,1100,138721,37557.5,35023.2,-13.3985,10.2363,-10.8341,-31.2265,-24.9648,-11.9108
37,3800,606,73962,23348.3,19600.9,-13.1174,10.0579,-11.5747,-31.6863,-24.9926,-12.6309
38,3900,760,149279,31895.5,32211.6,-14.0805,10.2464,-11.8412,-31.9421,-25.1314,-12.3592
39,4000,344,93783,30813.4,23805.5,-13.8425,10.0537,-11.189,-33.059,-24.8615,-12.1641
