generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,4,1.1,1.44676,2.12671,-0.526858,1.48303,-0.986957,-0.930668,6.15817,2.54581,2.24119,1.03749,-7.53718,0.133582,-1.47619,-0.125586,-0.929787,0.186323,-5.67257,1.89886,-4.49933,-0.203518,0.379794,-1.58452,-5.90772
1,200,0,11,3.4,2.90778,-2.11225,-2.32817,1.51275,-3.78669,-0.325601,2.11336,3.05771,-3.56588,5.37416,-7.9029,0.685561,-3.2577,-0.584676,-2.97037,4.17479,-7.97571,4.9703,-6.78088,1.19215,-4.28737,-5.15512,-8.8934
2,300,11,53,29.0333,10.9591,-1.32383,-2.26008,-1.4925,-0.553111,-1.98796,-2.64697,-1.95903,-6.14033,1.19869,-8.32277,-1.6928,-5.73272,-2.81802,-10.3593,-3.59607,-7.23706,4.57467,-6.53777,-4.85111,-10.2188,-14.0947,-11.2704
3,400,2,68,31.5333,15.7562,4.55025,-3.54918,-2.01841,-2.83783,-9.00782,-2.39035,-1.16119,-9.60831,0.479415,-13.5205,-0.530702,-7.19611,-2.29126,-11.6368,-4.15612,-11.7314,2.79628,-5.96061,-5.37334,-11.7338,-19.9013,-13.2358
4,500,11,68,34.1333,13.8905,3.79817,-5.97595,-2.28714,-7.65819,-9.23278,-3.60596,-1.25869,-8.1138,1.49934,-10.5389,-1.89813,-5.28069,-4.43571,-16.2943,-3.40122,-10.5314,1.69025,-8.1425,-5.65884,-12.6631,-27.7396,-17.0389
5,600,14,102,41.1333,18.7906,5.6385,-5.10931,-3.68909,-6.29812,-6.52672,-6.28507,-4.58151,-8.36256,0.465385,-10.0688,-0.736266,-6.59078,-2.46163,-14.3971,-2.11872,-12.9111,-2.59746,-10.0191,-5.31845,-11.9851,-31.2214,-18.5444
6,700,18,135,53.3,26.5059,6.72887,-3.54775,-1.85304,-4.38526,-9.42516,-9.77073,-5.43533,-8.89063,-1.8733,-9.39757,-1.41343,-8.18561,-4.45151,-13.8109,-1.73091,-12.4213,-4.17313,-6.22535,-3.59357,-10.3234,-36.1042,-21.6881
7,800,22,151,55.5,27.4336,5.60256,-2.23976,-4.7243,-5.70614,-10.6243,-10.2954,-5.72841,-9.75285,-1.22873,-10.8807,-2.59536,-9.85383,-3.87029,-14.093,-2.33097,-9.02887,-4.43083,-7.94349,-6.93836,-11.1293,-30.0464,-23.1852
8,900,15,159,68.2667,35.0398,6.57871,-3.08528,-6.60993,-6.77754,-10.9609,-10.6913,-6.87425,-10.0147,-1.21269,-12.6667,-2.32153,-10.0453,-4.39657,-15.2983,-3.3956,-9.42133,-5.19516,-8.01925,-5.78882,-10.1421,-32.9174,-26.3461
9,1000,23,181,80.1333,41.0363,4.42677,-5.75214,-9.02919,-9.00356,-13.2859,-12.2102,-8.03541,-8.37446,-6.46994,-14.5059,-3.74887,-8.7438,-4.14448,-15.9739,-2.29398,-7.73326,-6.51615,-10.0367,-7.63095,-10.9809,-28.0324,-27.2194
10,1100,43,324,103.167,58.4088,3.13455,-3.98378,-10.2521,-11.2867,-13.165,-10.6949,-9.97746,-6.4925,-7.6768,-16.4313,-2.17842,-8.3447,-5.98499,-14.0343,-4.66092,-9.16684,-7.74931,-8.90301,-7.57278,-11.247,-21.9747,-28.133
11,1200,28,332,124.333,74.7632,2.8833,-6.82505,-8.51447,-11.6998,-15.334,-10.7346,-11.7629,-6.03052,-7.80362,-19.3954,-1.22985,-8.6766,-6.7787,-13.042,-6.82579,-10.5993,-8.7132,-8.69261,-8.43916,-13.3953,-17.2713,-28.3984
12,1300,31,271,106.667,63.2043,1.50682,-8.40832,-7.90999,-9.90676,-14.9934,-10.175,-12.9807,-4.85895,-7.77378,-17.4604,-3.83249,-10.8717,-7.2148,-11.8773,-9.73727,-10.3185,-9.31969,-11.1912,-8.50309,-16.5922,-12.6573,-28.7586
13,1400,53,248,123.2,56.9012,2.9257,-5.99383,-8.18902,-9.07414,-13.523,-11.1987,-11.7443,-5.78602,-8.72957,-16.5637,-0.448936,-10.4532,-8.49494,-10.3801,-9.4343,-9.10736,-7.73597,-11.2164,-7.60587,-16.6681,-10.425,-30.8914
14,1500,39,375,127.767,82.3444,2.75854,-4.98523,-8.26471,-8.09081,-13.046,-10.4485,-11.4293,-7.05681,-8.0246,-16.0234,-0.614124,-14.1206,-6.92859,-10.2824,-9.61956,-9.53313,-7.81897,-12.8088,-7.70055,-18.6206,-12.9623,-33.5727
15,1600,41,549,143.733,96.8532,2.27421,-4.07108,-8.98289,-7.21898,-12.3238,-12.2083,-10.8878,-7.20482,-8.64272,-16.0129,-1.73612,-14.5669,-7.7802,-10.2083,-10.3005,-10.0339,-8.53552,-12.7324,-8.27376,-15.8168,-14.7044,-35.6707
16,1700,58,443,154.833,88.9153,3.23862,-3.40859,-8.61753,-7.29563,-11.3038,-10.0354,-12.1254,-4.81924,-9.20748,-15.401,-0.462622,-14.677,-6.61669,-8.99117,-12.7126,-9.7453,-11.5163,-13.9425,-8.28313,-14.9414,-13.4328,-36.8534
17,1800,54,448,217.033,96.3809,3.08598,-0.000690013,-10.9517,-8.10446,-12.0009,-10.1516,-9.66238,-4.18369,-8.71093,-15.6814,1.14056,-10.9856,-6.43551,-9.00148,-11.247,-9.60887,-11.8814,-14.2644,-8.38673,-14.7415,-10.6223,-39.0683
18,1900,10,397,177.033,96.6963,4.05253,-0.751684,-11.4093,-8.55675,-11.6632,-11.7493,-11.3918,-6.41174,-9.23617,-16.0257,1.36667,-8.94683,-7.79281,-10.5608,-12.3025,-10.3844,-12.677,-13.5256,-6.41831,-14.7252,-9.36193,-41.1243
19,2000,39,1019,236.3,214.449,3.86377,-1.04459,-11.5478,-9.50936,-11.8093,-9.11752,-12.5675,-6.42967,-7.47422,-14.0379,0.397653,-9.11943,-8.50806,-11.1696,-9.84247,-10.0199,-12.5781,-13.3706,-6.91081,-14.8129,-7.89734,-44.0192
20,2100,77,977,299.667,231.366,2.09155,-0.219229,-11.6106,-8.82056,-11.2121,-6.67809,-11.3235,-7.81198,-5.98396,-14.4951,0.142184,-8.0601,-8.47001,-9.92619,-10.9842,-10.4018,-10.6744,-12.8451,-6.41622,-15.5469,-7.88801,-45.2798
