generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
33,442,25,130,62.9667,27.6574,1.72482,-1.77476,-1.34787,-9.02986,-7.37415,-1.60786,-8.69297,-1.13687,-9.63038,-8.65844,-14.0421,4.76628,-10.7693,-0.946809,-3.19434,-1.66832,-5.16431,-5.21478,-7.10369,-2.67221,-5.03445,-11.7175,-12.3169
34,455,21,111,52.2667,22.6044,1.77906,-1.99706,-1.76916,-9.71536,-7.86696,-0.656,-8.9403,-1.35326,-9.14705,-9.1397,-14.2894,4.85508,-9.80154,-0.496221,-3.14888,-2.15444,-5.60584,-5.11083,-6.3757,-2.55073,-5.84088,-11.7715,-12.5946
35,468,6,102,51.4,25.2663,1.79717,-2.02862,-1.47031,-9.48997,-7.07366,-0.27533,-9.13164,0.0235994,-10.3809,-8.97581,-14.3946,4.12508,-9.82153,-0.784664,-3.71513,-1.75451,-5.3657,-4.75489,-6.94001,-3.11633,-5.10952,-12.733,-14.9106
36,481,26,182,70.7667,37.2065,1.84378,-3.09327,-0.0956537,-10.2682,-7.22986,-0.0718579,-8.74993,-0.954299,-10.4948,-8.76517,-15.0298,4.88278,-10.5545,-1.51873,-4.54504,-2.88374,-5.64692,-4.24474,-8.29793,-4.77895,-5.31922,-14.4793,-17.0923
37,494,12,200,80.7667,45.5864,1.9048,-3.66287,0.120797,-11.8632,-9.23971,-1.40415,-9.4137,-1.04046,-11.7172,-9.79055,-16.2239,5.88832,-11.8381,-2.67268,-5.97398,-2.56497,-4.73889,-4.07386,-8.80126,-5.03084,-4.28312,-13.6125,-18.5264
38,507,25,178,72.8,36.0061,1.96475,-4.52037,-0.474772,-13.7829,-8.63048,-1.7665,-9.58629,-1.56537,-12.3112,-10.9192,-16.7121,5.77789,-12.3732,-4.76204,-8.59514,-2.0723,-6.01518,-5.74048,-7.6253,-4.39098,-4.5995,-15.4041,-18.8994
39,520,31,115,67.4667,24.6265,1.93838,-4.65223,-0.58362,-12.9286,-6.89919,-0.888365,-7.61043,-2.97435,-8.41822,-9.52816,-13.5998,5.67469,-12.0822,-4.21292,-6.43687,-2.37931,-5.76965,-4.83042,-7.32506,-3.74017,-4.69422,-13.5223,-17.3152
40,533,31,172,90.2667,36.8893,1.95473,-4.56642,-0.393456,-13.4646,-8.55471,-2.95331,-7.75018,-2.0056,-7.74563,-9.90107,-13.0112,4.09747,-12.4797,-5.40622,-5.05453,-2.1601,-6.6313,-4.50326,-7.07232,-2.93519,-5.07124,-12.8952,-19.2542
41,546,31,157,86.4333,32.7832,1.94522,-5.48825,0.836254,-11.9325,-8.36692,-3.5952,-7.16986,-2.69892,-8.09044,-9.98667,-11.9665,3.94408,-11.8056,-6.84672,-6.33268,-1.79501,-5.56978,-3.67357,-4.76212,-2.81947,-4.3558,-11.9958,-17.3009
42,559,27,166,70.6667,33.1967,1.96026,-5.25034,2.01453,-12.4869,-6.81391,-1.82469,-6.62758,-2.78399,-8.53358,-8.24834,-10.7122,3.11316,-12.6187,-8.89379,-7.78099,-1.02477,-3.70939,-3.79572,-4.53636,-3.24417,-3.72507,-11.4747,-17.6207
43,572,25,230,75.6333,42.7708,1.96396,-4.96842,1.20842,-13.522,-7.79926,-1.79781,-7.04974,-3.27588,-7.25413,-7.49368,-10.814,3.13404,-11.0891,-8.71254,-9.53849,-0.772979,-4.1331,-3.50275,-4.91809,-6.04371,-3.30086,-11.4036,-16.982
44,585,56,257,107.9,50.1758,1.92157,-4.35431,1.30919,-13.7125,-8.44433,-0.111337,-7.79847,-2.4255,-7.76014,-6.63658,-10.5452,2.72936,-10.1664,-8.7855,-9.09075,-0.340021,-4.44455,-3.76725,-5.91675,-4.623,-2.42489,-11.7622,-18.0654
45,598,33,220,85.4667,39.7412,1.84341,-4.83689,2.09964,-13.8463,-9.0487,-0.450338,-6.75921,-2.59197,-6.40292,-7.69693,-10.1925,2.73042,-11.3985,-7.15644,-8.01947,0.136358,-4.94736,-4.40085,-5.68172,-4.20784,-1.85775,-12.6861,-18.7999
46,611,34,159,93.4333,33.3618,1.79425,-5.94735,2.50841,-12.2827,-8.69829,-0.760494,-7.7736,-3.21335,-5.26551,-7.43593,-9.21033,2.34198,-10.1487,-6.07466,-7.10338,-1.23693,-3.7508,-4.01279,-6.10297,-6.68814,-1.89896,-13.2713,-17.8595
47,624,9,254,98.9667,62.3419,1.72732,-5.70657,3.05302,-12.3658,-9.09036,-1.4969,-7.73956,-3.45654,-6.31735,-6.89896,-9.89704,0.986646,-10.3109,-5.11853,-6.21378,-1.06861,-4.14457,-4.55478,-6.9452,-5.9264,-2.41909,-14.0739,-18.0801
48,637,48,234,101.667,38.489,1.69772,-7.03304,3.16826,-12.5432,-10.4013,-1.01652,-6.50489,-4.40342,-5.96841,-6.79343,-10.9351,0.895984,-10.5339,-4.34787,-7.76929,-0.252338,-4.65369,-4.06547,-8.00452,-5.03738,-2.00218,-13.6695,-19.8308
49,650,32,328,136.333,72.1217,1.66505,-7.48611,2.4974,-10.6787,-9.92347,-1.2705,-6.92679,-5.38597,-6.46472,-6.62728,-9.80416,1.4866,-9.60447,-3.93913,-7.48946,-0.519241,-5.37058,-5.06775,-7.1106,-4.82392,-1.58636,-12.9809,-20.4363
50,663,43,219,100.7,48.5181,1.59764,-6.14982,1.76689,-9.68305,-8.44813,-1.73326,-5.22796,-4.48412,-6.19371,-6.38502,-9.77228,1.10578,-9.47431,-2.63889,-7.1849,0.137493,-4.93856,-4.72355,-6.58527,-3.27213,-1.24319,-12.9407,-19.101
51,676,30,178,97.9333,42.041,1.56301,-6.3659,3.09207,-9.80796,-8.71574,-2.30554,-5.59985,-2.77084,-6.25097,-7.39874,-10.558,1.56264,-10.5231,-4.72788,-6.75536,-1.18625,-6.36862,-5.49289,-6.66144,-3.72566,0.700174,-12.6287,-20.6796
52,689,41,171,101.9,38.5696,1.46871,-6.18504,2.88792,-10.9682,-10.0364,-1.91693,-5.74153,-3.35744,-5.52151,-7.25387,-9.61576,2.55149,-10.8709,-4.18888,-7.97857,-1.36467,-5.93048,-6.15914,-5.724,-4.59362,-0.583314,-12.2171,-19.73
53,702,25,217,94.9667,45.2659,1.44778,-6.21439,1.51,-11.2777,-10.2454,-1.00638,-5.79925,-4.59784,-5.10675,-8.40249,-9.68692,2.39669,-11.882,-4.10981,-8.92311,-3.46787,-7.11473,-5.32041,-5.63799,-4.40515,-0.0285786,-12.3585,-20.2776
54,715,13,264,82.9333,49.2579,1.43854,-6.50452,2.36479,-11.3959,-10.5754,-0.804872,-6.55891,-4.46378,-4.18255,-9.58783,-9.22209,2.46599,-12.2459,-3.68961,-8.12734,-3.91129,-6.81634,-5.18402,-6.24162,-4.48712,1.07625,-12.1895,-19.3973
55,728,28,280,93.7333,50.8568,1.43001,-6.23678,3.71168,-13.0904,-10.2041,-1.59382,-6.14565,-2.49333,-4.92897,-9.96423,-9.01312,2.60331,-12.2335,-2.72955,-7.60443,-3.20803,-7.5195,-4.74042,-5.84991,-5.28307,1.60553,-12.6605,-19.9901
56,741,22,157,69.4,32.7083,1.42104,-6.53671,4.32397,-12.4,-9.93887,-3.07209,-5.65683,-2.88565,-4.71476,-9.96893,-9.3874,2.7223,-12.8798,-1.53154,-7.92171,-3.44407,-7.5623,-4.79544,-6.07808,-5.39887,1.11978,-12.5529,-20.046
57,754,27,146,78.3667,26.4151,1.39792,-6.62259,3.9999,-12.9144,-7.98107,-2.92589,-5.34183,-2.84615,-4.89143,-10.7063,-9.99409,2.54804,-13.103,-1.73013,-8.58423,-2.49337,-7.77589,-4.89952,-5.9971,-5.40199,0.774469,-13.2307,-19.6632
58,767,30,255,112.033,48.5433,1.34502,-6.54722,3.65143,-13.43,-7.80601,-2.82126,-6.55848,-2.33287,-5.14201,-10.048,-8.62373,2.1975,-13.5446,-3.3342,-8.63763,-1.69797,-6.77205,-4.79169,-5.58064,-5.23864,0.523044,-12.8289,-21.5012
59,780,25,235,104.633,51.7257,1.34452,-7.07246,4.02777,-14.0714,-7.10374,-3.15195,-7.8996,-2.83615,-4.73729,-9.50926,-8.44685,1.44041,-12.9735,-2.46267,-7.88856,-1.71056,-7.63581,-3.62532,-4.68423,-5.87229,0.351306,-13.6891,-22.225
60,793,23,312,109.7,63.5329,1.31701,-6.62665,4.92846,-14.7794,-7.59132,-1.57082,-7.6139,-3.21029,-4.62985,-10.4602,-9.72693,1.92661,-12.8747,-3.13579,-8.30482,-1.87215,-7.95726,-3.26356,-5.14364,-6.58972,0.155467,-13.8602,-22.9052
61,806,22,161,87.5333,33.9124,1.28046,-6.04879,5.38317,-14.8248,-8.378,-2.55628,-7.73547,-2.6307,-3.98816,-11.4718,-9.90238,2.15599,-13.106,-3.72436,-9.15451,-2.30238,-7.27772,-4.09072,-4.92995,-6.44382,0.0210528,-14.8858,-22.8416
62,819,33,150,80.1667,29.9495,1.2994,-6.11599,6.1862,-15.5587,-9.90507,-2.24355,-8.43857,-1.76055,-4.07851,-12.132,-11.1963,2.53984,-11.961,-3.70371,-9.27573,-2.00037,-6.99838,-4.18353,-4.95933,-7.07735,-0.809137,-16.1649,-23.9132
63,832,15,215,103.333,44.7062,1.32452,-5.51719,5.22388,-15.1504,-11.4375,-0.96002,-8.93157,-1.87443,-4.65329,-11.9715,-11.0704,3.05278,-11.343,-4.45124,-9.64927,-3.26073,-7.44507,-3.70683,-5.99868,-5.76333,-0.0628889,-16.9773,-24.7469
64,845,23,177,89.4333,40.9909,1.35387,-5.68672,4.59983,-14.8366,-11.9893,-1.71417,-8.58253,-2.40278,-4.55101,-11.6167,-11.7808,4.481,-10.3446,-4.78915,-11.0439,-3.3336,-7.18537,-2.91102,-6.28951,-5.47401,-0.525313,-16.9264,-24.1851
65,858,29,176,95.5333,40.1624,1.38,-4.40685,5.09098,-15.3147,-11.8492,-1.28974,-8.58962,-3.03199,-4.47729,-11.2348,-11.9176,4.30859,-10.157,-5.36519,-11.1363,-4.82293,-7.80306,-2.86789,-6.96172,-5.92611,-1.662,-16.3667,-23.9682
66,871,8,178,98.2333,44.2147,1.33924,-4.35652,4.14104,-14.4437,-11.9384,-0.684486,-9.72103,-3.14384,-4.75223,-11.4769,-11.6901,3.82221,-10.6432,-4.6422,-9.65113,-2.6834,-7.70785,-3.11144,-7.44273,-6.56616,-1.75002,-15.1726,-23.2737
67,884,22,237,109.967,52.1096,1.29744,-4.2496,3.58244,-13.7101,-11.5085,-1.71346,-8.74596,-2.68969,-3.7851,-10.5691,-11.5214,4.90005,-11.997,-5.25943,-9.97159,-2.73145,-7.33601,-3.0984,-7.63512,-6.12956,-2.29851,-14.7145,-23.7349
68,897,33,242,109.667,51.6289,1.27283,-4.32452,3.66364,-12.8066,-11.3952,-2.62785,-7.59723,-2.89726,-2.69403,-9.84526,-11.4779,4.58345,-11.1541,-4.60979,-8.72429,-2.13899,-6.34832,-3.36268,-8.13396,-6.61743,-2.12244,-13.3086,-22.7969
69,910,46,286,104.467,56.2897,1.2606,-3.69009,3.3032,-12.8926,-9.97389,-3.12236,-8.53941,-2.00365,-2.50594,-9.58148,-10.7817,3.87799,-11.5209,-3.69718,-8.19195,-2.15037,-6.26999,-3.29293,-8.43457,-6.53186,-2.95587,-12.3483,-21.2058
70,923,29,224,99.8333,40.7973,1.20216,-4.08709,3.40511,-12.9753,-10.0811,-3.0919,-8.06755,-1.98499,-2.35332,-10.0068,-10.7214,3.80862,-11.3901,-3.54168,-8.61876,-2.80758,-6.27746,-3.23649,-8.41624,-7.00031,-2.05491,-12.3482,-21.2791
71,936,27,253,108.433,56.6548,1.15141,-3.76887,3.2747,-13.287,-9.9275,-3.70618,-8.19571,-2.3465,-2.69358,-10.0721,-10.8091,3.22434,-10.7509,-3.44102,-7.33222,-2.26702,-6.2425,-3.76144,-7.16718,-6.9607,-2.37463,-11.6147,-21.4108
72,949,49,208,106.4,41.1939,1.14952,-3.07852,4.89453,-13.9641,-9.87686,-4.09871,-7.79907,-3.04735,-3.63544,-9.73798,-10.4826,2.79689,-10.4475,-3.34972,-7.55216,-1.53082,-5.8496,-5.00061,-6.93744,-7.4165,-2.37886,-11.0946,-21.5624
73,962,34,312,117.933,66.9596,1.1645,-3.04938,4.54311,-13.1493,-10.1965,-4.87985,-7.10963,-3.77233,-3.77762,-9.41672,-9.24584,1.9864,-10.4577,-4.06662,-7.89263,-2.52016,-6.49676,-4.71496,-5.26847,-6.60363,-2.15531,-10.139,-21.7042
74,975,43,288,118.633,64.7906,1.19875,-2.97809,2.4666,-11.7202,-9.49447,-4.323,-7.42727,-2.97432,-4.93781,-8.599,-8.67239,1.59987,-10.3913,-5.79278,-7.58518,-2.02553,-6.39555,-4.61776,-6.40985,-7.05046,-2.63094,-8.95991,-21.6445
75,988,26,276,129.567,67.0521,1.18548,-3.54139,2.31495,-11.4554,-9.4693,-3.98706,-7.30858,-3.74112,-3.63938,-8.26591,-8.33063,1.4725,-8.94725,-5.02316,-7.88824,-1.65567,-6.10189,-4.45333,-6.06523,-7.23132,-1.97907,-9.11895,-21.661
76,1001,50,421,156.567,77.3892,1.18953,-3.27295,2.28725,-10.7476,-9.45515,-3.56999,-7.59095,-3.77804,-4.61725,-8.08845,-8.3694,1.22303,-9.46611,-5.35938,-7.99702,-0.515324,-5.37768,-4.24979,-6.75158,-6.23287,-2.77972,-7.8724,-21.5234
77,1014,48,365,149.233,79.3203,1.22263,-2.79735,2.00806,-10.6402,-7.74947,-4.44595,-6.90697,-4.14251,-3.28538,-7.61174,-7.27936,0.499743,-9.45597,-4.09091,-6.87452,-0.0291845,-4.80708,-4.60394,-6.18263,-6.13089,-3.73668,-6.39988,-21.5654
78,1027,48,504,165.4,113.679,1.26538,-2.60055,2.6535,-10.5441,-6.43071,-4.05149,-6.22567,-4.94539,-2.93212,-6.65149,-7.04242,0.222905,-8.54917,-5.00795,-6.61955,-0.147249,-4.21943,-5.31594,-4.91022,-5.84804,-3.26432,-5.54659,-21.1072
79,1040,9,300,137.667,71.1217,1.27061,-3.01857,3.03754,-10.8337,-6.43399,-3.33692,-5.38609,-4.68312,-2.66634,-6.83637,-8.1133,0.0795625,-9.02104,-4.24569,-7.11197,-0.214493,-3.68925,-5.43389,-5.45963,-5.47104,-3.89665,-6.45747,-21.0045
80,1053,36,478,159.767,105.674,1.23104,-3.35858,2.53465,-12.0377,-7.95695,-3.91109,-6.56187,-4.97387,-3.30829,-7.05802,-8.85163,0.43357,-10.4591,-5.67205,-7.71306,-1.07081,-4.64932,-4.41741,-5.50343,-5.57351,-4.47476,-6.67077,-21.3054
81,1066,20,476,162.2,101.638,1.20042,-4.28911,0.981571,-11.3464,-7.3396,-4.49976,-6.5444,-4.84798,-3.92528,-7.01057,-9.94759,0.80759,-11.5297,-5.18281,-7.09743,-0.786384,-4.88743,-4.84191,-5.8381,-5.25886,-3.81412,-7.48979,-22.4969
82,1079,19,451,181.1,111.256,1.18362,-3.34361,0.740829,-10.3328,-7.22559,-4.33256,-6.77156,-5.12205,-4.93987,-5.48668,-9.88737,0.75225,-10.6424,-5.49875,-6.83937,-1.7069,-4.48385,-4.44261,-5.18853,-5.20029,-4.05891,-7.46804,-22.3477
83,1092,55,316,185.633,85.1095,1.16999,-3.01473,1.30888,-10.6208,-7.2853,-4.3369,-6.2771,-5.31201,-5.66585,-5.31798,-10.3849,-0.0194436,-10.1482,-5.20825,-7.15627,-1.54538,-5.2095,-5.20763,-5.05539,-5.09992,-4.59147,-6.66371,-22.5878
84,1105,73,432,185.2,96.7736,1.13874,-3.67757,1.48075,-11.111,-6.88184,-5.05819,-5.73195,-5.30267,-5.61439,-5.85238,-10.5744,0.384285,-10.78,-5.03398,-7.94268,-0.554874,-5.2154,-5.39729,-5.86536,-6.21444,-5.3532,-7.255,-23.0968
85,1118,57,299,148.4,67.8444,1.12362,-4.76061,1.62763,-10.2484,-6.36495,-5.2809,-6.21622,-4.18632,-5.59356,-6.20792,-10.5979,0.117827,-11.5027,-3.34525,-7.83663,-1.09558,-4.82191,-4.53937,-4.81277,-6.43922,-4.94491,-7.69838,-22.6876
86,1131,82,524,199.267,106.471,1.08818,-3.52549,1.71283,-9.81728,-5.8964,-5.06285,-6.26909,-4.22484,-4.56714,-6.20845,-8.75343,0.53638,-10.1625,-2.28092,-7.04586,-0.990373,-4.77247,-4.02755,-4.68156,-5.93017,-5.4745,-6.26581,-21.4807
87,1144,76,469,169.833,99.41,1.05075,-3.9675,2.0687,-9.86873,-6.34629,-5.53128,-6.02243,-4.84544,-4.35335,-7.12466,-9.99373,0.863993,-9.73903,-1.99191,-7.12614,-1.15851,-4.72608,-4.84038,-4.99745,-5.39497,-5.65294,-6.43943,-22.0899
88,1157,31,326,169.467,84.0676,1.01977,-3.76746,2.39582,-9.99936,-5.68162,-5.87889,-6.27633,-5.52113,-5.11843,-7.01222,-9.22983,1.18148,-9.8261,-2.96357,-6.90656,-0.815061,-5.08011,-5.37455,-4.69402,-4.74232,-6.00945,-6.40426,-22.2166
89,1170,61,561,228.467,121.374,1.01672,-3.4509,2.28058,-10.2124,-5.4602,-6.60299,-5.94852,-5.31218,-5.57903,-5.68545,-8.78817,1.36559,-9.78665,-2.73193,-7.389,-0.521821,-5.31297,-5.20909,-5.45242,-5.14892,-6.94145,-6.12213,-23.255
90,1183,38,528,210.3,132.382,0.994822,-3.33189,3.04313,-10.5334,-5.66265,-6.47768,-5.72084,-5.49988,-5.60226,-5.24118,-8.47849,0.8666,-9.40543,-3.08207,-7.27418,-0.662532,-5.14745,-4.12937,-5.01081,-5.83544,-6.73042,-5.80574,-22.9781
