generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,81,2650,870.933,598.553,-5.13852,1.80389,-8.75814,-10.3489,-6.93776,-4.84562
1,200,88,34008,7689.13,8261.14,-11.9256,4.88263,-9.94647,-18.0217,-9.4533,-6.19307
2,300,920,58625,16644.8,15810.6,-12.1831,8.18187,-8.40797,-21.0681,-14.341,-6.34784
3,400,293,96382,29895.4,27139.8,-11.2715,7.60933,-7.17022,-22.2147,-14.4736,-7.39355
4,500,351,91427,26937.3,28155.8,-12.399,4.98305,-6.03305,-22.6169,-13.439,-6.77169
5,600,207,94537,23424.2,22256.4,-12.5615,6.75126,-6.79443,-22.6873,-13.7719,-7.01929
6,700,834,74599,25887.8,21043.5,-11.6474,4.84806,-7.59479,-24.4694,-16.9155,-7.75265
7,800,258,95396,29288.2,27308.7,-12.7233,4.67389,-6.88455,-23.9619,-15.517,-7.89874
8,900,1539,159585,31924.5,34156.7,-11.7468,3.1106,-7.47098,-21.6916,-16.5751,-8.61881
9,1000,398,73806,23957.4,20744.8,-12.1999,3.45143,-7.06043,-22.2587,-17.1719,-8.79049
10,1100,799,152080,30340.1,31670.3,-12.6764,3.22929,-7.42725,-23.9821,-17.5827,-9.17687
11,1200,969,82149,33806.5,26271.8,-13.6386,3.75878,-7.49392,-25.56,-17.9881,-8.88457
12,1300,437,70681,20102.6,18172.5,-14.476,3.1797,-7.99532,-25.7334,-18.0914,-8.63692
13,1400,155,113484,25057.5,28284.4,-14.1698,3.53671,-8.08761,-26.2433,-17.797,-10.0399
14,1500,1033,52525,19148,13875.3,-15.1101,2.90052,-8.92529,-25.3094,-19.3088,-8.18494
15,1600,836,123238,31932,27372.9,-15.5584,3.29557,-7.73136,-25.7446,-17.4018,-8.99343
16,1700,1210,66132,13581.5,14806.4,-14.2433,2.95177,-9.03857,-25.0681,-16.9851,-9.02951
17,1800,267,88512,30571.4,24964.4,-13.7705,3.42266,-9.25836,-25.6042,-16.7188,-8.89989
18,1900,516,82683,23829.9,22548.8,-12.5151,3.01195,-8.20504,-24.7286,-18.6829,-9.21861
19,2000,157,155538,36706.4,36701.4,-13.9831,3.5278,-7.48008,-23.4443,-19.481,-9.52967
20,2100,2014,103287,26270.8,26139.5,-14.7996,2.9427,-7.29694,-23.4022,-20.4729,-10.033
21,2200,642,117905,23020.2,27706.8,-14.3853,3.39343,-8.07763,-25.013,-21.4533,-9.28935
22,2300,2345,121285,28195.1,24037.7,-14.7045,5.39376,-8.29985,-24.8671,-22.6904,-9.80941
23,2400,2200,164982,27464.9,35111,-14.6233,5.89946,-8.28389,-25.9179,-23.0636,-9.38412
24,2500,516,137964,35498.2,35726.3,-12.3419,6.92762,-8.90907,-23.612,-22.9163,-10.2037
25,2600,186,73965,25759.6,19301.3,-11.9486,5.05806,-8.989,-25.3289,-23.435,-9.59321
26,2700,1555,104407,29682.9,25676.7,-13.179,6.93615,-9.02938,-26.0838,-24.1888,-9.48422
27,2800,857,164571,35081.2,37033.2,-13.1975,6.88278,-9.18903,-27.1334,-23.2357,-9.87144
28,2900,1826,126496,25018.4,26710.6,-13.0711,8.72303,-9.20976,-27.5009,-21.3518,-10.2458
29,3000,853,125141,26881.4,26522.2,-13.5516,8.09358,-9.59854,-28.14,-21.5312,-10.8047
30,3100,510,96790,22732.5,22271.5,-12.732,8.00278,-9.54491,-28.3577,-21.6328,-10.081
31,3200,1030,137347,38916.9,41225.9,-12.751,8.22885,-8.99221,-28.1635,-23.1436,-9.96846
32,3300,290,173892,27047.9,36054.5,-13.1515,8.13667,-8.13863,-27.8468,-24.1179,-10.9094
33,3400,191,96089,22705.9,23759.2,-13.6518,8.57121,-8.76888,-28.3577,-23.0739,-11.1344
34,3500,186,106614,24766.2,27763.9,-13.6713,8.67866,-9.20315,-28.2322,-23.2336,-11.0196
35,3600,612,165051,26502.3,32066.6,-13.497,9.25333,-9.5199,-28.1148,-22.1266,-11.1167
36,3700,947,98291,28295,27197.7,-12.7029,10.4351,-8.99155,-28.3262,-22.3801,-10.7733
37,3800,723,117470,34841.1,31823.5,-12.6642,9.57948,-9.11713,-29.0492,-21.1463,-10.5734
38,3900,519,149860,28393.6,32664.2,-13.2465,8.96354,-10.1688,-28.4998,-21.3969,-11.4542
39,4000,284,142182,29112.4,31067.5,-13.702,8.83197,-9.72581,-28.7577,-22.3539,-10.8487
40,4100,123,129894,31885.9,33735.3,-13.6355,8.42178,-9.64891,-28.4852,-23.295,-10.8719
41,4200,2629,172380,39537.1,42261,-14.2536,8.44687,-9.52706,-28.5069,-24.0795,-10.9459
42,4300,537,136558,25770.3,29865.1,-14.7189,8.65871,-9.35344,-29.4878,-25.2991,-11.2325
43,4400,851,118790,31153.1,32355.7,-14.4719,8.69473,-9.17723,-29.1686,-25.2635,-11.2661
44,4500,299,184816,34207.1,43576.8,-14.9215,8.99794,-8.39495,-28.6802,-25.1771,-11.651
45,4600,58,93652,29959.2,26927.2,-15.3884,8.16552,-8.44504,-29.1342,-25.0571,-12.0934
46,4700,1563,110263,24400.8,22339.2,-14.9336,8.5949,-8.54873,-28.676,-25.1817,-12.6965
47,4800,1195,137927,29226.9,26738.9,-14.7636,8.81382,-8.37773,-28.4165,-25.453,-12.7762
48,4900,1205,84257,19362.1,18835.6,-14.8283,9.04101,-9.21213,-27.7519,-26.4482,-13.2466
49,5000,621,105346,28362.8,28741,-14.9238,9.78518,-9.82538,-28.1969,-26.4369,-13.2459
50,5100,591,210654,24982,38422.6,-15.1146,9.68723,-9.99976,-28.7356,-26.218,-13.2274
51,5200,473,184530,36195.4,45590.9,-15.3568,9.48822,-10.2087,-28.8977,-26.5213,-13.1427
52,5300,112,130575,25142.4,29372.8,-15.3212,9.32442,-10.2083,-29.1161,-27.384,-13.169
53,5400,978,118232,30762.7,28955.7,-15.4313,9.19976,-10.3309,-29.3302,-27.4953,-12.9881
54,5500,551,109758,32522.5,29704.7,-15.4118,9.07285,-10.2889,-29.5286,-27.4106,-12.876
55,5600,354,105590,26145.4,24599.6,-15.2571,9.12326,-10.4863,-29.4769,-27.9847,-12.9746
56,5700,330,92719,27877.6,26335.2,-15.4501,9.06939,-10.5606,-29.4988,-27.4256,-12.9863
57,5800,125,130677,28297.1,31658.9,-15.4086,9.12798,-10.4835,-29.5946,-27.4696,-12.9407
58,5900,268,124445,27812.6,29989.6,-15.1925,9.07667,-10.4545,-29.635,-27.4761,-13.0124
59,6000,118,77476,18048.1,20225.4,-15.2048,9.0309,-10.4839,-29.4742,-28.1752,-12.9584
60,6100,2678,180651,34541.3,39591.1,-15.2592,9.00983,-10.6903,-29.4985,-28.1553,-12.9225
61,6200,432,82729,26466.1,24207.9,-15.2503,9.05851,-10.6769,-29.4834,-28.1751,-12.954
62,6300,619,110780,38698.5,30495.9,-15.4047,9.108,-10.7403,-29.4704,-28.1522,-12.9482
63,6400,563,202102,44818.5,50431.4,-15.4573,9.10357,-10.7652,-29.4323,-28.1554,-12.9377
64,6500,46,100713,29489.4,27129.5,-15.4926,9.08574,-10.6558,-29.4264,-28.4001,-12.9849
65,6600,650,85511,32567.1,28577.8,-15.5258,9.08772,-10.664,-29.4769,-28.4848,-12.9735
66,6700,1604,165689,32040.7,34882.3,-15.5878,9.07407,-10.7253,-29.5165,-28.3676,-12.9697
67,6800,200,128903,29213.7,28713.3,-15.3806,9.07667,-10.9073,-29.529,-28.4471,-12.9361
68,6900,1024,89574,29150.5,25915.9,-15.3384,9.07818,-10.8357,-29.556,-28.4713,-12.9043
69,7000,994,103708,28109.3,26633.2,-15.0323,9.07432,-10.8531,-29.5388,-28.5113,-12.9138
70,7100,471,155457,37927.2,36376.5,-14.9501,9.07163,-10.8345,-29.5492,-28.4457,-12.9159
71,7200,198,102092,27825.4,29919,-14.9641,9.07443,-10.8281,-29.5644,-28.3741,-12.9166
72,7300,302,99391,34005.4,26570.5,-15.0295,9.07826,-10.8147,-29.5745,-28.4042,-12.9237
73,7400,804,163205,20847.5,30172.2,-14.9911,9.0874,-10.8126,-29.5788,-28.5261,-12.9202
