generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,27,7,6.67471,-0.361973,7.92647,-1.97788,-3.80877,-4.28464,1.5765,-6.58213,-5.20498,2.9649,-6.4416,-0.869601,0.0616847,-2.94388,-0.167871,-3.96425,0.876088,-6.57902,-0.626758,0.948838,-0.476801,-2.97883,-9.63065
1,200,0,37,11.2667,7.97381,0.848586,0.13089,-5.69872,-1.62138,-9.1613,-2.77316,-4.09507,-5.81402,1.13292,-11.253,-1.69717,-5.16763,-5.2696,-0.413382,-5.2294,-0.634758,-8.69996,-5.39552,4.42809,-0.240273,-1.46273,-14.688
2,300,8,140,67.9667,37.8395,-0.995126,0.207353,-12.0019,-4.99343,-11.826,-4.97462,-2.23431,-10.6406,-0.0687869,-13.1207,-1.86491,-5.04881,-3.37069,-3.66457,-6.76586,-0.889975,-8.86159,-11.5104,-0.46334,-0.713051,-9.82331,-18.408
3,400,29,475,105.3,90.6053,-1.72839,2.10881,-12.115,-3.57788,-9.7097,-2.83379,-4.58122,-10.3528,0.612393,-12.5637,-3.03032,-3.89064,-4.65122,-5.28303,-5.3689,-2.07249,-6.68752,-11.167,-5.12076,-2.15205,-16.5227,-23.6863
4,500,27,179,89.8667,34.8976,-5.37939,2.73694,-11.4921,-4.12329,-12.3644,-1.13321,-5.05757,-12.4088,1.43269,-13.0236,-1.84899,-4.80174,-7.28518,-7.13377,-6.02473,-2.51125,-6.37315,-11.6608,-8.17128,-2.65662,-19.7447,-28.2188
5,600,10,273,103.133,66.7614,-6.69292,1.73469,-14.6334,-4.18563,-12.1555,-0.965039,-6.86904,-13.8875,0.406389,-11.3273,-1.95407,-6.63032,-9.14721,-9.69559,-4.2157,-1.29058,-7.20462,-12.3561,-7.05787,-4.33979,-23.536,-32.2357
6,700,38,270,106.067,55.6336,-7.87127,1.85501,-13.5935,-4.28197,-13.44,-2.17704,-6.47736,-14.1244,-2.58911,-12.4411,-0.843109,-10.0961,-9.26641,-8.68752,-4.45765,-1.74929,-7.53172,-9.65021,-7.10661,-4.53766,-23.3001,-33.4964
7,800,20,293,107.233,58.7271,-9.10507,1.53707,-15.8292,-6.06917,-14.4711,-2.03001,-5.85085,-13.4318,-4.12927,-13.7349,0.0736436,-10.4801,-8.70571,-9.65456,-2.93205,-1.13789,-9.26173,-9.60492,-7.98259,-5.99352,-22.7729,-34.1983
8,900,6,215,107.067,52.3094,-7.71735,1.06853,-18.4933,-6.68013,-14.3111,-3.12862,-7.17618,-14.3521,-5.33214,-15.1494,-0.456946,-9.87193,-9.00842,-11.2234,-4.11546,-0.577243,-9.35205,-6.37995,-9.75569,-6.56241,-25.7339,-39.0779
9,1000,31,273,104.7,63.366,-14.7404,0.206762,-17.776,-5.98675,-15.8748,-3.38854,-8.72633,-12.174,-4.79393,-16.1601,0.178869,-8.98227,-8.89689,-12.1719,-4.35506,-1.3672,-8.45435,-6.96289,-11.5729,-8.13013,-24.0198,-40.2195
10,1100,19,314,136.4,82.1423,-11.2565,2.5487,-17.582,-4.81809,-16.2426,-4.98275,-9.50015,-10.9867,-6.00539,-16.825,2.14739,-9.80969,-8.74091,-13.0543,-4.63048,-2.73066,-10.7658,-5.5359,-12.8295,-9.02713,-22.4294,-38.5713
11,1200,39,214,117.667,54.7794,-5.29624,2.30246,-16.7872,-3.9731,-14.906,-4.27751,-10.0385,-9.15004,-5.35508,-16.4965,2.67471,-11.3166,-6.25748,-13.5289,-5.77317,-2.4822,-10.0565,-5.36703,-11.5872,-7.71696,-23.9352,-41.4505
12,1300,27,385,142.667,85.487,-2.75313,0.493387,-17.6415,-2.61226,-15.8031,-5.22865,-10.1968,-11.2879,-4.15878,-17.4453,3.2844,-11.8006,-6.06824,-13.131,-5.18288,-3.19864,-10.6902,-9.26996,-12.0027,-9.47354,-21.0792,-44.0996
13,1400,37,538,158.2,109.046,2.90401,2.33427,-17.0037,-4.88278,-17.3294,-5.76631,-8.27359,-12.2308,-5.01488,-16.693,4.37517,-11.9244,-5.52556,-16.4764,-7.99518,-2.20225,-10.5866,-9.10381,-8.60019,-9.8347,-20.5478,-47.6386
14,1500,34,448,198.133,103.873,2.77496,2.63839,-16.3981,-4.75286,-18.2377,-5.01657,-8.00304,-13.2947,-4.3059,-16.5761,6.49475,-12.9365,-7.72292,-17.4969,-8.03123,-4.72697,-8.7696,-9.38058,-9.93168,-8.19666,-20.8895,-48.9428
