generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,8,3.66667,2.32428,-1.18375,-2.65967,-9.9008,0.834047,-3.08057,-0.280887,-5.04489,0.922062,-3.42876,3.05191,4.87412,0.642284,-2.56744,3.50301,-4.4784,1.89646,-4.19438,1.4298,-3.37134,-4.14485,-5.01425,-5.13268
1,200,2,34,20.0333,8.43426,-2.27034,1.71919,-15.5553,0.563852,-9.90274,-1.55331,-7.12047,-0.33962,-7.81862,4.64389,4.78957,1.50158,-9.18981,5.22882,-8.69522,-5.93279,-6.73552,-3.3395,-9.14962,-1.69178,-6.69501,-12.2766
2,300,5,41,20.6333,9.1028,0.385111,1.0268,-16.3183,-3.75484,-11.3964,-5.96896,-8.79071,-2.39241,-7.25637,6.16959,6.99332,0.495503,-9.30496,2.53927,-11.727,-4.23257,-12.3131,-7.75929,-7.85297,-1.91719,-8.77709,-17.4483
3,400,4,70,35.5667,14.8502,-2.97654,2.67399,-17.6861,-5.32966,-10.4758,-8.91457,-7.28642,-1.96712,-8.10558,2.81298,7.89344,-1.93191,-10.2717,-1.59563,-18.6685,-9.3227,-14.5699,-7.45052,-8.38936,-1.02968,-12.1442,-19.9982
4,500,22,92,43.7333,17.0191,-6.43933,-1.95683,-17.5961,-8.868,-12.511,-11.4253,-8.06942,-6.09963,-7.38783,-2.83263,7.74169,-1.75887,-13.9797,-3.36573,-20.4613,-10.2298,-17.2553,-9.70873,-8.0729,-2.01597,-17.2079,-21.0368
5,600,11,100,44.8333,20.1496,-8.61704,-1.7649,-16.7981,-8.81285,-10.4785,-12.2719,-11.349,-7.03107,-7.04651,-2.51831,9.11928,-3.85154,-13.1473,-10.1561,-20.6908,-8.75529,-17.1422,-11.5734,-7.93909,0.0613323,-27.0798,-20.9285
6,700,28,96,55,19.1833,-6.75744,-1.82725,-17.2335,-6.90903,-9.43396,-11.718,-11.5098,-6.0682,-6.67771,-5.89459,7.57022,-5.34682,-9.58991,-12.3336,-19.4058,-9.15121,-15.4836,-11.2256,-7.96464,-0.772446,-28.6274,-24.0195
7,800,21,136,59.7,28.0494,-6.50886,-0.366708,-18.832,-5.32099,-10.4352,-12.5563,-13.0303,-7.02556,-8.11144,-7.2071,9.32042,-6.51308,-8.70516,-11.0606,-20.3892,-10.0051,-16.5805,-11.9966,-7.90328,-1.04431,-28.7487,-25.2316
8,900,35,131,70.5,25.6901,-6.08192,1.0425,-18.8237,-5.80716,-11.5426,-8.98227,-14.3942,-8.61165,-8.56448,-7.05694,4.01698,-6.90779,-9.22656,-11.9852,-22.1273,-11.9034,-15.5004,-11.9927,-9.69067,-3.67752,-23.7534,-28.1964
9,1000,26,205,88.1333,39.9903,-4.65333,1.20971,-17.1842,-7.19316,-12.3255,-11.4806,-13.9706,-8.68944,-10.4942,-8.532,3.32137,-6.04124,-10.1429,-8.5911,-23.5084,-14.8421,-14.4548,-12.2821,-9.75815,-4.78237,-25.5876,-29.515
