generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,7,2.43333,2.04574,0.35405,3.15249,5.43855,-3.49233,-6.08908,-2.43959,-0.599829,1.87579,-3.96476,-2.11728,0.0546289,-1.77431,-2.86384,0.531751,0.676052,-0.198697,-3.1515,-2.80601,-6.01953,-5.2117,-3.6926,-3.94466
1,200,4,56,22.5,11.8838,7.72641,1.09823,0.690707,-1.65636,-9.91915,-2.25698,-0.0282947,5.41213,-3.19553,-6.30524,2.69053,-3.81849,-2.64604,-10.6931,3.11332,-0.733194,-5.5828,-10.1172,-14.5488,-7.87065,-6.8256,-16.3343
2,300,12,72,32.3,16.6032,5.37338,0.706094,0.993809,-2.44551,-8.90658,-0.390621,-1.15597,4.09712,-4.44831,-8.17944,0.39981,-3.30513,-4.91377,-15.8822,3.64692,-0.835127,-4.41265,-15.7125,-8.17513,-12.5601,-7.06178,-20.6055
3,400,12,120,41.6333,20.7406,5.01832,1.67978,0.995497,-4.36249,-7.78936,-2.04579,-2.20494,-4.26044,-6.65048,-11.458,-1.03493,-7.53686,-5.12964,-18.1237,-1.0841,-4.1576,-5.52165,-14.7664,-11.6946,-11.8971,-9.09339,-22.8952
4,500,27,129,64.1667,22.6138,5.68956,0.428432,-0.935908,-4.96883,-8.26153,-0.44725,-3.5224,-4.67354,-8.72515,-12.7926,2.17612,-11.9326,-5.52799,-16.9298,-3.06175,-3.8539,-5.67531,-14.1639,-11.2701,-10.9614,-9.87682,-26.0436
5,600,22,177,68.5333,31.5472,4.52073,-1.10579,-1.4439,-4.258,-7.61021,-0.553805,-4.26556,-2.92658,-9.04759,-13.2614,2.73514,-11.8218,-3.99228,-13.253,-6.85963,-4.68612,-5.23131,-12.8275,-10.9895,-9.90451,-10.3479,-26.4822
6,700,56,277,127.233,51.1412,6.13418,-2.43822,-4.08444,-6.17985,-8.25233,0.645919,-4.40852,-3.14326,-9.99122,-12.9539,5.24644,-12.7232,-4.64802,-10.1333,-9.6811,-4.33324,-5.2939,-11.8586,-9.26461,-8.86056,-10.7601,-27.6538
7,800,33,271,108.367,56.3618,7.22049,-3.98262,-4.3233,-7.92715,-9.63683,-1.30899,-3.82775,-3.82051,-11.0781,-12.3507,4.34195,-11.1174,-7.06922,-12.297,-9.77229,-4.7133,-7.20463,-10.442,-8.9289,-10.5535,-11.5964,-28.0422
8,900,45,431,147.767,77.573,6.24008,-3.53887,-3.63862,-9.22012,-7.67044,-1.21233,-5.49183,-2.86495,-11.3918,-9.27824,6.20717,-9.94004,-8.02442,-12.0716,-8.93329,-4.93425,-6.77954,-9.66683,-6.63472,-10.5218,-11.8356,-28.8943
9,1000,35,283,135.3,62.1734,4.07741,-2.84477,-3.64402,-7.61367,-7.22661,-1.33532,-6.68283,-6.91203,-10.4714,-9.5126,5.21861,-10.0222,-8.88722,-12.8232,-8.30135,-5.55821,-5.93531,-6.59943,-6.991,-11.3305,-10.2193,-28.9644
10,1100,13,287,111.1,53.0409,4.56284,-3.74238,-5.03872,-6.09158,-7.28163,-2.57725,-7.00465,-4.56373,-10.8524,-10.6175,4.91244,-10.2585,-10.3495,-12.6414,-8.13194,-3.29859,-7.2651,-5.80721,-6.86798,-10.9817,-11.1625,-29.4821
11,1200,48,318,130.9,58.0436,5.04612,-2.87705,-2.65472,-5.6708,-8.66535,-3.77926,-7.28907,-7.57275,-10.9405,-12.92,3.00905,-11.5485,-9.61138,-12.3761,-8.03001,-6.58073,-7.50451,-5.19179,-5.73673,-11.8115,-10.3722,-31.8015
12,1300,32,305,159.467,62.7879,4.53001,-0.713312,-6.5397,-3.65635,-7.76725,-6.21691,-7.31894,-7.43463,-10.2344,-12.661,2.96839,-12.569,-10.0539,-12.674,-7.53687,-8.77792,-6.23781,-7.77868,-7.0019,-12.6311,-10.9601,-35.282
13,1400,51,1166,256.733,221.227,4.18707,0.175734,-9.59214,-7.41827,-6.60632,-7.1388,-8.17802,-6.24226,-8.93942,-12.171,1.52809,-12.1302,-8.68756,-12.4339,-6.91377,-11.0846,-5.18052,-6.02909,-5.95795,-12.748,-12.6144,-36.446
14,1500,80,728,228.2,133.378,4.23404,-0.15242,-10.7624,-7.87183,-7.93023,-9.57216,-6.78351,-5.2432,-10.4015,-13.3437,0.924047,-12.571,-8.4967,-12.2302,-7.52296,-10.4505,-4.8423,-7.65824,-7.00911,-11.5583,-13.2255,-41.1079
15,1600,60,444,192.933,97.2012,4.15924,2.49974,-11.2341,-9.07578,-5.53145,-11.0704,-7.04016,-5.92219,-8.93022,-10.3028,-0.374544,-13.6889,-9.6545,-11.6302,-6.77573,-10.4165,-4.13759,-7.69576,-7.43352,-12.9416,-12.8967,-42.1692
16,1700,27,1042,289.1,211.896,3.28706,-0.00578187,-9.9331,-9.25365,-4.69368,-11.811,-7.15318,-5.79221,-8.79847,-10.1022,0.729316,-11.9486,-7.41728,-11.5123,-7.32296,-9.22649,-5.38009,-5.06588,-6.7439,-11.5981,-11.2909,-41.8409
17,1800,47,912,296.8,183.27,3.11601,-1.11763,-8.30189,-8.39749,-7.67363,-10.9121,-6.60295,-7.97536,-8.83162,-11.9171,0.229006,-10.1624,-8.68355,-11.9462,-7.23881,-11.0488,-7.18891,-9.15173,-5.74832,-12.943,-10.9026,-42.3343
18,1900,64,966,251.067,193.332,1.67271,-0.0418962,-10.0903,-9.4715,-7.05786,-8.85048,-6.88816,-7.10382,-7.76098,-12.4268,-0.619007,-9.68549,-9.41669,-11.838,-6.318,-8.51398,-6.80383,-10.2363,-6.28174,-13.3277,-12.7889,-43.102
19,2000,17,711,240.833,167.155,2.28193,0.647065,-10.3874,-9.42502,-6.08199,-8.90317,-6.20622,-6.95278,-8.03253,-13.1541,-0.116278,-10.0656,-7.62094,-11.6901,-6.06102,-8.9905,-7.26478,-10.6952,-5.9461,-12.4753,-13.3203,-44.0868
