generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,82,5766,2197.63,1752.89,-6.66975,1.59829,-4.82539,-8.69888,-2.09851,-2.14888
1,200,131,16054,4765.03,4349.74,-9.45712,2.66188,-6.91448,-11.6741,-7.23075,-4.63984
2,300,432,30609,9160.47,7313.24,-11.884,4.57466,-6.53757,-16.2583,-10.6324,-6.33801
3,400,48,95235,20787.3,24823.7,-11.1965,3.75207,-6.12112,-16.6889,-11.4114,-6.48903
4,500,829,85558,22327.8,18802.8,-10.6768,3.01604,-5.07171,-18.2496,-12.3701,-7.38076
5,600,1830,94984,25828.3,23599.5,-10.5517,2.4957,-4.73853,-19.791,-11.5547,-6.80948
6,700,1371,74684,23294.2,19735.7,-9.94218,2.13539,-5.35208,-17.5571,-11.9622,-7.12214
7,800,963,144068,26250.2,30186.3,-8.97087,3.25481,-4.87574,-18.9679,-13.5119,-8.0086
8,900,989,94112,36192.3,29949.7,-8.91739,4.13826,-5.76283,-18.2904,-14.3745,-7.41182
9,1000,408,96156,22682.6,23146.5,-9.86771,4.742,-6.4381,-17.5955,-17.6017,-6.93328
10,1100,1153,148142,43738.6,41932.7,-10.9616,4.38614,-6.39229,-19.1181,-16.6184,-6.50648
11,1200,1185,70576,21230.3,18268,-12.0416,4.57411,-7.04754,-21.3437,-16.539,-7.49799
12,1300,590,70129,30001.6,20801.7,-12.0845,5.6697,-7.51765,-23.4708,-14.6856,-8.65506
13,1400,643,136731,20453.5,26128.8,-12.0567,5.46882,-7.44876,-26.2707,-13.1692,-10.1264
14,1500,832,121042,27014.3,27596.3,-11.5397,6.23475,-7.68596,-25.718,-15.1906,-9.30694
15,1600,177,132498,39475.3,32982.1,-11.0218,5.19162,-7.59389,-26.118,-18.8199,-8.96998
16,1700,906,271520,47655.1,59403.9,-11.8442,6.88818,-8.19502,-26.0775,-18.7344,-9.36858
17,1800,399,156542,33493.6,39297.4,-13.8483,6.75674,-9.71599,-26.3598,-18.2537,-8.64891
18,1900,556,74057,26329.6,20272.7,-13.3248,6.84725,-8.30084,-25.5508,-17.6476,-8.9301
19,2000,101,153250,34044,38810.1,-13.0193,5.56229,-8.60363,-26.368,-17.9353,-9.508
20,2100,694,87231,32747.1,24744,-12.4761,7.37037,-8.73769,-27.2376,-18.2551,-9.10048
21,2200,773,129774,27943.6,24939.2,-13.1544,8.21712,-8.97853,-27.9921,-18.1063,-9.24137
22,2300,547,120794,33425.9,29361.4,-11.9518,8.3712,-8.66126,-27.5095,-19.0395,-9.25677
23,2400,1124,152221,41884.5,37499.4,-12.8191,7.54124,-8.9176,-28.2788,-18.2315,-11.0134
24,2500,2050,77019,26608.6,20961.3,-11.687,6.62404,-7.96813,-29.68,-19.676,-9.96029
25,2600,282,124004,27280.8,30136.5,-12.1294,7.47816,-9.4461,-28.598,-20.2488,-9.95926
26,2700,1122,97280,25660.3,24912.4,-12.6363,6.22438,-9.77683,-28.1788,-21.4332,-9.62788
27,2800,993,83905,24552.3,21741,-12.9642,7.47657,-10.2732,-31.9351,-21.489,-10.5026
28,2900,1226,144512,33612.9,36635.8,-13.519,7.93289,-9.68052,-31.4105,-20.8678,-11.2604
29,3000,247,112381,23619.2,22753.5,-11.9162,8.97724,-9.99189,-31.0934,-21.1875,-11.471
30,3100,824,142296,31716.2,32127.5,-14.3192,9.13174,-9.3688,-30.6348,-20.7863,-11.1413
31,3200,421,116864,33182.4,31032.6,-14.1946,7.82913,-10.1712,-31.7259,-21.4034,-11.0866
32,3300,6081,160908,32525.9,35628.3,-14.8176,8.54668,-10.47,-32.0789,-19.8972,-10.7515
33,3400,480,98950,27734.7,24444,-12.0762,8.31348,-11.2927,-32.3288,-20.65,-11.0586
