generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
19,120,602,39061,10530.7,10269.7,1.26188,-2.95564,3.05928,-3.49504,-6.63981,-4.35622,-2.28234
20,126,503,43830,10664.8,9438.35,1.18121,-3.78334,3.43542,-3.46081,-6.40062,-5.2177,-1.55673
21,132,229,86500,17081,18998.8,1.08883,-3.28828,2.67421,-2.88219,-6.57898,-5.7601,-1.65678
22,138,261,41376,13608.1,12082.6,0.980116,-3.46379,2.69271,-2.54189,-6.58539,-5.41052,-1.41955
23,144,104,79358,25839.2,23640.6,0.961294,-2.66646,2.59455,-2.89358,-6.33145,-7.41381,-1.98163
24,150,536,54392,13435.2,11794,1.01572,-1.88146,3.05822,-3.43068,-5.39345,-8.75504,-1.96672
25,156,2452,75220,22746.1,16362.9,0.946998,-2.66221,2.91734,-3.80336,-6.26923,-8.23864,-2.29951
26,162,1662,77050,18585.4,16438.5,0.851774,-2.62153,2.31982,-2.93705,-6.15369,-5.64519,-1.43769
27,168,195,49733,14939,13907.3,0.803717,-2.41663,2.72212,-3.21906,-6.37577,-4.88003,-2.09624
28,174,79,42309,15736.8,13635,0.748499,-2.55718,2.69195,-3.16071,-5.82932,-4.54727,-2.06205
29,180,446,77385,16926.8,19416.1,0.691962,-3.09198,3.11272,-3.10299,-5.87057,-6.21488,-1.86817
30,186,1434,58605,15976,14365.7,0.622563,-3.27207,2.65063,-3.10733,-5.89168,-5.0981,-1.98035
31,192,648,81286,20828.8,18066.3,0.585248,-3.08459,2.89589,-2.72065,-5.87786,-4.41752,-2.1436
32,198,592,47485,20212.3,13392.6,0.56514,-2.78739,3.01911,-2.43334,-5.52542,-4.30004,-1.97726
33,204,594,71872,20360.4,21398,0.619331,-2.39882,3.19377,-2.13396,-4.91333,-4.57194,-2.35181
34,210,811,75167,16816.1,17771.3,0.625593,-2.73687,3.24136,-1.87972,-5.24439,-3.52565,-2.09857
35,216,942,105393,23836.2,23757.7,0.536894,-2.55532,2.98516,-2.35979,-5.2777,-4.46302,-1.94262
36,222,375,96049,19967.7,21438.6,0.493682,-2.8824,2.54392,-2.2442,-5.21788,-4.38343,-2.0254
37,228,435,110208,24579.3,21279.7,0.474048,-2.64084,2.34533,-2.00842,-5.25365,-4.38555,-2.05154
38,234,2284,103208,28173.2,25185.6,0.490847,-2.93233,2.15706,-1.6061,-5.33265,-4.10352,-1.94983
39,240,253,85767,18886.4,18522.1,0.4664,-2.96997,2.37093,-2.0613,-5.72319,-4.88691,-1.94789
40,246,271,206423,27719.9,37254,0.457689,-3.07948,2.51079,-1.89157,-5.79925,-4.92864,-2.18902
41,252,348,97882,26927.6,25289.6,0.483975,-3.14065,2.53441,-1.78327,-5.72945,-5.63863,-2.38855
42,258,1711,71387,27182.6,19806.3,0.496559,-3.19576,2.50703,-2.029,-5.84781,-6.23508,-2.50855
43,264,303,102640,22216.2,25424.9,0.472736,-3.03141,2.5668,-1.96421,-5.45191,-6.43579,-2.32543
44,270,409,116128,37372,31762.1,0.425484,-2.92284,2.43871,-2.28241,-5.62214,-6.21702,-2.195
45,276,148,156403,30627.5,35404.2,0.410436,-2.92163,2.18157,-2.06968,-5.64593,-6.24182,-1.98066
46,282,826,159604,25862.5,32798.4,0.445982,-3.43513,1.71833,-2.03858,-5.68394,-6.09151,-2.05879
47,288,831,93568,22908.9,24807.7,0.507628,-3.83463,1.57589,-1.88811,-5.43888,-5.66018,-2.06195
48,294,647,58681,16700.9,15347.8,0.516454,-3.66472,1.39978,-2.06496,-5.87194,-5.76404,-2.16126
49,300,180,106151,27836.6,25311.7,0.497898,-3.75731,1.55905,-1.98027,-5.73253,-6.04371,-2.39211
50,306,666,104992,27315.7,26720.4,0.462363,-3.87577,1.69531,-1.96947,-5.98027,-6.26441,-2.16645
51,312,444,133334,29911.3,32252.5,0.428915,-3.75805,1.39283,-2.02704,-5.94642,-5.78027,-2.34587
52,318,1181,77129,30177.4,20043.4,0.44513,-3.75159,0.99648,-1.72034,-6.07789,-5.58166,-2.35472
53,324,472,68693,23625.1,20957.1,0.422796,-3.66787,1.0109,-1.65975,-5.87018,-5.32176,-2.3366
54,330,1247,113896,28537.4,31160.1,0.388771,-3.76848,1.24056,-1.69874,-5.9795,-5.40945,-2.52776
55,336,178,101595,33684,29634.7,0.343218,-3.58433,1.29057,-1.61929,-5.84635,-5.48704,-2.47112
56,342,904,79868,20536.3,21552.1,0.313851,-3.8074,1.39198,-1.60537,-6.02996,-5.61246,-2.47391
57,348,305,55949,19447.6,14725.9,0.32523,-3.95631,1.35875,-1.43763,-6.1774,-5.82872,-2.51288
58,354,64,118324,23419.8,28616.4,0.314303,-3.98368,1.32241,-1.4793,-6.03413,-6.04385,-2.38989
59,360,3263,67896,22134.3,17505.5,0.285682,-4.05128,1.26603,-1.45739,-6.07791,-5.61399,-2.37044
60,366,4245,106412,20994.5,22141.5,0.296143,-4.25244,1.14049,-1.36252,-6.00663,-6.13404,-2.39781
61,372,139,78167,18863.1,19569.2,0.317969,-4.51893,1.04004,-1.25779,-6.12964,-6.14131,-2.43275
62,378,242,104322,22309.8,21823.5,0.356811,-4.60091,0.55569,-1.41261,-6.21036,-5.7632,-2.46763
63,384,1091,79194,26163.2,21749,0.374949,-4.6362,0.485545,-1.45693,-6.18472,-5.96781,-2.52742
64,390,523,69002,18461.2,17502.1,0.408037,-4.97006,0.334198,-1.44109,-6.32852,-6.49486,-2.61921
65,396,1793,48585,18674.4,14523.7,0.415327,-4.46168,0.207757,-1.59665,-6.25015,-5.83501,-2.54471
66,402,1038,73746,18369.8,16412.7,0.393406,-4.62034,0.429609,-1.41425,-6.47624,-6.18342,-2.6599
67,408,509,109051,30511.9,28858.9,0.398619,-4.31503,0.593371,-1.53372,-6.36809,-6.00256,-2.88286
68,414,1340,87957,23331.7,25419.8,0.436894,-4.53832,0.748867,-1.47043,-6.83268,-6.04003,-3.0104
69,420,247,70518,21799.6,20903.9,0.422443,-4.36168,0.817774,-1.61752,-6.71539,-6.59428,-2.83122
70,426,208,91163,24834.7,25193.7,0.476793,-4.80137,0.213033,-1.91562,-7.11326,-6.99186,-2.84562
71,432,2342,73877,19644.3,19371.8,0.540562,-5.28438,-0.0599446,-1.87542,-7.34201,-7.79492,-3.01098
72,438,490,95363,18032.5,20037.8,0.541733,-5.16283,0.304766,-1.77011,-7.19318,-8.02469,-3.05193
73,444,247,81806,21198.5,22255.8,0.521703,-5.37261,0.136644,-1.61485,-7.30897,-7.93291,-3.16474
74,450,164,75326,19876.5,21195.4,0.533955,-5.59424,0.452808,-1.75844,-7.69881,-8.51583,-3.32403
75,456,968,59879,23475.1,17770.1,0.53775,-5.47804,0.420376,-1.98095,-7.96596,-8.47056,-3.16043
76,462,898,72139,15254.7,17928.4,0.582742,-6.2308,0.298627,-1.91833,-7.99726,-9.88601,-3.15988
77,468,1415,44191,12570.2,12589.1,0.52278,-5.8617,0.343802,-1.93779,-7.80292,-8.98871,-3.18564
78,474,325,62814,19213.1,18730.8,0.460538,-5.5047,0.388516,-1.87278,-7.79152,-8.01152,-3.21159
79,480,246,101774,29040.5,25524.5,0.417497,-5.50766,0.504081,-2.00231,-8.00371,-8.45829,-3.17888
80,486,744,90810,27076.4,22128,0.426822,-5.66057,0.351056,-2.37339,-8.25838,-9.0029,-3.28939
81,492,828,181573,30666.2,37049.1,0.451444,-5.53323,-0.221384,-2.34269,-8.04951,-8.76526,-3.25852
82,498,396,90609,20108.4,20978.6,0.41659,-5.5794,-0.0830981,-2.2474,-7.87357,-8.70954,-3.23487
83,504,1389,80362,28568.5,21455.1,0.384546,-5.64095,0.233532,-2.37601,-8.05984,-8.67071,-3.28079
84,510,395,82667,22222.5,19816.5,0.336589,-5.37163,0.414844,-2.19718,-7.81061,-8.30611,-3.18363
85,516,502,87729,23368.8,21894,0.290555,-5.46425,0.360827,-2.29274,-7.98904,-8.41094,-3.26296
86,522,165,88693,17015.5,18379.3,0.264741,-5.32208,0.281934,-2.28202,-7.84033,-8.57664,-3.21451
87,528,869,90067,21576.7,19415.1,0.267951,-5.07461,0.292423,-2.35608,-7.75339,-8.50046,-3.21602
88,534,585,72105,18090.9,18560.6,0.276413,-5.16072,0.184538,-2.57044,-7.85803,-8.43481,-3.20348
89,540,758,95410,33243.9,28774.4,0.310121,-4.95678,0.609638,-2.5087,-7.58834,-7.95109,-3.13839
90,546,623,188332,34397.9,40471.1,0.301688,-4.9173,0.706163,-2.39549,-7.58492,-8.07633,-3.13525
91,552,769,111329,24025.2,28443.7,0.29994,-4.89033,0.781934,-2.36262,-7.41698,-8.07522,-3.1212
92,558,719,101031,29385,24649,0.293601,-4.81559,0.801075,-2.21356,-7.40408,-7.61588,-3.18693
93,564,1674,130757,24690.7,26941.2,0.312801,-4.60078,1.1003,-2.09388,-7.11291,-7.19774,-3.11772
94,570,141,155167,40994.9,29570.4,0.291976,-4.67766,0.84022,-2.48004,-7.48641,-7.90881,-3.14211
95,576,2258,66521,31788.9,19599.9,0.257569,-4.6659,0.883032,-2.40412,-7.46066,-7.85231,-3.18334
96,582,549,206581,38751.6,44883.6,0.255431,-4.40051,1.12821,-2.44628,-7.31091,-7.61863,-3.08908
97,588,588,153387,37288.4,38698.7,0.257145,-4.23322,1.31545,-2.35633,-7.18186,-7.31572,-3.05439
98,594,132,109797,25346.8,25305.8,0.237316,-4.5522,0.985911,-2.35819,-7.38225,-7.94214,-3.08923
99,600,1786,138728,34007.5,31013.6,0.243409,-4.42475,1.10607,-2.37695,-7.25202,-7.71279,-2.94242
100,606,560,103012,32356.5,25485.6,0.227322,-4.49715,0.987721,-2.34713,-7.30376,-7.66407,-2.96721
101,612,3288,96119,28276.3,23753.7,0.209191,-4.41131,1.04962,-2.31815,-7.28274,-7.50755,-2.96148
102,618,191,155933,31671.2,36659.4,0.190001,-4.41495,1.07355,-2.28708,-7.32895,-7.52176,-3.0027
103,624,866,92369,18328.6,18599.5,0.18278,-4.33355,1.15221,-2.19057,-7.23501,-7.2708,-2.99449
104,630,456,120572,26354.5,29870.8,0.204545,-4.50969,0.996935,-2.06836,-7.26762,-7.10869,-2.98329
105,636,1913,80295,22670.6,22355.7,0.236925,-4.64318,0.750584,-1.9947,-7.37349,-7.23468,-3.04157
106,642,600,103992,32053.9,30106.6,0.248884,-4.61979,0.738688,-1.96503,-7.32341,-7.12188,-3.01641
107,648,530,119071,24511.8,25978.6,0.240627,-4.50122,0.958531,-1.93986,-7.26328,-7.18869,-3.02529
108,654,262,95203,17833.4,20782.9,0.229657,-4.44769,0.968206,-1.9091,-7.24232,-7.15727,-3.02877
109,660,1920,85935,29640.7,26360.1,0.218137,-4.5511,1.02394,-1.90976,-7.33325,-7.28668,-3.01393
110,666,936,102836,29230.1,32336.8,0.21654,-4.68279,1.04771,-1.96531,-7.47782,-7.4924,-3.06579
111,672,1847,154257,27232.9,29393.9,0.239022,-4.76229,0.922567,-1.91175,-7.60824,-7.33152,-3.19487
112,678,717,89380,25257.9,22531.4,0.263828,-4.7777,0.854028,-1.8203,-7.64214,-7.08553,-3.23745
113,684,540,72327,22766.2,23101.5,0.274122,-4.55798,0.857765,-1.77962,-7.4634,-6.88617,-3.22423
114,690,378,140042,28322.2,30189.9,0.281874,-4.38962,1.27766,-1.79186,-7.32347,-6.91619,-3.20721
115,696,1318,79723,26674.5,21067.5,0.28253,-4.4489,1.0679,-1.92281,-7.58804,-7.07421,-3.23295
116,702,485,76194,22340,19778.1,0.254743,-4.31425,1.17539,-1.85065,-7.35155,-6.78129,-3.17796
117,708,836,72019,27852.2,19540.2,0.238522,-4.24703,1.28882,-1.77087,-7.25842,-6.55323,-3.10865
118,714,1163,123288,20792.5,26979.8,0.230105,-4.10763,1.37412,-1.70468,-7.15046,-6.33116,-3.12776
119,720,130,80435,21322.7,24795.5,0.222239,-4.17189,1.44432,-1.66046,-7.2188,-6.27924,-3.17818
120,726,337,151357,25603.8,29249.1,0.221022,-4.15997,1.44279,-1.53429,-7.17832,-6.03996,-3.19131
121,732,1470,83165,23091.6,21829.1,0.213243,-4.05222,1.53691,-1.5572,-7.10264,-5.87338,-3.14131
122,738,281,70220,18622.3,19330.5,0.18253,-4.11716,1.46712,-1.637,-7.18366,-6.09689,-3.149
123,744,308,68725,28026.4,21138.1,0.163929,-4.18366,1.50135,-1.63713,-7.25561,-6.24196,-3.18901
124,750,965,81031,22193.5,18275.3,0.169215,-4.26487,1.51221,-1.71036,-7.41373,-6.45906,-3.23857
125,756,922,98754,26584.2,23980.9,0.156193,-4.21134,1.53506,-1.6112,-7.31665,-6.25454,-3.20256
126,762,532,72119,17895,17012.8,0.155257,-4.15384,1.5712,-1.60551,-7.26679,-6.0199,-3.1595
127,768,251,68974,23219.7,19588.7,0.153264,-4.19205,1.53087,-1.63206,-7.32093,-6.01032,-3.18582
128,774,223,89821,18401.9,19973.5,0.181727,-4.33333,1.24628,-1.71713,-7.4457,-6.15679,-3.16183
129,780,2154,112813,22696.7,25121.3,0.20313,-4.21522,1.26649,-1.76054,-7.35557,-6.05191,-3.10536
130,786,286,63533,17243.5,16983.6,0.203043,-4.24582,1.32704,-1.74093,-7.4357,-6.00657,-3.18641
131,792,1192,93061,23043.7,22547,0.228463,-4.30945,1.2862,-1.7723,-7.59757,-5.92577,-3.19854
132,798,288,109709,23145.8,24481.1,0.250591,-4.42058,1.27668,-1.72195,-7.63712,-5.82373,-3.18799
133,804,208,54410,19995.2,15793.2,0.263415,-4.37926,1.25307,-1.62248,-7.44657,-5.641,-3.08939
134,810,4425,71789,22055.5,18233.5,0.287505,-4.55402,1.12587,-1.62768,-7.52418,-5.8382,-3.03963
135,816,526,75404,15565.8,16305.6,0.287171,-4.45818,1.26871,-1.59457,-7.44385,-5.7548,-3.01773
136,822,390,67477,25671.5,18988.1,0.280965,-4.39673,1.46119,-1.61173,-7.38347,-5.68721,-3.01907
137,828,1101,154043,24552.4,29094.5,0.265897,-4.54635,1.23961,-1.55444,-7.43419,-5.65286,-3.01507
138,834,310,116261,24827.8,23647.8,0.260868,-4.3524,1.47603,-1.53477,-7.41196,-5.24486,-3.04429
139,840,1036,93765,17939.6,19586,0.256324,-4.50537,1.40594,-1.44465,-7.39806,-5.25434,-2.9942
140,846,1543,72576,20334.1,19834,0.259102,-4.51654,1.3502,-1.39247,-7.38325,-5.06843,-2.93481
141,852,2244,73058,24108.5,20767.7,0.261445,-4.64751,1.2145,-1.3881,-7.5193,-4.99227,-2.95805
142,858,744,58916,21311.3,17272.3,0.27018,-4.73922,1.15329,-1.47535,-7.70361,-4.98218,-3.03044
143,864,1052,73256,21298.2,15350.1,0.275388,-4.72375,1.11647,-1.55293,-7.74106,-4.94503,-3.00995
144,870,537,82438,21319.7,20973.1,0.264051,-4.73848,1.22368,-1.60234,-7.75987,-5.17798,-3.00656
145,876,1207,83563,25001.8,19763.5,0.284813,-4.72833,1.39366,-1.74356,-7.89029,-5.43168,-3.0817
146,882,468,72463,19300,18202.6,0.304815,-4.71464,1.46257,-1.61197,-7.56943,-5.37962,-2.92804
147,888,561,59095,20678.2,16831.9,0.36332,-4.72299,1.75283,-1.73386,-7.60886,-5.64504,-2.92937
148,894,1830,42097,15030.4,10774.7,0.456846,-4.77609,1.9048,-1.57584,-7.39396,-5.23679,-2.85341
149,900,162,53086,15958,16009.3,0.510078,-4.95652,1.67971,-1.5891,-7.40099,-5.56963,-2.7891
150,906,1112,98636,25337.5,24339.9,0.596657,-5.1376,1.73221,-1.87303,-7.49358,-6.27663,-2.61927
151,912,120,76870,21130.1,19716.8,0.651946,-5.23141,1.66322,-2.07748,-7.65503,-6.63835,-2.58226
152,918,1526,91715,19340.7,21849.7,0.664097,-4.79346,2.1791,-1.77654,-7.08283,-5.70367,-2.55003
153,924,1532,79858,21695.8,19574.7,0.605665,-4.52946,2.34163,-1.74898,-7.0902,-5.91379,-2.65733
154,930,644,81076,22411.4,19481.1,0.581749,-4.359,2.21924,-1.47405,-6.8041,-5.59832,-2.57248
155,936,359,114545,17706.1,21167.5,0.540466,-4.34358,2.13493,-1.67247,-6.79384,-6.12336,-2.60212
156,942,882,72175,20412.3,17776.6,0.490523,-4.65337,1.96691,-1.66227,-7.2388,-5.78044,-2.61746
157,948,717,57559,17451.4,14486.5,0.440489,-4.34007,2.25469,-1.78115,-7.02882,-6.0871,-2.66313
158,954,1159,74652,23055.9,18407.2,0.410262,-4.29612,2.44252,-1.80778,-6.83504,-6.41731,-2.56579
159,960,787,52643,17086.9,13812.3,0.359219,-4.29236,2.46247,-1.80393,-6.87308,-6.36957,-2.60719
160,966,265,82150,18884.2,18120.6,0.327366,-4.4022,2.11556,-1.84094,-6.97456,-6.20997,-2.59301
161,972,227,81419,22477.8,22805.7,0.336577,-4.54767,2.08003,-1.90247,-6.93722,-6.34189,-2.45317
162,978,1017,62360,17310.4,16852.7,0.330395,-4.31052,2.22015,-1.92382,-6.86531,-6.19186,-2.46171
163,984,305,74217,18472.9,18272.2,0.314476,-4.44912,2.01281,-1.89877,-6.87345,-6.1981,-2.46856
164,990,938,67029,22687.4,18973.2,0.279231,-4.47289,1.98886,-1.83925,-6.88742,-6.12041,-2.45443
165,996,863,59522,15708.4,15606.3,0.27478,-4.46025,1.80793,-1.8664,-6.88994,-6.23647,-2.44541
166,1002,1374,129095,27109.4,26099,0.251046,-4.44304,1.87774,-1.91286,-6.92769,-6.22983,-2.43997
167,1008,217,70734,17559.7,18621,0.236995,-4.56846,1.827,-1.94385,-7.12835,-6.21841,-2.53216
168,1014,229,114560,20151.8,27761,0.238896,-4.63015,1.83834,-2.07551,-7.16055,-6.48567,-2.44552
169,1020,426,79673,23358.1,23449.8,0.21999,-4.60966,1.85712,-2.02864,-7.17366,-6.29281,-2.49824
170,1026,478,78307,22961.4,19737.9,0.197188,-4.4702,1.98992,-2.00609,-7.06563,-6.26583,-2.50523
171,1032,1002,75344,20546.2,16770.7,0.16998,-4.48903,1.98359,-2.02665,-7.04277,-6.36698,-2.48218
172,1038,510,50897,14147.7,12607.8,0.160173,-4.51822,1.94711,-2.05521,-7.00988,-6.43795,-2.42407
173,1044,95,97492,20344.4,22229.1,0.169045,-4.56362,1.9661,-2.12734,-7.0076,-6.67513,-2.40282
174,1050,413,59784,20552.7,17209,0.18738,-4.57688,1.95092,-2.15398,-6.96299,-6.77729,-2.38983
175,1056,489,48556,13815.2,12779.3,0.20334,-4.64561,1.85692,-2.16573,-6.9818,-6.70996,-2.35453
176,1062,1107,85076,21273.7,17152.1,0.216249,-4.53831,1.87564,-2.08657,-6.82319,-6.60465,-2.33821
177,1068,804,117443,23492.9,21321.1,0.228277,-4.47605,1.90627,-1.95735,-6.71057,-6.35899,-2.3045
178,1074,775,97260,24990.2,25324,0.22337,-4.60927,1.75104,-2.08561,-6.85431,-6.65872,-2.28729
179,1080,629,56888,19563.3,15033.5,0.227256,-4.57605,1.75827,-2.04742,-6.72842,-6.64415,-2.21885
180,1086,370,91144,20562.6,19415.6,0.238763,-4.75496,1.61268,-2.18732,-6.84443,-6.90818,-2.18936
181,1092,575,97251,27055.5,25593.9,0.227188,-4.66216,1.72554,-2.15257,-6.78768,-6.88019,-2.17762
182,1098,1319,50119,15790.2,12164.1,0.255448,-4.73434,1.67123,-2.32708,-6.7877,-7.24713,-2.06677
183,1104,2150,69520,19926.8,19054.1,0.285937,-4.66568,1.61738,-2.32778,-6.68032,-7.09375,-2.01284
184,1110,559,63426,16777.9,15927.9,0.323354,-4.56196,1.66126,-2.27436,-6.39027,-7.16349,-1.88744
185,1116,399,101135,23304.2,26350.5,0.36976,-4.46093,1.59047,-2.31947,-6.29204,-7.08003,-1.84135
186,1122,472,45245,15050.7,13712.6,0.44075,-4.30102,1.68299,-2.3333,-5.85563,-7.29494,-1.59113
187,1128,387,82554,24579.7,22958.7,0.460238,-4.25224,1.83017,-2.30483,-5.95524,-7.45652,-1.70782
188,1134,533,53971,12902.5,13214.5,0.499693,-4.50007,1.61159,-2.38525,-5.87592,-8.01852,-1.51904
189,1140,270,68913,16261.9,16191.8,0.505261,-4.61552,1.69496,-2.64237,-6.23439,-8.3945,-1.60515
190,1146,927,49063,13676.3,12363.7,0.501141,-4.61229,1.71482,-2.49595,-6.01753,-8.2471,-1.47189
191,1152,90,51370,17194.4,12440.5,0.439108,-4.57645,1.69354,-2.22614,-6.31176,-7.43565,-1.84271
192,1158,92,58379,15713.6,13696,0.401168,-4.62866,1.76651,-2.33321,-6.22329,-7.95733,-1.73259
193,1164,186,50790,11003.9,11824.4,0.379448,-4.51513,1.74695,-2.39363,-5.90081,-8.2228,-1.56161
194,1170,188,31732,9970.07,9111.15,0.386175,-4.96321,1.44277,-2.51311,-6.34291,-8.47842,-1.62769
195,1176,479,53634,13696.2,12813.8,0.392118,-5.10256,1.41479,-2.43482,-6.62028,-8.15291,-1.7781
196,1182,1007,41536,13109.6,11765.1,0.368239,-4.87985,1.72084,-2.41411,-6.69851,-7.9784,-1.93708
197,1188,1016,43587,15952.6,13162.8,0.355331,-4.97557,1.63671,-2.34617,-6.83336,-7.97418,-1.99466
198,1194,274,63840,18048,16157.6,0.343033,-4.78495,1.71849,-2.2556,-6.66214,-7.67528,-1.9414
199,1200,368,74158,12606.1,14301.5,0.332301,-4.82327,1.87517,-2.29677,-6.60557,-7.94833,-1.90837
200,1206,815,66869,15002.4,13057.7,0.341864,-4.55624,2.04844,-2.20058,-6.53296,-7.58248,-1.95747
201,1212,114,78019,15545,16039.8,0.347455,-4.57301,2.031,-2.20199,-6.48719,-7.56861,-1.87754
202,1218,157,62209,12834.3,13733.6,0.35493,-4.52324,2.01109,-2.11328,-6.44374,-7.26323,-1.86566
203,1224,78,73210,16475.6,16194.9,0.32982,-4.62146,1.90108,-2.24808,-6.49127,-7.71901,-1.83049
204,1230,1005,73028,19346.4,17323.1,0.315487,-4.73569,1.67357,-2.27883,-6.59923,-7.70572,-1.8533
205,1236,1071,68170,15775.2,16036.7,0.306811,-4.92448,1.60074,-2.42399,-6.76727,-8.0071,-1.83445
206,1242,114,79215,11757.7,15291.9,0.298909,-4.65281,1.96595,-2.32323,-6.57666,-7.85466,-1.82569
207,1248,905,80015,18446.4,19335.3,0.29867,-4.58498,2.12019,-2.22932,-6.64278,-7.66183,-1.92805
208,1254,796,70485,17244.8,19359.8,0.296322,-4.6053,2.10391,-2.15287,-6.79841,-7.28949,-2.03854
209,1260,1425,81937,17938.6,18241.8,0.28658,-4.63095,1.95562,-2.15184,-6.87704,-7.21535,-2.08666
210,1266,983,105447,18050.8,23192.2,0.276498,-4.48349,1.97488,-2.14664,-6.64735,-7.20508,-2.01171
211,1272,358,42114,13420.8,11578,0.290444,-4.4236,1.85658,-2.19279,-6.35708,-7.34725,-1.83793
212,1278,367,71151,15890.7,13714.6,0.278503,-4.44344,1.8753,-2.19009,-6.34427,-7.33162,-1.81728
213,1284,664,86117,15713.5,16330.1,0.255618,-4.43597,1.85374,-2.1973,-6.27769,-7.43772,-1.76241
214,1290,169,80683,17696.3,19824.7,0.2692,-4.55223,1.63479,-2.30121,-6.2509,-7.65868,-1.62964
215,1296,227,48838,16294.3,13773.2,0.299219,-4.7012,1.53868,-2.25553,-6.73495,-7.2788,-1.90086
216,1302,340,54782,17792.5,14040.6,0.328559,-4.74252,1.432,-2.20864,-6.82873,-7.06118,-1.95491
217,1308,3907,95220,22240.1,19162.5,0.350201,-4.70412,1.47128,-2.11558,-6.92037,-6.90511,-2.04606
218,1314,177,72767,19182.2,19057.1,0.339874,-4.84452,1.45762,-2.16489,-7.14712,-6.92513,-2.15618
219,1320,378,55260,14709.4,14134.4,0.337005,-4.85102,1.28088,-2.09712,-7.07565,-6.74296,-2.11824
220,1326,683,94515,16664.6,22545.9,0.307625,-4.66172,1.48839,-2.10902,-6.91313,-6.71228,-2.07201
221,1332,284,46642,18158.9,12478,0.295562,-4.67342,1.45557,-2.19049,-6.75009,-6.93437,-1.97139
222,1338,360,40991,12415.1,9682.86,0.302934,-4.64098,1.32157,-2.1585,-6.71036,-6.74089,-1.97286
223,1344,637,81326,13477.2,15777.1,0.302463,-4.57171,1.3843,-2.14794,-6.5966,-6.81945,-1.96177
224,1350,277,51159,16223.7,13121.1,0.345313,-4.40081,1.53194,-2.12249,-6.6689,-6.57059,-2.1056
225,1356,961,96380,20852.2,21795.8,0.389237,-4.35178,1.62652,-2.00517,-6.80976,-6.30032,-2.29286
226,1362,1004,55373,16353.2,13800.5,0.386854,-4.28859,1.65549,-1.95289,-6.73038,-6.09392,-2.25094
227,1368,100,57237,17331.6,14080.1,0.36221,-4.53238,1.628,-2.02393,-7.05082,-6.42659,-2.33948
228,1374,235,138720,29263.5,28334.4,0.367317,-4.2872,1.95764,-1.98423,-6.93243,-6.35121,-2.39713
229,1380,498,72250,17318.2,17344.5,0.356816,-4.53834,1.70604,-2.17214,-6.87396,-6.77305,-2.1885
230,1386,1692,114924,24019.2,26664.2,0.347072,-4.59515,1.76309,-2.06532,-7.20339,-6.47078,-2.44183
231,1392,145,58492,17278.2,15104.5,0.334508,-4.69264,1.7217,-2.00838,-7.42496,-6.29704,-2.53731
232,1398,163,125871,17747,24763.6,0.340995,-4.92708,1.58675,-2.13171,-7.61181,-6.56136,-2.51319
233,1404,441,66857,20359.1,18258.4,0.316294,-4.72449,1.74113,-2.07769,-7.40222,-6.55043,-2.53003
