generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,16,4.4,3.36923,-2.42646,2.42759,-1.06454,-3.24453,1.82259,-1.32074,-1.78894,3.1294,0.704521,-4.53331,-6.94117,2.0907,-4.23051,-6.58688,1.50062,-0.333136,-0.944112,-6.08238,-0.303612,-3.42252,3.23841,-9.30325
1,200,2,27,11.5,7.0552,-0.933283,3.63453,-1.14746,-3.08904,0.0991437,-2.00905,-3.04219,-2.64174,-4.96784,-5.21801,-5.33668,3.99489,-10.2702,-14.0157,3.35259,-0.971696,-2.19207,-7.044,4.0864,-3.78417,-0.733625,-15.9838
2,300,1,80,21.8333,15.3557,-2.88369,8.65146,0.0940607,-4.93366,-2.514,-0.52094,-5.79273,-4.89212,-6.16313,-4.64394,-6.23163,0.652506,-12.8148,-16.027,2.95155,-2.72672,0.577496,-11.5546,3.55413,-1.20238,-4.94287,-22.1383
3,400,5,65,19.9667,15.2009,-5.2795,9.58001,-1.38218,-7.71718,-3.06306,-1.39366,-7.26339,-3.8936,-16.8312,-5.84732,-9.3097,-1.68513,-13.132,-12.4904,2.28964,-7.67622,-3.82788,-15.2096,-1.6363,-1.51582,-5.79431,-26.2544
4,500,14,95,39.0333,17.9049,-4.6247,10.3125,-3.39495,-7.31693,-5.62819,-2.72964,-9.65132,-4.8598,-15.6076,-6.83159,-8.14299,-3.73707,-15.5089,-16.6974,1.41863,-7.25945,-6.89861,-16.0775,-0.0503939,-2.73221,-9.55535,-27.6406
5,600,29,153,76.6667,36.6666,-3.64308,6.57103,-8.16918,-9.24378,-7.98116,-4.47416,-9.08545,-4.77816,-17.2332,-6.09711,-5.79921,-6.04146,-15.1056,-19.0602,-1.42282,-8.59744,-7.76473,-16.0056,-6.54627,-1.46602,-7.57604,-30.1445
6,700,26,183,68.8,33.2611,-2.17728,4.43404,-9.71665,-8.74784,-6.13727,-5.31978,-7.59225,-3.49833,-17.9509,-5.10379,-5.48819,-5.8674,-14.575,-20.1162,-2.83616,-8.7048,-9.66887,-17.5047,-6.46683,-2.31846,-6.73588,-28.9662
7,800,16,217,85.6,43.8914,-2.25507,4.22969,-11.3898,-6.71793,-3.27828,-3.51045,-4.98298,-3.63698,-17.6751,-4.98907,-4.67038,-6.45111,-15.0311,-21.7688,-4.39202,-6.63035,-10.4179,-16.1065,-4.10704,-3.61227,-6.7628,-32.6545
8,900,3,230,92.3333,45.7469,-2.24488,4.04489,-10.8113,-8.2668,-4.29365,-4.65011,-7.39344,0.0952504,-13.4787,-2.76067,-3.96939,-5.20177,-14.4509,-21.6509,-6.45384,-6.48596,-10.9959,-17.2304,-7.13231,-4.30281,-6.65028,-34.4947
9,1000,36,280,115.233,59.2922,-1.48813,3.50263,-11.1301,-6.98028,-3.46635,-2.38964,-7.31109,1.39363,-12.0235,-3.11104,-4.89278,-5.54132,-13.8382,-18.9646,-8.38605,-6.80333,-13.5439,-18.5342,-3.9999,-3.99184,-7.1721,-32.6259
10,1100,36,192,111.567,37.9089,-2.29636,2.00143,-10.73,-8.78997,-3.65157,-4.09019,-7.75746,-2.87806,-12.8834,-5.06645,-5.36462,-4.50741,-14.0334,-17.3918,-7.49852,-8.01693,-13.744,-19.7714,-3.87302,-3.70956,-6.04507,-34.2413
11,1200,33,394,149.033,91.0428,-3.32823,0.0221835,-10.9369,-8.09642,-2.4529,-6.22956,-5.15332,-2.47919,-14.7684,-5.78482,-4.17451,-5.81669,-12.924,-17.923,-8.44975,-8.28697,-11.664,-20.1567,-4.52192,-4.87121,-5.86888,-35.9001
12,1300,39,304,110.333,60.4844,-3.97686,1.98082,-11.0515,-7.47253,-3.63928,-6.90744,-7.12463,-1.33829,-16.0788,-7.43676,-3.00902,-5.38155,-12.4409,-17.242,-10.4597,-8.88214,-11.1489,-18.6876,-6.07394,-4.35025,-4.71626,-36.7122
13,1400,54,552,187.267,112.584,-2.59776,2.33324,-10.6161,-7.36187,-3.6527,-4.74344,-7.25042,-2.45868,-15.9801,-5.71556,-2.45111,-7.07525,-10.7988,-16.438,-9.74469,-10.4482,-9.68361,-15.5869,-7.41835,-5.97354,-4.0776,-37.5928
14,1500,52,319,171.333,80.0984,0.0123686,1.08897,-12.4129,-8.09948,-3.82116,-4.31515,-7.72722,-3.41444,-17.1342,-7.66043,-3.3024,-8.37713,-10.5479,-15.1158,-8.69666,-10.1389,-7.82155,-15.6315,-6.76011,-6.61788,-5.73418,-39.0697
15,1600,53,503,190.233,115.927,-0.909262,1.8216,-13.2304,-6.78979,-4.30038,-3.0714,-7.77091,-2.79649,-17.2247,-8.37395,-3.00089,-10.4085,-9.10703,-17.1864,-8.73922,-11.0165,-9.57477,-16.8819,-6.47967,-5.44851,-5.7781,-39.4299
