generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,22,8.5,6.16302,4.75489,-0.371491,-2.73559,-2.90368,0.306545,-3.72922,-5.85165,-3.53616,-7.89299,-4.55791,1.04431,-2.74105,3.56408,-2.10063,-0.316061,-2.29971,1.76382,-4.0883,-7.5733,-5.3599,0.903047,-5.9025
1,200,0,36,7.43333,7.96407,7.34027,-2.0067,-3.16963,-5.65585,-1.54596,-2.95034,-4.90782,-4.08116,-12.7517,-9.50306,1.9683,-7.88739,9.01106,-4.50546,-2.03173,-0.469229,-1.66601,-10.78,-3.94148,-3.20268,2.03038,-15.6857
2,300,8,58,21.5333,11.5542,6.18472,-1.1305,-3.79847,-4.24152,-0.738144,-3.75352,-6.35137,-6.05755,-14.6758,-12.4346,-3.31639,-12.1016,7.19542,-19.199,-3.05283,-5.42709,-3.05098,-9.47019,-3.20343,-4.36255,2.04355,-26.2292
3,400,7,40,21.0667,9.49022,6.75255,0.253928,-5.14632,-4.88751,-0.424912,-5.29115,-8.81881,-8.60787,-15.0381,-13.2421,-5.95808,-9.56579,4.81489,-18.4104,-3.45952,-4.76142,-3.07274,-9.45504,-6.8464,-7.89745,1.33367,-33.2215
4,500,7,106,50.5333,23.3485,7.79814,-4.7362,-7.2614,-6.46993,-1.45409,-6.88483,-6.29477,-7.67374,-13.644,-16.8443,-6.15614,-9.27824,1.98075,-21.5651,-2.67303,-4.52042,-6.77656,-9.81394,-9.22538,-8.00814,-3.167,-36.8394
5,600,19,197,89.5,46.2659,8.32831,-4.36989,-6.82364,-7.86672,-3.73294,-6.06664,-8.16707,-9.46496,-9.4408,-18.0088,-6.82812,-10.0686,-0.14473,-12.9556,-5.0269,-7.34072,-8.01575,-12.725,-9.42069,-8.03765,-3.80735,-40.4978
6,700,41,370,153.267,89.7325,9.00759,-5.8303,-9.59603,-8.61413,-8.16947,-5.85571,-7.88825,-9.97905,-9.27227,-18.9116,-4.56864,-11.3291,-1.73594,-13.3379,-8.13495,-7.50783,-9.13483,-14.4454,-9.99209,-7.68481,-6.45196,-41.0068
7,800,32,428,143.567,94.4226,8.71361,-5.40724,-10.3613,-9.07155,-8.81172,-5.89478,-9.66177,-8.20244,-11.369,-17.2402,-5.31128,-12.0203,-2.39288,-13.0409,-8.59953,-7.28696,-9.24514,-14.7075,-9.69548,-8.11282,-6.45933,-40.2049
8,900,22,510,157.967,99.7837,8.87888,-4.98796,-10.7229,-10.0113,-10.1791,-5.9612,-9.94364,-6.77612,-10.2738,-18.0395,-5.26322,-12.0233,-3.30178,-12.6456,-10.3397,-7.28906,-9.3701,-15.246,-9.51679,-8.40768,-5.18855,-40.4948
9,1000,28,466,145.033,105.685,9.20708,-5.2612,-10.7766,-9.65917,-10.8352,-5.83539,-9.7654,-5.90593,-10.4531,-17.4089,-5.27075,-12.1657,-3.44829,-14.8588,-10.1316,-6.70167,-8.43433,-16.4367,-9.20241,-8.17978,-6.36975,-40.2075
