generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,54,11864,3244.1,2771.48,-6.48039,-0.21526,-5.89993,-8.77997,-7.38875,-6.04114
1,200,293,83502,23866.7,21410.2,-7.9568,3.25498,-6.16459,-14.6526,-9.51364,-4.84626
2,300,393,125722,30902.6,31127,-8.41071,6.36613,-6.55174,-20.4269,-10.1105,-5.80215
3,400,1648,83911,23731.9,19261,-9.16707,6.60813,-7.57547,-22.6378,-11.3775,-6.053
4,500,837,109109,32464,30771.6,-9.86176,7.93702,-7.19396,-20.4497,-14.8791,-7.42716
5,600,143,85786,33985.4,25722.6,-12.6395,8.91555,-6.81797,-24.2003,-16.2955,-8.46736
6,700,376,67254,27481,17030.4,-13.7145,7.35396,-6.35371,-24.6472,-17.1876,-8.45827
7,800,5079,111869,30853.4,24881,-12.4553,7.52496,-7.94191,-26.4807,-14.7304,-8.43492
8,900,1766,259687,42050.4,48898.7,-13.7859,6.21478,-9.75913,-29.0272,-16.793,-8.97189
9,1000,2834,112134,32426,32175.7,-13.5981,8.21627,-9.17703,-29.3517,-16.5697,-9.11143
10,1100,495,80324,27383.7,21353.6,-12.8954,9.84813,-10.3325,-29.607,-16.2343,-8.3385
11,1200,624,133908,30449.6,32528,-12.1722,10.7803,-9.6103,-28.6858,-15.9676,-7.96469
12,1300,3796,169934,41576.5,36418.8,-11.7977,11.4249,-9.20376,-29.3634,-17.479,-9.14159
13,1400,1845,109870,35057.5,32169.8,-12.2982,11.7685,-10.1835,-31.3515,-18.6584,-9.18471
14,1500,434,177553,28492.3,34869.3,-11.5589,12.1465,-10.3291,-33.1461,-18.8843,-9.52747
15,1600,820,127266,31897.5,32431.1,-12.911,13.232,-10.9531,-36.2386,-19.0585,-10.4646
16,1700,2629,79192,26821.2,22719.3,-15.5117,13.5152,-10.1912,-37.1905,-19.0117,-10.3913
17,1800,950,95393,35273.1,25929.4,-15.8434,12.2149,-10.6902,-37.0928,-20.4151,-10.8396
18,1900,2489,148552,30986.5,33815.2,-16.2046,12.7394,-10.9791,-36.5869,-20.853,-11.7094
19,2000,631,63255,19869.8,18307.1,-16.3922,12.8969,-11.7595,-36.2564,-19.7129,-12.425
20,2100,443,114824,33740.7,31238.8,-15.1103,12.6873,-11.5108,-37.79,-20.2564,-13.0467
21,2200,1129,72238,23851.3,20566.6,-16.1914,11.7366,-11.4336,-38.155,-19.7152,-14.721
22,2300,637,106447,20962.2,21630.6,-16.6422,12.3012,-11.8704,-38.6194,-21.2173,-15.1366
23,2400,526,169629,33726.1,38767.1,-18.0061,14.0082,-12.695,-38.0905,-22.265,-14.1693
24,2500,1814,116370,25506.2,26410.4,-16.2906,14.5403,-12.9294,-37.6183,-21.6712,-14.9475
25,2600,756,103839,27463.4,24408.7,-15.6796,14.9335,-12.1691,-37.4351,-23.3225,-13.9697
26,2700,838,127044,26967.4,28679.9,-15.5434,13.3405,-12.3185,-37.6528,-25.9572,-12.866
27,2800,2428,107979,35165.8,28956.8,-15.744,12.8118,-11.2639,-38.4947,-26.8628,-13.5183
28,2900,350,118339,29105.1,27788.7,-16.1246,14.188,-12.0033,-37.3451,-27.5448,-13.8202
29,3000,1111,86671,28398.4,21853.4,-14.9956,15.9496,-11.9827,-39.2334,-27.1155,-14.281
30,3100,298,111842,28889,26074.8,-15.2052,17.2502,-12.3878,-38.2126,-26.2269,-14.0741
31,3200,1434,103716,37895.6,30204.9,-15.1508,17.595,-13.9145,-37.0314,-29.6285,-13.1809
32,3300,787,123798,32492.4,32015.1,-17.3047,18.0883,-13.2017,-35.3062,-30.8011,-13.7809
33,3400,1093,183696,31094.1,35327.9,-17.643,18.5415,-12.8885,-34.2118,-30.0125,-15.1084
34,3500,591,102191,27526.9,27831.9,-15.4501,18.058,-13.717,-34.9096,-30.8596,-13.9039
35,3600,875,60597,22605.4,17105.2,-15.3929,16.5125,-13.9448,-34.9349,-30.179,-14.5259
36,3700,661,224600,37115.4,47956.9,-16.0155,15.0103,-13.1852,-35.4587,-30.8053,-14.1478
37,3800,1983,145647,32141.1,36234.7,-16.5381,15.5254,-14.1178,-35.625,-30.1331,-13.627
38,3900,5306,84461,26049.5,18392.9,-15.5743,16.4605,-13.3998,-35.0919,-27.9512,-13.6996
39,4000,975,128149,34548.4,38302,-15.4904,16.7909,-12.4385,-36.7854,-26.2075,-13.2555
40,4100,348,94926,26511,19973.1,-14.4371,14.6505,-12.7067,-37.256,-26.4688,-12.9696
41,4200,2041,146253,31819.1,28044.2,-14.9732,14.919,-12.3414,-38.6983,-26.2316,-12.8493
42,4300,882,65548,21407.7,16713.9,-14.5475,16.5917,-13.6056,-38.7022,-24.9333,-13.0688
43,4400,2393,157245,36883.2,37490.1,-14.5575,16.3712,-14.0586,-39.9479,-24.157,-13.1152
44,4500,1053,183099,30829.5,35177.4,-13.3604,16.7693,-13.8937,-40.1909,-23.7321,-12.0634
45,4600,732,154172,35305.4,40527.2,-15.1867,15.1604,-13.7508,-40.1928,-22.6548,-12.4653
46,4700,2327,116966,30349.2,28259,-16.304,14.388,-13.5259,-42.6959,-22.7607,-13.1738
47,4800,2684,88743,17717,18051.3,-16.0173,14.012,-13.5495,-42.7379,-22.2856,-12.8629
48,4900,846,117383,20516.9,25537.2,-17.0877,15.1638,-14.1489,-43.3981,-23.2724,-12.5561
49,5000,1337,87132,24353.8,25113.4,-19.0384,17.2686,-14.0927,-43.7722,-26.0781,-12.8457
50,5100,1382,179980,34015.9,38509.6,-20.3746,16.4107,-15.1948,-46.3926,-25.5356,-12.4967
51,5200,399,101129,35437.2,29524.5,-18.3061,16.7878,-14.8527,-49.1104,-27.2281,-14.6569
52,5300,1287,87690,21051.5,24443.3,-18.0712,15.8689,-15.0082,-49.2149,-25.5983,-13.6039
53,5400,2186,161195,30918.2,32268.5,-18.1411,14.1244,-14.9935,-46.8435,-25.3046,-14.7034
54,5500,605,103824,21082.7,26320,-19.7849,15.6971,-14.5175,-45.1876,-21.9301,-13.28
55,5600,863,124742,30777,27824,-19.4468,14.9491,-13.3551,-47.0314,-21.6182,-12.7054
56,5700,648,118969,31073.1,35203.1,-19.4615,14.0889,-12.8539,-45.5957,-20.4707,-13.0091
57,5800,838,196089,36414.2,44941.3,-18.7946,14.1842,-13.4139,-44.6919,-17.7807,-12.5477
58,5900,3348,114059,34442.9,31479.5,-19.2478,14.8656,-12.9553,-43.4897,-19.1939,-12.064
59,6000,4369,102101,29011.8,29095.3,-17.978,14.2462,-13.968,-42.1626,-19.7017,-11.4898
60,6100,2017,151635,22354.8,31724.8,-17.9892,14.5789,-12.1492,-43.885,-19.302,-11.7835
61,6200,504,226725,25471.7,41648.3,-18.7048,13.4848,-12.8608,-44.2107,-19.3399,-13.2338
62,6300,1368,121148,33472.3,27459.6,-17.1648,12.0848,-10.5358,-43.0256,-19.5719,-12.9999
63,6400,696,79946,31890.2,24579.8,-17.2716,11.2835,-10.9804,-43.5054,-19.9729,-13.3649
64,6500,1006,105255,29745.7,28477.8,-16.9059,12.8797,-12.8786,-45.5149,-19.8232,-13.5939
65,6600,1099,193065,28587.8,34967.7,-17.6216,10.7678,-14.3062,-47.715,-20.132,-12.4554
66,6700,144,118001,27904.6,29943.5,-17.5426,12.0488,-14.1507,-46.1207,-20.7666,-13.7564
67,6800,233,71035,24314.5,19799.8,-18.6126,9.81714,-13.8637,-46.9175,-19.8708,-13.2223
68,6900,713,95969,31078.5,27652,-19.2424,10.552,-13.8951,-46.5823,-18.3177,-13.5879
69,7000,2157,141904,39154.9,36693.9,-17.9661,8.87764,-13.8664,-47.4569,-18.0664,-13.4791
70,7100,166,108801,30039.6,28164.7,-18.4007,8.15864,-11.9185,-46.3772,-16.7292,-13.0481
71,7200,1664,88562,24963.1,23738.9,-20.0979,8.65223,-12.319,-45.4463,-16.4781,-13.7536
72,7300,1428,282296,40834.1,55898.4,-19.4722,7.75118,-11.3067,-44.6113,-16.2663,-13.3267
73,7400,140,126331,27792.4,32834.9,-20.5844,7.46158,-12.5156,-43.4747,-18.5003,-14.3104
74,7500,3801,253367,32952.5,44553.5,-18.6093,8.34745,-12.9534,-43.6814,-19.5433,-12.6067
75,7600,805,119071,19259.7,24882.5,-18.6293,7.96454,-13.326,-43.809,-20.8375,-13.6275
76,7700,504,121766,34781.3,32712.1,-20.5712,7.38317,-13.3718,-41.7709,-22.9341,-15.0586
77,7800,2894,93859,31882.9,22519,-20.0021,6.93336,-12.7885,-42.794,-23.2525,-13.6108
78,7900,289,85854,21922.5,17928.2,-18.6937,9.58645,-12.2745,-43.4196,-22.7193,-13.2401
79,8000,796,64189,20431.2,16547.7,-21.5464,9.29234,-11.5836,-44.5003,-22.8984,-12.8848
80,8100,47,77721,28278.8,23428.3,-21.7107,9.73439,-11.8983,-45.3797,-25.2033,-14.0575
