generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,5,0.366667,1.0662,3.44145,-0.414204,-5.77067,0.937373,0.562277,-5.13974,4.7528,-1.32405,-3.7889,-1.88955,-3.22938,0.419921,-2.00158,-1.24394,-2.52352,6.39806,-0.944665,-5.66647,2.47588,-4.0881,2.35306,-5.03069
1,200,0,6,1.43333,1.71572,-0.689074,-3.97114,-5.66677,-2.2265,0.331117,-11.251,2.90553,-6.54975,-4.77054,2.65511,-2.14118,-3.61929,1.24379,-3.47929,-5.59398,7.49903,-0.534685,-9.93772,-1.26106,-5.31137,-0.0405502,-6.76006
2,300,0,26,6.86667,6.91193,-2.66077,-4.54001,-7.8666,-2.80196,-0.401178,-14.1836,4.14156,-8.86507,-6.85922,3.27368,-4.06269,-6.10848,-0.36255,-2.61033,-8.69464,5.3379,-1.85363,-13.0504,-4.31679,-1.49628,-5.81686,-12.069
3,400,6,66,18.5667,13.3227,1.21937,-5.04511,-8.50002,-1.63425,-0.226276,-14.0398,4.3595,-14.0863,-6.75384,0.750212,-1.06924,-4.60369,-3.56173,-2.28707,-8.1945,0.837933,-2.47217,-15.7897,-4.22304,-1.26112,-5.82793,-15.199
4,500,2,86,46.8,20.1655,-1.41317,-4.10977,-7.42661,-2.67108,0.635557,-11.5805,3.34005,-20.7733,-7.62854,0.712576,-1.03344,-2.97451,-5.37578,-2.41261,-9.46187,-2.15916,-9.3422,-15.0078,-4.85438,-3.36755,-7.05496,-14.3303
5,600,14,111,38.3333,20.4793,-2.57134,-2.86062,-8.00143,-2.70174,0.316888,-13.5056,2.26156,-20.0863,-8.52007,-1.76785,-0.487556,-2.03359,-9.18681,-2.55724,-8.33704,-3.77048,-8.48724,-11.9416,-4.11728,-3.30602,-7.80165,-15.3585
6,700,31,154,66.9333,31.21,-1.99954,-1.53182,-9.08966,-4.44176,-0.0110778,-14.8387,2.12052,-15.4378,-9.23619,-3.56548,0.172926,-5.37006,-7.98778,-2.34172,-8.92353,-5.7676,-8.04824,-11.0644,-5.49724,-1.18864,-8.69301,-15.7044
7,800,33,263,92.5333,49.8935,-4.50097,0.543348,-10.6946,-6.39462,-0.476371,-14.429,2.23037,-13.085,-9.5466,-4.36824,0.467994,-7.60229,-8.6986,-2.59645,-10.0011,-5.52968,-7.98419,-10.1124,-6.46138,-3.66161,-8.5712,-18.3925
8,900,24,249,102.7,47.5105,-5.36847,0.0591482,-10.3582,-7.62678,-0.758206,-14.5696,2.98156,-11.4308,-9.53159,-4.15926,-0.384208,-7.31952,-7.13724,-3.15471,-10.025,-7.34984,-8.90391,-10.1065,-6.79586,-3.16075,-8.24733,-18.5598
9,1000,17,228,89.5333,45.9503,-5.16304,0.679051,-11.4246,-7.69938,-0.657329,-14.2839,2.96302,-11.6743,-9.26566,-4.34176,-0.0820946,-6.33635,-6.58183,-2.78429,-10.342,-7.06316,-9.33689,-9.93603,-6.91231,-2.75816,-7.9472,-19.7696
10,1100,27,244,113.6,63.3576,-3.9597,0.282706,-12.3221,-9.31541,-0.908906,-12.8886,2.85447,-12.7806,-9.28427,-4.18171,-0.142024,-3.87571,-6.29188,-2.97475,-10.106,-7.5278,-11.051,-9.3442,-7.30627,-2.65631,-8.14471,-20.6625
11,1200,41,339,117.567,74.0273,-5.64583,0.716815,-12.215,-8.82535,-0.822953,-12.504,2.64049,-12.9899,-8.86707,-5.56638,0.146942,-4.53607,-5.3441,-3.88095,-10.5598,-7.60798,-10.9696,-9.38313,-6.87839,-2.52295,-7.94307,-22.1025
12,1300,41,453,133.033,77.9148,-6.15781,0.745295,-11.9081,-8.19343,-1.43956,-13.1735,2.5547,-12.9487,-8.75015,-5.49982,-0.0638268,-5.10064,-5.03587,-5.51179,-10.8484,-7.68428,-11.419,-9.51347,-6.14036,-2.33746,-8.43739,-22.6797
13,1400,33,237,106.4,56.6256,-7.27578,0.94592,-11.8494,-7.84385,-1.4323,-13.0679,2.43688,-12.4459,-8.68373,-5.96602,0.14753,-5.56113,-6.0273,-3.76854,-10.6382,-8.27423,-11.0012,-9.73733,-6.31953,-2.39783,-8.33994,-22.5704
