generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
27,168,696,75463,14963.7,15651.5,1.62038,-12.2144,8.96447,-9.0338,-20.4325,-15.6729,-8.81527
28,174,687,109739,22203.5,25238.2,1.54687,-10.0644,8.33802,-7.18527,-16.5053,-14.0803,-6.99161
29,180,659,89505,17873.9,18793.7,1.60105,-10.0516,7.37921,-5.11022,-14.6025,-13.5013,-5.26032
30,186,1157,92707,20436.6,22055.6,1.58854,-9.45552,6.27692,-4.73266,-13.9699,-13.6234,-4.86643
31,192,541,27573,8979.53,7704.26,1.56864,-8.4556,6.95544,-4.01253,-11.9075,-11.6683,-5.09889
32,198,1465,66634,22198.8,17171.3,1.46339,-7.89976,7.49,-5.6044,-13.2984,-11.861,-4.88889
33,204,414,56460,17190.5,16325.6,1.31917,-8.72987,7.46403,-6.00522,-14.1694,-11.7664,-6.06758
34,210,1168,31939,12289.4,9014.21,1.19728,-8.85099,7.77746,-6.24279,-14.355,-11.7473,-6.76209
35,216,780,58908,14782.6,15574.4,1.22885,-9.79384,7.88468,-8.88008,-16.4841,-12.8905,-8.49195
36,222,768,47712,14366.7,13143.5,1.22441,-9.54773,6.92715,-7.07835,-14.0393,-13.1538,-7.78674
37,228,626,32221,9045.8,7428.14,1.32269,-9.55929,6.79364,-7.81173,-12.7762,-13.3798,-8.07345
38,234,406,24342,8394.73,6109.26,1.30503,-7.77804,5.84613,-6.78147,-11.5735,-11.9024,-7.23554
39,240,839,30346,10251.3,8092.98,1.25834,-7.47569,6.67333,-6.1763,-10.3919,-11.5866,-5.94203
40,246,583,70866,16849.8,18330,1.20825,-6.34185,5.758,-4.37759,-8.75178,-10.6195,-4.55343
41,252,866,71962,25298.4,21329.6,1.19492,-6.42468,6.0674,-3.76892,-9.84604,-11.4315,-5.36256
42,258,1530,82060,16069.7,17244.5,1.23131,-4.27689,5.37136,-2.67102,-7.45311,-9.14348,-3.26023
43,264,253,53080,13989.3,13601.3,1.13108,-5.4803,6.52096,-3.31887,-8.78,-9.67449,-4.14226
44,270,476,51828,13514.7,11719,1.04374,-6.42406,6.50689,-4.43921,-10.2031,-10.5842,-6.0602
45,276,259,28395,10019.3,8204.77,0.941344,-7.15562,6.34663,-5.0842,-11.3877,-11.3643,-6.49884
46,282,1152,66716,18739.7,15285.4,1.01378,-6.23835,4.98457,-4.92591,-10.9529,-11.6496,-6.84467
47,288,360,48892,15673.5,14830,0.960308,-5.98123,5.74878,-3.93915,-9.64679,-10.9916,-6.34582
48,294,997,60579,18026.9,15534.6,0.923922,-6.17393,6.39184,-3.44407,-10.4997,-11.2459,-5.83698
49,300,188,61116,18567.2,16817.5,0.937487,-7.00843,7.64196,-4.08625,-12.1629,-11.6902,-6.58999
50,306,340,84371,26790.7,23230.3,1.02657,-7.85198,8.90969,-5.38631,-14.3716,-12.1864,-7.26234
51,312,598,116281,24746.2,25587.8,1.08428,-8.33743,9.3615,-5.805,-15.4554,-12.9447,-7.705
52,318,1218,64282,15764.7,15528.7,1.05298,-8.5361,8.84216,-4.42008,-13.9502,-12.6393,-7.11198
53,324,189,45912,14476.2,14364,1.06235,-9.42944,9.58361,-4.5929,-15.4016,-13.258,-7.72908
54,330,3014,44389,16000.4,12385.1,0.951829,-9.02396,8.38931,-5.72171,-15.1996,-13.3939,-8.31635
55,336,38,93781,17594.4,24692.2,0.811822,-8.07877,8.39375,-4.84758,-14.1071,-12.8124,-7.43459
56,342,1167,78762,20432.6,20942.1,0.730068,-7.94971,8.37481,-4.45816,-14.268,-12.8125,-7.28477
57,348,2292,83760,19656.1,18804.3,0.743507,-7.9371,8.60122,-4.85105,-14.9303,-13.5556,-7.85468
58,354,781,67236,18093.3,16223.4,0.778027,-8.01081,8.61049,-4.81868,-15.5965,-13.979,-7.87621
59,360,612,90167,28119.3,27403.6,0.760342,-8.16508,8.90982,-4.89275,-15.6395,-14.0485,-7.61425
60,366,306,80806,16301.7,18996.4,0.788945,-7.12355,8.53453,-5.15521,-14.8451,-13.7906,-7.86785
61,372,211,99824,21050.1,20174.6,0.817733,-7.0731,8.27454,-5.99356,-14.6379,-13.1737,-8.08225
62,378,216,45234,13863.2,11866.2,0.808781,-6.84093,8.79514,-5.41619,-14.9145,-12.9277,-7.4795
63,384,794,77562,20420.6,18522.3,0.773517,-6.59026,8.17644,-4.61864,-14.5572,-12.9026,-6.85538
64,390,435,41078,14439.8,12495.7,0.738008,-6.44854,8.19322,-4.42343,-14.5188,-12.7206,-6.52641
65,396,1341,62272,13799.4,14059.3,0.728413,-6.55336,8.74318,-4.30175,-15.2369,-13.4076,-6.74231
66,402,214,67309,21413.7,19561.7,0.698228,-6.6166,9.24575,-4.52056,-15.3167,-12.9132,-6.5861
67,408,951,56059,22510.5,18972.3,0.670825,-6.95404,8.68981,-4.2859,-14.874,-12.4363,-6.33739
68,414,1078,61315,20128.2,14143.7,0.631503,-7.51877,9.08807,-5.09214,-15.2117,-12.9991,-7.23081
69,420,1137,85709,22064.2,21633.7,0.579941,-7.74307,8.99618,-4.76203,-15.4772,-12.9759,-6.9773
70,426,1168,95516,28702.8,26749.3,0.529359,-7.40259,8.95573,-4.21875,-14.7777,-12.6512,-6.51151
71,432,228,45714,13983.7,12883,0.504495,-7.69239,9.53244,-4.97243,-15.5157,-13.2563,-7.19646
72,438,2285,88498,17608.8,17095.1,0.511853,-8.00558,9.65106,-5.60778,-15.7506,-13.4136,-7.46767
73,444,1400,108714,25459.1,30112.2,0.544577,-7.68609,9.4008,-5.84475,-15.147,-12.9651,-7.26468
74,450,565,72318,23059.3,20920.6,0.563285,-7.42672,8.83148,-5.6252,-15.0892,-12.9987,-6.87673
75,456,880,74911,24283.8,21322.9,0.552969,-7.21931,8.60977,-5.38088,-14.5848,-12.9108,-6.65364
76,462,464,61724,20998.8,17221.9,0.586319,-6.71498,7.65054,-4.75127,-13.6576,-12.5643,-6.09168
77,468,1137,84612,23550.1,20996,0.667141,-6.57757,7.12171,-4.75281,-13.5507,-12.8858,-5.86324
78,474,559,135210,25578.8,29301.1,0.707696,-7.01411,7.64713,-5.73768,-14.3268,-13.3687,-6.47837
79,480,1727,122765,32571.6,28093,0.661161,-7.22567,8.22421,-5.69242,-15.1255,-13.54,-6.72153
80,486,839,73619,25596.1,20526.2,0.664982,-7.00927,7.65341,-5.29277,-15.212,-13.3643,-6.5672
81,492,106,93491,25904.1,24056,0.687281,-8.16383,8.237,-6.19779,-16.1994,-13.7348,-7.25773
82,498,1778,111887,23391.1,27271.7,0.689674,-8.76156,8.76269,-6.34279,-16.5622,-13.9017,-7.59059
83,504,560,119918,23388,24887.7,0.760662,-9.45072,8.568,-6.65002,-16.7009,-14.1369,-7.63747
84,510,356,56915,17465.6,16362.4,0.852244,-9.54055,7.71127,-7.01171,-16.9698,-14.6713,-8.06592
85,516,402,69428,18066.4,18613.8,0.958459,-10.7654,8.4599,-7.52861,-18.0815,-14.5155,-8.40924
86,522,584,64104,17313.7,17951.4,1.01514,-10.5624,9.2336,-8.00218,-17.8945,-14.2651,-7.97989
87,528,1206,101528,24239.5,24957.4,1.09137,-11.3314,9.94829,-8.55751,-18.766,-14.5788,-8.09469
88,534,906,82590,18623,20904.8,1.2906,-13.0498,10.3594,-9.04088,-20.1345,-15.3392,-8.08429
89,540,1766,49402,10598.6,9280.23,1.43196,-13.3847,9.39633,-9.70564,-19.19,-14.2529,-8.95055
90,546,1213,37504,13188.7,9881.84,1.45841,-14.9592,11.697,-10.3031,-22.7579,-15.7486,-9.78896
91,552,1328,65124,19649.6,16496,1.51562,-15.5736,12.2436,-9.62496,-23.8303,-15.7979,-9.27108
92,558,697,43997,11263.9,10694.2,1.68973,-17.1409,15.4467,-9.92488,-26.5508,-16.1177,-9.84219
93,564,843,41731,11671.3,12008.7,1.84217,-18.6069,16.6573,-11.4088,-28.2061,-16.0078,-10.9314
94,570,222,53239,11268.6,12223.1,1.67546,-15.5914,14.6648,-9.64387,-24.1271,-15.5406,-9.34984
95,576,806,53112,14825.6,12733.1,1.5656,-16.7677,16.4135,-10.1065,-26.4371,-16.4386,-10.2886
96,582,276,88180,14568.7,17003.4,1.46185,-16.5615,15.9068,-10.041,-25.1217,-16.4836,-9.97475
97,588,575,33650,11525,9614.19,1.39693,-16.1035,14.4908,-9.33801,-24.7563,-17.0982,-9.39283
98,594,86,67298,15960.3,16737.2,1.30319,-15.487,14.0943,-9.0369,-24.5,-17.2165,-9.29148
99,600,420,121973,22808.5,28690.3,1.23399,-16.5404,13.4829,-9.38569,-24.9692,-17.5195,-9.70587
100,606,1694,52980,17164,13833.9,1.23057,-18.1017,14.2289,-9.88663,-26.5121,-17.6724,-9.45544
101,612,400,65668,12277.6,12675.9,1.16111,-18.4965,14.7688,-10.1438,-26.774,-17.5252,-9.47299
102,618,443,48406,12995.6,13333.9,1.07356,-18.3994,14.555,-9.90311,-27.0709,-17.3938,-9.65878
103,624,190,42465,11880.8,10819.8,0.987387,-18.2502,14.2491,-9.81484,-26.5137,-17.1281,-9.10639
104,630,164,74304,13373.9,14337.3,0.945615,-17.9507,14.749,-8.77844,-26.5893,-17.1392,-8.76602
105,636,123,40134,11935.5,9494.8,0.92983,-17.8004,14.5652,-8.57875,-26.8518,-17.2711,-8.37436
106,642,380,32975,11121.3,9069.83,0.884891,-18.9008,15.6692,-9.40168,-27.9812,-17.5943,-8.6761
107,648,874,48828,13600.6,12443.4,0.969079,-19.0096,15.2115,-8.87571,-27.7105,-17.6956,-7.7245
108,654,554,31839,11135.4,7328.25,1.07205,-19.8581,14.8792,-8.77173,-28.4879,-17.9706,-7.55581
109,660,1021,30776,11736.4,8890.99,1.10936,-19.627,14.5631,-8.70875,-27.8849,-18.3579,-7.60001
110,666,901,52757,10315.4,10675.4,1.09211,-19.2113,14.1536,-9.23091,-27.5969,-18.435,-7.68488
111,672,840,38582,14207,12549.1,1.09621,-18.5323,14.1863,-9.09037,-27.3584,-18.4051,-7.27737
112,678,432,30881,11163.8,9043.6,0.968364,-19.1626,14.6877,-9.08623,-28.3178,-18.4701,-7.71801
113,684,1013,42950,14408.9,11862.1,0.893718,-17.8747,14.3792,-8.92089,-26.7517,-17.7476,-8.1616
114,690,116,63333,16773.4,17734.2,0.868401,-18.115,14.2176,-9.73797,-27.0786,-18.0863,-8.8672
115,696,527,40595,12709.8,10306.5,0.82658,-17.6521,13.7158,-9.39419,-26.7562,-18.3186,-8.47673
116,702,564,55979,12221.1,13485.4,0.787162,-18.2203,13.4447,-9.55235,-27.1971,-18.6659,-8.52518
117,708,1218,71440,15488.4,15608.6,0.782442,-17.6066,12.4587,-9.23367,-26.3697,-18.4011,-8.13084
118,714,2007,87954,17330.2,17275.9,0.7611,-17.5881,12.2659,-9.21748,-25.9477,-17.9454,-8.08587
119,720,175,56042,15291.2,16082.8,0.721123,-17.615,12.0346,-9.13112,-26.0682,-18.0709,-8.07402
120,726,884,94789,21827.9,24707.7,0.745347,-16.7757,11.3655,-8.54999,-25.328,-17.6947,-7.52038
121,732,308,89192,15707.6,18666.7,0.81763,-16.4803,10.5598,-8.49165,-24.5802,-17.2259,-7.17024
122,738,1375,60919,20623.2,15768.4,0.849418,-16.738,10.1166,-8.50195,-24.8606,-17.6108,-7.10569
123,744,117,59552,12673.5,13042.3,0.847596,-18.107,10.9524,-9.02587,-26.0364,-18.4011,-7.66476
124,750,903,57375,12302.5,12697.7,0.893626,-18.9511,12.1188,-9.19081,-27.711,-19.0173,-7.32947
125,756,533,41388,12401.9,11643,0.853127,-19.3014,12.3708,-9.55494,-27.8967,-19.0993,-7.70079
126,762,1445,79471,20373,20429.8,0.827834,-18.7552,12.0891,-9.3611,-27.7028,-19.3989,-7.6973
127,768,1246,95167,13881,17716.9,0.934963,-18.5735,12.1609,-10.0013,-27.9461,-19.6803,-7.63355
128,774,1268,42376,13488.3,12005.4,0.999243,-18.0507,12.3409,-9.74397,-27.7597,-19.6115,-7.44016
129,780,340,48895,10538,12069,0.980663,-17.8832,12.1577,-9.2772,-27.2945,-18.5841,-7.14468
130,786,1168,84832,16546.8,16104.2,0.93881,-18.5801,12.1396,-9.46078,-28.2765,-19.2109,-7.15035
131,792,100,91040,18964.2,20842.6,0.917343,-17.6547,11.7233,-9.71664,-27.3027,-18.6688,-7.39552
132,798,192,84537,15787.1,19181.7,0.850464,-18.4405,12.203,-9.987,-28.0464,-18.8347,-7.76993
133,804,1851,51259,14062.5,10950.4,0.815979,-17.6568,12.4043,-9.37351,-26.975,-18.14,-7.67271
134,810,143,61469,15169.8,16206.3,0.807134,-16.5178,11.6587,-9.2763,-25.9945,-18.2055,-7.51335
135,816,1228,83473,22180.4,19221.3,0.760514,-17.0513,12.3609,-9.34443,-26.3267,-18.0473,-7.75915
136,822,491,61154,16819,14067.8,0.788907,-16.7862,12.4674,-9.52177,-25.6991,-17.7557,-7.94734
137,828,303,84715,21206.9,22092.2,0.905766,-15.6025,11.7238,-9.04791,-24.2588,-16.8758,-7.05299
138,834,473,78489,15767.5,17910.3,0.917593,-16.5518,12.5394,-9.15594,-25.6961,-17.3961,-6.99276
139,840,765,30354,12242.1,8286.92,0.875317,-15.7784,11.0615,-9.11744,-24.8608,-17.4136,-6.88572
140,846,653,54643,17893.8,15349.2,0.959926,-14.9802,10.3367,-9.55676,-23.8919,-16.9266,-6.93495
141,852,164,62834,17634.5,17491.1,1.04613,-13.9902,10.0654,-9.58381,-22.5413,-16.4029,-6.8785
142,858,56,64492,19963.7,17140,1.13135,-13.0158,10.3624,-9.45677,-22.1787,-16.5157,-7.05446
143,864,188,46881,16590,12839.1,1.30334,-13.2278,11.6754,-10.1134,-23.5001,-17.1226,-7.66369
144,870,191,109180,25465.3,28056,1.41159,-11.8468,11.0695,-9.17894,-22.1276,-16.7004,-6.95119
145,876,583,73009,18175.5,15581.4,1.49276,-10.7383,11.0743,-8.96793,-21.1647,-16.3759,-7.00864
146,882,204,78016,22449.3,18883.9,1.51665,-11.2668,11.8133,-9.10446,-22.3168,-17.1617,-7.10352
147,888,273,79531,17043.5,20181.7,1.4468,-11.1501,11.5513,-8.35162,-21.9799,-16.6935,-6.89823
148,894,654,69056,23494.8,18265.2,1.4328,-11.1541,12.5328,-8.47,-22.8722,-17.0275,-7.29799
149,900,256,67275,21079.8,17973.4,1.37341,-9.84544,12.0434,-8.61429,-21.6916,-16.6993,-7.32839
150,906,758,68456,29492.8,21191.3,1.39495,-7.51897,9.43344,-8.00649,-18.6109,-15.5825,-6.27296
151,912,1189,174862,33399,40067.3,1.44055,-7.38238,9.52848,-7.40317,-19.0075,-15.4079,-5.56176
152,918,131,69979,16863.8,18988.8,1.35582,-9.07033,10.1098,-7.34268,-19.5748,-15.1661,-6.15878
153,924,654,63349,20927.4,16971.1,1.29518,-10.7838,10.4719,-8.04406,-21.6348,-15.8807,-6.26585
154,930,386,113855,22281.5,27982.6,1.19549,-11.2974,11.0553,-7.93282,-21.833,-16.0387,-6.92429
155,936,63,94072,21670.7,21664.8,1.12506,-10.7753,10.9111,-7.15266,-21.3873,-15.894,-6.38197
156,942,432,53328,16770,13674.9,1.15806,-11.1976,9.75236,-6.7638,-20.9994,-15.3011,-5.59439
157,948,2570,98750,24080.3,19947.1,1.34482,-11.4412,9.14757,-6.4079,-20.4801,-14.2411,-5.21093
158,954,1114,62948,22306.8,16580.4,1.42019,-10.7024,9.52532,-5.82055,-20.4921,-14.3084,-4.95313
159,960,1006,78899,21462.5,18963.9,1.3726,-10.3621,9.70569,-6.61182,-20.499,-14.3822,-5.58883
160,966,471,60364,20031.9,19021.8,1.37045,-11.4032,11.7899,-6.96842,-22.6312,-15.6736,-6.78756
161,972,1723,92005,18224.3,21219.2,1.35412,-11.9079,12.266,-7.77461,-23.8846,-16.5155,-7.1052
162,978,616,87408,27562.2,24212.3,1.31021,-10.6567,11.9925,-7.63105,-23.1989,-16.6698,-6.83755
163,984,506,118722,26933.8,27147.3,1.31713,-8.96995,11.6577,-7.44204,-21.131,-15.931,-6.29224
164,990,1053,124279,26675,31752.4,1.28904,-9.13153,12.4592,-8.12589,-22.0131,-16.6561,-6.98332
165,996,1025,124639,23680.4,28717.5,1.22423,-7.8031,11.6808,-7.33141,-20.6664,-16.0661,-6.48249
166,1002,1167,140389,23815.1,27061.2,1.26028,-6.00221,10.7649,-6.91614,-18.5723,-15.0065,-6.38028
167,1008,1387,94915,26565.2,22927.2,1.28616,-6.70891,10.9185,-7.6233,-18.8574,-14.8503,-7.04967
168,1014,423,46924,17570,14232.4,1.35575,-7.51739,11.5245,-7.92542,-19.0802,-14.4765,-7.06223
169,1020,64,80541,24008.1,23449.2,1.54172,-9.80533,12.1199,-8.98897,-20.8889,-14.7633,-7.68223
170,1026,500,66974,20595.8,17370.2,1.53125,-10.6925,12.097,-8.92114,-21.8285,-15.2722,-7.43575
171,1032,613,91123,23022.1,21820.3,1.51635,-11.6874,12.5256,-9.15729,-23.1231,-16.5321,-8.33615
172,1038,207,71057,25815.4,22708.6,1.47747,-11.3001,11.9293,-8.16259,-22.5876,-16.5636,-7.67913
173,1044,980,89520,25985.6,23279.6,1.31721,-9.94476,11.8662,-7.64185,-21.8057,-16.0539,-7.3492
174,1050,99,131459,27835.9,32213.7,1.17566,-9.13432,11.1549,-7.35647,-20.6874,-15.6176,-7.12523
175,1056,1115,67333,27073.9,19287.8,1.11089,-8.72114,11.0655,-6.85887,-20.677,-15.514,-6.80456
176,1062,1863,104727,19111.7,20029.7,1.02467,-9.82099,10.5865,-7.38173,-21.1499,-15.7238,-6.981
177,1068,501,142495,29526.5,33520.1,0.991903,-10.1034,10.0842,-7.10615,-21.1492,-15.787,-6.67039
178,1074,342,122639,31575.3,31449.8,0.992617,-7.80727,10.2364,-6.15235,-19.3777,-15.0551,-6.28025
179,1080,2164,116915,24720.9,25231.1,0.953318,-7.81706,10.7265,-6.30354,-19.4956,-15.2073,-6.44689
180,1086,112,74227,23563.4,19283.2,0.972383,-6.88784,9.73311,-6.01675,-17.9216,-14.5497,-6.00027
181,1092,155,71257,17040.5,19884.2,1.02801,-6.92972,10.4517,-6.6926,-18.0567,-14.8531,-6.59365
182,1098,1626,130931,29738.4,25628.8,1.05726,-6.31409,9.20244,-5.82585,-16.8981,-14.3248,-6.06468
183,1104,506,151769,30951.8,38021.8,1.03478,-6.07965,9.00596,-5.98342,-16.7175,-14.4477,-6.14582
184,1110,1822,75153,24724.5,20333.9,1.02059,-5.31252,8.6776,-5.34904,-16.1338,-14.1905,-5.96431
185,1116,677,83410,19828.2,20324.4,1.04364,-3.62726,7.82045,-4.66391,-14.2108,-13.2071,-5.33967
186,1122,777,72668,15560.1,17171.6,1.00543,-4.14311,8.61488,-5.69642,-15.267,-14.1199,-6.14757
187,1128,873,79428,19352.3,17205,0.972171,-3.94844,9.42973,-5.76493,-15.7391,-14.4791,-6.3059
188,1134,263,100669,23364.1,25213.1,0.906705,-4.35849,9.15702,-6.14254,-15.9671,-14.5621,-6.25187
189,1140,172,71866,25999.8,23205.4,0.985219,-6.93663,9.51915,-6.87164,-17.9634,-14.6783,-6.34041
190,1146,437,157312,27165,31159.3,1.07864,-7.85341,9.61711,-7.34148,-18.9387,-15.2912,-6.33636
191,1152,189,116604,36992.6,23161.5,1.04941,-7.72108,9.52821,-6.93701,-18.5992,-15.3279,-6.29423
192,1158,815,124782,25866.4,26957.9,1.09322,-9.16501,8.87292,-7.40431,-19.2096,-14.986,-6.32887
193,1164,478,81748,26041.7,24648.7,1.17706,-9.10325,8.4865,-7.59416,-18.8609,-14.7421,-6.69855
194,1170,173,149227,30706.1,35365.6,1.23998,-9.74736,8.29897,-7.70442,-19.1033,-14.6272,-6.82928
195,1176,313,56223,15115.3,15231.4,1.35459,-12.6836,8.78835,-8.62384,-21.5216,-15.2408,-7.37033
196,1182,2797,106398,23324,20876.3,1.40716,-12.4624,7.59783,-7.91189,-20.6041,-14.4475,-6.44065
197,1188,1509,90995,18891.1,19181.9,1.41017,-11.9016,7.84089,-8.21595,-19.6842,-14.0015,-6.81443
198,1194,1218,85129,22349.1,17892.9,1.45161,-11.7668,8.44748,-7.86211,-19.4431,-13.894,-6.59798
199,1200,736,66610,20818.2,19129.1,1.39396,-12.0468,8.555,-8.58981,-19.7401,-14.0648,-6.92194
200,1206,606,74955,20588.3,20767.2,1.32876,-9.52077,8.46544,-8.03301,-17.7772,-13.7541,-6.72048
201,1212,832,88080,20523.9,20744.4,1.32188,-9.35075,9.09839,-8.13193,-17.5804,-13.6252,-6.89921
202,1218,342,76846,26780.2,22656.6,1.23285,-7.54515,7.99753,-7.21334,-15.8277,-12.9857,-6.24367
203,1224,381,75701,27171.4,20900.7,1.15963,-8.83596,7.30038,-7.06063,-16.8273,-12.9653,-5.98455
204,1230,194,66399,18279.1,16419.8,1.13288,-9.63212,8.21666,-7.17346,-17.9157,-13.2341,-5.94572
205,1236,1251,113323,22954.9,22496.9,1.23922,-9.90971,7.12374,-6.10819,-17.6357,-12.8581,-5.34877
206,1242,502,53854,16535.5,15520.9,1.17959,-10.7793,7.50927,-6.90416,-18.3269,-13.1455,-5.52034
207,1248,976,55523,18665.7,14962,1.09716,-10.7498,7.67292,-6.65523,-18.3318,-13.0348,-5.48777
208,1254,283,90852,22642.9,24954,1.05641,-10.8471,7.18038,-6.7513,-18.0686,-12.7129,-5.14957
209,1260,818,92072,20317.3,19380,1.14837,-11.6315,8.77756,-7.03752,-19.3419,-13.3223,-5.34899
210,1266,527,23194,8890.3,6845.36,1.31442,-12.1067,8.9533,-6.57859,-20.26,-13.7301,-4.8272
211,1272,104,50343,12615.1,13817.8,1.36852,-10.9025,8.28459,-5.74858,-18.7899,-12.8939,-4.40504
212,1278,329,36298,9811.33,8278.37,1.49495,-12.3751,8.17349,-5.40176,-20.4752,-13.8511,-4.34369
213,1284,220,29305,8621.23,7600.01,1.48631,-13.1954,8.51146,-5.83775,-21.2572,-14.1906,-4.74881
214,1290,85,48688,8766.17,9934.63,1.50021,-14.0097,8.02668,-5.85427,-22.0791,-14.598,-4.79947
215,1296,466,65739,15380.1,15835.7,1.5142,-12.18,7.98832,-6.86217,-20.8864,-14.4972,-5.32318
216,1302,251,69515,18122.4,17494.1,1.5608,-11.6501,9.00585,-7.4688,-21.1745,-15.1952,-6.02211
217,1308,1352,116863,26751.8,25739.8,1.67402,-11.277,8.502,-8.41943,-20.7909,-15.3041,-6.46605
218,1314,1543,63429,13713.9,14704.2,1.87962,-13.291,8.50582,-9.87775,-22.0654,-15.0362,-6.80986
219,1320,1082,44607,17052.2,13230.5,1.83517,-13.3666,8.39798,-9.54606,-21.7299,-14.6937,-6.82973
220,1326,397,69958,19559.2,17214.6,1.87284,-12.7634,9.55609,-10.2513,-22.2835,-15.2094,-7.35983
221,1332,959,59998,18936.5,16563.1,1.79869,-14.3821,8.21053,-10.2557,-22.7871,-14.9926,-6.80841
222,1338,210,90515,21868.5,21235.1,1.7489,-14.136,7.29762,-9.06695,-22.2528,-14.3691,-6.31889
223,1344,991,82520,19698.2,20637.6,1.88445,-12.3874,7.24157,-8.202,-21.0969,-14.0001,-6.50389
224,1350,1028,58271,19034,17102.8,1.9465,-11.6036,6.78032,-7.52763,-19.9605,-13.2931,-6.22972
225,1356,377,59622,20163.5,16529.1,2.01423,-9.40985,6.83529,-5.9978,-17.7037,-12.7021,-5.77619
226,1362,74,56361,13650.6,14177.6,1.9986,-12.6626,7.44377,-6.57136,-20.3987,-12.7414,-5.25759
227,1368,791,80998,24959.4,24915.3,2.07898,-10.1682,9.69488,-7.83954,-19.5294,-13.2898,-6.61748
228,1374,542,37608,13661.4,11326.7,2.10665,-12.442,10.2747,-8.02119,-21.6725,-13.7414,-5.96227
229,1380,710,92489,17664.9,18375.4,1.91369,-11.147,9.70767,-7.10847,-20.309,-13.6776,-5.7969
230,1386,536,45726,17369.7,13580.2,1.79427,-12.0813,10.9666,-8.60129,-21.7598,-14.4357,-6.90606
231,1392,146,69695,15055,15510,1.77746,-13.3325,11.1051,-9.22427,-22.6146,-15.0631,-7.16755
232,1398,367,59037,17096.8,15627.5,1.56474,-12.7979,10.5631,-8.7162,-21.852,-14.5182,-6.95278
233,1404,472,52737,17408.7,15532.1,1.52274,-11.2674,9.55543,-7.71634,-20.077,-14.0023,-6.85415
234,1410,290,143576,20894.6,28244.7,1.5611,-12.2852,9.2897,-7.96993,-20.8282,-14.3632,-7.24394
235,1416,697,62596,18716.3,17705,1.47156,-11.9141,10.9394,-8.04908,-21.1057,-14.3283,-7.18097
