generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,223,8390,2386.9,2082.04,-6.03013,-0.500969,-4.91247,-6.45229,-7.44339,-4.35508
1,200,114,9518,3093.1,2538.31,-8.69245,6.29439,-10.6618,-15.3601,-10.187,-5.47949
2,300,277,72566,24997.4,19383.2,-8.95782,8.84661,-7.64418,-18.1736,-13.1689,-6.04534
3,400,584,143452,30035.1,33311.9,-8.41001,7.20803,-7.46745,-18.5609,-14.6346,-7.34418
4,500,852,110619,22636.8,28967,-10.4205,7.00076,-7.2147,-18.3054,-17.0521,-8.07937
5,600,871,81370,26407,25622.4,-9.27362,5.13601,-6.93675,-18.9681,-18.0505,-8.89016
6,700,1394,76513,29082.2,21925.3,-10.9621,5.37017,-8.23272,-22.228,-17.1233,-8.1413
7,800,975,78303,31287.4,22935.4,-10.924,6.73797,-8.45539,-21.7187,-17.4016,-7.41655
8,900,2030,120633,29725.8,26793.5,-9.92794,5.37918,-7.87987,-20.9415,-17.1933,-6.89711
9,1000,305,76308,29165.5,21629.5,-10.685,7.10449,-8.10295,-21.7093,-19.4345,-7.88435
10,1100,935,92004,35270.6,26517.1,-10.4429,8.07877,-8.3168,-22.3644,-19.5207,-8.40305
11,1200,309,102836,17623.2,20903.8,-9.65953,7.46979,-7.75114,-22.148,-19.8736,-9.86634
12,1300,908,115092,24204.9,24678.5,-9.9348,9.69705,-8.04287,-23.1657,-19.0491,-9.02964
13,1400,517,101824,22190.4,21806,-10.5232,7.9136,-8.10418,-23.7509,-20.3301,-9.88505
14,1500,99,154547,35389,38555.5,-11.1495,5.90581,-8.13256,-25.2696,-20.7169,-9.61894
15,1600,3218,81428,31803.6,22803.3,-12.0257,4.99826,-8.30691,-23.9424,-18.0013,-9.97481
16,1700,536,150408,35664.1,35995.7,-12.9726,4.47821,-7.77178,-23.5983,-18.6188,-8.96449
17,1800,591,96609,25349.5,19765.6,-12.97,4.22064,-7.37916,-23.5971,-16.988,-9.07467
18,1900,1755,107840,28575.1,26289.4,-12.6892,4.59595,-7.80707,-22.8675,-18.5642,-9.314
19,2000,393,110771,35970.2,30195.8,-12.5876,4.60069,-8.90094,-24.3404,-19.7657,-9.03548
20,2100,1578,187329,33611.1,37172.1,-12.2733,4.82886,-9.36232,-26.6394,-22.2269,-9.37817
21,2200,866,91904,24110.9,24632.5,-13.2535,5.0682,-8.83681,-26.8651,-20.2181,-9.2208
22,2300,330,98447,31090.5,28085.6,-13.3016,6.06079,-9.4485,-25.6917,-20.1016,-9.30138
23,2400,331,108809,27255.2,29704.3,-15.1939,5.14106,-8.94728,-27.3053,-17.9301,-8.70335
