generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,484,27818,7964.2,6892.57,-6.99756,1.09196,-3.79494,-6.65968,-9.71233,-5.47597
1,200,320,111308,27286.5,27671.2,-6.71547,2.37201,-4.05458,-9.98701,-12.7076,-3.98357
2,300,224,81567,20201.3,20228,-6.25628,2.84544,-3.73415,-11.4667,-14.3671,-5.99062
3,400,1035,182385,30556.7,38422.8,-7.3819,2.18273,-4.43078,-13.3318,-13.3134,-6.13245
4,500,155,103409,30325.4,29445.9,-7.47227,1.82627,-4.92241,-14.9398,-14.2052,-6.47255
5,600,2492,121019,29598,27400.8,-7.2924,1.52142,-4.76813,-14.2645,-14.6215,-5.51764
6,700,1257,132434,30295.5,29420,-7.10965,1.43797,-4.77596,-14.0553,-14.4529,-5.53181
7,800,161,44047,16867.7,13513.1,-7.11461,1.39012,-4.78345,-14.3522,-14.2698,-5.18692
8,900,540,184372,29332.6,39773.2,-7.14975,1.31732,-4.8318,-13.7472,-13.751,-5.28865
9,1000,398,108722,22155.7,23173.7,-7.15388,1.39588,-4.74483,-13.9502,-12.7717,-5.11109
10,1100,1522,95006,27664.9,22965.4,-7.06356,1.36639,-4.78847,-13.6071,-11.5345,-5.04
11,1200,1582,57094,16926.6,14732.1,-6.95284,1.40975,-4.80679,-13.5433,-10.8562,-4.83703
12,1300,196,72402,22440.5,16050.5,-6.88961,1.4053,-4.8022,-13.6394,-10.7941,-4.90768
13,1400,414,119060,30999,28083.1,-6.8976,1.43524,-4.78797,-13.3939,-10.1679,-4.94242
14,1500,481,123588,35416.9,33411.7,-6.96789,1.41206,-4.81472,-13.375,-10.3094,-4.8384
15,1600,627,138942,32749.6,29211.2,-6.89514,1.43829,-4.78168,-13.5784,-10.2127,-4.83919
16,1700,126,77805,27237.8,26877.1,-6.86189,1.44236,-4.76567,-13.4745,-9.63964,-4.79027
17,1800,986,152171,26204,33957,-6.74796,1.50631,-4.76541,-13.054,-9.62959,-4.7108
18,1900,318,233686,32476.6,42906.8,-6.71925,1.48307,-4.76596,-13.0077,-9.56774,-4.71813
19,2000,544,107057,28404.6,26000.8,-6.71049,1.43899,-4.72687,-12.9264,-9.48873,-4.76619
20,2100,179,140070,27578.6,31241.1,-6.59384,1.41078,-4.71411,-12.9422,-9.70916,-4.73519
21,2200,368,61513,19690.6,15305.9,-6.51103,1.40021,-4.71447,-12.9144,-9.66679,-4.7139
22,2300,82,100242,26927.5,27205.8,-6.52769,1.4399,-4.73833,-12.8323,-9.59022,-4.73326
23,2400,2916,87992,23258.2,18733.2,-6.57741,1.45006,-4.72092,-12.8253,-9.64472,-4.65891
24,2500,579,167475,25582.3,34287.4,-6.58841,1.43841,-4.72353,-12.8918,-9.84224,-4.69974
25,2600,885,87820,20831.3,19287.8,-6.62675,1.43938,-4.71485,-12.8769,-9.77944,-4.70491
26,2700,390,132512,21941.5,29849.2,-6.60711,1.43145,-4.71683,-12.8481,-9.73794,-4.70325
27,2800,743,137196,30026.8,29116.1,-6.60153,1.4405,-4.71618,-12.8387,-9.75272,-4.72797
28,2900,1041,117635,25826.2,26258.6,-6.67654,1.42146,-4.72314,-12.9051,-9.73823,-4.73089
29,3000,709,169464,23903,34406.7,-6.76989,1.42951,-4.72695,-12.912,-9.53999,-4.73989
30,3100,3012,81693,25546.4,20621.1,-6.81361,1.42656,-4.72722,-12.957,-9.73476,-4.71507
31,3200,749,117521,26353.3,25400.4,-6.76879,1.43082,-4.72304,-13.0642,-9.85419,-4.7032
32,3300,313,112674,30711.2,27998.5,-6.75829,1.42775,-4.72631,-13.0305,-9.97632,-4.71951
33,3400,591,71065,27035,20491.9,-6.76723,1.4184,-4.72566,-13.0724,-10.1987,-4.69546
34,3500,440,122351,28575.4,26403.2,-6.77191,1.38897,-4.72466,-13.0712,-10.2015,-4.69599
35,3600,1803,117089,30113.1,26306.8,-6.77215,1.40064,-4.72683,-13.0666,-10.1357,-4.71601
36,3700,265,163822,29913.9,34274.4,-6.77725,1.40779,-4.72761,-13.0677,-10.0963,-4.69483
37,3800,945,75399,28492.2,24458.1,-6.77505,1.38774,-4.72624,-13.0708,-10.0232,-4.66905
38,3900,137,128190,30941.8,39545.5,-6.77453,1.3862,-4.72794,-13.075,-9.92655,-4.6582
39,4000,377,96345,30897.3,25436.4,-6.77578,1.4144,-4.72824,-13.0755,-9.96531,-4.64746
40,4100,728,104077,26557.6,22777.1,-6.77427,1.40764,-4.72818,-13.0764,-9.90324,-4.64734
41,4200,4511,113374,30165.4,26243,-6.77147,1.40393,-4.72735,-13.0794,-9.91342,-4.64388
42,4300,145,112046,23652.7,29623.5,-6.77141,1.39369,-4.7276,-13.0782,-9.82406,-4.63386
43,4400,101,97760,32193.9,27679.8,-6.77243,1.38188,-4.72728,-13.0798,-9.79534,-4.63504
44,4500,132,117746,32382.8,31203.7,-6.775,1.40066,-4.72858,-13.081,-9.71067,-4.63464
45,4600,1735,88627,34793,26303,-6.77214,1.40114,-4.73271,-13.0782,-9.73516,-4.63548
46,4700,102,75399,20379,21520.1,-6.77391,1.39554,-4.73684,-13.0777,-9.75166,-4.63629
47,4800,349,213452,33753.2,42403.2,-6.7743,1.43657,-4.73584,-13.0752,-9.74874,-4.63609
48,4900,390,129134,21737.8,24641.7,-6.77322,1.43684,-4.73577,-13.0734,-9.70062,-4.63761
49,5000,851,163703,33685.9,44405.9,-6.7722,1.42309,-4.73619,-13.0773,-9.71433,-4.63865
50,5100,601,67920,23877.9,16342.4,-6.77134,1.42001,-4.73428,-13.0765,-9.71893,-4.63881
51,5200,663,108473,30024,29675.9,-6.77085,1.41763,-4.73465,-13.0747,-9.71193,-4.63824
52,5300,433,123881,25511.5,30741.3,-6.7709,1.42347,-4.73663,-13.0753,-9.70556,-4.63818
53,5400,722,139432,30738.2,35109.2,-6.77117,1.42634,-4.73543,-13.0762,-9.70862,-4.63837
54,5500,395,116147,27959.5,27896.8,-6.77051,1.42517,-4.7359,-13.0779,-9.69284,-4.63814
55,5600,147,168242,31967.9,31550.6,-6.76927,1.42041,-4.73427,-13.0784,-9.68559,-4.63814
56,5700,187,74842,24889.4,20006.7,-6.77067,1.41528,-4.73461,-13.0789,-9.68606,-4.63802
57,5800,1154,84469,27003.5,22001,-6.77158,1.43016,-4.73476,-13.0788,-9.68104,-4.63788
58,5900,389,122605,28164.7,28459.5,-6.77057,1.42439,-4.73489,-13.0802,-9.68708,-4.63783
59,6000,1493,96089,21266.7,23950.7,-6.77064,1.43507,-4.73483,-13.0804,-9.68823,-4.63774
60,6100,121,140029,28153.9,33386,-6.77054,1.42176,-4.73461,-13.0806,-9.69133,-4.63779
61,6200,131,143954,26494.2,29898.7,-6.77087,1.43135,-4.73476,-13.081,-9.68991,-4.63794
62,6300,2079,109340,33822.4,30670.9,-6.76969,1.41961,-4.73471,-13.081,-9.69229,-4.63804
63,6400,1844,77973,27261.4,19974.5,-6.76842,1.42587,-4.73476,-13.0811,-9.70167,-4.63806
64,6500,141,84518,27880.4,22273.1,-6.76838,1.42789,-4.73466,-13.0813,-9.69937,-4.63809
65,6600,252,122576,25334.5,27502.3,-6.76839,1.4327,-4.73467,-13.0814,-9.68303,-4.63809
66,6700,1136,165591,35088.7,33511.3,-6.76861,1.4338,-4.73463,-13.0811,-9.68303,-4.63814
67,6800,3248,76677,26231.9,18419.2,-6.76842,1.43145,-4.73453,-13.081,-9.68563,-4.63811
68,6900,218,70052,23476.6,21660.9,-6.76874,1.43812,-4.73453,-13.0811,-9.69242,-4.63814
69,7000,207,131419,35962.5,32610.7,-6.76867,1.4466,-4.73467,-13.081,-9.68373,-4.63814
