generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,100,0,6,0.8,1.60602,2.5286,3.68442,-1.11726,-4.78132,-2.65726,-1.55432,-2.51437,0.213925,-9.85991,-3.70898,7.64552,-2.35885,1.05296,2.67339,0.783857,3.41401,3.97401,-1.6913,-2.91814,-1.96645,2.90729,-7.1199
1,200,0,19,6.86667,5.31578,0.9037,3.2627,-7.3561,-9.71273,-4.13715,-4.37012,-4.47365,-1.32066,-8.23148,-6.2934,6.47106,-0.82744,-3.85625,0.700015,2.67052,-2.40466,1.67581,-0.125827,-0.0121054,-2.54725,2.6757,-13.216
2,300,0,32,11.4667,8.31589,-2.8977,3.36168,-7.52498,-10.3806,-5.72214,-3.28591,-7.29024,-5.12379,-7.20291,-8.07547,6.24442,-5.11969,-1.13767,0.400881,3.28148,-5.44405,1.70616,-2.61825,-1.57755,-0.815916,1.53339,-19.5575
3,400,8,51,27.3333,12.5102,-0.390865,1.49704,-7.32164,-9.17043,-6.04657,-2.9022,-6.0527,-5.08889,-7.6718,-11.8402,8.23998,-4.20171,-2.61278,-2.02589,2.7065,-5.37414,-0.724799,-3.66562,-5.82005,-2.09211,-1.86424,-22.2461
4,500,7,196,74.0333,52.2517,8.41514,-0.434584,-8.0282,-6.63152,-7.58249,-5.07036,-5.28815,-3.26643,-7.75552,-11.8831,11.0763,-5.04927,-4.36492,-3.21123,0.650135,-7.02405,-1.78468,-3.42526,-7.5005,-2.78549,-10.6746,-25.2354
5,600,32,282,120.1,63.1109,10.1029,-1.89194,-9.65142,-7.83522,-8.48518,-5.52128,-7.4445,-5.86949,-6.81813,-12.8933,9.74506,-4.42161,-5.35982,-4.53142,-2.16323,-9.37428,-3.43554,-5.40268,-7.30048,-5.31989,-12.7645,-25.7756
6,700,45,249,102.433,48.5086,15.1858,-2.44358,-7.36433,-7.62292,-8.13617,-5.93339,-9.15831,-8.98554,-10.6985,-11.4046,10.5867,-5.28951,-3.90369,-4.76437,-2.86045,-7.41395,-4.63193,-4.21844,-9.82693,-6.02644,-18.8256,-27.3291
7,800,32,193,86.4667,35.6145,16.1005,-2.02264,-7.02483,-5.54476,-7.08039,-4.85399,-9.48608,-8.64892,-7.03189,-11.2566,9.23423,-4.69126,-4.63879,-6.86125,-4.45402,-7.59829,-4.97417,-4.87232,-8.66688,-7.33256,-22.4135,-27.0728
8,900,44,312,120.967,67.9084,16.0661,-1.56579,-7.50226,-5.5698,-8.35739,-6.70981,-8.89114,-8.62004,-7.95705,-12.6245,10.2358,-5.69985,-3.53584,-8.16852,-5.10049,-7.79351,-3.91405,-5.84329,-8.96696,-8.3311,-21.1357,-28.5787
9,1000,28,246,111.833,52.68,13.428,-1.65595,-6.85583,-6.67241,-8.14888,-7.4579,-9.20093,-8.74762,-7.16105,-12.3674,6.53095,-7.87911,-3.3065,-7.67391,-5.34073,-7.91641,-5.04406,-6.37566,-9.76119,-9.76549,-20.3652,-28.8185
10,1100,25,343,107.967,66.7292,16.2518,-0.355597,-7.12614,-7.26194,-6.44308,-6.24645,-10.0414,-8.78471,-6.07124,-13.6153,6.19971,-9.04248,-3.31892,-7.00326,-4.26883,-6.48513,-6.21038,-7.06476,-9.57511,-10.5748,-21.0295,-29.0672
11,1200,30,546,131.033,94.2764,16.675,-1.36098,-8.52038,-8.1757,-7.45418,-6.64756,-10.0767,-10.3321,-5.58993,-17.189,3.02954,-8.11513,-1.56544,-7.63171,-3.9579,-7.1328,-6.30221,-7.51567,-8.11361,-9.7469,-20.8117,-31.3509
