generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
14,195,0,23,4.96667,4.99989,0.84401,2.84533,-1.30274,-1.32727,-2.01573,0.0313459,-0.374192,-0.431887,-0.949831,-1.50374,0.881385,0.477878,-0.983777,1.91183,-2.88005,0.502299,-1.48212,-2.11099,-3.15564,-0.198723,-0.0517485,1.40369,-3.02858
15,208,1,12,4.8,2.85754,0.848729,2.50487,-1.07279,-1.75357,-2.47024,-0.182938,0.186498,-0.247343,-2.24353,-1.29164,0.411951,1.62078,-0.708908,1.58646,-3.2812,0.88736,-1.06724,-1.72553,-2.42243,-0.171931,-0.508343,1.63531,-2.74519
16,221,1,14,4.96667,3.35778,0.842794,2.10767,-1.27008,-2.02905,-2.43426,-0.410944,-0.379212,0.129975,-1.37446,-1.21551,0.83114,1.81944,-0.645973,2.06936,-4.03683,0.922134,-1.42756,-1.76245,-2.87799,0.274638,-0.831808,1.20444,-3.62759
17,234,1,22,7.76667,5.59361,0.844562,1.79293,-1.5929,-2.68519,-1.75333,-0.810295,-0.689249,0.097627,-1.3326,-1.04312,0.268183,1.46696,-0.0744183,1.81144,-4.00911,0.0668066,-1.56035,-2.25151,-2.4187,0.409161,-0.204445,1.19542,-4.60235
18,247,0,12,5.56667,2.96745,0.831548,1.33526,-1.80302,-2.49474,-1.4449,-0.761329,0.0146886,-0.113854,-0.859562,-1.21878,-0.156688,1.56917,-0.331618,1.89766,-3.64944,0.368871,-1.20234,-1.55795,-2.90988,0.280045,-0.569845,1.44961,-4.75015
19,260,0,24,6.86667,5.39306,0.811486,1.36634,-1.38597,-1.93023,-0.852491,-0.393403,-0.074165,-0.132159,-1.21085,-2.31724,-0.294497,1.33529,-0.440097,1.3114,-3.80684,-0.318496,-1.55326,-1.67271,-2.68291,0.0317391,-0.612901,1.53017,-4.57146
20,273,5,59,18.6,12.9923,0.803106,1.27747,-1.24876,-1.30521,-0.603481,-0.281557,-0.200039,-0.63171,-1.26654,-1.71323,-0.720316,1.2097,-0.491566,0.401983,-3.5865,-0.246072,-1.73668,-1.69648,-2.32442,-0.828069,-0.46649,1.77689,-4.94071
21,286,3,33,15.2333,8.24907,0.787332,1.22687,-1.99755,-1.7279,-0.919276,-0.371793,0.0115176,-1.20409,-0.92419,-2.00705,-0.0489445,1.68952,-0.417845,0.739359,-4.0993,-0.0714201,-2.16676,-1.75555,-2.51741,-0.960694,-0.610023,0.812587,-5.09778
22,299,8,47,19.7,10.1068,0.791507,1.34407,-2.07478,-2.41777,-1.04835,-0.212639,0.118932,-1.33135,-0.667045,-2.0737,-0.523835,2.10575,-0.620183,0.397236,-3.45602,-0.615243,-2.19221,-2.32564,-2.95547,-1.19103,-1.45011,0.895817,-5.61572
23,312,6,44,21.5667,10.2509,0.785598,1.64155,-2.03505,-2.79966,-1.12937,-0.0251211,0.29496,-1.24516,-0.935437,-2.36584,-0.687483,1.76659,-1.11893,0.0255615,-3.1269,-1.0869,-2.30825,-2.24576,-2.92641,-1.25083,-1.66838,1.20517,-5.11097
24,325,8,75,35.5,17.7953,0.7981,2.18361,-1.72186,-3.41687,-1.31295,-0.507783,0.0685361,-0.80066,-1.62426,-1.89319,-1.1299,1.80121,-1.6728,-0.059193,-2.90249,-0.972745,-2.18537,-1.72653,-3.44414,-1.57303,-1.05051,0.189318,-6.09624
25,338,12,169,74.0333,31.1166,0.813047,2.03442,-1.4431,-3.54247,-1.04871,-0.896446,-0.567716,-0.61956,-1.21593,-2.00002,-1.01901,1.61639,-2.124,-0.0884727,-2.04249,-1.1381,-2.00762,-1.75219,-3.1336,-1.8473,-1.41442,-0.280965,-6.02313
26,351,16,162,65.2,31.1608,0.831623,2.22031,-1.86701,-2.94525,-0.183942,-1.62391,-1.0325,-0.383346,-1.30389,-2.18221,-1.02381,1.52161,-2.43403,-0.031947,-1.81412,-1.44885,-1.84715,-1.75227,-3.11654,-2.04014,-1.9412,-0.676144,-5.11988
27,364,23,167,68.8667,29.4966,0.863227,1.79747,-1.49268,-2.30478,0.437789,-1.75885,-0.522456,-1.10792,-1.8321,-2.0731,-0.983715,1.72389,-2.97776,-0.868654,-0.810812,-1.68271,-2.02911,-1.49476,-3.1339,-2.53659,-1.6472,-0.760301,-4.96598
28,377,2,167,56.9667,31.6168,0.870974,1.42106,-1.37328,-2.55886,0.815056,-1.9164,-0.601391,-1.32608,-1.4896,-1.86273,-0.722499,1.64582,-2.8199,-1.15217,-0.415367,-1.48031,-1.6563,-1.3735,-3.20157,-2.16581,-1.40425,-0.573209,-4.93257
29,390,21,126,60.9,25.1497,0.82091,2.24947,-1.29735,-2.22638,0.0764839,-0.91041,-1.12127,-1.03983,-0.926095,-1.76177,-0.538681,1.6529,-2.37254,-0.644898,-1.43426,-1.0383,-1.93279,-1.67715,-2.40659,-1.28562,-1.39031,-0.628499,-5.40257
30,403,18,142,69.1667,30.0208,0.785144,2.84792,-0.94202,-1.771,-1.3081,-0.36419,-1.03788,-0.937266,-0.259721,-1.72683,-0.632445,1.85014,-2.08509,-0.000931598,-2.42484,-1.00085,-2.50517,-1.72978,-2.27619,-1.66207,-1.35478,-0.319555,-5.72092
31,416,26,291,79.5,51.0123,0.770115,3.20808,-0.774229,-2.29276,-1.91767,-0.0795191,-0.717913,-0.751556,-0.37963,-1.93723,-0.781031,2.02645,-2.34633,-0.0234905,-2.79058,-1.19168,-2.88671,-1.76178,-2.48275,-1.94744,-0.800623,-0.943215,-6.18759
32,429,16,187,85.0333,37.5798,0.758584,3.08202,-0.917612,-2.79084,-1.79519,-0.736873,-1.01973,-1.13575,-0.34656,-1.74109,-0.665668,1.91247,-2.47882,0.0873722,-2.87807,-1.88834,-3.2531,-2.03198,-3.02908,-1.98672,-0.865872,-1.54728,-6.77758
33,442,25,233,95.1,47.699,0.766039,3.58985,-0.964253,-3.28589,-1.65861,-0.59751,-0.995419,-0.811098,-0.0187447,-1.44742,-1.50963,1.50006,-2.40971,-0.314412,-3.13276,-2.23593,-2.90776,-1.58227,-2.85189,-2.03677,-1.44529,-2.03264,-7.46066
34,455,20,266,93.7333,56.9004,0.787192,4.39654,-0.753452,-3.54918,-1.62999,-0.290628,-1.62383,-1.20904,0.566536,-2.54832,-1.12478,1.23741,-2.50882,-0.598706,-2.71603,-2.17553,-3.92685,-1.67505,-3.14637,-1.64529,-1.60501,-1.95853,-7.85524
35,468,38,327,123.4,58.8157,0.808434,4.80477,-0.377906,-3.29479,-1.29891,-0.424237,-1.44248,-1.38931,0.721719,-2.93936,-1.58823,1.33014,-1.88092,-0.190185,-2.60388,-2.08136,-3.82153,-1.26948,-2.78338,-1.66922,-1.71792,-2.10353,-8.29362
36,481,39,262,105.733,51.6132,0.799864,4.53042,-0.305505,-3.10607,-1.75384,-0.0760565,-1.76775,-1.13285,1.03552,-2.40593,-1.29709,1.59558,-1.34735,0.167694,-2.53761,-1.79842,-3.56254,-1.31401,-3.27627,-1.30632,-1.19258,-2.22788,-7.88796
37,494,30,337,101.567,63.2192,0.769904,3.75515,-0.418252,-3.05139,-1.36687,0.528195,-1.26954,-1.1506,0.0229558,-2.22386,-1.26234,1.50215,-1.53304,-0.351036,-1.52625,-1.64129,-3.119,-1.60564,-2.81211,-1.85093,-1.72647,-2.66533,-7.86555
38,507,42,236,115.433,51.9301,0.757113,4.20144,-0.13781,-2.56487,-1.21669,0.197381,-1.22071,-0.67082,-0.611352,-2.67526,-0.771463,1.55123,-2.48708,-1.16034,-1.02003,-1.79758,-3.16064,-1.66368,-2.15637,-2.06507,-1.82376,-3.00216,-7.54
39,520,22,389,132.167,76.2456,0.751962,4.72002,-0.112444,-2.54653,-1.19398,0.0692525,-1.17407,-0.202726,-0.158152,-2.64972,-0.670925,1.00015,-2.2619,-0.449308,-1.23248,-1.12005,-3.32471,-1.19926,-2.01424,-2.67331,-1.97592,-3.04732,-8.31628
40,533,29,319,117.067,71.9343,0.739388,4.31681,-0.368617,-2.74745,-1.23799,-0.00862511,-1.38374,-0.646179,0.181862,-3.05186,-0.823493,1.31946,-2.2711,-0.849664,-0.945582,-1.49884,-3.75029,-1.48348,-1.85085,-3.55671,-1.74165,-2.84082,-8.56075
41,546,51,361,136.733,78.1356,0.696519,4.42757,-0.211678,-2.5927,-1.41514,-0.0385162,-1.02694,-1.26533,-0.109542,-2.42166,-1.14282,1.12976,-2.55946,-1.08685,-1.40283,-1.8284,-3.72192,-1.33623,-2.22349,-2.83518,-1.77253,-2.41198,-8.78389
42,559,9,311,142.733,75.065,0.678777,4.3234,-0.438024,-2.38083,-1.04126,0.106822,-1.16717,-1.26244,0.0361906,-2.0279,-0.816571,0.73726,-2.98207,-1.311,-1.61559,-2.17767,-3.74297,-1.22196,-2.23648,-1.98256,-1.55058,-1.83821,-9.33106
43,572,51,417,159.333,81.1297,0.668203,4.19743,-0.565632,-2.62141,-1.06965,-0.342911,-1.02118,-1.53791,0.324827,-2.00795,-0.743273,0.649017,-2.67007,-1.66625,-2.04735,-2.45494,-3.90423,-1.22804,-2.51555,-1.97256,-1.12118,-1.54583,-9.65131
44,585,22,667,190.867,144.087,0.668323,4.47587,0.175023,-1.96787,-0.734533,-0.0211756,-1.57834,-1.73116,0.52311,-2.3345,-1.08965,0.637793,-3.07363,-1.90938,-2.29399,-2.92663,-4.18439,-1.46745,-2.52802,-2.01162,-0.711747,-1.52271,-9.24914
45,598,23,366,147.4,88.8282,0.638058,4.59729,-0.410151,-2.14786,-0.608529,0.170954,-1.88231,-1.74147,0.154711,-2.56361,-1.16003,0.642069,-2.70878,-1.45002,-1.93707,-2.36781,-3.59947,-1.90575,-2.0074,-1.63431,-0.946074,-1.45923,-8.92824
46,611,9,511,172.167,115.106,0.621032,4.36892,-0.369152,-1.93625,-0.269843,0.0246056,-2.20408,-1.86705,-0.0162398,-2.43438,-0.831156,1.11479,-2.91914,-1.67887,-1.82156,-2.18951,-3.10657,-2.16566,-1.59845,-1.78625,-0.93664,-1.47031,-8.98631
47,624,60,413,179.3,89.9981,0.627471,5.12922,-1.00334,-2.13964,-0.153382,-0.124384,-2.10546,-2.10211,-0.362126,-2.08908,-1.16336,1.03867,-3.50414,-1.44437,-1.59312,-2.04245,-3.10117,-2.47112,-1.8472,-1.4294,-1.43565,-0.557901,-9.15715
48,637,27,546,197.433,124.324,0.606379,4.77496,-0.897867,-2.20185,-0.431486,-0.189671,-1.74498,-1.78351,-0.793171,-1.91946,-1.06212,0.86753,-3.72131,-1.3898,-1.90916,-1.78961,-2.84787,-2.18449,-2.14712,-1.9569,-1.07088,-0.61739,-9.04805
49,650,45,409,191.1,94.8008,0.590964,4.54863,-0.798847,-2.47426,-0.400311,-0.139303,-1.33488,-1.21603,-0.693742,-1.6757,-1.17434,0.578233,-3.83629,-1.66175,-2.72228,-1.73721,-3.02934,-1.96059,-2.36953,-1.65711,-1.58063,-0.439545,-9.01038
50,663,12,316,129.967,68.2159,0.57505,4.55616,-1.03968,-2.56095,-0.7055,0.0200477,-1.5402,-1.58461,-0.673587,-2.00722,-1.17112,0.927005,-3.82863,-2.06698,-2.5844,-2.26058,-3.07837,-2.82406,-2.56327,-1.42894,-1.53592,-0.12205,-9.0467
51,676,59,390,168.8,82.6448,0.559997,4.47223,-0.642881,-2.12622,-1.20812,-0.0086987,-1.79933,-1.90479,-0.586786,-2.17121,-1.69538,0.913265,-3.8335,-2.34881,-2.52294,-2.08292,-3.17036,-2.6119,-2.52144,-1.91673,-1.60862,0.0496002,-9.25356
52,689,57,573,212.567,119.017,0.543571,4.04765,-0.638576,-2.28048,-1.07767,-0.0938031,-1.69742,-1.81558,-0.824649,-1.93706,-1.49802,0.889221,-3.51334,-2.39572,-2.65343,-2.14475,-3.67379,-2.44494,-2.41426,-2.40016,-2.06983,-0.109194,-8.64841
53,702,32,413,160.033,87.1279,0.536796,4.05672,-1.10383,-2.53097,-1.35957,-0.460968,-1.60874,-1.70819,-0.974681,-2.24803,-1.74949,0.597004,-3.0986,-2.30585,-3.22316,-1.9577,-3.77815,-2.81853,-2.46412,-1.95579,-1.77786,0.350082,-8.89471
54,715,52,647,211.9,135.224,0.528728,3.88603,-0.8499,-2.28923,-1.1907,-0.0248847,-1.08898,-1.88925,-1.08163,-2.38179,-1.56019,0.461887,-3.1865,-2.43359,-3.0573,-2.11787,-3.61334,-3.01385,-2.52054,-2.19202,-2.46688,0.202766,-8.8139
55,728,57,644,168.333,116.132,0.513907,3.83742,-0.988888,-2.50442,-1.32761,0.00994934,-0.961807,-1.98983,-1.31915,-2.39428,-1.66246,0.531294,-3.35023,-2.31673,-3.28026,-2.12093,-3.63675,-2.82441,-2.44784,-2.22479,-2.47066,0.327445,-8.97689
56,741,41,562,201.167,129.261,0.497937,4.1583,-0.954937,-2.34621,-1.11137,0.17367,-0.879831,-1.61067,-1.76364,-2.49967,-1.66312,0.310318,-3.21119,-2.24428,-3.16149,-1.92728,-3.31452,-2.69737,-2.48729,-2.1598,-2.36496,0.470172,-9.20664
57,754,33,359,146.533,74.3778,0.483852,4.08597,-0.766751,-2.22243,-1.29365,0.422819,-1.12477,-1.329,-1.66055,-2.36042,-1.71909,0.212884,-3.12208,-2.57515,-3.02905,-1.92583,-3.13996,-3.02806,-2.67945,-2.3749,-2.42472,0.644031,-9.14974
58,767,82,690,204.6,113.058,0.46783,4.21722,-1.08003,-2.48063,-1.43402,0.417743,-1.22576,-1.13332,-1.61827,-2.21901,-1.7614,0.361444,-2.74842,-2.12559,-3.12531,-2.04743,-2.81957,-3.02015,-2.91614,-2.16869,-2.55545,0.236622,-9.33771
59,780,10,694,199.9,136.853,0.45286,4.4723,-1.19819,-2.34226,-1.56909,0.435031,-1.16876,-1.19146,-1.18276,-2.53625,-1.84931,0.168984,-2.44845,-1.78309,-2.98703,-2.06133,-2.73192,-3.14392,-2.76822,-2.1273,-2.44908,0.314638,-9.37424
60,793,39,371,156.4,84.1364,0.442002,4.65676,-1.26396,-2.29018,-1.61877,0.530814,-1.30727,-1.19464,-1.12411,-2.45416,-1.78326,-0.0362487,-2.24688,-1.65567,-2.77652,-1.76879,-2.6544,-3.3175,-2.68811,-2.23793,-2.47598,0.336916,-9.33552
61,806,47,452,173.533,94.4453,0.433765,4.4362,-1.42569,-2.08164,-1.80732,0.629752,-1.66845,-1.268,-1.14403,-2.88148,-1.37815,-0.259165,-2.27704,-1.61698,-2.84927,-1.72585,-2.79382,-3.04166,-2.73783,-2.09373,-2.61019,0.475435,-9.08066
62,819,29,513,200.833,113.163,0.418819,4.98138,-1.42344,-2.35349,-1.93885,0.334017,-1.47761,-1.48603,-1.34289,-2.58389,-1.40351,-0.0820117,-2.36982,-1.73283,-3.11807,-1.64239,-2.57927,-3.12409,-2.91547,-2.35852,-2.54906,0.178339,-9.53093
63,832,47,394,183.2,78.123,0.39986,5.15822,-1.23442,-2.62121,-1.90655,0.396948,-1.51238,-1.78558,-1.1687,-2.60181,-1.69476,-0.373107,-2.79842,-1.82415,-2.93499,-2.10045,-2.88118,-2.96081,-2.86905,-2.32622,-2.66322,0.241613,-9.61543
64,845,32,537,198.767,112.638,0.392623,5.17058,-1.3045,-2.82637,-1.81703,0.574189,-1.65472,-1.75293,-1.21767,-2.27662,-1.54941,-0.301364,-2.87633,-1.9017,-2.8652,-2.06641,-2.80004,-2.68607,-2.73887,-2.67077,-3.0291,0.53443,-9.70904
65,858,96,470,213.6,105.438,0.383203,5.01847,-1.56158,-2.89976,-1.50671,0.31233,-1.93931,-1.87814,-1.09792,-2.28652,-1.57,-0.0222137,-2.61262,-1.95564,-2.66889,-1.99752,-2.50307,-2.75186,-2.96778,-2.54575,-3.01477,0.336511,-9.84669
66,871,29,610,228.833,157.969,0.364035,4.74932,-1.37975,-2.96102,-1.41541,0.29365,-1.89941,-1.85602,-1.15407,-2.36932,-1.39012,-0.238327,-2.91964,-2.27216,-2.64217,-1.99061,-2.79865,-2.76601,-3.03649,-2.43315,-2.91102,0.226407,-10.0107
67,884,48,329,160.233,77.3513,0.355532,4.82983,-1.00385,-3.31332,-1.31643,0.373748,-1.9984,-1.76671,-1.16375,-2.71149,-1.64831,-0.171565,-3.18854,-2.28462,-2.7665,-2.11592,-3.21792,-3.02356,-3.31025,-2.8427,-2.89481,0.0964336,-10.0355
68,897,47,351,165.733,83.7319,0.351297,4.91693,-1.10124,-3.55745,-1.29281,0.287547,-1.83582,-1.84187,-0.759134,-2.86798,-1.49902,-0.114562,-2.92325,-2.14429,-3.15183,-2.08936,-3.2823,-3.00534,-3.34338,-2.88105,-2.79286,-0.266304,-10.328
69,910,67,474,185.533,102.536,0.347863,4.57666,-0.908898,-3.38554,-1.42061,0.302055,-1.81283,-1.57559,-0.679264,-3.10399,-1.5676,-0.268997,-2.90581,-1.57511,-3.00693,-1.98949,-3.17938,-2.83883,-3.34031,-3.02036,-2.96812,-0.127051,-10.2043
70,923,64,537,198,104.58,0.339258,4.55082,-0.89193,-3.20304,-1.39292,0.10361,-1.8768,-1.70006,-0.633934,-2.9305,-1.07271,-0.394282,-2.73828,-1.479,-2.79555,-2.00009,-3.14459,-2.61381,-3.36661,-2.83928,-2.86295,-0.0148251,-10.2408
71,936,53,576,204.367,141.475,0.339234,4.41054,-0.757058,-3.10465,-1.39279,0.148353,-1.93566,-1.74103,-0.335276,-3.01041,-1.00309,-0.267986,-2.47392,-1.6647,-3.01493,-1.95951,-3.45709,-3.07049,-3.18059,-2.59199,-2.96592,0.216103,-10.6582
72,949,27,633,175.133,139.317,0.343004,4.3508,-1.00941,-3.20593,-1.59561,0.15085,-1.77,-1.50634,-0.207421,-3.16089,-0.972088,-0.0540937,-2.68126,-1.24666,-2.97826,-2.23773,-3.62479,-3.11085,-3.50771,-2.69138,-3.09117,0.247415,-10.7077
73,962,73,714,196.067,126.761,0.336522,4.59602,-0.932459,-3.03192,-1.77116,0.0395748,-1.99228,-1.55139,-0.162574,-3.20709,-1.1782,-0.113622,-2.79304,-1.30916,-3.14111,-1.89037,-3.6282,-3.24652,-3.44465,-2.86331,-3.08962,0.406829,-10.425
74,975,64,492,166.133,98.7804,0.335659,4.4439,-0.66732,-3.10574,-1.51817,0.0359175,-2.27441,-1.77733,-0.254196,-3.5168,-1.41276,0.105317,-2.72151,-1.65073,-3.13726,-1.90753,-3.8566,-3.37517,-3.46725,-2.8058,-3.06669,0.461142,-10.2341
75,988,33,351,154.233,85.2302,0.343505,4.31182,-0.643834,-2.85257,-1.61326,-0.125305,-1.91216,-2.04764,0.152704,-3.61483,-1.43105,0.108796,-2.42421,-1.6731,-3.36227,-1.79118,-3.71165,-3.25223,-3.31827,-2.91797,-3.15711,0.868074,-10.0974
76,1001,40,393,156.8,94.1731,0.350226,4.60246,-0.46311,-2.64865,-1.6835,-0.260869,-1.63832,-1.91674,0.323279,-3.44084,-1.69558,-0.0102321,-2.62087,-1.60944,-3.363,-1.758,-3.81125,-3.4454,-3.28767,-2.89274,-3.04947,0.923298,-10.0266
77,1014,45,435,160.733,87.415,0.369045,4.47959,-0.575863,-2.66393,-1.57906,-0.581555,-1.42169,-1.88601,0.743297,-3.3564,-1.90105,0.169223,-2.79387,-1.16975,-3.52969,-1.5964,-3.75199,-3.604,-3.09874,-3.03174,-3.05401,1.01129,-10.1748
78,1027,60,332,169.8,80.5787,0.379941,4.48028,-0.579025,-2.59144,-1.24905,-0.658239,-1.52755,-1.87492,0.817118,-3.55094,-1.93522,0.190816,-2.61714,-1.15732,-3.82292,-1.58946,-3.84621,-3.28388,-3.31901,-2.8736,-3.06095,0.959033,-9.96936
79,1040,62,465,182.367,117.898,0.38046,4.80662,-0.500001,-2.55184,-1.41068,-0.506239,-1.66327,-1.61995,0.759066,-3.41206,-1.95419,0.181499,-2.57291,-0.842192,-3.865,-1.47828,-3.81555,-2.99538,-3.5132,-2.93426,-2.82177,0.645489,-9.94695
80,1053,31,355,149.467,82.0566,0.390339,4.6669,-0.504082,-2.39884,-1.7771,-0.514753,-1.64757,-1.84276,1.13444,-4.00729,-2.19723,0.496902,-2.43115,-0.957027,-3.88052,-1.37569,-4.19331,-3.07326,-3.38777,-2.91396,-3.05852,0.760387,-9.96593
81,1066,32,499,153.7,97.9592,0.399757,5.03168,-0.144833,-2.34571,-1.86126,-0.707826,-1.66067,-2.22572,1.12095,-3.72183,-2.27644,0.223998,-2.71496,-1.10841,-3.5796,-1.52916,-4.59952,-2.76302,-3.19736,-2.84439,-3.05638,0.515295,-10.0521
82,1079,20,529,192.5,115.328,0.393713,4.71452,-0.206243,-2.67068,-1.80234,-0.659848,-2.06304,-2.44007,0.909696,-3.73447,-2.04776,0.2452,-2.64118,-1.17065,-3.25589,-1.75879,-4.48183,-3.17152,-3.35955,-2.87291,-2.97922,0.214524,-9.70902
83,1092,51,398,162.333,71.5461,0.388032,4.77519,-0.145768,-2.58173,-1.67495,-1.00385,-2.03766,-2.4743,1.14206,-4.0675,-1.91205,0.262056,-2.556,-1.08538,-3.52275,-1.87809,-4.37287,-3.42278,-3.25525,-3.11458,-2.6323,0.354739,-9.87855
84,1105,52,543,181.233,125.091,0.381403,4.8127,0.0353581,-2.95371,-1.54552,-1.04095,-2.17342,-2.18466,1.15451,-4.06021,-1.81439,0.340687,-2.54256,-0.916629,-3.4189,-2.0902,-4.23814,-3.53587,-3.2263,-3.16848,-2.52082,0.209748,-10.2652
85,1118,59,585,215.667,130.972,0.38615,4.95433,0.193738,-3.26261,-1.64907,-1.00283,-1.97778,-2.44911,1.19194,-3.99503,-1.90911,0.304382,-2.60014,-0.803352,-3.59538,-2.17188,-4.34015,-3.82198,-3.20998,-3.26444,-2.47107,-0.22253,-10.8411
86,1131,40,595,196.6,127.213,0.3853,4.96633,0.0488231,-3.47603,-1.63915,-0.898568,-2.39663,-2.38366,1.10889,-3.80863,-1.95543,0.223486,-2.72368,-1.06949,-3.48562,-2.3066,-4.2954,-3.81362,-2.90757,-3.32267,-2.37255,-0.103329,-10.9473
87,1144,40,342,173.5,74.6471,0.378872,4.72151,-0.2689,-3.74336,-1.82252,-0.618654,-2.4463,-2.29452,1.20891,-3.72434,-2.05334,0.357854,-2.87096,-1.06245,-3.62517,-2.40414,-4.19455,-3.91529,-3.24408,-3.14587,-2.72322,-0.139701,-11.0411
88,1157,45,774,224.233,182.187,0.364396,4.49044,-0.316251,-3.68145,-1.69698,-0.601198,-2.34749,-2.45844,0.92881,-3.50828,-1.99058,0.414915,-2.92342,-1.48254,-3.11486,-2.50699,-4.38805,-3.80122,-3.36257,-3.07477,-2.5891,-0.0501006,-10.828
89,1170,39,373,153.8,76.1855,0.34705,4.52835,-0.512023,-3.51145,-1.30938,-0.597793,-2.45316,-2.49461,1.18471,-3.47054,-1.72462,0.458683,-2.91197,-1.1957,-3.34613,-2.29512,-4.21434,-3.60309,-3.62634,-3.22272,-2.64336,-0.0127959,-10.8634
90,1183,29,557,195.767,124.099,0.338505,4.49088,-0.388485,-3.64915,-1.34323,-0.608476,-2.39401,-2.84242,1.12782,-3.2762,-1.64049,0.48452,-2.73519,-1.69928,-3.32195,-2.50585,-4.13583,-3.49951,-3.38482,-3.12141,-2.53225,0.0737587,-11.0327
