generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
38,234,78,121287,17133.2,22473.8,0.115592,-1.82521,0.526712,-1.07342,-3.00566,-2.84055,-1.04795
39,240,807,101805,27639.5,25501.9,0.104813,-1.77471,0.487469,-1.04838,-2.96987,-2.83996,-1.02801
40,246,147,69060,21188,20412.6,0.109488,-1.70402,0.480398,-1.02185,-2.98605,-2.95347,-1.00505
41,252,1098,65683,24943.9,19770.4,0.103493,-1.69496,0.554461,-1.04295,-2.9177,-2.90754,-1.09841
42,258,989,79922,22264.5,19762.9,0.0945396,-1.74027,0.587823,-1.04774,-2.91515,-2.91929,-1.00725
43,264,1174,134528,27415.7,29103.5,0.0914469,-1.68372,0.550612,-1.05202,-2.8839,-2.98839,-1.02638
44,270,1100,168963,29178.4,34106.6,0.0889533,-1.65914,0.590582,-1.05135,-2.88624,-2.99115,-1.1106
45,276,640,130542,25583.3,28925,0.094888,-1.62599,0.628611,-1.11814,-2.92391,-3.06153,-1.15421
46,282,3236,101491,31721.8,26936.3,0.0967683,-1.60494,0.672845,-1.07991,-2.87093,-3.01576,-1.19767
47,288,869,76275,30450.7,23125.8,0.0979942,-1.64613,0.652217,-1.01249,-2.7886,-2.99021,-1.16718
48,294,2366,106367,29331.5,29588,0.0930498,-1.65624,0.67167,-0.987095,-2.80707,-2.99678,-1.17784
49,300,295,137752,31565.4,32365,0.0963798,-1.68279,0.652331,-0.900346,-2.80657,-2.90889,-1.22084
50,306,1698,87682,22865.9,22218.7,0.109817,-1.70659,0.725755,-0.803681,-2.72525,-2.86181,-1.24491
51,312,163,76792,24430.8,21246.5,0.107561,-1.69071,0.696262,-0.830693,-2.79493,-2.91269,-1.24765
52,318,1682,75288,25992.8,21362.8,0.103627,-1.64858,0.67276,-0.861865,-2.84908,-2.86622,-1.2682
53,324,1207,139746,25030.2,25975,0.105685,-1.56984,0.602238,-0.881484,-2.86024,-2.89742,-1.28843
54,330,1487,85087,27787,25199.1,0.0956076,-1.62046,0.692914,-0.855274,-2.82878,-2.84574,-1.26778
55,336,1281,117294,32351.5,29830.9,0.0970718,-1.54135,0.661979,-0.902691,-2.81364,-2.87345,-1.16972
56,342,392,105887,30498.1,27192,0.101553,-1.54269,0.635456,-0.85347,-2.79913,-2.77971,-1.15745
57,348,903,73216,26582,19172.6,0.111703,-1.52292,0.686505,-0.807826,-2.65603,-2.79455,-1.24231
58,354,231,82549,20461.9,18681.2,0.113385,-1.56746,0.619021,-0.818565,-2.66647,-2.76914,-1.19534
59,360,1326,126476,33533.7,31240.1,0.117928,-1.57585,0.643141,-0.836597,-2.66584,-2.77766,-1.05689
60,366,897,98567,23495.2,23720.5,0.118242,-1.55387,0.57176,-0.860937,-2.6818,-2.78452,-1.0199
61,372,820,90213,26316.2,19980,0.11547,-1.55893,0.59504,-0.920201,-2.67327,-2.81864,-0.985633
62,378,1139,160345,40603.6,40642.9,0.104491,-1.55933,0.599858,-0.973041,-2.74996,-2.87756,-1.07634
63,384,396,133579,24791,28099,0.113111,-1.59164,0.62169,-1.09925,-2.73369,-2.92404,-1.00227
64,390,131,44345,17670,14081.1,0.132462,-1.5894,0.69718,-1.22626,-2.76812,-3.00096,-1.05506
65,396,694,110650,22970.2,26437.4,0.146053,-1.66653,0.693924,-1.25142,-2.76037,-2.97792,-0.955597
66,402,2047,87866,29426.3,22788.3,0.140735,-1.70782,0.675547,-1.12315,-2.8088,-2.89299,-1.02759
67,408,554,99842,23121.1,23856.8,0.138397,-1.73635,0.649124,-1.08371,-2.89511,-2.85216,-1.02677
68,414,1183,123682,39459.7,31948.9,0.154314,-1.78782,0.671746,-1.08941,-3.02552,-2.9112,-1.20279
69,420,451,101925,21773.4,24020.8,0.166327,-1.81003,0.628866,-1.0103,-3.06082,-2.94504,-1.2299
70,426,1236,98833,25898.6,25183.4,0.168897,-1.77621,0.650088,-1.05273,-3.00694,-3.06206,-1.18484
71,432,1206,147111,36191,37484.7,0.167982,-1.83074,0.681806,-0.961965,-3.00764,-3.03055,-1.2231
72,438,2371,138271,34703.7,35042.6,0.167139,-1.82665,0.808548,-1.05547,-3.00665,-3.02622,-1.13276
73,444,223,77608,23434.9,20250.6,0.159117,-1.8319,0.675255,-0.920311,-2.91567,-3.02307,-1.21957
74,450,636,136524,43559.9,39147.3,0.162287,-1.76636,0.651716,-0.895908,-2.91735,-3.12564,-1.31179
75,456,1931,104598,24777.2,25675.7,0.172389,-1.75267,0.481915,-0.990319,-2.98432,-3.1259,-1.06182
76,462,735,94287,23209.3,25121.9,0.180885,-1.86882,0.44766,-1.09947,-3.0238,-3.05136,-0.949748
77,468,605,144616,27477.2,34303.2,0.177439,-1.86327,0.497181,-1.22354,-3.09968,-3.07344,-0.968396
78,474,163,111289,26846,26122.6,0.16198,-1.87889,0.53721,-1.23822,-3.06275,-3.08535,-0.971057
79,480,1155,107314,30317.7,24848.1,0.152549,-1.84373,0.552569,-1.20788,-2.97535,-3.18486,-1.07275
80,486,314,146758,28833.4,33091.6,0.151654,-1.76944,0.644812,-0.961654,-2.92754,-3.13889,-1.23908
81,492,2349,113190,30272.4,27673.7,0.145349,-1.83249,0.608405,-1.03381,-2.83479,-3.06471,-1.1374
82,498,1706,71081,28167.6,22165.1,0.142474,-1.83356,0.63695,-1.02907,-2.7928,-3.1168,-1.21066
83,504,490,139853,42113.7,37225.2,0.133101,-1.779,0.634156,-1.0561,-2.80579,-3.15115,-1.24071
84,510,320,131848,28263.1,30828.3,0.120804,-1.80856,0.629792,-1.07368,-2.86615,-3.17889,-1.27778
85,516,3323,102955,31820.3,27589.1,0.11362,-1.76229,0.570224,-1.05624,-2.79373,-3.18377,-1.22139
86,522,415,85790,25046.6,21592.7,0.103814,-1.77307,0.686821,-1.03444,-2.78848,-3.16465,-1.29465
87,528,1423,93869,22963.6,19239.9,0.104406,-1.82979,0.58694,-0.964197,-2.83976,-3.03527,-1.21922
88,534,1343,176601,29881.5,32233.2,0.101724,-1.84032,0.598665,-0.965853,-2.87631,-3.01796,-1.21401
89,540,423,93559,26408.7,25943.4,0.0928739,-1.8581,0.603979,-1.01982,-2.85568,-3.07601,-1.16567
90,546,350,157483,29282.4,32938.7,0.0886097,-1.89017,0.568879,-1.00944,-2.84034,-3.06147,-1.15691
91,552,857,62956,24529.2,18809.7,0.0800028,-1.89325,0.569081,-1.02467,-2.88085,-3.0785,-1.15445
92,558,171,123721,30906.8,30190.2,0.0765279,-1.88923,0.59801,-1.11048,-2.88202,-3.09302,-1.15286
93,564,299,165924,29880.5,35350.5,0.0723456,-1.90698,0.567643,-1.0752,-2.93075,-3.0544,-1.11792
94,570,1540,88170,24565.3,21173.4,0.0735714,-1.90159,0.521718,-1.07854,-2.96238,-3.02239,-1.08585
95,576,1127,136310,35059.1,36007.7,0.06735,-1.87156,0.534618,-1.01357,-2.91583,-3.04573,-1.14915
96,582,244,119720,28844.1,31227.9,0.0662521,-1.84751,0.548263,-0.971377,-2.90155,-3.06492,-1.20843
97,588,2330,137497,36488.7,38037.3,0.0651263,-1.8472,0.544011,-0.969647,-2.91984,-3.06328,-1.23407
98,594,529,96344,32976.3,25663.3,0.0657977,-1.86138,0.519334,-0.945817,-2.93025,-3.04696,-1.25183
99,600,980,122035,33995.4,32043.2,0.0615584,-1.84479,0.52455,-0.981753,-2.91226,-3.06304,-1.24259
100,606,2914,124868,36664.8,29651.9,0.0583055,-1.8382,0.537915,-1.02998,-2.91642,-3.10397,-1.23791
101,612,633,132352,31829.9,33522.5,0.0576916,-1.81858,0.508345,-1.03833,-2.91681,-3.09522,-1.21842
102,618,1855,170406,41904.1,38470,0.0557872,-1.85912,0.512398,-1.05076,-2.96664,-3.10488,-1.20348
103,624,1699,147692,33027.3,31909.7,0.0549959,-1.87597,0.500508,-1.04899,-2.96281,-3.11329,-1.18856
104,630,593,161888,38317.4,32594.4,0.0491921,-1.86515,0.511553,-1.04036,-2.95897,-3.10255,-1.18301
105,636,1317,93498,25396.2,20458.6,0.0471491,-1.84387,0.520117,-1.00996,-2.93927,-3.1166,-1.20539
106,642,126,116560,25362.2,29217.5,0.0436861,-1.85599,0.533296,-1.03522,-2.94449,-3.13197,-1.20422
107,648,786,99406,23216.6,21981.3,0.0470071,-1.86409,0.537356,-1.08585,-2.94681,-3.16999,-1.17917
108,654,1397,95047,26461,23776.3,0.0505797,-1.86451,0.539173,-1.10526,-2.94601,-3.18364,-1.15342
109,660,652,121647,41390.6,34590.5,0.0530362,-1.84322,0.532924,-1.10962,-2.94453,-3.20749,-1.16038
110,666,1208,96699,27006.1,23700.1,0.0643397,-1.81424,0.548421,-1.17181,-2.9146,-3.25356,-1.1163
111,672,226,111851,30608.5,31146.9,0.0713277,-1.8067,0.591269,-1.17117,-2.89123,-3.2776,-1.17004
112,678,637,76566,27982.1,17521.9,0.0730884,-1.80566,0.597812,-1.17487,-2.88398,-3.25095,-1.18592
113,684,910,111760,33859.4,29395.4,0.0768419,-1.77268,0.607834,-1.18312,-2.86797,-3.26017,-1.21237
114,690,778,274641,42842.2,53399.8,0.0762202,-1.80366,0.596773,-1.10301,-2.85878,-3.20208,-1.26573
115,696,163,133510,36863.1,35115.4,0.0842204,-1.76432,0.633917,-1.14774,-2.84758,-3.22,-1.30535
116,702,417,119561,25341.4,30382.1,0.0800794,-1.78552,0.616305,-1.16828,-2.87911,-3.21936,-1.26715
117,708,4254,126876,33068.5,27478.5,0.0753756,-1.80383,0.619873,-1.21704,-2.89211,-3.26986,-1.24587
118,714,354,90056,23199.9,23809.7,0.0720996,-1.85058,0.575874,-1.20737,-2.93948,-3.2382,-1.18478
119,720,179,106616,32639.3,28617.9,0.0796461,-1.88507,0.591666,-1.26802,-2.9368,-3.30451,-1.18025
120,726,846,89638,19351.8,20274.3,0.0837721,-1.88295,0.624275,-1.22046,-2.91767,-3.31838,-1.2153
121,732,3585,80581,28381.6,18228.1,0.0830399,-1.86622,0.656116,-1.24085,-2.90414,-3.33692,-1.22957
122,738,549,82294,23600.3,22729.2,0.0805126,-1.85833,0.627835,-1.32739,-2.93744,-3.32818,-1.13702
123,744,133,57549,19438.6,16475.3,0.0825265,-1.84596,0.616699,-1.32766,-2.9329,-3.29826,-1.07988
124,750,61,52837,20615,16598.9,0.0898101,-1.77816,0.620054,-1.37631,-2.93701,-3.32661,-1.08019
125,756,1261,93373,24707.2,23468.9,0.0942422,-1.7673,0.594688,-1.40078,-2.94777,-3.30886,-1.04691
126,762,248,61068,19074.4,18723.6,0.109807,-1.73203,0.579597,-1.46094,-2.95167,-3.27211,-0.935202
127,768,221,75943,17715.2,18351.7,0.123262,-1.68899,0.552263,-1.54833,-2.92545,-3.31405,-0.898442
128,774,184,67473,16603.4,17308.7,0.138786,-1.72009,0.499534,-1.55975,-2.89833,-3.31504,-0.82854
129,780,567,35617,13508.6,11208.5,0.141116,-1.76495,0.502876,-1.45815,-2.88916,-3.25207,-0.921018
130,786,1930,68862,19988,19072.2,0.145492,-1.73755,0.475451,-1.34,-2.85504,-3.24112,-1.02915
131,792,899,202700,38849,50077.3,0.164275,-1.80665,0.450433,-1.10853,-2.81745,-3.20396,-1.1859
132,798,547,116209,31993.8,25818.3,0.167245,-1.81619,0.484956,-1.07166,-2.84245,-3.23833,-1.28577
133,804,1789,62583,26414.6,19544,0.174551,-1.87311,0.359128,-1.26119,-2.93581,-3.22138,-1.04243
134,810,1207,151287,38323.3,37630.2,0.165079,-1.85774,0.397753,-1.05704,-2.88925,-3.13098,-1.19769
135,816,904,55039,22816.5,15654.8,0.172559,-1.99635,0.327633,-1.08895,-2.96296,-3.07535,-1.09441
136,822,543,121628,29479.2,32568.8,0.163217,-1.95739,0.311965,-1.06653,-2.94717,-3.06649,-1.09268
137,828,2028,84076,29482.9,21572.5,0.153052,-1.89109,0.34476,-1.09556,-2.9745,-3.01926,-1.0767
138,834,1292,170570,29074.8,32786.2,0.15431,-1.85179,0.296163,-1.06855,-2.92679,-2.92656,-1.02803
139,840,412,129656,30968.9,32557.8,0.164834,-1.84623,0.286074,-1.00901,-2.8865,-2.83579,-1.07863
140,846,2064,57133,17373.9,14005.5,0.160019,-1.84041,0.246529,-1.03624,-2.93851,-2.83703,-0.981377
141,852,1624,150630,23026.7,31096.3,0.149399,-1.77902,0.269712,-1.23568,-2.95456,-2.9439,-0.893276
142,858,908,121411,23041.3,29155.3,0.155573,-1.73304,0.423765,-1.19736,-2.93594,-2.97193,-1.05632
143,864,561,177929,25334.8,33578.7,0.144693,-1.76816,0.4066,-1.17418,-2.91212,-3.03808,-1.11509
144,870,633,84414,20969.9,22382.7,0.125548,-1.78741,0.358993,-1.14231,-2.90704,-3.01349,-1.1054
145,876,3994,124685,25544.7,26256.5,0.12063,-1.82366,0.333098,-1.18307,-2.92031,-2.94809,-1.04333
146,882,86,87923,19365.2,22011.8,0.108926,-1.85017,0.311064,-1.06267,-2.94292,-2.92001,-1.10309
147,888,182,112917,32016.7,31102.2,0.114523,-1.90672,0.336819,-1.04066,-3.00762,-2.96503,-1.15565
148,894,220,86591,22132.9,20803.9,0.117242,-1.86385,0.336598,-0.975218,-2.97648,-2.98724,-1.23801
149,900,932,75041,25792.6,21850.1,0.113712,-1.84892,0.346116,-0.943564,-2.9165,-2.99949,-1.28601
150,906,455,85371,25073.7,23627.1,0.120303,-1.85512,0.376437,-0.822942,-2.86087,-2.98827,-1.38093
151,912,2580,105177,34520.3,25293.6,0.119526,-1.86267,0.353961,-0.854154,-2.87098,-2.9989,-1.30934
152,918,594,52738,17590,14540.4,0.123765,-1.92111,0.327308,-0.688948,-2.88176,-2.92258,-1.39845
153,924,2593,80360,28197.8,22644.7,0.113981,-1.84269,0.35512,-0.823269,-2.89351,-2.97017,-1.31932
154,930,1055,104610,27289.4,22894.7,0.108459,-1.87417,0.325004,-0.962014,-2.94532,-2.94271,-1.15473
155,936,1117,79513,28112.6,21650.1,0.100742,-1.8478,0.350521,-1.04925,-2.92619,-2.99542,-1.1482
156,942,758,128064,29729.4,28371.5,0.0931349,-1.80175,0.365979,-1.05986,-2.9148,-3.02761,-1.15326
157,948,52,66154,22197.2,18787.3,0.0823532,-1.83814,0.380504,-1.0147,-2.93117,-3.01494,-1.18676
158,954,2974,106012,31275.8,26126.8,0.0761724,-1.86498,0.364334,-0.994299,-2.95644,-2.97688,-1.19739
159,960,1227,74867,23227.2,19366.2,0.0690111,-1.8698,0.372256,-0.982446,-2.95114,-2.97096,-1.2117
160,966,4041,128975,43234.9,30737.5,0.0698933,-1.90667,0.389788,-0.903307,-2.96311,-2.98001,-1.29122
161,972,991,119881,32520.8,32070.1,0.0706188,-1.93689,0.380462,-0.844795,-2.94905,-2.95978,-1.32055
162,978,1159,60172,17820.2,14192.7,0.0693307,-1.93098,0.399837,-0.815157,-2.93324,-2.96869,-1.36535
163,984,1051,112421,25667.8,20765.7,0.0670184,-1.94532,0.400165,-0.786225,-2.93511,-2.95374,-1.39073
164,990,931,101733,25967.8,23684.1,0.0690471,-1.94539,0.434508,-0.79438,-2.92646,-3.01146,-1.42619
165,996,1118,88201,23197.2,23560.8,0.0707682,-1.97644,0.433764,-0.74277,-2.92978,-3.01463,-1.4668
166,1002,283,100627,19590.2,22145.7,0.0674617,-1.97895,0.427716,-0.787822,-2.9611,-2.99638,-1.41131
167,1008,663,73767,19685.7,18764,0.0704118,-2.01204,0.437246,-0.716353,-2.97811,-2.98508,-1.46504
168,1014,698,84283,25815.8,21321.3,0.0683355,-2.02272,0.404089,-0.758323,-2.98664,-2.96702,-1.41194
169,1020,626,113447,31735.1,30464.2,0.0750707,-2.06019,0.39465,-0.723934,-3.02072,-2.91834,-1.42142
170,1026,1449,124303,24379.4,27379.1,0.075252,-2.0331,0.432983,-0.73192,-3.01387,-2.94579,-1.4526
171,1032,1440,109751,23633.5,22377.6,0.0726357,-2.05386,0.444989,-0.714192,-3.01485,-2.95778,-1.46466
172,1038,151,134365,33892.3,30512.5,0.0686646,-2.05488,0.407622,-0.772706,-3.02727,-2.95684,-1.40566
173,1044,788,134304,23198.4,26567.8,0.0612102,-2.03826,0.420077,-0.787804,-3.0047,-2.96425,-1.39971
174,1050,901,100792,20235.3,23814.4,0.0627381,-2.0344,0.411129,-0.805534,-3.01033,-2.99563,-1.41111
175,1056,1127,78177,19763.9,17793.4,0.066237,-2.00979,0.440603,-0.831527,-2.99792,-3.01848,-1.43215
176,1062,1737,88143,24341.8,20794.7,0.0741217,-1.98145,0.427454,-0.843614,-2.99568,-2.98525,-1.42408
177,1068,216,120112,30707.9,28591.7,0.0784374,-1.96767,0.457836,-0.88309,-2.99272,-3.02636,-1.42999
178,1074,1261,55390,24264.6,17067.7,0.0829215,-1.93364,0.466415,-0.889565,-2.97825,-3.03542,-1.45002
179,1080,697,74004,22924.7,20192.1,0.0900662,-1.94185,0.450662,-0.897819,-2.96167,-3.06041,-1.46494
180,1086,5112,71926,23296.8,15803.2,0.0889619,-1.92203,0.453235,-0.975731,-2.96551,-3.0686,-1.3976
181,1092,152,82838,28911.7,21105.8,0.0919704,-1.90226,0.450239,-1.06225,-2.97573,-3.08944,-1.35152
182,1098,147,95459,30625.7,21960.9,0.0939348,-1.88559,0.476577,-1.017,-2.95228,-3.0837,-1.42961
183,1104,965,100971,20243.3,21496.7,0.0922393,-1.93663,0.431893,-0.942794,-2.9844,-3.01404,-1.42845
184,1110,281,75953,22302,19515.2,0.101921,-1.97749,0.431111,-0.916266,-3.01553,-2.99367,-1.47251
185,1116,701,99481,23710.4,22514.3,0.103901,-1.99262,0.4181,-0.910639,-3.01056,-2.95814,-1.43859
186,1122,921,70350,20781.3,18246.8,0.0982319,-1.95022,0.41759,-0.954932,-2.99793,-2.96154,-1.41008
187,1128,453,68967,18691.8,19037.8,0.0943936,-1.9523,0.403333,-0.952956,-3.02429,-2.95143,-1.4114
188,1134,456,114810,26749.1,22800.9,0.0959527,-1.98514,0.388757,-0.837007,-3.02552,-2.87974,-1.46254
189,1140,113,129035,26896.8,28887.5,0.0898413,-1.92073,0.423929,-0.900154,-2.98436,-2.95923,-1.48114
190,1146,557,81020,20994,22262.2,0.0832288,-1.91359,0.422531,-0.907934,-2.97778,-2.93676,-1.45343
191,1152,203,83331,14465.2,17013.7,0.0787744,-1.91383,0.430646,-0.896952,-2.96807,-2.92985,-1.47279
192,1158,2054,120780,25586.2,27413.6,0.0798282,-1.88835,0.428999,-0.941163,-2.94227,-2.93978,-1.43056
193,1164,1083,107867,34161.8,30556.6,0.075201,-1.95017,0.411652,-0.860225,-2.97096,-2.90646,-1.44478
194,1170,72,106521,30466.7,29925.7,0.0751087,-1.91092,0.426204,-0.890129,-2.9781,-2.89287,-1.432
195,1176,293,84750,19741.9,19956.7,0.0802179,-1.90615,0.464826,-0.867136,-2.96573,-2.89929,-1.48917
196,1182,280,112789,30475.4,29256.8,0.0785937,-1.89251,0.434471,-0.937627,-2.98241,-2.88572,-1.41864
197,1188,136,104385,26892.9,27971.4,0.0894696,-1.79393,0.458916,-1.09516,-2.92524,-2.96925,-1.35003
198,1194,3359,181654,43165.2,45962.3,0.0924068,-1.79835,0.454539,-1.08272,-2.92762,-2.95008,-1.33265
199,1200,1144,141047,26506.2,28861.5,0.0841331,-1.84246,0.436285,-1.03442,-2.9465,-2.92321,-1.34196
200,1206,891,96677,30892,25008.6,0.0785889,-1.88871,0.426259,-1.00463,-2.97004,-2.94528,-1.35329
201,1212,874,66413,19766.5,16703.9,0.0788142,-1.90758,0.422635,-0.953638,-2.95077,-2.95723,-1.38254
202,1218,223,69962,26896.3,20989.5,0.0769632,-1.91381,0.433491,-0.925524,-2.94713,-2.92361,-1.38618
203,1224,359,124043,32066.6,30195.3,0.0755487,-1.93304,0.422315,-0.902975,-2.95523,-2.89057,-1.376
204,1230,433,94577,28057.2,24608.6,0.0778119,-1.95986,0.413603,-0.929396,-2.96724,-2.90774,-1.34376
205,1236,246,78126,27495.6,22369,0.0766142,-1.96135,0.389553,-0.941142,-2.98474,-2.89411,-1.30836
206,1242,3672,114925,25365.6,23042.6,0.0781777,-1.97553,0.377852,-0.92183,-3.00133,-2.89947,-1.30773
207,1248,630,83447,20617.3,18442.7,0.0738071,-1.98669,0.374772,-0.908127,-3.00736,-2.89189,-1.31598
208,1254,488,72078,26481.5,22753.1,0.0630458,-1.96924,0.390536,-0.924725,-2.9938,-2.8947,-1.31563
209,1260,488,170156,27923.8,34934.1,0.0590017,-2.00808,0.373123,-0.862478,-3.0169,-2.86091,-1.33536
210,1266,2021,80036,21620.4,21679.2,0.0552989,-2.00467,0.37749,-0.852958,-3.02131,-2.86083,-1.35372
211,1272,813,77863,21907.6,20272.9,0.0610458,-2.04089,0.364386,-0.806185,-3.05472,-2.84401,-1.37444
212,1278,1456,54723,17191.6,13355.8,0.0604044,-2.01856,0.361485,-0.837622,-3.03826,-2.85015,-1.36799
213,1284,1598,106231,29651.4,26256,0.0591616,-1.98794,0.377801,-0.845102,-3.01145,-2.86076,-1.38977
214,1290,190,81532,21180,21172.2,0.0569115,-1.9853,0.380992,-0.848482,-3.02326,-2.85511,-1.39354
215,1296,562,126895,26727.9,27988,0.0567994,-1.98033,0.369673,-0.868681,-3.03028,-2.84749,-1.3781
216,1302,554,63123,22138.7,16452.9,0.0554771,-1.99949,0.366213,-0.839822,-3.04823,-2.82907,-1.38887
217,1308,1606,97943,24254.1,20872.9,0.0510036,-1.99071,0.375087,-0.856359,-3.04443,-2.83598,-1.37987
218,1314,203,83836,22597,22062.6,0.0528799,-1.97125,0.379471,-0.87628,-3.05253,-2.83503,-1.38088
219,1320,346,88065,27529.8,23464.5,0.0640794,-1.9512,0.378778,-0.896148,-3.07218,-2.82984,-1.38035
220,1326,907,71935,23985.5,19191.6,0.0699848,-1.93375,0.385557,-0.910829,-3.06507,-2.82834,-1.38562
221,1332,492,107216,34853.6,29586.3,0.0812218,-1.94217,0.386715,-0.919479,-3.09808,-2.81599,-1.40019
222,1338,1639,125081,27828.2,26022,0.087457,-1.94621,0.382093,-0.957883,-3.1088,-2.81733,-1.35243
223,1344,119,76390,20239.2,20839.7,0.0883304,-1.95322,0.375903,-0.89973,-3.12312,-2.80161,-1.40663
224,1350,164,218771,31416.3,43445,0.0930647,-1.92623,0.396354,-0.986349,-3.10893,-2.81667,-1.37195
225,1356,1027,75172,21505.3,18744.4,0.085399,-1.95986,0.371494,-0.949231,-3.12104,-2.81318,-1.36533
226,1362,778,149959,26908.5,29562.6,0.0906492,-1.90068,0.388527,-1.05229,-3.10292,-2.86325,-1.35214
227,1368,685,90440,24380.4,21862.5,0.0894002,-1.88807,0.38063,-1.05056,-3.08801,-2.86854,-1.34749
228,1374,172,120225,28875.3,28667.7,0.0840681,-1.89401,0.384883,-1.07174,-3.09434,-2.88028,-1.33473
229,1380,168,142474,24442.4,27152.7,0.0767798,-1.89107,0.382991,-1.0835,-3.09426,-2.8653,-1.32167
230,1386,1301,99510,30913.1,28115.5,0.0785677,-1.89119,0.397875,-1.09503,-3.1035,-2.8734,-1.35209
231,1392,5315,159850,32665.1,34933.5,0.0836031,-1.90236,0.398007,-1.1091,-3.10138,-2.85266,-1.31466
