generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,43,1116,288.2,264.847,-3.83774,-1.42649,-0.64404,-9.35448,-7.54714,-8.25585
1,200,188,24766,3422.57,5027.89,-6.3744,10.6574,-8.60644,-14.7243,-9.79652,-9.12561
2,300,158,39161,11843.3,10300.3,-8.07061,8.04131,-6.10948,-18.9598,-13.5247,-7.08815
3,400,1701,73748,23889.1,19463.1,-8.1958,6.54332,-5.96044,-19.8366,-16.679,-7.28607
4,500,359,128769,25148.5,27479.5,-9.27321,6.48938,-5.97345,-20.6255,-12.5958,-7.64976
5,600,111,90559,25097.8,24227.5,-8.78372,5.15314,-5.8108,-19.7651,-13.3182,-8.94678
6,700,1574,97068,38884.8,28644.5,-9.79589,6.03602,-6.3915,-20.4857,-13.5896,-7.28848
7,800,1032,129406,33098.2,34938.1,-10.8853,5.54679,-6.68019,-21.3756,-15.8674,-7.94337
8,900,457,51514,18460.6,15897.7,-9.99098,5.94026,-8.89096,-23.8528,-16.2447,-8.86357
9,1000,321,185047,59129.4,55634.9,-10.3437,6.46584,-8.39314,-23.0406,-16.9872,-8.36995
10,1100,975,102049,25410.1,26259.9,-10.2823,6.96197,-8.00834,-23.9309,-17.1154,-8.89788
11,1200,209,153535,29866.2,30707.6,-11.0647,6.79991,-7.98563,-24.2277,-16.021,-8.4545
12,1300,976,68733,24101.5,22264.1,-11.8578,6.81806,-6.70169,-24.6692,-15.6535,-9.97857
13,1400,1301,70218,18903.1,17323.5,-11.9638,8.5171,-7.78805,-25.0271,-16.6821,-9.95126
14,1500,71,63877,23151.4,18974.8,-12.579,8.00083,-7.83329,-25.6245,-15.6038,-9.34237
15,1600,2913,165440,34310.6,34913.2,-12.766,5.92901,-8.62632,-25.5596,-14.3971,-8.90798
16,1700,1164,138088,32077.9,33175.8,-12.863,4.97417,-7.7794,-26.7683,-13.9317,-8.06268
17,1800,769,119714,26080.2,28866.1,-11.7106,4.06164,-8.09178,-30.0583,-14.4245,-9.61322
18,1900,1193,173632,29405.1,35824.9,-13.3248,4.37956,-7.36769,-29.6707,-15.34,-9.49782
19,2000,283,72528,28973.5,20634.9,-13.8896,3.24222,-9.0538,-29.2263,-15.0858,-8.7051
20,2100,991,122920,29592.1,27581.2,-12.957,4.75854,-9.56303,-32.4509,-15.6278,-10.0339
21,2200,85,76885,29345.8,23452.7,-14.4191,5.05538,-9.37281,-32.2469,-14.1948,-9.89371
22,2300,82,110867,25932.6,25887.8,-13.9915,6.30348,-9.34303,-31.6974,-12.2011,-10.4676
23,2400,1891,161169,29373,32877.3,-16.0421,7.50583,-9.035,-33.9159,-13.3957,-11.1326
24,2500,1032,112614,26843.9,27031.4,-16.6706,4.86632,-8.34711,-34.5964,-13.6793,-10.9565
25,2600,3196,120209,26771.5,27104.3,-15.0611,3.26504,-8.25501,-33.2167,-14.218,-10.9294
26,2700,1365,97378,30577.5,22706.8,-15.4729,6.04299,-8.41635,-31.6152,-13.8831,-10.9653
27,2800,311,173783,36547.5,39009.2,-14.6857,7.74741,-8.98843,-31.954,-14.3008,-11.2049
28,2900,593,175769,25545.8,33156.2,-15.2517,8.05952,-8.60508,-31.9759,-13.9824,-12.4267
29,3000,2135,96989,32964.1,25028.9,-14.5911,8.31955,-8.43328,-33.1169,-13.991,-12.127
30,3100,64,99205,24680.5,24090.7,-14.5668,9.18976,-9.00467,-35.1547,-14.7349,-11.4698
31,3200,113,158310,25495.7,32429.6,-12.8609,10.0376,-9.57248,-35.5612,-14.6792,-11.4334
32,3300,3601,53706,22869.5,14503.7,-13.147,9.97698,-8.38818,-33.8965,-14.7312,-10.8167
33,3400,1299,136354,35418.6,36925.2,-14.1248,8.48982,-8.22457,-34.8114,-14.8515,-12.4285
34,3500,1087,121014,30141.5,30035.2,-13.2554,8.79452,-8.96982,-35.6223,-15.5844,-11.8827
35,3600,440,83936,28050.2,24662.2,-13.5688,9.12683,-9.20257,-36.8673,-13.5286,-10.086
36,3700,2941,138799,33247.5,29171.7,-14.3595,9.71267,-10.3532,-38.1495,-16.2448,-11.6563
37,3800,429,139391,24830.2,31431.9,-14.3497,9.14555,-11.4055,-38.4804,-14.858,-11.9676
38,3900,269,119742,33800.3,33142,-13.7769,9.89266,-10.7933,-37.7636,-14.8885,-13.0127
39,4000,728,162046,26929.5,34744.7,-14.5263,9.14425,-10.8031,-38.9252,-15.8234,-13.804
40,4100,469,197176,39352.8,41690.6,-15.6725,8.98503,-10.8711,-39.4347,-15.9493,-13.6405
41,4200,2719,161647,43180.2,39686.4,-15.2136,9.71063,-10.8788,-39.7387,-16.6201,-12.8047
42,4300,345,119648,26786.7,27448.8,-15.0483,10.165,-9.93462,-39.9721,-16.7892,-13.9184
43,4400,551,134131,34379.8,33187.1,-16.0525,11.2259,-10.2488,-39.7873,-18.8365,-13.6517
44,4500,145,265653,29455.3,47929.4,-16.2265,11.1939,-10.7033,-40.7468,-16.8244,-12.8209
45,4600,917,78977,22637.5,22552.3,-17.632,10.4588,-11.6409,-42.1178,-17.8524,-12.4563
46,4700,384,89586,25003,19242.4,-16.3359,8.84178,-12.2505,-43.1885,-16.5795,-13.2053
47,4800,1273,109979,36679.6,29949,-16.4343,10.8473,-12.6097,-42.573,-14.7089,-12.7075
48,4900,2153,81840,24700.8,22713.6,-16.4854,11.0091,-11.8022,-43.2114,-15.2933,-12.7167
49,5000,1126,110720,29639.8,28090.9,-15.9564,9.71816,-11.8113,-43.0469,-17.1862,-14.3317
50,5100,2019,109532,31929.6,29114.4,-16.8049,9.8192,-11.4903,-40.7348,-18.0347,-14.656
51,5200,1758,96342,25145.5,24256.3,-18.525,8.991,-11.3825,-40.646,-17.0498,-16.0367
52,5300,1577,68860,24056,17741.2,-17.3144,10.1453,-11.3605,-41.3919,-17.6101,-15.1764
53,5400,1539,51964,18719.4,14360.5,-17.6025,11.9305,-12.1799,-42.9281,-17.7387,-16.0935
54,5500,1114,74303,28417.9,21776.5,-18.3006,11.1859,-12.0046,-42.3176,-18.752,-15.136
55,5600,2935,71698,23319.2,16478.1,-18.3387,11.3953,-11.0472,-44.48,-19.6844,-15.0727
56,5700,1029,64087,20837.2,18993.9,-19.8741,10.3645,-11.5654,-44.9581,-20.0589,-15.2005
57,5800,221,115462,28710.6,28688.6,-19.9276,10.5562,-12.1293,-45.313,-21.0608,-14.9471
58,5900,1669,110660,32220.9,27273.6,-20.6639,10.2313,-12.1526,-40.402,-21.9435,-15.5001
59,6000,1368,43326,17532,12818.5,-20.2265,12.9322,-11.2892,-41.1594,-21.0004,-14.69
60,6100,154,91789,33532.3,27159.2,-20.2286,11.9525,-12.0008,-41.9999,-23.2466,-15.1125
61,6200,1370,116799,33655.6,33589.3,-20.9571,10.4839,-12.2945,-40.639,-22.4912,-16.0399
62,6300,726,114786,29873.2,29472.1,-19.7185,12.653,-13.7291,-41.4917,-24.0225,-17.4986
63,6400,151,58921,20515.1,17535.8,-19.4784,11.9714,-13.4294,-42.6674,-24.9192,-16.1292
64,6500,372,135433,32547.2,33978.8,-20.7424,11.7228,-14.4911,-43.6653,-23.9396,-15.5105
65,6600,74,317259,30633.6,57210.6,-21.5059,10.5297,-14.2386,-43.926,-24.3188,-15.9975
66,6700,1339,282799,36681.5,54285.4,-20.8428,11.051,-13.5971,-43.2781,-24.9997,-14.6036
67,6800,935,93783,30407.6,23208.8,-16.8357,9.18906,-13.3328,-43.9643,-24.1443,-15.2477
68,6900,222,98752,24851.1,23639.7,-16.6904,10.1178,-13.0399,-43.7628,-23.6315,-14.8396
69,7000,1073,106424,36573,30633.8,-17.2403,10.4579,-12.2358,-42.9673,-21.121,-14.4792
70,7100,1138,103924,27002.7,26643.3,-17.4149,11.0877,-11.5913,-42.2569,-21.9842,-13.97
71,7200,2514,100146,27928.5,23855.1,-16.7368,8.48898,-10.6474,-41.3191,-23.6743,-14.1735
72,7300,753,154394,30763.2,38326.1,-17.9129,9.67715,-11.7525,-40.1108,-23.3971,-15.4299
73,7400,495,102035,24544.1,23213.7,-16.419,10.6109,-12.7,-41.4235,-24.2686,-14.9222
74,7500,630,73148,20996.7,21019,-17.6875,9.7679,-13.7468,-41.4779,-24.6608,-15.764
75,7600,758,93859,29811,23474.7,-17.9033,9.20704,-13.2876,-40.0645,-25.0569,-15.1602
76,7700,104,127743,41787.3,33060.4,-19.2642,9.66069,-13.9189,-38.7864,-26.0742,-14.5983
77,7800,303,133153,31883,29750.2,-21.0644,10.2641,-13.8628,-40.3783,-26.5171,-16.0081
78,7900,1905,72935,28974.7,19188.5,-21.9008,10.8724,-12.48,-39.0864,-26.271,-14.8162
79,8000,823,98942,30263.3,27906.7,-21.6503,12.931,-14.1515,-39.1984,-26.6151,-14.3287
80,8100,697,84774,24877.5,19814.9,-21.1804,12.371,-14.09,-39.4483,-26.2555,-14.3046
