generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
58,5900,533,89718,19850.4,17644.7,-19.1113,10.2156,-10.7768,-32.935,-32.0362,-14.0132
59,6000,712,140068,25950.2,30509.5,-19.1803,9.97922,-11.326,-32.1649,-34.1369,-15.2409
60,6100,239,136045,27352.7,30277.8,-18.0961,8.90681,-11.3601,-34.76,-32.8371,-14.0719
61,6200,1356,150760,33408.2,34665.5,-17.4915,8.79099,-12.0448,-33.5467,-34.7244,-14.31
62,6300,406,83490,20554.8,20605.3,-18.1183,7.14927,-12.0044,-36.8205,-35.0567,-14.9707
63,6400,4788,161293,34459.2,39073.2,-20.5602,7.56979,-12.661,-36.7853,-33.9031,-15.232
64,6500,232,79657,24330,22806.2,-19.4329,8.23475,-12.0301,-38.6351,-32.8613,-14.5073
65,6600,410,142852,29540.4,33020.2,-20.146,9.0274,-12.6261,-37.727,-32.7386,-14.2323
66,6700,1208,86656,28925.9,23451.3,-19.8394,10.0638,-11.9619,-39.2232,-31.9156,-13.6248
67,6800,397,101706,26573.8,28085.7,-19.6307,11.9222,-13.681,-42.0893,-34.6466,-14.2951
68,6900,1199,94777,28429.1,30294,-19.0838,13.1486,-13.6365,-42.9065,-34.2831,-14.1889
69,7000,656,120363,35145.5,31867.8,-17.9352,13.5739,-13.4839,-43.5214,-29.0784,-13.6876
70,7100,222,141373,39258.8,42029.9,-15.977,13.8731,-13.8732,-44.3883,-27.5593,-14.4525
71,7200,243,144140,34075.9,33299.6,-17.1164,12.8465,-14.4307,-44.439,-27.5015,-15.0842
72,7300,1854,76621,23214.9,19390.1,-16.4175,12.0641,-15.6122,-45.3372,-25.4937,-12.7581
73,7400,129,143265,26779.9,35285.3,-15.6725,12.8185,-15.5252,-43.4641,-25.1447,-12.548
74,7500,1908,152484,30678.8,35319.7,-16.641,13.2682,-15.6349,-44.29,-26.5443,-12.9597
75,7600,695,162239,30373.2,37680.2,-16.6626,15.7503,-14.0228,-44.8817,-26.9195,-13.8934
76,7700,312,119251,21699.3,24402.1,-16.5327,15.2415,-13.5816,-44.371,-27.2766,-14.237
77,7800,113,156793,27239.4,30457,-15.9467,16.3286,-13.5953,-45.5721,-26.4655,-15.71
78,7900,411,62058,22052.1,15553,-15.4254,15.5885,-13.9482,-44.5925,-25.5125,-15.5515
79,8000,557,92234,30370.2,24761.6,-16.8191,13.9793,-14.0646,-44.0802,-27.3298,-15.9011
80,8100,785,97626,27923.1,25513.1,-16.8858,17.2854,-13.5718,-43.4745,-27.8727,-15.9647
