generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5
38,234,149,146237,21019.6,30599.4,0.753847,-4.27933,0.740694,-2.12068,-3.47587,-11.0217,-3.13139
39,240,117,68119,21141.1,19289.1,0.714094,-4.10287,0.992656,-1.99405,-4.07374,-11.7176,-3.33793
40,246,716,37586,12454.6,10117.2,0.698364,-3.98685,0.524268,-2.26414,-3.45967,-10.6169,-3.61863
41,252,253,110471,24546.4,25220.2,0.647259,-4.24988,1.12458,-2.26084,-4.21692,-12.1414,-3.45825
42,258,805,60111,19407,17373.7,0.591459,-4.13441,0.763311,-1.96225,-4.49615,-11.3736,-3.34944
43,264,366,74036,19142.7,19512.1,0.515801,-4.05884,0.862222,-2.2148,-4.52785,-11.6513,-3.35505
44,270,926,228619,33591.2,44968,0.467933,-3.87098,1.07606,-2.34105,-4.36423,-11.4753,-3.07467
45,276,365,118251,20229,23933.6,0.459231,-3.68925,1.03506,-2.6691,-4.54911,-11.4117,-3.04561
46,282,1252,141158,22970.7,27624.2,0.466235,-3.95624,1.4177,-2.91516,-4.36411,-11.6243,-3.03048
47,288,66,47486,18095.7,14195.7,0.479014,-3.90979,0.812004,-2.90644,-4.99641,-11.7329,-3.53825
48,294,531,165929,35181.4,33726.6,0.451912,-3.87129,0.851565,-2.67378,-4.8403,-11.2403,-3.55387
49,300,645,46449,16215.9,14811.9,0.443487,-3.9301,0.711258,-2.81111,-4.55054,-11.1059,-3.81623
50,306,276,66540,12273.6,14311.1,0.42908,-3.62657,0.884198,-2.96506,-4.43732,-11.3975,-3.68605
51,312,190,52351,18453.9,13843.8,0.427791,-3.45484,0.711136,-2.84039,-4.71039,-11.2489,-3.92146
52,318,207,60932,18704.6,15509.5,0.411246,-3.29555,0.600036,-2.75031,-4.56218,-10.9405,-3.70617
53,324,476,70494,15973.9,17110.2,0.438873,-2.89937,0.546729,-2.79576,-4.49709,-10.8829,-3.77511
54,330,376,53870,14965.9,12783.2,0.454087,-2.87808,0.888157,-2.99448,-4.83316,-11.1615,-3.75535
55,336,688,21011,7599.2,5790.3,0.49397,-2.61912,0.857342,-3.22836,-4.8499,-11.055,-4.05064
56,342,119,57431,13593.2,13444,0.522675,-2.68821,1.06911,-2.71094,-5.22094,-11.2746,-3.74291
57,348,134,30542,5660.5,6332.83,0.583812,-2.11098,0.841145,-2.63176,-4.67887,-11.37,-4.08542
58,354,362,40565,8749.9,11711.5,0.606788,-2.28982,0.773837,-2.47281,-5.09839,-11.6792,-4.29159
59,360,177,29314,8613.67,7134.77,0.562336,-2.38712,0.826944,-2.5921,-5.34337,-11.3769,-4.09976
60,366,1437,91336,18560.9,20489.2,0.54651,-3.13597,0.921573,-2.51479,-5.22563,-10.8215,-3.79033
61,372,450,63633,19668.9,17111.5,0.551059,-2.7289,1.34997,-2.66592,-5.53077,-10.8645,-3.63849
62,378,557,116496,24190.5,26060.5,0.545669,-2.92593,1.51513,-2.76824,-5.69542,-10.9352,-3.71918
63,384,2168,86212,27438.9,24552.1,0.580245,-3.39094,1.46185,-2.80126,-5.97818,-10.3657,-3.54191
64,390,558,109343,27223.4,27732.3,0.612935,-3.99968,1.49376,-2.89074,-6.07102,-10.466,-3.45757
65,396,83,120923,25313.7,30151.7,0.675329,-4.24496,1.44345,-2.44742,-6.11788,-9.68397,-2.97108
66,402,593,97386,22100.6,23110,0.71442,-4.48255,1.44153,-2.40648,-5.21312,-9.59193,-2.86083
67,408,320,58149,17480,16934.5,0.812868,-4.29884,1.92372,-2.89355,-5.66624,-8.82375,-2.00795
68,414,327,53755,19275,15397.9,0.790339,-4.64464,1.26299,-2.98301,-5.66521,-9.17056,-2.64652
69,420,244,66274,20012.8,20329.7,0.726388,-4.05449,1.30551,-2.84371,-5.43255,-9.54441,-2.44341
70,426,683,106661,22624,23912.7,0.708519,-3.59621,1.73675,-3.37231,-5.2773,-9.69422,-2.85944
71,432,343,76305,23924.2,22713.7,0.679992,-3.7627,1.5693,-3.62175,-5.73551,-9.80764,-2.63428
72,438,303,64612,14054.3,14458.7,0.632903,-4.01426,1.46456,-3.40737,-5.11458,-9.99942,-2.61616
73,444,440,93078,25631.9,22262.4,0.633047,-3.6518,1.47313,-2.80306,-5.23104,-10.0433,-2.21869
74,450,777,109864,29358.7,28516.1,0.636101,-3.30285,1.64476,-2.67364,-5.18773,-10.6094,-2.40219
75,456,115,88199,17934.3,19708.4,0.625429,-3.48054,1.66667,-2.55243,-5.6849,-10.75,-2.37942
76,462,1514,54490,17195.5,15787.3,0.635343,-3.46125,1.15212,-2.13634,-5.55071,-10.6577,-2.45488
77,468,222,49209,16700.2,14565.4,0.603963,-3.42196,1.06025,-2.30195,-5.65686,-10.1489,-2.27147
78,474,983,80772,26586.6,21979.8,0.533576,-3.58331,1.11816,-2.5441,-5.51468,-10.2199,-2.72356
79,480,323,73287,16430.3,17683.7,0.488215,-3.66789,1.24363,-2.56064,-5.17124,-10.4402,-2.85086
80,486,1497,187599,34430.3,36465.1,0.449816,-3.70304,1.32116,-2.46005,-5.11998,-10.4421,-2.91289
81,492,252,69934,21736.3,22665.1,0.413275,-3.42237,1.18248,-2.2922,-4.98657,-10.3318,-2.74623
82,498,1369,67910,17452.8,17457.7,0.395422,-3.60768,1.05952,-2.15635,-5.1598,-10.6083,-2.62142
83,504,267,81197,22181.9,20849.1,0.373863,-3.71926,1.34245,-2.27233,-5.0731,-10.8166,-2.82006
84,510,951,155531,30670.2,34723.9,0.367399,-3.49683,1.44101,-2.19415,-5.20154,-11.0344,-2.97394
85,516,240,125581,21923.3,25092.5,0.389009,-3.62527,1.48461,-2.06054,-5.0905,-11.3798,-3.16383
86,522,377,124131,32130.9,31092.7,0.357834,-3.7365,1.30726,-2.16367,-5.06306,-11.1955,-3.00335
87,528,291,88814,15299.3,18906.8,0.387279,-4.1102,1.13733,-1.98938,-5.0253,-11.3183,-3.13577
88,534,151,82380,18571.9,19438.5,0.373733,-4.0044,1.08828,-2.00558,-4.8699,-11.0504,-3.12484
89,540,1346,73474,20300.7,22865.9,0.352687,-3.97674,1.32712,-1.93015,-4.96132,-11.1127,-3.16904
90,546,2423,63489,22758.2,18039.1,0.322919,-3.77872,1.43486,-2.00647,-4.89611,-11.0317,-3.10627
91,552,1340,89937,23696.5,21649.2,0.30532,-3.80139,1.49028,-2.07074,-4.97845,-10.8429,-3.10989
92,558,297,83058,20905.8,19721.4,0.299828,-3.67012,1.57045,-2.23478,-4.8366,-11.2008,-3.16852
93,564,351,60439,17168.6,14727.6,0.334475,-3.40149,1.5789,-2.3065,-4.65138,-11.3982,-3.47987
94,570,638,86445,25169.4,23821.1,0.340642,-3.54252,1.48562,-2.36647,-4.57281,-11.301,-3.47111
95,576,109,72075,17641.8,16468,0.37101,-3.59485,1.63934,-2.62975,-4.64737,-11.2621,-3.63718
96,582,785,145863,23390.1,29758,0.370802,-3.68107,1.59931,-2.58521,-4.70507,-11.4848,-3.70394
97,588,1957,124727,24100.6,25730.8,0.35939,-3.76737,1.57632,-2.5525,-4.75978,-11.6639,-3.73428
98,594,663,52743,16772.5,16788.6,0.334002,-3.54171,1.52862,-2.25174,-4.71637,-11.7337,-3.54506
99,600,906,72628,23436.3,19300.3,0.338873,-3.60383,1.69068,-2.22514,-4.61706,-12.054,-3.61068
100,606,1632,67580,23838,21842.5,0.304644,-3.65761,1.65367,-2.21875,-4.70838,-11.9349,-3.58126
101,612,842,82492,24435,18615.3,0.282064,-3.48658,1.68289,-2.17264,-4.79201,-11.8556,-3.43802
102,618,3566,82298,21087.5,17089,0.279805,-3.55906,1.69841,-2.31225,-4.89303,-12.0039,-3.41403
103,624,495,108542,29501.4,27323.1,0.257357,-3.53418,1.77795,-2.31551,-4.78989,-11.9829,-3.41301
104,630,249,56840,19711.3,17110.8,0.227541,-3.48148,1.74611,-2.19064,-4.74296,-11.9362,-3.40759
105,636,1281,118251,29632.8,26111.6,0.224235,-3.28685,1.80108,-2.22054,-4.71774,-12.1034,-3.42238
106,642,148,75991,18744.8,20088.2,0.22339,-3.35145,1.70761,-2.16807,-4.66327,-12.1534,-3.36012
107,648,377,50693,17678,15426.2,0.217831,-3.23594,1.80142,-2.16674,-4.57739,-12.231,-3.46852
108,654,970,62599,18015.1,17294.2,0.210861,-3.31287,1.78759,-2.1149,-4.58877,-12.0074,-3.28732
109,660,654,46100,13947.8,12434.6,0.215992,-3.24182,1.80429,-2.11407,-4.45683,-11.9412,-3.33564
110,666,97,44868,16099.8,13532.5,0.240268,-3.00272,1.94567,-2.22452,-4.41881,-12.0718,-3.30791
111,672,333,83701,17778.6,17903.5,0.301052,-2.61923,2.08094,-2.2686,-4.2745,-12.1786,-3.39129
112,678,434,69038,19547.4,18738,0.310731,-2.77759,2.02153,-2.20057,-4.37656,-12.031,-3.29798
113,684,1551,83588,24014.3,22332.4,0.329227,-2.71677,2.10263,-2.11631,-4.24211,-12.3571,-3.22864
114,690,560,42417,12520,11793.8,0.354242,-2.45178,2.22925,-2.29526,-4.42957,-12.2321,-3.128
115,696,374,55614,17767.8,15142.7,0.357429,-2.60668,2.22103,-2.22795,-4.54162,-12.1393,-2.99134
116,702,324,98577,19547.9,21031.4,0.382087,-2.63401,2.32723,-2.20956,-4.71509,-12.1192,-2.81056
117,708,256,48265,17791.1,13265.4,0.377334,-2.66221,2.26222,-2.11219,-4.72908,-11.8785,-2.79471
118,714,1946,47163,13018.1,10704.9,0.425939,-2.46439,2.44453,-2.25001,-4.96256,-11.851,-2.43041
119,720,209,45482,10353.3,10458.2,0.433201,-2.38721,2.44452,-2.42817,-4.78223,-12.1084,-2.58726
120,726,159,28702,10701.2,8822.52,0.458707,-2.55901,2.26148,-2.41603,-4.99633,-12.4164,-2.655
121,732,1169,84595,21345.9,21504.1,0.448212,-2.66463,2.35658,-2.58664,-4.85497,-12.443,-2.85885
122,738,1672,31498,11262.7,7458.12,0.466468,-2.38401,2.67497,-2.63876,-4.68291,-12.869,-2.84001
123,744,306,59911,12991.5,14180.2,0.467095,-2.51099,2.72554,-2.3812,-4.76427,-12.239,-2.46134
124,750,830,97837,22695.6,23162.5,0.432991,-2.69717,2.48713,-2.45788,-4.64478,-11.9435,-2.69281
125,756,325,76901,15305.9,16526.4,0.441346,-2.79201,2.51738,-2.31285,-4.28774,-12.2812,-2.93237
126,762,555,49912,18632.3,14405.3,0.458493,-2.57454,2.58123,-2.17941,-4.03452,-12.1999,-2.88992
127,768,1189,79137,24048.1,19397.2,0.452861,-2.41796,2.47044,-2.18894,-3.92975,-12.176,-2.98922
128,774,250,38564,13651.6,11540.4,0.490623,-2.24861,2.59866,-2.36108,-3.47255,-12.2475,-3.27662
129,780,808,30473,10287.1,7788.06,0.502136,-2.15221,2.62933,-2.48917,-3.47355,-12.1214,-3.15419
130,786,1747,57062,21150.9,16596.8,0.497627,-2.79077,2.22679,-2.22501,-3.63526,-11.9439,-3.14297
131,792,395,64593,15609.6,18712.8,0.457884,-2.41308,2.38097,-2.284,-3.40199,-12.1144,-3.29637
132,798,338,61761,18879.6,17176.3,0.420514,-2.32323,2.42297,-2.22071,-3.36843,-12.139,-3.13382
133,804,483,53819,20175.1,14118.5,0.449099,-2.61622,2.29829,-2.26136,-2.97791,-11.7477,-3.35891
134,810,193,80279,18867.3,19245.8,0.434395,-2.56651,2.40291,-2.14953,-3.00791,-11.779,-3.24717
135,816,267,61648,18061.7,17623.5,0.42977,-2.54128,2.49358,-2.27983,-2.76848,-12.0299,-3.52429
136,822,126,67814,19183.3,19015.7,0.408457,-2.67878,2.50372,-2.14517,-2.86948,-11.8787,-3.36307
137,828,486,47944,16552.1,12024.6,0.358795,-2.48337,2.47892,-2.26177,-3.12673,-11.9529,-3.39732
138,834,121,81211,17809.9,17302.2,0.375455,-2.58993,2.3773,-2.16285,-2.76879,-11.3788,-3.29223
139,840,184,65471,17023,15515.1,0.394746,-2.68774,2.32868,-2.11465,-2.74549,-11.092,-3.30015
140,846,2226,72149,19160.1,15317.2,0.434977,-2.66412,2.33089,-2.09878,-2.77837,-10.6639,-3.08913
141,852,919,69260,14532.7,15743.7,0.454787,-2.4511,2.42412,-2.07726,-2.86128,-10.7267,-2.84869
142,858,404,68723,14491.8,16519.7,0.43354,-2.52713,2.44776,-2.14539,-3.44476,-11.4227,-2.86401
143,864,290,64654,18800.1,16212.2,0.46669,-2.29153,2.60691,-2.27353,-3.94572,-11.7166,-2.73155
144,870,277,88109,19192.7,19153.6,0.491123,-2.36115,2.57849,-2.40579,-4.21488,-12.2099,-2.89191
145,876,1151,49695,14341.9,11705.2,0.438488,-2.32676,2.54471,-2.23712,-3.57083,-11.3562,-2.86649
146,882,200,116151,25194,28340.4,0.430481,-2.68407,2.40986,-2.3378,-3.76387,-11.1488,-2.91543
147,888,977,66993,20422.3,19545.8,0.3769,-2.57562,2.4417,-2.25696,-3.84169,-11.2657,-2.75863
148,894,282,66359,19180.4,18770.1,0.335691,-2.55844,2.49791,-2.18563,-3.8303,-11.1875,-2.68289
149,900,639,100955,21100.5,26103.1,0.283914,-2.54189,2.46507,-2.20143,-3.86326,-11.3079,-2.70512
150,906,1679,73611,22941.3,20076.7,0.251768,-2.49875,2.41588,-2.1853,-3.65759,-11.141,-2.77111
151,912,326,162307,26793.3,32258.9,0.2345,-2.67016,2.43171,-2.21796,-3.65954,-11.0125,-2.78574
152,918,1345,98222,27609.6,26862.2,0.227387,-2.75735,2.35762,-2.22775,-3.83838,-10.9693,-2.78232
153,924,889,90229,27613.7,21572.2,0.202327,-2.74623,2.37449,-2.18593,-3.83439,-11.1429,-2.77693
154,930,1163,128809,23152.9,24475.2,0.198361,-2.72066,2.42701,-2.26824,-3.99543,-11.4026,-2.83316
155,936,219,90070,23774.2,24329.3,0.199367,-2.75019,2.38963,-2.22701,-4.15163,-11.4759,-2.7266
156,942,289,144829,26094.5,29704.7,0.220033,-2.79656,2.37529,-2.18073,-4.37476,-11.4414,-2.5635
157,948,195,55005,18399.6,14025.9,0.233168,-2.7738,2.40431,-2.14574,-4.39254,-11.6351,-2.58176
158,954,987,60563,15829.5,15908.2,0.239916,-2.82047,2.40298,-2.07423,-4.2587,-11.3492,-2.49569
159,960,1339,87725,21655.8,23258.2,0.220769,-2.71672,2.47076,-2.14912,-4.31082,-11.5178,-2.55227
160,966,253,83290,20251.7,21101.7,0.204983,-2.87725,2.38496,-2.13664,-4.08024,-11.1658,-2.62351
161,972,2237,132630,22130,24287.3,0.19293,-2.9107,2.35089,-2.16412,-4.05581,-11.0414,-2.63477
162,978,648,72696,22595.5,21319.4,0.174665,-2.88922,2.3858,-2.19529,-4.06679,-11.0962,-2.64161
163,984,643,137477,28702.1,35634.2,0.169627,-3.01764,2.31796,-2.15041,-4.15872,-11.1857,-2.65645
164,990,2945,76001,23944.8,20634.8,0.176044,-3.1179,2.32294,-2.15573,-4.14548,-11.1257,-2.65278
165,996,1341,86374,28931,27971.2,0.164577,-3.01766,2.36497,-2.20856,-4.22048,-11.2886,-2.65394
166,1002,439,80044,17926.7,21962.5,0.168883,-3.07928,2.31261,-2.16554,-4.15621,-11.0325,-2.55522
167,1008,183,153558,27201.2,31599.5,0.174488,-2.96816,2.32584,-2.18439,-4.11447,-11.0452,-2.54071
168,1014,217,90064,20340.5,18562.9,0.187998,-2.93916,2.33838,-2.2178,-4.24832,-11.1063,-2.46272
169,1020,252,51940,20669.4,15794.3,0.18184,-2.93375,2.37409,-2.18246,-4.16398,-11.0887,-2.46173
170,1026,613,94306,26367.4,27106.5,0.177943,-2.88949,2.3952,-2.2439,-4.09716,-11.0288,-2.49365
171,1032,762,94973,23056.6,18403.4,0.187577,-2.79274,2.44273,-2.2459,-4.04968,-11.3522,-2.58914
172,1038,585,94630,21314,24834.9,0.194807,-2.73886,2.47683,-2.30742,-4.24679,-11.5872,-2.61202
173,1044,292,148891,25997.1,29216.7,0.205669,-2.8232,2.49827,-2.31845,-4.04917,-11.5055,-2.71993
174,1050,1985,74962,19953.9,16773.6,0.194051,-2.85332,2.43781,-2.31963,-4.01339,-11.1575,-2.6322
175,1056,521,66482,21264.8,16326.5,0.187087,-2.92522,2.44804,-2.2682,-3.9806,-11.1382,-2.58501
176,1062,719,106692,23548.4,24489.6,0.183112,-3.01988,2.40754,-2.28513,-4.04928,-11.0494,-2.55074
177,1068,170,78233,24399.5,23747.3,0.187287,-3.06916,2.39579,-2.26914,-3.99433,-10.8475,-2.48063
178,1074,2562,110772,26139.6,26423.9,0.199237,-3.01302,2.4018,-2.22185,-3.90885,-10.7303,-2.38487
179,1080,369,59740,20944.2,16682.8,0.195505,-3.00517,2.36723,-2.20605,-3.95772,-10.7357,-2.36189
180,1086,876,58394,20954.1,17137.8,0.167369,-3.01787,2.39882,-2.27022,-3.97534,-10.8537,-2.49587
181,1092,2032,67676,20518.4,14456.2,0.180141,-3.07741,2.4587,-2.26427,-3.96214,-11.0605,-2.55395
182,1098,1467,64560,21748,15966.7,0.203452,-3.08055,2.4858,-2.23034,-3.87504,-10.8939,-2.56398
183,1104,4236,52304,28763.2,17008.5,0.227925,-3.10295,2.47032,-2.17834,-3.85863,-10.7593,-2.54493
184,1110,1123,107828,24830.2,24629.2,0.232341,-3.11033,2.43588,-2.11687,-3.82776,-10.6548,-2.45229
185,1116,475,147163,32175.2,31172.4,0.230607,-3.0663,2.50522,-2.20165,-3.81796,-10.9994,-2.6797
186,1122,209,92476,19711.9,18671.6,0.238067,-2.9552,2.57089,-2.23161,-3.80305,-11.2952,-2.80231
187,1128,1934,71045,21254.8,20244.1,0.237489,-2.99478,2.59494,-2.29145,-3.89592,-11.2513,-2.78715
188,1134,1655,54427,20278.5,14462.5,0.229549,-3.15904,2.54276,-2.25467,-3.815,-11.0585,-2.79165
189,1140,905,129274,24703.2,27639.4,0.223204,-3.17053,2.52262,-2.31026,-3.79583,-10.9902,-2.82845
190,1146,343,100256,19921.5,22549.8,0.195813,-3.02296,2.57117,-2.31865,-3.86317,-11.2251,-2.81679
191,1152,1073,122977,27530.6,29443,0.20247,-2.95195,2.62812,-2.38183,-4.01487,-11.663,-2.94272
192,1158,453,136349,25900.9,29876.4,0.204221,-2.89416,2.69057,-2.40193,-4.00594,-11.6553,-2.9173
193,1164,200,84356,24485.6,24643.6,0.214999,-2.84599,2.76209,-2.45786,-3.95007,-11.8608,-3.07145
194,1170,515,57650,17629.7,16733.8,0.210549,-2.93566,2.72069,-2.44038,-3.96834,-11.8635,-3.12534
195,1176,211,132735,21712.6,27880.6,0.189391,-2.95761,2.65823,-2.41851,-4.07544,-11.7917,-2.98765
196,1182,549,75017,24787.4,18904.4,0.175868,-2.85949,2.70904,-2.42771,-4.07178,-12.0177,-3.05642
197,1188,881,101259,27060.9,25460.4,0.162457,-2.80601,2.76124,-2.46381,-4.03756,-12.0551,-3.08726
198,1194,610,76163,23048.2,22228.9,0.163861,-2.69933,2.79219,-2.45267,-4.0661,-12.1272,-3.04265
199,1200,1752,54597,19263.2,14443.8,0.138036,-2.85129,2.71406,-2.44379,-4.05824,-11.9616,-3.05566
200,1206,4522,88159,23808.2,20962.6,0.122791,-2.83633,2.73378,-2.44732,-4.02925,-11.9928,-3.10526
201,1212,1320,61793,19194.4,15570.1,0.122151,-2.86737,2.71156,-2.41767,-4.03398,-11.9135,-3.09429
202,1218,428,102760,19589.8,21948.3,0.122648,-2.86653,2.69499,-2.4369,-4.06423,-11.8964,-3.09937
203,1224,4034,105766,29010.7,27054.3,0.11397,-2.80206,2.74743,-2.4719,-4.04285,-12.0933,-3.17109
204,1230,2099,67110,19548.4,14079.8,0.112482,-2.84656,2.69495,-2.47113,-4.01935,-11.9422,-3.12196
205,1236,350,58014,19910.6,16148.8,0.109998,-2.9131,2.6673,-2.46512,-4.03855,-11.8556,-3.09364
206,1242,2135,86978,23110.7,22699.7,0.10078,-2.91622,2.66896,-2.44904,-4.0227,-11.7884,-3.05758
207,1248,284,98172,23192.2,28196,0.103654,-2.98426,2.65226,-2.44556,-4.01072,-11.6693,-3.04968
208,1254,3759,84594,26067.8,19815.3,0.103495,-3.00221,2.62909,-2.44381,-4.02358,-11.6166,-3.04514
209,1260,973,222476,24215.8,43957.5,0.115484,-3.03181,2.62599,-2.47005,-4.07904,-11.5941,-3.04283
210,1266,307,84990,24268.1,23976.8,0.117093,-3.00977,2.63584,-2.48376,-4.08292,-11.6302,-3.02879
211,1272,336,120734,21277.4,23846.4,0.118979,-3.05562,2.60336,-2.47535,-4.0808,-11.5084,-3.02958
212,1278,1106,81609,25107.8,18288.1,0.119437,-3.06865,2.57229,-2.47688,-4.09084,-11.474,-3.02358
213,1284,1496,114187,26186.2,29581.7,0.105685,-2.99135,2.60861,-2.47004,-4.07872,-11.59,-3.0126
214,1290,1905,128113,28649,32410.4,0.0947314,-2.95416,2.63657,-2.46931,-4.0575,-11.6309,-3.03193
215,1296,621,147791,26454.2,32080,0.0850327,-2.97024,2.6357,-2.46047,-4.09429,-11.6535,-3.01451
216,1302,1280,101063,26511.2,24196,0.0847209,-2.94669,2.65437,-2.46955,-4.13326,-11.7411,-3.0424
217,1308,947,90100,25048.3,19649.6,0.0810503,-2.96631,2.64571,-2.46107,-4.12978,-11.7351,-3.04935
218,1314,465,73101,17937.9,18150.3,0.0760617,-2.96891,2.63886,-2.44441,-4.09128,-11.7135,-3.03359
219,1320,887,92784,20301.8,21026,0.0738476,-2.97504,2.62503,-2.44129,-4.09742,-11.6735,-2.99525
220,1326,2545,114275,29190.1,26593.2,0.0731059,-3.03697,2.59946,-2.44361,-4.07159,-11.5748,-3.00486
221,1332,347,115017,26188.8,26518.8,0.0791265,-3.02384,2.60013,-2.45733,-4.02986,-11.5821,-3.02536
222,1338,516,61293,19471,15950.8,0.0875082,-3.0602,2.57699,-2.45068,-4.00475,-11.4982,-2.99853
223,1344,2712,106820,29151.4,25629.9,0.0946083,-3.08059,2.55361,-2.45426,-3.99838,-11.4382,-2.98387
224,1350,209,98760,24492.9,25892.7,0.105237,-3.12234,2.51566,-2.44138,-3.97741,-11.2498,-2.91804
225,1356,2812,111267,27807.7,25375.7,0.0990686,-3.04515,2.57524,-2.43563,-4.00548,-11.4797,-2.95337
226,1362,814,141187,28176.2,28640.3,0.0961329,-3.07334,2.57821,-2.45473,-4.02246,-11.4636,-2.95623
227,1368,299,88054,25135.8,22171,0.0923597,-3.05389,2.59544,-2.45491,-4.0005,-11.4576,-2.96477
228,1374,204,59433,17307.9,13185.4,0.0985451,-3.08019,2.57008,-2.47328,-3.99503,-11.3495,-2.92292
229,1380,326,75104,26730.3,20791.3,0.107209,-3.13892,2.5419,-2.48382,-3.99752,-11.2323,-2.89831
230,1386,415,122594,26000.3,26718.1,0.112923,-3.17216,2.50305,-2.45935,-3.91436,-11.0625,-2.85717
231,1392,663,53247,17901.3,13746.3,0.10823,-3.16508,2.51502,-2.46911,-3.91235,-11.1194,-2.88499
232,1398,133,65456,19459.9,20025.2,0.102839,-3.15889,2.51248,-2.48787,-3.92199,-11.1161,-2.89919
233,1404,1241,138805,26238.6,30344.8,0.0969721,-3.10144,2.5502,-2.50191,-3.95867,-11.2497,-2.92164
