generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,47,2394,892.067,701.27,-7.52946,-1.2686,-5.49248,-7.11871,-5.54036,-5.18528
1,200,362,14028,3106.67,3036.48,-11.4444,2.2961,-6.71623,-11.1365,-8.93861,-8.24253
2,300,100,46938,12117.7,12519.5,-13.6586,3.49906,-6.00675,-13.2659,-12.8147,-7.71431
3,400,950,85060,23262.7,21231.6,-12.1769,4.11661,-5.02687,-15.931,-13.5503,-7.6519
4,500,555,115249,27995.9,23384.4,-10.2977,5.25201,-5.77027,-18.1249,-15.5335,-7.56149
5,600,1927,126733,40391.4,35331.4,-10.3535,4.59052,-5.99549,-18.0251,-17.1139,-7.62665
6,700,252,203362,34815.7,39750.9,-8.8945,6.04678,-6.31675,-17.8302,-17.3254,-7.3896
7,800,355,76042,31268.8,24441.4,-9.13048,5.11299,-6.22344,-17.0915,-21.0683,-7.16868
8,900,603,172903,32622.1,35186.4,-8.58471,4.18963,-5.96573,-17.7538,-21.2729,-7.96612
9,1000,383,143465,40438.8,33547.3,-10.0185,5.17164,-7.30972,-17.4832,-21.8242,-7.3124
10,1100,712,111043,23398,28374.5,-9.93018,6.94221,-7.15303,-17.015,-21.2122,-7.77217
11,1200,118,87154,25302.1,22333,-10.5306,5.19009,-6.19936,-17.0956,-20.087,-8.93562
12,1300,478,62047,20280.8,17154.3,-10.5044,7.24026,-7.60704,-16.587,-20.7407,-7.95804
13,1400,613,70239,20361.6,16347.7,-11.3863,6.6045,-6.84813,-17.4655,-21.5296,-7.80621
14,1500,75,84439,21738.6,19415.2,-10.2864,6.32042,-7.15235,-16.4473,-23.0977,-7.18387
15,1600,620,109077,27710.2,27848.6,-9.25078,6.53708,-5.97538,-15.7356,-22.5255,-7.79349
16,1700,919,64777,26572.9,20645.3,-7.77128,8.35318,-6.91183,-17.8947,-22.1463,-7.7701
17,1800,735,80217,16994.9,18064.6,-9.27301,7.46457,-7.54633,-18.1711,-22.7086,-9.52946
18,1900,966,129188,38613.3,34394.1,-9.86845,7.1055,-7.15949,-16.5137,-23.213,-7.977
19,2000,911,116137,24270.1,23572.5,-11.0349,6.82293,-7.53113,-19.5911,-22.2999,-7.95195
20,2100,1668,67029,26502.5,20987.1,-11.9946,6.18688,-7.75647,-21.7305,-21.5969,-9.21354
21,2200,495,117991,32512.6,30145.2,-12.2011,6.15024,-7.67154,-20.8114,-21.2473,-9.56862
22,2300,382,67569,24820.7,18595.8,-13.141,6.62539,-6.86977,-20.14,-23.1311,-10.4946
23,2400,430,106880,23708,29726,-12.7437,6.06931,-7.65085,-21.0924,-23.5336,-9.71451
24,2500,1235,70760,20976.1,18249.4,-12.5496,5.4775,-7.54146,-20.1393,-23.1803,-10.0857
25,2600,613,121514,31310.8,32391.8,-13.1435,6.46206,-7.56793,-19.3432,-25.1215,-10.0637
26,2700,1778,165346,33638.5,38941.8,-12.6652,5.83256,-7.45912,-19.9805,-26.5371,-10.4585
27,2800,1544,76241,29846.8,20968.4,-13.3254,6.01939,-8.49238,-20.9844,-27.234,-11.0986
28,2900,402,120029,28962.7,28658.8,-13.3518,6.50895,-9.00334,-22.6014,-28.9635,-11.217
29,3000,988,77912,23352.8,20587.9,-14.7417,6.06928,-8.63685,-21.849,-28.7948,-11.6995
30,3100,214,68304,22710.5,20519.8,-14.3641,6.73055,-8.61013,-23.8929,-27.5434,-12.2347
31,3200,1406,83549,21547,22266.8,-14.3394,6.7983,-8.55007,-23.4937,-27.8914,-11.4955
32,3300,238,77083,19845.1,21799.1,-15.0182,7.9254,-8.94216,-23.8323,-27.5606,-11.6717
33,3400,446,109252,27874.9,27483,-15.7421,8.73906,-9.31821,-24.4264,-28.3737,-11.9351
34,3500,774,144978,33026.7,30504.2,-16.2621,8.14868,-9.74916,-25.8075,-27.7558,-11.9803
35,3600,2437,99571,29425.9,22351.5,-15.834,6.51728,-10.1144,-25.7983,-26.0276,-11.9955
36,3700,931,103421,36504.3,34504.6,-15.8425,7.86129,-10.1723,-26.3829,-26.9958,-11.8297
37,3800,504,133620,30937.3,27578.8,-15.3736,8.45859,-10.3631,-27.0902,-27.8795,-11.9272
38,3900,1414,126543,33985.2,31254.1,-14.6963,7.95865,-10.4065,-26.693,-26.6079,-11.936
39,4000,698,84429,24092.2,21526.9,-14.946,7.56107,-10.4781,-26.5847,-26.8517,-12.1095
40,4100,545,100474,24146.7,25117.9,-14.6169,8.43351,-10.4776,-26.0171,-25.7003,-11.5187
41,4200,1814,87968,35492.9,22906.6,-14.3125,10.3075,-9.87051,-26.3279,-25.0686,-10.913
42,4300,437,103482,24829.7,22262.8,-13.4512,10.4074,-9.55665,-26.149,-25.35,-10.9301
43,4400,913,129691,34659.4,30888.6,-13.6035,10.6306,-9.0236,-26.1964,-25.9675,-10.7056
44,4500,997,93765,24151.2,22353.6,-13.2381,11.805,-9.68758,-26.9041,-25.8784,-10.5982
45,4600,396,94982,27943.1,24011.6,-13.8278,12.3355,-10.0466,-27.4614,-25.1931,-10.6984
46,4700,3267,115912,30718.9,29360.4,-13.768,11.6298,-10.222,-27.6441,-25.1726,-11.0577
47,4800,941,132092,32729.6,33963.1,-13.2982,12.159,-10.416,-27.5499,-24.8728,-11.5989
48,4900,283,156815,29178.5,33267.1,-13.3717,12.3961,-10.9741,-27.1672,-25.253,-11.5941
49,5000,309,181058,24745.6,33217.9,-13.1479,12.3991,-10.6485,-27.0377,-24.9617,-11.427
50,5100,488,103383,32234.2,28627.7,-13.6829,11.8309,-10.9401,-27.095,-25.121,-11.5269
