generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,38,261,138.167,64.1797,-8.733,4.11504,-6.93266,-3.07971,-6.50568,-6.99043
1,200,63,4804,1760.7,1511.26,-9.85032,5.67735,-6.66106,-6.01366,-13.3096,-4.60991
2,300,776,55471,17801.7,13920.7,-8.83931,4.55999,-3.58996,-9.7317,-14.8631,-5.95154
3,400,547,94786,15850.8,18655.9,-10.0773,6.38212,-4.9332,-9.95637,-19.3709,-5.84028
4,500,406,69799,20400.4,17617.2,-8.66664,5.25432,-6.00415,-11.0865,-21.537,-6.41316
5,600,114,126941,22347.5,25093.8,-7.80064,6.00848,-5.70774,-10.4293,-20.703,-6.50116
6,700,1789,89263,24899.3,24643.4,-8.57592,4.20691,-6.38557,-11.8474,-20.4873,-5.88967
7,800,1634,141028,42011.5,37871.3,-7.67066,6.94779,-6.06329,-12.034,-19.2543,-6.53527
8,900,301,96665,25838.3,26488.1,-8.15682,8.11522,-6.69245,-14.2578,-19.9964,-6.29815
9,1000,1159,55513,21210.1,16630.3,-8.29627,7.19633,-7.51125,-15.052,-19.2804,-6.22155
10,1100,2427,169291,32132.2,38298.2,-8.90304,7.0271,-6.76643,-16.1404,-16.7319,-6.47812
11,1200,331,196132,29981,38061.6,-10.0068,7.29274,-6.67954,-18.9809,-16.5807,-6.17516
12,1300,999,68085,19677.1,16143.9,-9.7074,6.64481,-7.21912,-18.4942,-17.1463,-7.42759
13,1400,679,107692,23860.5,25350,-11.3555,7.62783,-6.22547,-19.021,-15.4348,-6.3008
14,1500,364,93533,23529.6,23292.1,-10.4554,6.49823,-6.65692,-20.4383,-16.1787,-7.16323
15,1600,914,159110,29368.9,29704.1,-11.3716,7.02105,-7.25074,-22.2452,-16.329,-7.59026
16,1700,805,104065,24083.1,24654.9,-10.0221,8.05374,-7.73228,-22.8192,-17.1656,-7.89476
17,1800,1232,195585,30184.4,38416.9,-11.3808,8.03328,-8.04491,-22.0048,-18.0318,-8.615
18,1900,990,124690,24496.5,25012.3,-12.8714,9.61576,-8.56374,-24.1387,-19.2693,-8.23039
19,2000,937,115794,23288.8,23445,-13.7735,9.2001,-9.10992,-25.1946,-21.3413,-7.61095
20,2100,117,69294,23307.9,19471,-14.5614,9.97712,-8.89348,-26.0112,-21.7644,-8.5074
21,2200,1669,147718,32029.2,32450.4,-13.085,11.1971,-9.21422,-23.8571,-22.2523,-9.15316
22,2300,2335,65500,26950.7,17544.4,-12.8794,11.7813,-9.47036,-23.7785,-22.4818,-8.71882
23,2400,260,78622,25859,22946.3,-12.9777,11.3925,-10.3713,-24.731,-23.4414,-8.80464
24,2500,1049,110323,26097.6,27995.4,-13.5012,11.6816,-10.7865,-26.935,-22.5819,-9.24446
25,2600,801,61051,21351.6,16145,-12.7897,10.161,-10.3259,-29.2603,-22.59,-9.67259
26,2700,84,80310,23278.3,24244,-12.3128,10.7963,-11.2716,-31.9676,-22.5665,-10.0831
27,2800,1677,100789,23136.9,21474.5,-12.1849,10.7014,-11.5818,-33.7657,-22.2611,-10.7059
28,2900,1541,105029,26255.5,22768.7,-13.0908,10.625,-10.8977,-34.4123,-22.7168,-11.6794
29,3000,1160,77055,22743.6,16989.9,-13.1506,10.8935,-11.343,-33.7509,-24.0571,-11.5233
30,3100,251,66715,25992.9,19152.2,-13.9398,10.3924,-11.3731,-33.6599,-25.8937,-12.048
31,3200,875,95775,28138.6,22628.1,-16.6804,11.0339,-11.7311,-32.8354,-24.3081,-11.3945
32,3300,519,161450,30379,37505.3,-15.8362,11.0115,-10.5402,-33.8177,-24.1669,-11.5526
33,3400,588,110983,26920.3,26775,-16.2473,11.3206,-10.4662,-33.2234,-24.4156,-10.9527
34,3500,131,94450,23106,23829.9,-16.3998,11.8073,-10.6684,-34.9647,-25.8026,-11.4618
35,3600,561,85103,22559.8,21545.6,-16.2163,10.4143,-11.0981,-35.8506,-24.9164,-11.4409
36,3700,196,155300,35289.1,39961.4,-16.4263,10.498,-12.3001,-37.1477,-24.5014,-12.1946
37,3800,848,256493,26707.2,46786.3,-15.5701,11.5468,-12.3397,-38.4899,-24.8395,-12.2407
38,3900,424,81598,34012.6,24061.5,-15.7532,13.2549,-12.2995,-37.8716,-24.9281,-12.7253
39,4000,531,165200,30435.4,32628.6,-15.6391,13.6918,-12.6794,-37.2661,-25.7465,-12.7598
40,4100,2245,91971,26072.3,24372.3,-15.6835,13.2432,-12.9367,-37.5338,-25.031,-11.956
