generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5
0,100,210,9128,2334.93,2182.63,-8.20176,0.339465,-1.96522,-6.13297,-8.60295,-6.11174
1,200,303,59966,11025.9,12646,-8.90438,5.10515,-2.66701,-9.17842,-13.5035,-5.37362
2,300,160,84239,26434.9,24031.3,-8.28203,3.87762,-3.49945,-11.6532,-13.7062,-5.64628
3,400,429,140284,35830,34819.3,-9.57514,3.0585,-6.08804,-14.6048,-17.6232,-6.20956
4,500,2904,86503,30477.3,22641.7,-10.0029,3.29211,-5.79945,-15.1632,-16.3486,-6.76949
5,600,243,90161,22463.4,21845.2,-11.4859,2.68396,-5.38822,-14.5995,-17.8595,-6.34481
6,700,537,74391,20027.1,17638.3,-11.4029,3.17063,-5.39873,-13.4445,-19.265,-7.11639
7,800,823,93347,27868.6,24559.4,-10.6268,3.15823,-5.46638,-16.8014,-17.9537,-7.69704
8,900,1375,79247,32186,21609.3,-9.28892,3.83196,-5.77476,-16.2497,-18.4741,-7.60181
9,1000,401,86681,25154.3,23630,-9.1679,5.20014,-5.78062,-16.8121,-18.3255,-7.9371
10,1100,798,201703,28457.1,37440.1,-9.22652,6.82911,-6.23419,-16.9231,-18.8426,-7.43114
11,1200,524,121120,29259.1,34216.1,-9.68697,6.15561,-6.31329,-16.7758,-19.8793,-7.66984
12,1300,1020,117976,29874.8,27310.3,-9.17181,5.25275,-6.03844,-16.7324,-20.8976,-7.46656
13,1400,1329,206610,31940.4,43318.1,-9.56345,5.54577,-7.42043,-17.4753,-22.1359,-7.26628
14,1500,1332,84498,23283.9,26274.4,-9.22337,6.18482,-7.42831,-17.5343,-21.3096,-7.47318
15,1600,454,132140,30899.9,27183.3,-10.4987,6.93612,-6.58647,-17.8114,-22.8903,-7.51048
16,1700,1411,148875,28765.5,30515.5,-10.2018,5.85747,-6.75005,-17.0478,-20.1767,-6.64738
17,1800,2129,143249,34393.2,37578.1,-10.7507,6.19889,-6.83568,-17.1097,-21.3291,-6.93552
